Gene,Fold
YBL042C,0
YNL054W-A,0
YNL016W,0
YCL026C-B,0
YNL126W,0
YPL123C,0
YLR164W,0
YDR122W,0
YER068W,0
YKR001C,0
YOR306C,0
YOL043C,0
YBR177C,0
YDR536W,0
YGR214W,0
YNL023C,0
YDR465C,0
YOR178C,0
YDR449C,0
YMR169C,0
YPL249C,0
YHR073W,0
YCR031C,0
YPL087W,0
YPL075W,0
YNL025C,0
YLR109W,0
YLR223C,0
YML125C,0
YJL021C,0
YHL020C,0
YGR185C,0
YBR271W,0
YGR234W,0
YCL009C,0
YIL159W,0
YDR388W,0
YGR277C,0
YDR121W,0
YOR134W,0
YPL218W,0
YLR394W,0
YKL216W,0
YER027C,0
YJL069C,0
YFL029C,0
YFR041C,0
YDL178W,0
YPL085W,0
YGR158C,0
YIL039W,0
YGR255C,0
YDL113C,0
YHR136C,0
YKL084W,0
YNL283C,0
YOR246C,0
YPL252C,0
YKR038C,0
YBR243C,0
YBR072W,0
YGR121C,0
YDR268W,0
YBR050C,0
YPR122W,0
YER004W,0
YPL239W,0
YKR082W,0
YFR016C,0
YGR006W,0
YDR292C,0
YKL052C,0
YNL256W,0
YGR074W,0
YGL035C,0
YBL072C,0
YKL014C,0
YKR022C,0
YHR080C,0
YJR032W,0
YPL195W,0
YNL138W,0
YOL136C,0
YDR422C,0
YDL135C,0
YNL128W,0
YGL198W,0
YBR222C,0
YCL027W,0
YML104C,0
YGR211W,0
YNL005C,0
YNL317W,0
YDR127W,0
YAL023C,0
YBR031W,0
YKR028W,0
YGL026C,0
YIL007C,0
YPL081W,0
YEL051W,0
YOR039W,0
YKR068C,0
YKR088C,0
YGL054C,0
YHR043C,0
YCL061C,0
YIL047C,0
YDR182W,0
YFR003C,0
YGL203C,0
YKL085W,0
YJR054W,0
YPR032W,0
YLR239C,0
YPL160W,0
YAL033W,0
YGL256W,0
YLR268W,0
YDR393W,0
YPL232W,0
YDR038C,0
YJR015W,0
YJL139C,0
YJR118C,0
YOR228C,0
YMR011W,0
YHR012W,0
YOR117W,0
YBR280C,0
YPL024W,0
YER036C,0
YBR110W,0
YHR063C,0
YDR288W,0
YHR204W,0
YBL036C,0
YER169W,0
YER100W,0
YOR088W,0
YEL058W,0
YKL034W,0
YLR185W,0
YDL181W,0
YHR142W,0
YDR098C,0
YDL137W,0
YDL028C,0
YPL038W,0
YBR295W,0
YMR306W,0
YOR061W,0
YER087C-A,0
YML028W,0
YNL190W,0
YPR173C,0
YMR292W,0
YHR098C,0
YKR066C,0
YPL131W,0
YMR089C,0
YMR286W,0
YGL164C,0
YMR220W,0
YBR078W,0
YAL007C,0
YLR153C,0
YBR058C-A,0
YML023C,0
YPL235W,0
YJR066W,0
YPL262W,0
YPR113W,0
YNL329C,0
YER014W,0
YLR310C,0
YMR309C,0
YMR061W,0
YPR133W-A,0
YOR132W,0
YKL150W,0
YIL076W,0
YDR261C,0
YCR106W,0
YHR034C,0
YML004C,0
YDR283C,0
YCL060C,0
YPL130W,0
YPL175W,0
YAR007C,0
YDR330W,0
YPL052W,0
YLR254C,0
YBR234C,0
YNL044W,0
YBR135W,0
YOR216C,0
YDR381C-A,0
YPR125W,0
YDL045W-A,0
YKL088W,0
YLR039C,0
YLR383W,0
YDR028C,0
YHR030C,0
YAR008W,0
YMR019W,0
YBR101C,0
YBR091C,0
YOR028C,0
YGL227W,0
YDL189W,0
YIR006C,0
YGL071W,0
YJL197W,0
YPL203W,0
YOL120C,0
YNL098C,0
YBR058C,0
YDR383C,0
YCR088W,0
YFR040W,0
YBL007C,0
YOR049C,0
YKR089C,0
YDR398W,0
YDR316W-B,0
YKL220C,0
YPL118W,0
YDL130W,0
YOL052C-A,0
YOL100W,0
YLR227W-A,0
YLR353W,0
YPL271W,0
YPL236C,0
YPR169W,0
YLR258W,0
YPL133C,0
YDR217C,0
YDR077W,0
YKL182W,0
YJL006C,0
YHL031C,0
YLR393W,0
YPL066W,0
YDR247W,0
YOR338W,0
YKL180W,0
YDR277C,0
YKL094W,0
YGL126W,0
YJR004C,0
YLR056W,0
YKL135C,0
YOR252W,0
YBR141C,0
YDR375C,0
YPL241C,0
YHR188C,0
YNL163C,0
YPR110C,0
YPR031W,0
YMR070W,0
YGL029W,0
YGR038C-A,0
YER148W,0
YLR175W,0
YHR086W,0
YCR093W,0
YER003C,0
YOR269W,0
YKL041W,0
YLR354C,0
YHR024C,0
YOR353C,0
YDL004W,0
YKL117W,0
YHR183W,0
YBR161W,0
YKL106W,0
YEL020W-A,0
YDR251W,0
YML048W,0
YJL051W,0
YOL020W,0
YBL106C,0
YNL117W,0
YLR335W,0
YGR036C,0
YDL128W,0
YIL067C,0
YKL198C,0
YAL016W,0
YER180C-A,0
YKL171W,0
YPR175W,0
YER021W,0
YBR073W,0
YGR148C,0
YIL123W,0
YOL133W,0
YDL036C,0
YNL088W,0
YPR065W,0
YDR156W,0
YLR314C,0
YAR031W,0
YDL042C,0
YEL005C,0
YCL069W,0
YJR092W,0
YHR119W,0
YKL016C,0
YBR082C,0
YPL046C,0
YLR167W,0
YOR371C,0
YOR030W,0
YGR296W,0
YCR029C-A,0
YNL099C,0
YIR009W,0
YKR024C,0
YDR425W,0
YGL059W,0
YGR119C,0
YKL161C,0
YGR178C,0
YIL129C,0
YDR243C,0
YNL185C,0
YMR260C,0
YML046W,0
YNR057C,0
YDL192W,0
YJR103W,0
YMR050C,0
YNL188W,0
YEL019C,0
YBR195C,0
YBL019W,1
YGL020C,1
YOR008C,1
YJL104W,1
YGL065C,1
YLR286C,1
YOR330C,1
YGL167C,1
YLR226W,1
YDR238C,1
YPL051W,1
YML094W,1
YDL031W,1
YDR019C,1
YLR129W,1
YLL016W,1
YLR093C,1
YOR270C,1
YKR087C,1
YML100W,1
YLL041C,1
YJL158C,1
YJL076W,1
YML126C,1
YER115C,1
YMR114C,1
YOR247W,1
YLR166C,1
YNR026C,1
YLL055W,1
YPL194W,1
YIL114C,1
YIL150C,1
YAR044W,1
YDR477W,1
YKL211C,1
YGR180C,1
YOR198C,1
YDR098C-B,1
YJL011C,1
YBL087C,1
YGL022W,1
YNL308C,1
YLR233C,1
YBR019C,1
YBL090W,1
YDL245C,1
YPL212C,1
YDR060W,1
YPL269W,1
YPR162C,1
YGR287C,1
YEL037C,1
YPL028W,1
YML111W,1
YDL044C,1
YML012W,1
YOL076W,1
YMR083W,1
YDL022W,1
YPL192C,1
YCR057C,1
YDR189W,1
YAR018C,1
YOL052C,1
YJR127C,1
YMR071C,1
YOL013C,1
YER183C,1
YPL220W,1
YOR107W,1
YLR369W,1
YNL115C,1
YNR045W,1
YDR195W,1
YML133C,1
YER032W,1
YDR479C,1
YML027W,1
YLR028C,1
YNL268W,1
YDL142C,1
YFR001W,1
YEL024W,1
YJR160C,1
YNL148C,1
YBR191W,1
YML060W,1
YKL212W,1
YFR032C-A,1
YHR102W,1
YCL048W,1
YGL240W,1
YBL100W-B,1
YMR119W,1
YEL026W,1
YOR272W,1
YNL214W,1
YEL002C,1
YNL160W,1
YBR278W,1
YCL051W,1
YMR143W,1
YHR114W,1
YGR094W,1
YMR093W,1
YGR101W,1
YLR263W,1
YDL045C,1
YJR058C,1
YDR318W,1
YOL038W,1
YDR170C,1
YPL100W,1
YPL209C,1
YDR186C,1
YOR222W,1
YNL263C,1
YOR221C,1
YNL032W,1
YOR084W,1
YCR097WB,1
YGR008C,1
YPL013C,1
YJL090C,1
YDR084C,1
YKL205W,1
YMR110C,1
YFR046C,1
YGR198W,1
YPL032C,1
YMR135C,1
YLR004C,1
YLR313C,1
YNL055C,1
YKR007W,1
YDL155W,1
YPL217C,1
YIL068C,1
YGL171W,1
YOL149W,1
YJR006W,1
YOL082W,1
YIL158W,1
YOR213C,1
YNL202W,1
YGR091W,1
YER049W,1
YDR516C,1
YBL085W,1
YLR264W,1
YGR092W,1
YOR236W,1
YPL021W,1
YMR314W,1
YHR165C,1
YOL088C,1
YDL065C,1
YLR221C,1
YOR027W,1
YGL158W,1
YPL023C,1
YHR168W,1
YMR023C,1
YOR217W,1
YNL131W,1
YKL096W,1
YIL064W,1
YOR167C,1
YHR139C,1
YMR303C,1
YGL115W,1
YOR056C,1
YKL013C,1
YDR033W,1
YAL031C,1
YMR235C,1
YER109C,1
YNL244C,1
YOR327C,1
YAL060W,1
YLR421C,1
YCR011C,1
YDR134C,1
YGR161W-B,1
YJL079C,1
YMR109W,1
YCR009C,1
YDL180W,1
YMR194W,1
YGR109W-A,1
YOR241W,1
YJR099W,1
YPL074W,1
YDR363W-A,1
YLR001C,1
YOR279C,1
YGR256W,1
YGL252C,1
YER125W,1
YDL127W,1
YDR110W,1
YER044C,1
YLR433C,1
YMR009W,1
YBR159W,1
YBR111W-A,1
YGR264C,1
YCR021C,1
YPR024W,1
YGR112W,1
YBR299W,1
YNL053W,1
YDR047W,1
YGL095C,1
YIL137C,1
YJR119C,1
YBR162W-A,1
YKR020W,1
YPR190C,1
YLR425W,1
YKR027W,1
YDR480W,1
YCR024C,1
YLR447C,1
YLR186W,1
YOR298C-A,1
YOR079C,1
YKR095W,1
YDL123W,1
YNL103W,1
YML071C,1
YOL016C,1
YKL092C,1
YPR107C,1
YIR010W,1
YHR011W,1
YJL213W,1
YBR290W,1
YML082W,1
YBR043C,1
YGL124C,1
YNL070W,1
YOR374W,1
YBL035C,1
YKL124W,1
YHR072W,1
YNL059C,1
YDR179C,1
YDR208W,1
YHR082C,1
YPL012W,1
YKL214C,1
YDR116C,1
YPR137C-B,1
YDR496C,1
YNL336W,1
YBR114W,1
YHR088W,1
YNR061C,1
YNR019W,1
YMR208W,1
YPR131C,1
YBR142W,1
YJL157C,1
YPL169C,1
YPL083C,1
YHR046C,1
YGR080W,1
YHR179W,1
YDR123C,1
YJR077C,1
YBR018C,1
YHR071W,1
YDR218C,1
YER105C,1
YGR215W,1
YLR453C,1
YNL241C,1
YDR518W,1
YGR280C,1
YLR128W,1
YPR158W-A,1
YJL098W,1
YLR208W,1
YPR054W,1
YHR064C,1
YGL125W,1
YPL213W,1
YDL229W,1
YDR456W,1
YOR145C,1
YLR355C,1
YOR094W,1
YEL006W,1
YGL215W,1
YOL065C,1
YIL062C,1
YFL035C-B,1
YMR041C,1
YGR271C-A,1
YLR061W,1
YGL077C,1
YIL136W,1
YOL126C,1
YNR020C,1
YGL222C,1
YLR272C,1
YIL042C,1
YOR124C,1
YER087W,1
YLR340W,1
YDL168W,1
YNL083W,1
YDL164C,1
YOR158W,1
YBL028C,1
YNL298W,1
YMR170C,1
YBL067C,1
YHR115C,1
YBR080C,1
YJR019C,1
YGL195W,1
YMR203W,1
YFR036W,1
YIL109C,1
YKL217W,1
YPL089C,1
YHR121W,1
YOL090W,1
YER122C,1
YOR065W,1
YPR124W,1
YGL191W,1
YGR253C,1
YLR332W,1
YNL339C,1
YHR079C-B,1
YBR196C,1
YCL034W,1
YGL246C,1
YNL294C,1
YOR089C,1
YDL017W,1
YLR467W,1
YDR450W,1
YDR397C,1
YLR002C,1
YJR135C,1
YGR088W,1
YDR087C,1
YKL203C,1
YKL021C,1
YER074W-A,1
YJR016C,1
YNL135C,1
YDL080C,1
YCR068W,1
YLR038C,1
YFL025C,1
YER002W,1
YLR138W,1
YPL116W,1
YNL134C,1
YOR036W,1
YDL153C,1
YOR295W,1
YDR177W,1
YCR027C,1
YGR248W,1
YGL226C-A,1
YKL051W,1
YPR100W,1
YLR064W,1
YKR099W,1
YOL095C,1
YNL306W,1
YDL138W,1
YDR378C,1
YMR257C,1
YMR035W,1
YJR139C,1
YLR432W,1
YHR195W,1
YKL056C,1
YHR015W,1
YER173W,1
YER149C,1
YOR076C,1
YKL078W,1
YNL221C,1
YDR164C,1
YLL004W,1
YJR048W,1
YMR116C,1
YJR070C,1
YPL094C,1
YNL047C,1
YPR074C,1
YOR254C,1
YKR025W,1
YIL125W,1
YGR106C,1
YLR307W,1
YAL003W,1
YGR096W,1
YKL053C-A,1
YDL149W,1
YJL140W,1
YOR227W,1
YPL274W,1
YJR094W-A,1
YMR020W,1
YBR203W,1
YDL081C,1
YIL173W,1
YJR093C,1
YJL148W,1
YJR151C,1
YKL209C,1
YDR064W,1
YKR086W,1
YDL240W,1
YJL087C,1
YDL191W,1
YOL084W,1
YNR073C,1
YHR074W,1
YDL088C,1
YJL187C,1
YNL312W,1
YBR108W,1
YER054C,1
YAL054C,1
YGL087C,1
YBR182C,1
YDR404C,1
YGR191W,1
YJL001W,1
YFL057C,1
YEL021W,1
YKL139W,1
YGR189C,1
YKR102W,1
YLR342W,1
YCR016W,1
YML057W,1
YPL105C,1
YOL032W,1
YPR108W,1
YDR352W,1
YOL041C,1
YLL011W,1
YPR067W,1
YNL183C,1
YIL107C,1
YLR088W,1
YBR077C,1
YGL143C,1
YAR014C,1
YJR007W,1
YKL003C,1
YOR188W,1
YHR178W,1
YKL059C,1
YGR163W,1
YGR161C,1
YDR128W,1
YAL062W,1
YJL203W,1
YBR096W,1
YOL004W,1
YMR058W,1
YIL038C,1
YJR132W,1
YBR084W,1
YER179W,1
YJR104C,1
YLR094C,1
YMR211W,1
YOL066C,1
YOR014W,1
YPL138C,1
YNL255C,1
YJR003C,1
YGR033C,1
YDL066W,1
YNL096C,1
YKL020C,1
YER129W,1
YJR053W,1
YER147C,1
YCR018C,1
YBR126C,1
YPR178W,1
YLR246W,1
YMR225C,1
YJL045W,1
YHR018C,1
YNL251C,1
YOR101W,1
YJR109C,1
YOR340C,1
YKR036C,1
YML019W,1
YOR204W,1
YCR077C,1
YLR029C,1
YBR068C,1
YNL062C,1
YGL005C,1
YNL080C,1
YIR025W,1
YGL031C,1
YPL060C-A,1
YMR112C,1
YGL061C,1
YPR106W,1
YPR188C,1
YGR070W,1
YOL080C,1
YAL058W,1
YDR092W,1
YIL016W,1
YKL140W,1
YDR003W,1
YJL121C,1
YML116W,1
YJR068W,1
YBR102C,1
YIL009C-A,1
YJL137C,1
YML009C,1
YOR153W,1
YNL330C,1
YPL173W,1
YPL059W,1
YOR313C,1
YOL124C,1
YHR069C,1
YPL052W-A,1
YER072W,1
YGR118W,1
YER166W,1
YGR030C,1
YLR312W-A,1
YDR034C-D,1
YKL046C,1
YFR051C,1
YFR027W,1
YMR131C,1
YDR079W,1
YGR165W,1
YKL035W,1
YGR120C,1
YNL077W,1
YFR014C,1
YGL147C,1
YOR080W,1
YDR072C,1
YOR382W,1
YBR040W,1
YIL167W,1
YMR322C,1
YDL146W,1
YPL249C-A,1
YMR037C,1
YKL063C,1
YLR441C,1
YML132W,1
YMR016C,1
YOR142W,1
YFR030W,1
YML078W,1
YFR034C,1
YOL039W,1
YHR166C,1
YJL171C,1
YDL063C,1
YHR021C,1
YFR013W,1
YJR123W,1
YIL021W,1
YLR382C,1
YHR157W,1
YOL072W,1
YOL077C,1
YPL162C,1
YDR253C,1
YFL047W,1
YNL216W,1
YDL145C,1
YDR014W-A,1
YGL032C,1
YNL297C,1
YPL158C,1
YJL115W,1
YER143W,1
YJL014W,1
YOL049W,1
YIL004C,1
YKR029C,1
YGL150C,1
YGR027C,1
YNL162W,1
YER160C,1
YMR207C,1
YNL178W,1
YER061C,1
YLR042C,1
YNL111C,1
YNL307C,1
YMR297W,1
YCL004W,1
YHL001W,1
YKL213C,1
YMR129W,1
YOR260W,1
YGR105W,1
YER089C,1
YCL059C,1
YGR159C,1
YMR268C,1
YOL165C,1
YGR223C,1
YER019W,1
YOR319W,1
YMR310C,1
YCR058C,1
YML088W,1
YIL138C,1
YDR007W,1
YKL079W,1
YAL025C,1
YLL050C,1
YOR380W,1
YDR361C,1
YGL021W,1
YCR046C,1
YBR100W,1
YHL030W,1
YMR078C,1
YFR053C,1
YFR031C-A,1
YLL048C,1
YGL216W,1
YDR054C,1
YOR181W,1
YIL070C,1
YMR081C,1
YNL038W,1
YLR130C,1
YFL045C,1
YIR013C,1
YBL023C,1
YDR115W,1
YGL105W,1
YCR017C,1
YNL322C,1
YER165W,1
YKL142W,1
YLR214W,1
YDR023W,1
YOR175C,1
YMR121C,1
YJR074W,1
YJR113C,1
YLR170C,1
YNR003C,1
YGL255W,1
YLR055C,1
YCL057W,1
YFL009W,1
YKL129C,1
YLR260W,1
YHR150W,1
YAR027W,1
YOR192C-B,1
YPL283C,1
YDR150W,1
YGR099W,1
YGL254W,1
YDR143C,1
YKR042W,1
YGR109C,1
YMR242C,1
YLR324W,1
YGL134W,1
YMR123W,1
YJL100W,1
YNL166C,1
YJL117W,1
YBR089C-A,1
YMR150C,1
YLL001W,1
YML026C,1
YJR152W,1
YCL045C,1
YJR017C,1
YOL059W,1
YMR294W,1
YOR168W,1
YDR151C,1
YKL007W,1
YNL041C,1
YKL065C,1
YDR320C,1
YIR019C,1
YLR048W,1
YJL166W,1
YOR261C,1
YLR205C,1
YNL231C,1
YMR162C,1
YJR010W,1
YPR104C,1
YPL231W,1
YNL051W,1
YPL280W,1
YLR377C,1
YDR356W,1
