Gene,Fold
YGL020C,0
YKR013W,0
YLR195C,0
YKR014C,0
YJL151C,0
YFL062W,0
YBR136W,0
YBR006W,0
YMR019W,0
YDL025C,0
YKL060C,0
YDR119W,0
YPR020W,0
YOR178C,0
YMR134W,0
YHR065C,0
YPL096W,0
YDR159W,0
YMR014W,0
YPR032W,0
YMR169C,0
YIL128W,0
YJL071W,0
YOR089C,0
YDR463W,0
YOR361C,0
YJL125C,0
YGL141W,0
YHR064C,0
YNR002C,0
YKR038C,0
YBR061C,0
YBR110W,0
YPL167C,0
YLR309C,0
YDR538W,0
YAL003W,0
YDL035C,0
YLR314C,0
YOR343W-B,0
YDR103W,0
YPR124W,0
YOR180C,0
YBR069C,0
YHR089C,0
YDR028C,0
YDL141W,0
YDR342C,0
YGL234W,0
YHR139C,0
YFR028C,0
YNR046W,0
YML009C,0
YEL077C,0
YIL033C,0
YGL162W,0
YBR024W,0
YDL146W,0
YDR038C,0
YDR364C,0
YGL172W,0
YJL102W,0
YCR083W,0
YGR012W,0
YOR368W,0
YDL235C,0
YBR087W,0
YLL016W,0
YMR203W,0
YDR471W,0
YIR038C,0
YIL056W,0
YJL012C,0
YKL157W,0
YCL063W,0
YER173W,0
YML007W,0
YKL220C,0
YER120W,0
YGL252C,0
YGL035C,0
YOR160W,0
YBR240C,0
YIL139C,0
YHR216W,0
YCL054W,0
YER127W,0
YOR067C,0
YGR083C,0
YOR265W,0
YBL078C,0
YMR030W,0
YJL209W,0
YNL310C,0
YPL143W,0
YCR024C,0
YMR123W,0
YML133C,0
YOR341W,0
YBR229C,0
YHL022C,0
YDR255C,0
YLL019C,0
YPL116W,0
YJR096W,0
YDR464W,0
YEL065W,0
YGR030C,0
YLR386W,0
YOR031W,0
YBR191W,0
YML076C,0
YBR250W,0
YMR012W,0
YHR019C,0
YOR363C,0
YPR135W,0
YBR085W,0
YER049W,0
YNL280C,0
YNL052W,0
YFR031C,0
YLR115W,0
YMR204C,0
YLR233C,0
YLR403W,0
YOR367W,0
YNR008W,0
YOR201C,0
YDR404C,0
YLR081W,0
YOR381W,0
YDR437W,0
YBR040W,0
YGR218W,0
YMR046C,0
YOL042W,0
YLR234W,0
YPR159W,0
YOL021C,0
YBR223C,0
YML112W,0
YBR288C,0
YDR268W,0
YCL075W,0
YDL164C,0
YIL124W,0
YGL119W,0
YFR045W,0
YDR499W,0
YBR008C,0
YPL126W,0
YDR283C,0
YML132W,0
YOL105C,0
YPR105C,0
YGL227W,0
YJR068W,0
YNL318C,0
YOL001W,0
YHR084W,0
YDR261C-D,0
YMR135C,0
YGL208W,0
YIL093C,0
YCR004C,0
YDR483W,0
YLR133W,0
YHR011W,0
YOR290C,0
YCR020C-A,0
YDL113C,0
YKL148C,0
YLL042C,0
YPL181W,0
YPL045W,0
YPL256C,0
YGR138C,0
YJR009C,0
YMR305C,0
YDR044W,1
YBR090C-A,1
YMR113W,1
YKL096W,1
YCL061C,1
YKR042W,1
YBR183W,1
YBL057C,1
YKL029C,1
YLR189C,1
YNL032W,1
YMR200W,1
YDR480W,1
YGL205W,1
YNL286W,1
YPR173C,1
YGR090W,1
YPR108W,1
YER001W,1
YPL158C,1
YDR529C,1
YDL108W,1
YMR299C,1
YML101C,1
YBL034C,1
YDR495C,1
YPR008W,1
YDR363W,1
YHR056C,1
YLR348C,1
YNL309W,1
YOR099W,1
YGR296W,1
YJR117W,1
YJR065C,1
YML128C,1
YHL001W,1
YDR380W,1
YOR040W,1
YLR095C,1
YOL104C,1
YFR019W,1
YBR067C,1
YNR067C,1
YNL239W,1
YDR386W,1
YDR170W-A,1
YOR346W,1
YPL036W,1
YMR091C,1
YLR001C,1
YPR151C,1
YDR016C,1
YFR050C,1
YMR275C,1
YGR251W,1
YGL113W,1
YNL098C,1
YIL150C,1
YPL010W,1
YDR296W,1
YAL021C,1
YBR112C,1
YDL134C,1
YHR161C,1
YER082C,1
YPL192C,1
YIL129C,1
YOR033C,1
YLR256W,1
YGR032W,1
YKL198C,1
YCR084C,1
YGL099W,1
YGL112C,1
YHR075C,1
YDR080W,1
YGR010W,1
YGR276C,1
YIL154C,1
YOR191W,1
YBR192W,1
YJL198W,1
YML081C-A,1
YML064C,1
YBL100W-A,1
YLR067C,1
YNL229C,1
YPL086C,1
YMR049C,1
YJR103W,1
YEL013W,1
YOR294W,1
YPL096C-A,1
YGR280C,1
YPL240C,1
YBR086C,1
YOR217W,1
YOR003W,1
YDR055W,1
YPL128C,1
YOR172W,1
YEL064C,1
YKL113C,1
YOR303W,1
YOR312C,1
YGR056W,1
YNR022C,1
YDL040C,1
YJL166W,1
YPL246C,1
YJR088C,1
YPR011C,1
YHR117W,1
YMR247C,1
YKR097W,1
YOL116W,1
YOR027W,1
YLR068W,1
YML019W,1
YGL222C,1
YIR014W,1
YBL087C,1
YEL031W,1
YDL132W,1
YOL003C,1
YJR086W,1
YLR190W,1
YGR109W-A,1
YJL030W,1
YER041W,1
YLR372W,1
YBL020W,1
YOL129W,1
YDR256C,1
YLR396C,1
YKL135C,1
YDR170C,1
YBR105C,1
YBL085W,1
YIL040W,1
YMR120C,1
YAL026C,1
YMR231W,1
YIL022W,1
YJL117W,1
YKL088W,1
YIL072W,1
YPL020C,1
YCR106W,1
YDL109C,1
YDR476C,1
YNL274C,1
YOL128C,1
YGR086C,1
YKL167C,1
YJL118W,1
YGL219C,1
YER090W,1
YGR230W,1
YER112W,1
YPR125W,1
YLR080W,1
YPL029W,1
YPL180W,1
YCL026C-B,1
YDL092W,1
YBR207W,1
YPR118W,1
YDR135C,1
YBR181C,1
YDR237W,1
YJL085W,1
YGL200C,1
YDR298C,1
YPR073C,1
YDR210C-C,1
YNL284C,1
YPL074W,1
YPR155C,1
YCL064C,1
YIL159W,1
YML014W,1
YER026C,1
YHR092C,1
YKR060W,1
YDR422C,1
YPR133C,1
YCR027C,1
YOL137W,1
YAL038W,1
YOR323C,1
YFR013W,1
YKL093W,1
YBR097W,1
YBR119W,1
YDR457W,1
YDR468C,1
YPR042C,1
YDR284C,1
YDR287W,1
YKL022C,1
YNR004W,1
YJL099W,1
YDR031W,1
YJL041W,1
YKR035W-A,1
YOR008C,1
YDR503C,1
YNL132W,1
YPR175W,1
YER144C,1
YPL144W,1
YGL054C,1
YAR035W,1
YNL306W,1
YGR234W,1
YPR162C,1
YGL093W,1
YJR121W,1
YLR390W-A,1
YGR024C,1
YPR171W,1
YBL097W,1
YER003C,1
YHL012W,1
YOR177C,1
YBR049C,1
YCL003W,1
YPL060W,1
YGL064C,1
YHR147C,1
YMR104C,1
YML094W,1
YPL225W,1
YBR275C,1
YGR077C,1
YPR201W,1
YGR135W,1
YPR046W,1
YDR093W,1
YLR157C-B,1
YOR307C,1
YBL106C,1
YLL056C,1
YBR247C,1
YKR072C,1
YLR249W,1
YPR198W,1
YMR246W,1
YBR001C,1
YLR185W,1
YOL009C,1
YKL168C,1
YDR362C,1
YPR025C,1
YPR131C,1
YDR394W,1
YPL105C,1
YKL209C,1
YLL050C,1
YEL015W,1
YKL020C,1
YLR367W,1
YGL021W,1
YLR056W,1
YLR064W,1
YKL095W,1
YDR423C,1
YPR149W,1
YER078C,1
YHR023W,1
YOL039W,1
YDR429C,1
YPR186C,1
YGL243W,1
YNL297C,1
YCR030C,1
YPL041C,1
YGR109W-B,1
YFR037C,1
YNL136W,1
YMR112C,1
YDR207C,1
YKL173W,1
YPL208W,1
YOR043W,1
YDR098C-B,1
YDR314C,1
YNL020C,1
YPR097W,1
YMR161W,1
YDL224C,1
YCL034W,1
YIL005W,1
YLR353W,1
YNR055C,1
YLR203C,1
YGL078C,1
YDR244W,1
YJL189W,1
YDL174C,1
YNL293W,1
YNL130C,1
YCL043C,1
YOR347C,1
YDL030W,1
YOR227W,1
YDR247W,1
YNL298W,1
YBR234C,1
YJR160C,1
YML091C,1
YGR116W,1
YPL110C,1
YDL190C,1
YNR015W,1
YDR011W,1
YDL170W,1
YJL045W,1
YPL159C,1
YER102W,1
YNL068C,1
YJL074C,1
YLR223C,1
YMR080C,1
YDR021W,1
YNR044W,1
YOL089C,1
YGL073W,1
YDR454C,1
YNL332W,1
YGR044C,1
YOR194C,1
YDR060W,1
YFR021W,1
YBR188C,1
YNL241C,1
YGR113W,1
YOL117W,1
YOR145C,1
YGL105W,1
YGL111W,1
YJL143W,1
YOR106W,1
YLR440C,1
YLR142W,1
YBR296C,1
YJR073C,1
YOR386W,1
YAL035W,1
YOR297C,1
YIR039C,1
YER065C,1
YGR177C,1
YMR273C,1
YPR006C,1
YPR002W,1
YOR140W,1
YLR312C-B,1
YLR010C,1
YKR053C,1
YLR466W,1
YML029W,1
YFR055W,1
YPR154W,1
YNL210W,1
YGR052W,1
YLR024C,1
YNL046W,1
YDR057W,1
YIL127C,1
YOL013C,1
YGR175C,1
YHR158C,1
YLL051C,1
YMR071C,1
YHR057C,1
YML118W,1
YDL081C,1
YFL059W,1
YBR108W,1
YGR231C,1
YGR161C,1
YPL055C,1
YNL243W,1
YGR111W,1
YLR129W,1
YIR019C,1
YDR348C,1
YOR190W,1
YGR037C,1
YGL198W,1
YGL061C,1
YJR104C,1
YBR012W-A,1
YLR098C,1
YOL107W,1
YDR200C,1
YOR073W,1
YHR187W,1
YKL018W,1
YDL029W,1
YGR029W,1
YPL211W,1
YBR093C,1
YGR215W,1
YOR216C,1
YBR187W,1
YLR441C,1
YOR141C,1
YDR210W-D,1
YML026C,1
YHR094C,1
YGL106W,1
YOR096W,1
YOL154W,1
YDR349C,1
YJL210W,1
YLR194C,1
YLR006C,1
YDR301W,1
YBL005W-A,1
YGR084C,1
YBL055C,1
YBR251W,1
YOR035C,1
YNR028W,1
YGR221C,1
YCR073W-A,1
YBR023C,1
YNL245C,1
YNL302C,1
YGR224W,1
YDL246C,1
YBL101W-B,1
YMR238W,1
YBR241C,1
YER019W,1
YDR175C,1
YGL210W-A,1
YBR159W,1
YLR244C,1
YDR293C,1
YIL036W,1
YHL002W,1
YDR434W,1
YFL048C,1
YBL025W,1
YBL008W,1
YDR461W,1
YLR227C,1
YLR212C,1
YER180C-A,1
YMR105C,1
YBR054W,1
YOR176W,1
YDR281C,1
YLR183C,1
YIL160C,1
YGL216W,1
YLR227W-B,1
YOR109W,1
YBR185C,1
YLL048C,1
YIL076W,1
YDR176W,1
YNL117W,1
YJR028W,1
YJR139C,1
YPR009W,1
YJL051W,1
YOR174W,1
YJR159W,1
YBR030W,1
YGR292W,1
YDL002C,1
YJL177W,1
YOR267C,1
YHR086W,1
YDL107W,1
YOL119C,1
YDL042C,1
YAR002W,1
YJL187C,1
YCR005C,1
YMR065W,1
YJR060W,1
YIL115C,1
YOL059W,1
YPR019W,1
YNL268W,1
YLR308W,1
YIR013C,1
YKR002W,1
YPR119W,1
YAL042W,1
YPL220W,1
YOR081C,1
YJL139C,1
YCR072C,1
YGL139W,1
YDR078C,1
YER070W,1
YJL192C,1
YGR062C,1
YLL036C,1
YDR313C,1
YJR102C,1
YFL039C,1
YKL199C,1
YDL007W,1
YER146W,1
YKL079W,1
YGL005C,1
YDR129C,1
YPL169C,1
YML028W,1
YOL145C,1
YDR007W,1
YHR047C,1
YBR009C,1
YML127W,1
YER061C,1
YDL064W,1
YJL156C,1
YMR219W,1
YNL221C,1
YBL022C,1
YJL031C,1
YGL185C,1
YDR261C,1
YPL214C,1
YPL194W,1
YJL006C,1
YKL165C,1
YBR126C,1
YPR166C,1
YCR012W,1
YKL186C,1
YNL102W,1
YGR162W,1
YLR141W,1
YPL118W,1
YKR028W,1
YML073C,1
YOR278W,1
YEL001C,1
YHR004C,1
YLR119W,1
YGR257C,1
YLR265C,1
YGR141W,1
YHR178W,1
YDR375C,1
YPL187W,1
YIR041W,1
YDR251W,1
YNL024C,1
YHL003C,1
YLR174W,1
YPL163C,1
YCL035C,1
YGL169W,1
YBL098W,1
YGL115W,1
YNL106C,1
YNL054W,1
YKL048C,1
YJL063C,1
YML107C,1
YCL051W,1
YOR384W,1
YNL152W,1
YOR339C,1
YGR157W,1
YGL063W,1
YLR059C,1
YMR160W,1
YLR248W,1
YDR127W,1
YDR167W,1
YER116C,1
YOR249C,1
YPL061W,1
YKR082W,1
YPR185W,1
YDL212W,1
YMR136W,1
YHR196W,1
YHL038C,1
YCL069W,1
YNL279W,1
YPR156C,1
YHL036W,1
