Gene,Fold
YLR314C,0
YJL100W,0
YKR058W,0
YML048W,0
YER021W,0
YFL034W,0
YBR031W,0
YGR231C,0
YHL009W-A,0
YNR002C,0
YOR343W-A,0
YDR492W,0
YBR110W,0
YOR250C,0
YGR041W,0
YGR214W,0
YCR002C,0
YPL243W,0
YJL104W,0
YJL138C,0
YGR127W,0
YDL247W,0
YDR332W,0
YNL282W,0
YHR147C,0
YOR339C,0
YBL005W,0
YDR065W,0
YDR261C,0
YGR061C,0
YDR293C,0
YFR052W,0
YHR028C,0
YOR152C,0
YJL207C,0
YDL177C,0
YMR215W,0
YEL077C,0
YLR271W,0
YDR123C,0
YDL234C,0
YDR394W,0
YNL245C,0
YCL024W,0
YKL156W,0
YNL201C,0
YPR057W,0
YER130C,0
YFL013C,0
YBR196C-A,0
YPL273W,0
YDL019C,0
YNR013C,0
YLR404W,0
YGR281W,0
YKL187C,0
YOR310C,0
YIL070C,0
YJL219W,0
YBL025W,0
YJR120W,0
YNL025C,0
YGR145W,0
YLR001C,0
YKR101W,0
YPR030W,0
YGL127C,0
YJR112W,0
YCL032W,0
YNL288W,0
YPL113C,0
YBR242W,0
YDR430C,0
YNL055C,0
YDL043C,0
YKL133C,0
YMR220W,0
YDR329C,0
YAL034W-A,0
YDL142C,0
YGR198W,0
YDR128W,0
YBL051C,0
YBR130C,0
YKR021W,0
YDL148C,0
YNL271C,0
YJL129C,0
YDL190C,0
YNL033W,0
YNL249C,0
YLR380W,0
YLR350W,0
YFL033C,0
YPL099C,0
YKL117W,0
YOR019W,0
YDR377W,0
YBR088C,0
YKL086W,0
YNL233W,0
YGR283C,0
YMR077C,0
YEL027W,0
YGR261C,0
YNL312W,0
YML132W,0
YBL095W,0
YMR198W,0
YPL005W,0
YDR253C,0
YGR004W,0
YDR236C,0
YPL126W,0
YIL125W,0
YIL166C,0
YPR137W,0
YDR213W,0
YCR095C,0
YOR230W,0
YDL031W,0
YGL099W,0
YOR059C,0
YNR019W,0
YOR190W,0
YGR040W,0
YOL151W,0
YOL078W,0
YGR067C,0
YIR012W,0
YGL009C,0
YKR049C,0
YBR235W,0
YNL155W,0
YDR409W,0
YBR230C,0
YDR050C,0
YDL213C,0
YDL049C,0
YDL168W,0
YLR227W-B,0
YMR284W,0
YPL098C,0
YJL072C,0
YFL006W,0
YDL216C,0
YDL099W,0
YPL259C,0
YDR316W-B,0
YDL136W,0
YHR008C,0
YPR179C,0
YDR303C,0
YMR045C,0
YBR067C,0
YMR079W,0
YLR130C,0
YOL077C,0
YFL043C,0
YJL093C,0
YNL261W,0
YHR128W,0
YCR086W,0
YMR224C,0
YLR042C,0
YHR065C,0
YNL314W,0
YIL154C,0
YLR355C,0
YKL045W,0
YML068W,0
YBL020W,0
YOR355W,0
YDL135C,0
YKR035W-A,0
YGR166W,0
YDL108W,0
YBL093C,0
YNL046W,0
YBR108W,0
YLR150W,0
YPL152W,0
YLR246W,0
YGL012W,0
YOR095C,0
YDR369C,0
YLR443W,0
YDL156W,0
YOR216C,0
YPR006C,0
YDR472W,0
YER109C,0
YML017W,0
YDR397C,0
YBR029C,0
YPL164C,0
YOL055C,0
YPR022C,0
YGL187C,0
YOR018W,0
YER126C,0
YNL131W,0
YBR269C,0
YLR328W,0
YPL246C,0
YOL075C,0
YOR043W,0
YHR108W,0
YLR172C,0
YMR055C,0
YPL059W,0
YHR173C,0
YML030W,0
YNL048W,0
YBR065C,0
YBR155W,0
YMR146C,0
YCL067C,0
YJR112W-A,0
YJL106W,0
YHR176W,0
YDR173C,0
YDL139C,0
YHL011C,0
YDR453C,0
YHR143W,0
YDR302W,0
YLR253W,0
YGL011C,0
YJL143W,0
YBR279W,0
YLR224W,0
YIL023C,0
YGR007W,0
YNL129W,0
YDR188W,0
YHR076W,0
YLR191W,0
YCL063W,0
YDR523C,0
YNL082W,0
YGL085W,0
YHL021C,0
YGR204W,0
YOR213C,0
YDR171W,0
YER154W,0
YLL062C,0
YAL044C,0
YLR066W,0
YER102W,0
YDL150W,0
YJR091C,0
YJL098W,0
YOR071C,0
YLR098C,0
YHR010W,0
YML131W,0
YOR356W,0
YDR246W,0
YDR292C,0
YLR277C,0
YKL138C-A,0
YMR069W,0
YFL002W-A,0
YLR216C,0
YDR044W,0
YJR084W,0
YPR091C,0
YBR125C,0
YML116W,0
YKR031C,0
YJR131W,0
YIL064W,0
YPL110C,0
YJR107W,0
YHR082C,0
YNL022C,0
YLR021W,0
YHR113W,0
YPL118W,0
YDR400W,0
YER137C-A,0
YEL054C,0
YJL087C,0
YLR035C-A,0
YMR021C,0
YAL008W,0
YPL072W,0
YNL061W,0
YLR004C,0
YOL051W,0
YKL167C,0
YLR209C,0
YER087W,0
YKL114C,0
YFL011W,0
YIL094C,0
YMR262W,0
YLR449W,0
YIL132C,0
YML046W,0
YIR031C,0
YHR059W,0
YDR177W,0
YDR060W,0
YFR016C,0
YGL243W,0
YGL157W,0
YPR058W,0
YLL011W,0
YPR169W,0
YKL145W,0
YML050W,0
YHL006C,0
YIL074C,0
YBR143C,0
YGL148W,0
YAL029C,0
YNL331C,0
YML075C,0
YMR165C,0
YHR057C,0
YOR211C,0
YDR155C,0
YOR066W,0
YBL050W,0
YER025W,0
YLL039C,0
YGL028C,0
YDR202C,0
YIL115C,0
YGR084C,0
YNL052W,0
YPL271W,0
YLR409C,0
YBR107C,0
YER167W,0
YNL270C,0
YOL026C,0
YOL112W,0
YJR054W,0
YKR096W,0
YPR010C,0
YCL005W-A,0
YML057W,0
YML049C,0
YBL072C,0
YFR040W,0
YOR141C,0
YHR214C-C,0
YMR092C,0
YDL175C,0
YHR191C,0
YGR285C,0
YLL002W,0
YBR186W,0
YPL006W,0
YDR084C,0
YIL145C,0
YCR034W,0
YPR003C,0
YOR165W,0
YHL001W,0
YDR141C,0
YGL257C,0
YDR349C,0
YDR207C,0
YIL078W,0
YCR105W,0
YDR037W,0
YPL249C,0
YER048W-A,0
YGL261C,0
YDR531W,0
YDL067C,0
YIR026C,0
YGL033W,0
YKL033W-A,0
YPR108W,0
YAR019C,0
YOL159C,0
YDR156W,0
YGL070C,0
YDR059C,0
YMR184W,0
YBR017C,0
YAR071W,0
YOR336W,0
YDL065C,0
YDL134C,0
YLR382C,0
YGL172W,0
YPL051W,0
YLL048C,0
YNR075W,0
YGL189C,0
YCR032W,0
YIL004C,0
YKL108W,0
YLR100W,0
YLR286C,0
YOL062C,0
YNL217W,0
YML022W,0
YMR095C,0
YFR039C,0
YMR263W,0
YNL268W,0
YPL202C,0
YHL022C,0
YMR319C,0
YJR006W,0
YIR035C,0
YLR200W,0
YLR364W,0
YBR162W-A,0
YDR190C,0
YGR047C,0
YOR329C,0
YER100W,0
YER035W,0
YBL034C,0
YIR002C,0
YHR071W,0
YMR143W,0
YMR043W,0
YCL005W,0
YOR274W,0
YNL090W,0
YCL052C,0
YKR076W,0
YCL073C,0
YML042W,0
YDR210W-B,0
YNL251C,0
YER020W,0
YLR002C,0
YDR071C,0
YHL012W,0
YPR101W,0
YER150W,0
YGR048W,0
YHL031C,0
YDL217C,0
YBR122C,0
YNL070W,0
YPL160W,0
YOR151C,0
YPR024W,0
YER168C,0
YDR388W,0
YDL006W,0
YPL283C,0
YML081C-A,0
YCR012W,0
YLR278C,0
YJR105W,0
YDR458C,0
YCR008W,0
YMR301C,0
YNL283C,0
YPL147W,0
YKL132C,0
YNL036W,0
YLR401C,0
YKR099C-A,0
YBR008C,0
YOR017W,0
YBL022C,0
YML037C,0
YGL196W,0
YAL055W,0
YGL197W,0
YHR136C,0
YJL113W,0
YJR094W-A,0
YIL090W,0
YJL164C,0
YKL056C,0
YDR480W,0
YDR475C,0
YER161C,0
YKL069W,0
YNL230C,0
YPL200W,0
YDR488C,0
YGL212W,0
YJR055W,0
YDL153C,0
YBL058W,0
YDR227W,0
YPL174C,0
YER061C,0
YDR346C,0
YDR524C,0
YLR285W,0
YGL071W,0
YER063W,0
YOR032C,0
YOR272W,0
YGL122C,0
YBL038W,0
YBR154C,0
YKR016W,0
YPR200C,0
YDR092W,0
YBL101W-A,0
YGR289C,0
YBR187W,0
YIL148W,0
YGR183C,0
YER090W,0
YCR047C,0
YGR271W,0
YLR312C,0
YMR166C,0
YPR157W,0
YDR104C,0
YOR298W,0
YDR019C,0
YBR294W,0
YBR172C,0
YHR029C,0
YDR358W,0
YMR123W,0
YOR285W,0
YPL133C,0
YNL023C,0
YMR243C,0
YBR127C,0
YDR116C,0
YKL074C,0
YLR335W,0
YIL160C,0
YBL037W,0
YFR015C,0
YGL038C,0
YLR375W,0
YPL141C,0
YEL013W,0
YDL074C,0
YNL259C,0
YJL127C-B,0
YOR283W,0
YDR248C,0
YER132C,0
YBL090W,0
YJR151C,0
YER153C,0
YBL061C,0
YHL042W,0
YAL010C,0
YNL097C,0
YPR173C,0
YHR171W,0
YFL053W,0
YGR001C,0
YJL018W,0
YLR025W,0
YJR053W,0
YBR275C,0
YMR070W,0
YNL167C,0
YDL012C,0
YKL218C,0
YFL034C-B,0
YDR498C,0
YKL040C,0
YER124C,0
YML080W,0
YKL126W,0
YJR139C,0
YML005W,0
YNL119W,0
YDR085C,0
YLR033W,0
YPR046W,0
YLL016W,0
YFL047W,0
YDR541C,0
YNL316C,0
YKL193C,0
YMR303C,0
YGL134W,0
YBR083W,0
YOR373W,0
YHL024W,0
YOR386W,0
YGL001C,0
YLR258W,0
YER131W,0
YBR278W,0
YIL122W,0
YCL039W,0
YDR376W,0
YER068W,0
YLR051C,0
YLR241W,0
YGR060W,0
YOR038C,0
YOL047C,0
YOR057W,0
YBR171W,0
YPR061C,0
YBR012W-B,0
YGL237C,0
YKL203C,0
YBL033C,0
YBR219C,0
YER182W,0
YMR005W,0
YMR321C,0
YOR229W,0
YGL156W,0
YMR292W,0
YLR299W,0
YKL085W,0
YGR123C,0
YPR119W,0
YNL293W,0
YMR023C,0
YJR109C,0
YNL024C-A,0
YDL101C,0
YMR229C,0
YOR189W,0
YDR221W,0
YDR493W,0
YDL064W,0
YFL030W,0
YCR046C,0
YJR040W,0
YNR004W,0
YPR165W,0
YBR018C,0
YOR207C,0
YDR351W,0
YOR313C,0
YKL060C,0
YMR017W,0
YER086W,0
YOR278W,0
YJR048W,0
YLR438C-A,0
YOL040C,0
YNL087W,0
YKL139W,0
YHR114W,0
YCL069W,0
YCL027W,0
YOR063W,0
YFR041C,0
YCL021W-A,0
YKL181W,0
YOR293W,0
YJR101W,0
YEL042W,0
YOR304W,0
YOR234C,0
YML106W,0
YDL222C,0
YOR381W,0
YIL117C,0
YDR484W,0
YHR194W,0
YFR037C,0
YIR018W,0
YJR124C,0
YPR105C,0
YPL023C,0
YDL021W,0
YER051W,0
YJL031C,0
YOL130W,0
YGR244C,0
YDR158W,0
YLR099W-A,0
YNL072W,0
YGR124W,0
YAL041W,0
YPL166W,0
YDR454C,0
YCR044C,0
YJL117W,0
YDR033W,0
YCR010C,0
YGL008C,0
YGL129C,0
YBR073W,0
YIL043C,0
YHR034C,0
YIL067C,0
YOL053W,0
YMR201C,0
YGL120C,0
YFL059W,0
YNL153C,0
YNL196C,0
YPR111W,0
YKL119C,0
YDR055W,0
YML128C,0
YDL033C,0
YLR071C,0
YFL010W-A,0
YNL076W,0
YLR145W,0
YNR007C,0
YLR288C,0
YML040W,0
YPR183W,0
YMR159C,0
YMR308C,0
YGL123W,0
YGR016W,0
YIR024C,0
YER055C,0
YLR447C,0
YJL004C,0
YOR369C,0
YNL257C,0
YDL230W,0
YNL067W,0
YOR262W,0
YNL044W,0
YML097C,0
YBR282W,0
YKR002W,0
YDR456W,0
YNL240C,0
YOR265W,0
YKR077W,0
YNL079C,0
YOR068C,0
YNL298W,0
YDR003W,0
YCR101C,0
YJR047C,0
YDL076C,0
YLR291C,0
YKL196C,0
YPR026W,0
YNL031C,0
YGL115W,0
YLR007W,0
YMR006C,0
YEL046C,0
YDR379C-A,0
YGR113W,0
YPR038W,0
YDL082W,0
YOL096C,0
YML014W,0
YOR228C,0
YHR061C,0
YLR289W,0
YPL250C,0
YGR230W,0
YER031C,0
YGL263W,0
YPL218W,0
YPL060C-A,0
YFL005W,0
YDR527W,0
YHR018C,0
YDR057W,0
YMR111C,0
YGR070W,0
YBL091C-A,0
YHR044C,0
YPR170W-B,0
YHR081W,0
YDR098C-B,0
YBL075C,0
YNL083W,0
YGL079W,0
YGL059W,0
YDR139C,0
YOL136C,0
YJR111C,0
YML059C,0
YGR208W,0
YDR447C,0
YKR103W,0
YDR410C,0
YBR037C,0
YDR381W,0
YBL100W-A,0
YIR037W,0
YHL032C,0
YBR188C,0
YKL024C,0
YLR356W,0
YDR014W,0
YKR014C,0
YAR020C,0
YOR171C,0
YDR310C,0
YHR096C,0
YOL064C,0
YJR100C,0
YNR050C,0
YJR058C,0
YHR025W,0
YOR273C,0
YLR297W,0
YPR192W,0
YER139C,0
YBR136W,0
YNL215W,0
YJL148W,0
YLR283W,0
YBR258C,0
YLR187W,0
YNR066C,0
YML013W,0
YHR005C-A,0
YOR042W,0
YLR399C,0
YHR090C,0
YBL071W-A,0
YKL140W,0
YJL128C,0
YOL073C,0
YDL119C,0
YOR242C,0
YJR106W,0
YAL030W,0
YLR268W,0
YKL001C,0
YIL130W,0
YEL005C,0
YJL048C,0
YHL009W-B,0
YOL071W,0
YBR058C-A,0
YBR072W,0
YML125C,0
YOR319W,0
YNL206C,0
YIL118W,0
YHR035W,0
YDL059C,0
YBR126W-A,0
YNL339C,0
YJR057W,0
YFR034C,0
YPL190C,0
YGR175C,0
YPR158W,0
YDR309C,0
YLR043C,0
YEL006W,0
YMR094W,0
YOR226C,0
YER183C,0
YBR101C,0
YHL027W,0
YKL032C,0
YKR044W,0
YER007W,0
YFR005C,0
YMR065W,0
YDR466W,0
YML088W,0
YDL002C,0
YNL056W,0
YDL126C,0
YJL085W,0
YGL119W,0
YDR214W,0
YER039C,0
YFL016C,0
YKR055W,0
YNR056C,0
YLR205C,0
YJL137C,0
YJL033W,0
YNR039C,0
YFL031W,0
YBR204C,0
YMR325W,0
YNL027W,0
YOR127W,0
YGR057C,0
YBL056W,0
YDR510W,0
YGL139W,0
YOL045W,0
YGR170W,0
YJL112W,0
YGL097W,0
YMR124W,0
YOR266W,0
YBL031W,0
YLR228C,0
YGR088W,0
YBR166C,0
YJL062W,0
YGL089C,0
YOR361C,0
YBL088C,0
YGL062W,0
YNL157W,0
YOR383C,0
YLR315W,0
YOR142W,0
YBR077C,0
YNL238W,0
YDR099W,0
YBR104W,0
YGR253C,0
YCR017C,0
YER072W,0
YCL014W,0
YER118C,0
YPL037C,0
YPR107C,0
YOR349W,0
YNR012W,0
YJL156C,0
YNL176C,0
YLR266C,0
YGL029W,0
YMR251W-A,0
YOR069W,0
YMR182C,0
YHL037C,0
YLR037C,0
YPR070W,0
YJR001W,0
YGR194C,0
YHR153C,0
YMR053C,0
YML109W,0
YNL281W,0
YKL154W,0
YCR048W,0
YHR033W,0
YDL183C,0
YLR039C,0
YOR204W,0
YJL134W,0
YHR157W,0
YPL076W,0
YML076C,0
YBR163W,0
YJR051W,0
YNL164C,0
YDR320C,0
YPL027W,0
YML031W,0
YOR168W,0
YJR096W,0
YER089C,0
YJR095W,0
YPL047W,0
YML054C,0
YML112W,0
YMR119W,0
YHR214C-B,0
YMR026C,0
YKR084C,0
YNR043W,0
YOR368W,0
YLR411W,0
YPL194W,0
YCL003W,0
YDR148C,0
YDR511W,0
YML001W,0
YHR214W-G,0
YML123C,0
YDR313C,0
YJL052W,0
YGR013W,0
YCL059C,0
YGR161C-D,0
YDL083C,0
YGR150C,0
YNR057C,0
YDR210W-A,0
YGR075C,0
YLR304C,0
YPL244C,0
YGR206W,0
YIL112W,0
YER053C-A,0
YPL235W,0
YKR001C,0
YFL051C,0
YFL050C,0
YGL166W,0
YMR244C-A,0
YER094C,0
YOL103W,0
YJR066W,0
YIR038C,0
YOR010C,0
YMR176W,0
YDL010W,0
YPR048W,0
YLR196W,0
YPL116W,0
YGL077C,0
YDR385W,0
YIL011W,0
YLL005C,0
YGR087C,0
YMR114C,0
YCR035C,0
YGR172C,0
YDR425W,0
YBR167C,0
YKR020W,0
YIL002C,0
YER037W,0
YCL027C-A,0
YJR044C,0
YBR010W,0
YLR329W,0
YDR281C,0
YNL066W,0
YDR063W,0
YOR116C,0
YML018C,0
YDR438W,0
YLL004W,0
YCR077C,0
YGR278W,0
YNL110C,0
YAL018C,0
YLR203C,0
YGR053C,0
YDR350C,0
YNL054W-B,0
YCL029C,0
YJR098C,0
YNL178W,0
YAL051W,0
YLR038C,0
YLR363C,0
YNL115C,0
YFL037W,0
YDL224C,0
YJL167W,0
YIL093C,0
YDR016C,0
YGR109W-A,0
YDR256C,0
YNL209W,0
YOR198C,0
YGR094W,0
YBR297W,0
YJR015W,0
YCL001W-A,0
YGR043C,0
YJR026W,0
YBL039W-A,0
YDR090C,0
YAL003W,0
YJL047C,0
YFL046W,0
YCL037C,0
YJR010C-A,0
YJL144W,0
YPL224C,0
YFL035C-B,0
YOR292C,0
YMR027W,0
YBR247C,0
YEL039C,0
YPL022W,0
YOL093W,0
YDR245W,0
YHL023C,0
YHR039C-B,0
YBR179C,0
YGR054W,0
YKL084W,0
YGL064C,0
YBR022W,0
YFR020W,0
YNL232W,0
YJL200C,0
YFR048W,0
YCR020C-A,0
YFL049W,0
YPL097W,0
YGR037C,0
YFL026W,0
YMR035W,0
YPR082C,0
YER117W,0
YDR160W,0
YLR406C,0
YCR076C,0
YCR096C,0
YNL037C,0
YOR217W,0
YOL098C,0
YNL123W,0
YLR242C,0
YPR095C,0
YPR016C,0
YNL085W,0
YGR184C,0
YHR070W,0
YMR046C,0
YOR328W,0
YBR068C,0
YAR070W-A,0
YMR011W,0
YJR099W,0
YKL039W,0
YGR121C,0
YKL182W,0
YBR036C,0
YDR434W,0
YLR052W,0
YBR156C,0
YGR028W,0
YHR047C,0
YBL092W,0
YLR194C,0
YNL173C,0
YJR009C,0
YDR013W,0
YHR043C,0
YKL018W,0
YGR108W,0
YHR110W,0
YPR103W,0
YBL009W,0
YBL017C,0
YLR323C,0
YGL247W,0
YKL214C,0
YOR020W-A,0
YBR195C,0
YKL185W,0
YLR075W,0
YDL104C,0
YOL133W,0
YHR184W,0
YLR301W,0
YBR094W,0
YDR279W,0
YCL026C-B,1
YEL047C,1
YMR285C,1
YMR164C,1
YJL078C,1
YOR119C,1
YOR261C,1
YCR052W,1
YGR033C,1
YNL121C,1
YMR162C,1
YMR091C,1
YOL070C,1
YHR183W,1
YPR137C-A,1
YMR279C,1
YER128W,1
YPL167C,1
YCR030C,1
YOR099W,1
YLL022C,1
YDR415C,1
YJL165C,1
YKL112W,1
YJR049C,1
YDR323C,1
YBR295W,1
YBR267W,1
YPR047W,1
YJR046W,1
YDR319C,1
YMR216C,1
YLR026C,1
YKL014C,1
YNR023W,1
YHR021C,1
YDR520C,1
YPL095C,1
YPL282C,1
YDR260C,1
YDL018C,1
YDR020C,1
YGR089W,1
YBR014C,1
YJR042W,1
YER120W,1
YHR122W,1
YGR027C,1
YER157W,1
YLR029C,1
YDR212W,1
YDR517W,1
YKL109W,1
YPL177C,1
YPR081C,1
YHL048W,1
YPR015C,1
YMR009W,1
YDR046C,1
YPL091W,1
YFR049W,1
YKR067W,1
YLR347C,1
YOR162C,1
YOL028C,1
YCR003W,1
YBR201W,1
YPR158W-A,1
YGL095C,1
YDL013W,1
YNL263C,1
YNL142W,1
YGR132C,1
YJL116C,1
YPR040W,1
YEL041W,1
YMR106C,1
YHR214W,1
YMR076C,1
YLR408C,1
YDR252W,1
YKL028W,1
YMR286W,1
YDR449C,1
YDR098C,1
YFR036W,1
YHR098C,1
YNL222W,1
YGL253W,1
YKL210W,1
YPL024W,1
YKR023W,1
YPR189W,1
YOR270C,1
YOR122C,1
YER042W,1
YLR348C,1
YMR287C,1
YGL191W,1
YIL031W,1
YHL018W,1
YPL148C,1
YLR308W,1
YLR298C,1
YJR007W,1
YGR080W,1
YER115C,1
YCR080W,1
YNL147W,1
YHR182W,1
YML124C,1
YAR027W,1
YDL017W,1
YDR427W,1
YER027C,1
YLR312W-A,1
YIR009W,1
YMR084W,1
YPR060C,1
YBR185C,1
YDR481C,1
YFL014W,1
YBL019W,1
YOR236W,1
YJL002C,1
YNL138W-A,1
YDL005C,1
YML041C,1
YOL108C,1
YFL023W,1
YER014C-A,1
YER060W,1
YJL005W,1
YLR009W,1
YBL002W,1
YAL021C,1
YML069W,1
YHR085W,1
YER015W,1
YKR069W,1
YFR038W,1
YOR037W,1
YOR316C,1
YJR094C,1
YGR288W,1
YER099C,1
YPR152C,1
YKL168C,1
YJR152W,1
YKR042W,1
YPR043W,1
YLR054C,1
YDL054C,1
YNL250W,1
YJR143C,1
YKL220C,1
YDL124W,1
YDR372C,1
YIL091C,1
YNL225C,1
YHR196W,1
YOR001W,1
YDR143C,1
YBR211C,1
YJL194W,1
YLR226W,1
YER107C,1
YGR227W,1
YDR374W-A,1
YFR055W,1
YFL042C,1
YKL162C,1
YJL080C,1
YER106W,1
YKR086W,1
YDR513W,1
YLR188W,1
YIR041W,1
YJL094C,1
YIL147C,1
YIL037C,1
YHR007C,1
YOR247W,1
YGR213C,1
YKL059C,1
YBL101W-B,1
YEL012W,1
YMR008C,1
YKL144C,1
YGL252C,1
YGR279C,1
YCL051W,1
YDR208W,1
YLR445W,1
YLR085C,1
YDR414C,1
YPL096W,1
YDR162C,1
YDL207W,1
YDR125C,1
YHR086W,1
YOL086C,1
YGL093W,1
YOR245C,1
YIL084C,1
YPR110C,1
YGR162W,1
YLR110C,1
YGR102C,1
YGR257C,1
YLR452C,1
YCR042C,1
YER140W,1
YNL014W,1
YMR266W,1
YBL010C,1
YFR012W,1
YKL199C,1
YKL209C,1
YER112W,1
YBR055C,1
YER087C-A,1
YPR147C,1
YKR092C,1
YHR001W,1
YDR476C,1
YDR210C-C,1
YNL075W,1
YKR054C,1
YPL215W,1
YHR207C,1
YGR276C,1
YGL158W,1
YBR062C,1
YLR210W,1
YLR126C,1
YDR538W,1
YNL078W,1
YDR494W,1
YDR182W,1
YDR325W,1
YPR086W,1
YIL021W,1
YDR392W,1
YGL181W,1
YIL010W,1
YEL065W,1
YGL075C,1
YKL065W-A,1
YJR110W,1
YHR075C,1
YDR172W,1
YNL264C,1
YOL161C,1
YBL106C,1
YBR216C,1
YDR300C,1
YGL125W,1
YER146W,1
YKR098C,1
YNL297C,1
YLR373C,1
YGR154C,1
YGL147C,1
YKL051W,1
YNR032W,1
YER088C,1
YNR026C,1
YER010C,1
YCR100C,1
YKR057W,1
YPR033C,1
YFR002W,1
YNL334C,1
YIL103W,1
YJL184W,1
YGR220C,1
YDR411C,1
YPL127C,1
YKL200C,1
YEL001C,1
YJR137C,1
YBR255W,1
YPL276W,1
YDR145W,1
YBL005W-B,1
YKL058W,1
YOL012C,1
YOR147W,1
YHR056C,1
YDR461W,1
YNL325C,1
YMR208W,1
YJR117W,1
YBR215W,1
YML019W,1
YOR256C,1
YJR102C,1
YDL245C,1
YAR014C,1
YBL011W,1
YOR174W,1
YJL183W,1
YFL038C,1
YAL009W,1
YDR474C,1
YFR042W,1
YDR479C,1
YOL084W,1
YGR105W,1
YDL143W,1
YIL009W,1
YGR116W,1
YGL003C,1
YDR078C,1
YML009C,1
YGL030W,1
YGL022W,1
YBR075W,1
YMR316W,1
YML102W,1
YOL048C,1
YOR124C,1
YDR118W,1
YIL034C,1
YNL304W,1
YML023C,1
YOR103C,1
YMR291W,1
YDR235W,1
YOL113W,1
YLR287C,1
YML010W,1
YDL160C-A,1
YBR040W,1
YBR231C,1
YLR260W,1
YGL183C,1
YDR508C,1
YMR085W,1
YFR022W,1
YOR045W,1
YPL241C,1
YDR270W,1
YBL102W,1
YGL180W,1
YBR035C,1
YPL124W,1
YOL057W,1
YLR435W,1
YOR344C,1
YDR485C,1
YOR025W,1
YIR011C,1
YHR192W,1
YDR086C,1
YGL232W,1
YEL063C,1
YDR080W,1
YPL213W,1
YJL149W,1
YJL121C,1
YPL169C,1
YAR035W,1
YEL004W,1
YBL052C,1
YGL031C,1
YML103C,1
YMR160W,1
YCR097WB,1
YGL096W,1
YPR035W,1
YPR045C,1
YIL073C,1
YCR068W,1
YMR183C,1
YBR006W,1
YBR080C,1
YPL092W,1
YLR259C,1
YGR120C,1
YDL160C,1
YDR367W,1
YJL196C,1
YDR058C,1
YPL280W,1
YNL004W,1
YOL126C,1
YGR104C,1
YGR072W,1
YER184C,1
YKL072W,1
YIL042C,1
YLR073C,1
YER180C,1
YPR191W,1
YGL053W,1
YPR017C,1
YPR104C,1
YPR100W,1
YNL063W,1
YGL111W,1
YPR067W,1
YER138C,1
YGR129W,1
YFR051C,1
YLR239C,1
YBR097W,1
YLR341W,1
YJR031C,1
YLR248W,1
YOR214C,1
YCL054W,1
YKL184W,1
YJR050W,1
YDR011W,1
YMR228W,1
YNL183C,1
YML096W,1
YDR365W-B,1
YLR078C,1
YNL322C,1
YPR102C,1
YDL132W,1
YJL013C,1
YER071C,1
YLR032W,1
