Gene,Fold
YIL103W,0
YDR221W,0
YDL135C,0
YJL012C,0
YDR260C,0
YNL222W,0
YHR062C,0
YKL058W,0
YIL126W,0
YOR240W,0
YDR479C,0
YPL098C,0
YMR070W,0
YJL099W,0
YPL164C,0
YNR043W,0
YER030W,0
YDL101C,0
YKL120W,0
YOR298C-A,0
YDR279W,0
YNL233W,0
YER123W,0
YJL125C,0
YGL236C,0
YDR516C,0
YLR399C,0
YOL113W,0
YGR222W,0
YDL039C,0
YDL090C,0
YER105C,0
YMR140W,0
YER126C,0
YOR168W,0
YGR262C,0
YCR102C,0
YDR263C,0
YJL219W,0
YPL037C,0
YGL145W,0
YIL143C,0
YJL209W,0
YER178W,0
YDR255C,0
YGR144W,0
YOR377W,0
YIL051C,0
YDL080C,0
YJR055W,0
YKL117W,0
YHR118C,0
YNL103W,0
YAL009W,0
YMR088C,0
YIL008W,0
YOR038C,0
YLR411W,0
YLR384C,0
YGR123C,0
YLR291C,0
YDR148C,0
YER171W,0
YPR054W,0
YGR276C,0
YBR275C,0
YLR320W,0
YLR449W,0
YOL068C,0
YCR082W,0
YBR173C,0
YJL138C,0
YNL232W,0
YNL159C,0
YFR050C,0
YGR081C,0
YJR135W-A,0
YGR048W,0
YIL070C,0
YER040W,0
YDR334W,0
YJL034W,0
YDR365W-A,0
YEL062W,0
YOL013C,0
YDR005C,0
YLL002W,0
YNL053W,0
YGL029W,0
YJL065C,0
YCR098C,0
YPR068C,0
YGL099W,0
YBR188C,0
YOR048C,0
YLR117C,0
YLR048W,0
YBR289W,0
YCL011C,0
YML103C,0
YAL059W,0
YMR129W,0
YML011C,0
YLR052W,0
YOR192C-B,0
YMR037C,0
YER149C,0
YJL176C,0
YLR381W,0
YJL114W,0
YOR290C,0
YNL264C,0
YLR361C,0
YCR083W,0
YML097C,0
YGL211W,0
YGL063W,0
YDR085C,0
YNR011C,0
YOR011W,0
YDL045C,0
YMR046C,0
YBR061C,0
YOR208W,0
YPR078C,0
YMR237W,0
YPL130W,0
YDL194W,0
YPL121C,0
YLR183C,0
YNL046W,0
YJL052W,0
YMR236W,0
YER022W,0
YDR138W,0
YDL115C,0
YMR077C,0
YHR067W,0
YNL332W,0
YGR095C,0
YBR298C,0
YOL059W,0
YDR465C,0
YLR346C,0
YER127W,0
YOR080W,0
YJR019C,0
YAL051W,0
YOR260W,0
YNL093W,0
YBR236C,0
YGR047C,0
YJR053W,0
YFL037W,0
YGL213C,0
YML033W,0
YBR205W,0
YJR040W,0
YLR266C,0
YOR136W,0
YBR039W,0
YMR288W,0
YEL042W,0
YFL039C,0
YJL059W,0
YLR410W,0
YBR058C-A,0
YGL021W,0
YIL082W-A,0
YCR035C,0
YDL076C,0
YML045W-A,0
YPR083W,0
YOL017W,0
YGR036C,0
YIR018W,0
YNL131W,0
YCR012W,0
YML076C,0
YHR116W,0
YHR079C-A,0
YHL022C,0
YBR084W,0
YOR343W-B,0
YMR030W,0
YGL246C,0
YIL114C,0
YLR097C,0
YFR034C,0
YOR057W,0
YMR322C,0
YAL003W,0
YPR006C,0
YDR384C,0
YKR089C,0
YJR027W,0
YBR170C,0
YHR053C,0
YHR019C,0
YKR001C,0
YCL017C,0
YER166W,0
YPR093C,0
YIL138C,0
YPR173C,0
YBR080C,0
YNR056C,0
YGR010W,0
YLR453C,0
YGR253C,0
YBR278W,0
YPR049C,0
YDL087C,0
YMR319C,0
YDR420W,0
YDR470C,0
YDR192C,0
YEL029C,0
YOR343W-A,0
YPR080W,0
YHL048W,0
YJL056C,0
YKL022C,0
YPL086C,0
YML060W,0
YMR219W,0
YPL008W,0
YBR093C,0
YDL098C,0
YMR175W,0
YNR039C,0
YGR161C-C,0
YLR165C,0
YHR143W,0
YKL150W,0
YOR067C,0
YHL025W,0
YDR429C,0
YFR053C,0
YBR038W,0
YLR003C,0
YFR021W,0
YBR210W,0
YDR091C,0
YDR524C,0
YHR139C,0
YOR305W,0
YDR143C,0
YDR280W,0
YBL100W-B,0
YBR070C,0
YDR179C,0
YCL025C,0
YPR181C,0
YLR391W,0
YPR095C,0
YLR106C,0
YEL027W,0
YDR002W,0
YBR110W,0
YDR092W,0
YOR245C,0
YLR368W,0
YOR143C,0
YML045W,0
YMR183C,0
YBR085W,0
YDL006W,0
YDR246W,0
YAR042W,0
YNL021W,0
YNL099C,0
YGR104C,0
YMR042W,0
YMR270C,0
YJL143W,0
YBR129C,0
YJL127C,0
YPR198W,0
YGR272C,0
YGR121C,0
YOR217W,0
YHR006W,0
YBR243C,0
YGR109W-A,0
YLR259C,0
YIL144W,0
YJL048C,0
YKL175W,0
YOR193W,0
YPL019C,0
YJL154C,0
YNR032W,0
YNL223W,0
YDL004W,0
YNL068C,0
YCL008C,0
YJL081C,0
YOL042W,0
YMR182C,0
YNL166C,0
YNL164C,0
YKR072C,0
YFL048C,0
YER074W-A,0
YGL180W,0
YAL016W,0
YLL011W,0
YPL026C,0
YPL206C,0
YPL214C,0
YHR092C,0
YEL019C,0
YGR083C,0
YPR167C,0
YLR160C,0
YMR153W,0
YJR046W,0
YML039W,0
YKR059W,0
YML105C,0
YGL183C,0
YLL015W,0
YDR461W,0
YOR229W,0
YML126C,0
YNL072W,0
YPR113W,0
YGR195W,0
YLR274W,0
YOR181W,0
YJL069C,0
YMR272C,0
YCR073C,0
YDR460W,0
YLR163C,0
YDR386W,0
YMR240C,0
YPL265W,0
YLR249W,0
YOR362C,0
YBL005W,0
YBL063W,0
YNL079C,0
YDL064W,0
YDR308C,0
YGR230W,0
YGR220C,0
YKL145W,0
YMR060C,0
YCL016C,0
YCR092C,0
YGL105W,0
YJL042W,0
YKR046C,0
YML019W,0
YDR419W,0
YER116C,0
YOR343C-A,0
YML049C,0
YPL146C,0
YMR004W,0
YHR135C,0
YNL101W,0
YDR113C,0
YLL004W,0
YKL004W,0
YML015C,0
YER042W,0
YCL029C,0
YKR095W,0
YJR143C,0
YLR182W,0
YBR154C,0
YPR055W,0
YDL181W,0
YLR055C,0
YLR371W,0
YML028W,0
YLR098C,0
YDR487C,0
YAL056W,0
YFR001W,0
YDR388W,0
YOR386W,0
YGR056W,0
YPL033C,0
YDR065W,0
YDR098C-A,0
YBR132C,0
YKL052C,0
YGL171W,0
YLL036C,0
YOR327C,0
YIL140W,0
YDR261W-B,0
YLR170C,0
YHR108W,0
YIL004C,0
YJR050W,0
YDR180W,0
YNL288W,0
YCR009C,0
YMR073C,0
YPL152W,0
YGR109W-B,0
YKL191W,0
YGL245W,0
YPL203W,0
YPR128C,0
YIL068C,0
YLR238W,0
YBR091C,0
YBR295W,0
YGR209C,0
YDR527W,0
YPL204W,0
YDR034C-C,0
YDL113C,0
YHR158C,0
YDR120C,0
YJL192C,0
YAL011W,0
YNL293W,0
YNL059C,0
YMR117C,0
YKL015W,0
YBR008C,0
YDR162C,0
YKL002W,0
YML061C,0
YDL005C,0
YIL073C,0
YJR158W,0
YEL004W,0
YJL102W,0
YFL017W-A,0
YDR288W,0
YDL036C,0
YGL094C,0
YCR094W,0
YGL219C,0
YAL024C,0
YLR229C,0
YGL003C,0
YPL001W,0
YDL033C,0
YOR192C-A,0
YMR299C,0
YKL179C,0
YPR065W,0
YBR201W,0
YMR133W,0
YOR344C,0
YHR079C-B,0
YIR002C,0
YKL021C,0
YPL048W,0
YBR079C,0
YDR013W,0
YMR267W,0
YKL059C,0
YJR082C,0
YPR137C-A,0
YPR074C,0
YAL068C,0
YGL135W,0
YJL106W,0
YNL270C,0
YML085C,0
YLL043W,0
YOR256C,0
YBR199W,0
YDR517W,0
YDR183W,0
YMR287C,0
YOR284W,0
YKL084W,0
YDL130W,0
YMR179W,0
YDL079C,0
YPR088C,0
YKL214C,0
YPL051W,0
YDR339C,0
YPL156C,0
YPL125W,0
YLR438C-A,0
YCR008W,0
YBL009W,0
YML027W,0
YML055W,0
YDL145C,0
YLR167W,0
YDR488C,0
YNL258C,0
YNL163C,0
YFR024C-A,0
YDL084W,0
YIL080W,0
YDR235W,0
YLR067C,0
YDL170W,0
YLR150W,0
YPL241C,0
YDR158W,0
YJL005W,0
YJR084W,0
YGL045W,0
YBR118W,0
YDL229W,0
YLR020C,0
YGR216C,0
YOR098C,0
YDL065C,0
YOR275C,0
YDR227W,0
YML062C,0
YER138C,0
YNL001W,0
YJR091C,0
YBR049C,0
YJR135C,0
YDR317W,0
YCL024W,0
YDR300C,0
YJL133W,0
YGR055W,0
YGR186W,0
YOR049C,0
YNR044W,0
YLR153C,0
YBR006W,0
YHR036W,0
YJL033W,0
YER026C,0
YOR250C,0
YBR218C,0
YLR310C,0
YIL053W,0
YPR102C,0
YMR001C,0
YAL044C,0
YDR320C,0
YHL028W,0
YPR201W,0
YOR244W,0
YEL030W,0
YPL127C,0
YDR126W,0
YKL019W,0
YHR074W,0
YBL026W,0
YJL117W,0
YJR076C,0
YBR169C,0
YOR239W,0
YIL046W,0
YMR231W,0
YFL013C,0
YOR002W,0
YGR147C,0
YLR144C,0
YKR054C,0
YML065W,0
YPL276W,0
YPL187W,0
YNL051W,0
YFR019W,0
YOR084W,0
YGR128C,0
YPL256C,0
YBR030W,0
YOL123W,0
YER137C-A,0
YFL057C,0
YBL080C,0
YKL110C,0
YOR025W,0
YHR031C,0
YNL055C,0
YGL212W,0
YPL055C,0
YJR026W,0
YMR199W,0
YDL138W,0
YNL327W,0
YMR052W,0
YDR027C,0
YKL020C,0
YNL002C,0
YOR159C,0
YPR158C-C,0
YBR004C,0
YFR052W,0
YGL032C,0
YIL044C,0
YDR283C,0
YJR013W,0
YKL190W,0
YMR142C,0
YOR287C,0
YLR009W,0
YER160C,0
YGR167W,0
YGR020C,0
YGR145W,0
YOR233W,0
YJR086W,0
YNL136W,0
YER164W,0
YOR133W,0
YER117W,0
YHR086W,0
YOL103W-B,0
YJR141W,0
YML131W,0
YPL211W,0
YOR298W,0
YJR127C,0
YMR268C,0
YDR131C,0
YOL122C,0
YLR109W,0
YKL018W,0
YHR154W,0
YDR418W,0
YML127W,0
YMR210W,0
YDL035C,0
YKR055W,0
YLR467W,0
YDR328C,0
YPR046W,0
YCR089W,0
YPR020W,0
YCR047C,0
YER019W,0
YNL066W,0
YGR178C,0
YBL042C,0
YOL117W,0
YFL008W,0
YLR034C,0
YJL072C,0
YBL075C,0
YNL173C,0
YPR162C,0
YNL025C,0
YBR058C,0
YER049W,0
YBR066C,0
YPL163C,0
YLL022C,0
YGL241W,0
YBL025W,0
YFL029C,0
YPR073C,0
YDR265W,0
YOR194C,0
YJL021C,0
YML021C,0
YEL034W,0
YPL036W,1
YDL024C,1
YDR453C,1
YGR094W,1
YLR130C,1
YPL093W,1
YNL085W,1
YCR020C-A,1
YLR329W,1
YGL098W,1
YDR224C,1
YGR165W,1
YDR459C,1
YBR265W,1
YLR141W,1
YNL107W,1
YHR196W,1
YDR190C,1
YKL113C,1
YOR033C,1
YLR193C,1
YLR011W,1
YLR314C,1
YLR431C,1
YIL149C,1
YOL034W,1
YDR443C,1
YPL015C,1
YHL038C,1
YIR028W,1
YJL201W,1
YJR069C,1
YDR023W,1
YJL080C,1
YHL036W,1
YHR041C,1
YMR125W,1
YGR075C,1
YER014C-A,1
YGL200C,1
YFL003C,1
YIL118W,1
YNL047C,1
YLR176C,1
YER045C,1
YGR103W,1
YMR216C,1
YPR108W,1
YBR012W-A,1
YKL135C,1
YDR363W-A,1
YBL085W,1
YCR065W,1
YGR166W,1
YPR119W,1
YKL060C,1
YKL062W,1
YJR028W,1
YDR485C,1
YIR008C,1
YGR002C,1
YNL307C,1
YJL207C,1
YHR214C-B,1
YGL143C,1
YDL007W,1
YNL088W,1
YDL185W,1
YPL047W,1
YDR289C,1
YJR156C,1
YPL196W,1
YNL257C,1
YPL178W,1
YPL202C,1
YDR295C,1
YBR043C,1
YOR148C,1
YGR258C,1
YJR065C,1
YKL054C,1
YOL020W,1
YJR112W,1
YGL206C,1
YBR240C,1
YDL159W,1
YAL054C,1
YML107C,1
YJR022W,1
YMR044W,1
YBR212W,1
YBR207W,1
YNL127W,1
YDL047W,1
YOR115C,1
YNL284C-A,1
YHR088W,1
YPL046C,1
YMR096W,1
YKL043W,1
YDR483W,1
YIL042C,1
YKR067W,1
YMR290C,1
YML042W,1
YAL031C,1
YKL205W,1
YMR284W,1
YGR027W-B,1
YJR006W,1
YML001W,1
YLR227W-A,1
YDR072C,1
YPL128C,1
YJR105W,1
YKR068C,1
YCL052C,1
YLR022C,1
YER142C,1
YHR014W,1
YBL100W-A,1
YPR081C,1
YNL156C,1
YOR173W,1
YMR100W,1
YBR213W,1
YJR147W,1
YPR179C,1
YDL116W,1
YLR426W,1
YBR111W-A,1
YBR112C,1
YCR084C,1
YNL272C,1
YGR046W,1
YAL042W,1
YBR267W,1
YKL011C,1
YFR046C,1
YPR134W,1
YNL177C,1
YEL066W,1
YER145C,1
YMR275C,1
YIL072W,1
YOL164W,1
YBR294W,1
YNL284C-B,1
YDR214W,1
YPR135W,1
YJL060W,1
YDR231C,1
YNL225C,1
YMR165C,1
YBR202W,1
YBR260C,1
YEL026W,1
YJR121W,1
YBL088C,1
YOR319W,1
YOR221C,1
YNL250W,1
YKR028W,1
YOL026C,1
YLR215C,1
YPR154W,1
YMR050C,1
YKL152C,1
YMR092C,1
YML010W,1
YGL095C,1
YBR107C,1
YLR337C,1
YBR015C,1
YGL013C,1
YDR216W,1
YKL170W,1
YBR048W,1
YOL045W,1
YGL054C,1
YKL041W,1
YHL009W-B,1
YFR003C,1
YIL048W,1
YBR171W,1
YIL021W,1
YGL229C,1
YJL074C,1
YMR033W,1
YMR005W,1
YKL141W,1
YMR134W,1
YBR024W,1
YER073W,1
YMR075W,1
YBR077C,1
YLR105C,1
YNL075W,1
YKR061W,1
YGR044C,1
YFR024C,1
YHL040C,1
YLR084C,1
YOR187W,1
YGL089C,1
YOR288C,1
YOL069W,1
YHR030C,1
YOL040C,1
YPL213W,1
YEL015W,1
YFL004W,1
YNL123W,1
YPL120W,1
YOR347C,1
YGL187C,1
YPL076W,1
YOR313C,1
YKL068W,1
YCR020C,1
YML057W,1
YPL140C,1
YGR204W,1
YDR254W,1
YJL115W,1
YKR062W,1
YER020W,1
YBL106C,1
YJR144W,1
YOR123C,1
YBL052C,1
YOR356W,1
YLR466W,1
YBR272C,1
YNL041C,1
YKL051W,1
YPL092W,1
YBL055C,1
YER155C,1
YOR253W,1
YJL085W,1
YBR057C,1
YDR273W,1
YMR283C,1
YER177W,1
YNL244C,1
YLL035W,1
YGL120C,1
YOR174W,1
YKL009W,1
YOL139C,1
YLR318W,1
YJL036W,1
YHR163W,1
YIL002C,1
YLR214W,1
YER143W,1
YLR147C,1
YBL084C,1
YBL016W,1
YMR072W,1
YJR002W,1
YLL042C,1
YNL113W,1
YDR093W,1
YCL074W,1
YDR407C,1
YOR304W,1
YDR163W,1
YDR258C,1
YGL005C,1
YGR213C,1
YDR302W,1
YBR119W,1
YDR499W,1
YJL124C,1
YAL001C,1
YNL339C,1
YJR131W,1
YNL070W,1
YMR119W,1
YHR161C,1
YLR127C,1
YDR335W,1
YPL194W,1
YIL010W,1
YLL050C,1
YJL092W,1
YGR238C,1
YHR129C,1
YPL283C,1
YNL331C,1
YIL049W,1
YNL214W,1
YGR163W,1
YJL148W,1
YGR247W,1
YMR234W,1
YKL197C,1
YPL100W,1
YNL318C,1
YGR070W,1
YLR090W,1
YLR032W,1
YER056C,1
YDL134C,1
YDR078C,1
YAR002W,1
YGL130W,1
YGR078C,1
YHR123W,1
YNL036W,1
YOL067C,1
YHR048W,1
YBR002C,1
YFL022C,1
YLR256W-A,1
YPR037C,1
YGL075C,1
YDL132W,1
YKL130C,1
YEL051W,1
YNL314W,1
YOR137C,1
YMR247C,1
YGL097W,1
YOL054W,1
YMR080C,1
YGL001C,1
YER111C,1
YMR047C,1
YJL108C,1
YGL043W,1
YHR005C,1
YLR410W-B,1
YKL148C,1
YJR145C,1
YGL022W,1
YBR087W,1
YPR112C,1
YJL145W,1
YGL116W,1
YNL015W,1
YAL023C,1
YLR207W,1
YOR142W,1
YLL034C,1
YPR021C,1
YOL031C,1
YOL072W,1
YGR132C,1
YOR243C,1
YIR015W,1
YCL063W,1
YER168C,1
YJR059W,1
YDR098C,1
YDL126C,1
YLL024C,1
YML064C,1
YOR353C,1
YDR055W,1
YDR498C,1
YDL030W,1
YEL018W,1
YOR113W,1
YMR246W,1
YPL242C,1
YIL154C,1
YER032W,1
YLR423C,1
YKR085C,1
YCL003W,1
YDL128W,1
YIR005W,1
YGR080W,1
YDL243C,1
YDR178W,1
YFL035C,1
YMR016C,1
YHR190W,1
YBR153W,1
YPR033C,1
YER041W,1
YCL004W,1
YBR106W,1
YDR164C,1
YMR113W,1
YEL031W,1
YGL038C,1
YDR411C,1
YHR094C,1
YHR124W,1
YMR303C,1
YPL137C,1
YOL077C,1
YAL032C,1
YLR224W,1
YGL006W,1
YPL224C,1
YDR495C,1
YPL041C,1
YJL203W,1
YPL126W,1
YFR029W,1
YNL167C,1
YPL032C,1
YDR170W-A,1
YAL055W,1
YOL055C,1
YHR106W,1
YHR039C-B,1
YDL058W,1
YEL013W,1
YNL236W,1
YER162C,1
YHR082C,1
YLR380W,1
YHR077C,1
YBL056W,1
YDR228C,1
YKL208W,1
YDR206W,1
YLR136C,1
YGR109C,1
YCL062W,1
YPR191W,1
YIR013C,1
YEL037C,1
YDR171W,1
YFR047C,1
YGL020C,1
YDR016C,1
YCR071C,1
YML006C,1
YOL033W,1
YMR214W,1
YEL016C,1
YDR211W,1
YGR261C,1
YGR086C,1
YER005W,1
YDR159W,1
YML014W,1
YBR198C,1
YML112W,1
YGL174W,1
YLL021W,1
YDL192W,1
YDR312W,1
YLR263W,1
YOL077W-A,1
YMR200W,1
YIL132C,1
YML059C,1
YDR059C,1
YLR157C-B,1
YOR371C,1
YKL119C,1
YPL117C,1
YKL143W,1
YOR079C,1
YKL005C,1
YMR204C,1
YKR038C,1
YOL063C,1
YDR101C,1
YDL078C,1
YNL323W,1
YCR061W,1
YGR116W,1
YGR171C,1
YJL002C,1
YNL037C,1
YGL039W,1
YOL147C,1
YDR039C,1
YMR029C,1
YOR007C,1
YNL061W,1
YPL262W,1
YAL013W,1
YCR080W,1
YBR072W,1
YOR110W,1
YGR170W,1
YMR068W,1
YOR039W,1
YCR020W-B,1
YIR037W,1
YOR036W,1
YMR022W,1
YHL027W,1
YDL051W,1
YFL034C-B,1
YJL006C,1
YLR016C,1
YBR109C,1
YLR066W,1
YOL094C,1
YDL120W,1
YOR061W,1
YOR087W,1
YCL055W,1
YER118C,1
YKR066C,1
YDR040C,1
YPL050C,1
YNR060W,1
YKL206C,1
YBR126C,1
YGR202C,1
YOR094W,1
YNL239W,1
YDL060W,1
YMR012W,1
YDR145W,1
YDR382W,1
YPR104C,1
YDR184C,1
YJR104C,1
YBR217W,1
YBR081C,1
YDR314C,1
YBR042C,1
YER180C-A,1
YIL101C,1
YBL039C,1
YLR277C,1
YGL210W,1
YNR019W,1
YNL073W,1
YER159C,1
YDR172W,1
YNL310C,1
YAR044W,1
YLR116W,1
YLL001W,1
YER087C-A,1
YNL097C,1
YER017C,1
YOL116W,1
YER190W,1
YLR260W,1
YLR272C,1
YER103W,1
YOR267C,1
YOL101C,1
YCR060W,1
YEL032W,1
YHR143W-A,1
YMR091C,1
YMR311C,1
YGL168W,1
YGR135W,1
YFL060C,1
YOR195W,1
YFR002W,1
YAL040C,1
YNL006W,1
YMR266W,1
YHR005C-A,1
YEL063C,1
YBL023C,1
YCL044C,1
YDL117W,1
YOR028C,1
YER006W,1
YGL044C,1
YPL174C,1
YKL186C,1
YDL235C,1
YDR080W,1
YLL003W,1
YJR155W,1
YCR027C,1
YJL062W,1
YOR210W,1
YOR332W,1
YDR030C,1
YOL156W,1
YDR473C,1
YBL022C,1
YMR038C,1
YPL097W,1
YHR023W,1
YML074C,1
YBR196C,1
YCL005W-A,1
YPR165W,1
YPR103W,1
YCL012W,1
YLR096W,1
YKR087C,1
YER019C-A,1
YDL140C,1
YNR015W,1
YNL091W,1
YOR307C,1
YGL223C,1
YDR440W,1
YLR403W,1
YCR018C,1
YDR393W,1
YCR026C,1
YIL016W,1
YBR065C,1
YPR132W,1
YBR117C,1
YGL033W,1
YGL167C,1
YLR139C,1
YOR295W,1
YPL181W,1
YKL075C,1
YPL195W,1
YDR397C,1
YDR075W,1
YPL096C-A,1
YLR028C,1
YDL150W,1
YBR228W,1
YKL032C,1
YJL025W,1
YNL290W,1
YGR060W,1
YHR012W,1
YGL058W,1
YOR207C,1
YML013W,1
YLR010C,1
YDR365C,1
YER001W,1
YGL227W,1
YNL026W,1
YIL063C,1
YOR346W,1
YPR024W,1
YGL093W,1
YPL085W,1
YGR175C,1
YNL299W,1
YBR168W,1
YDL195W,1
YGR284C,1
YML129C,1
YDR427W,1
YNR032C-A,1
YOR100C,1
YDL165W,1
YKL070W,1
YGR133W,1
YFL033C,1
YPR163C,1
YOL165C,1
YFL031W,1
YKL093W,1
YJR103W,1
YDR501W,1
YDL213C,1
YNR003C,1
YOR348C,1
YLR240W,1
YGR239C,1
YOR265W,1
YFL011W-A,1
YBL003C,1
YHR008C,1
YCR063W,1
YBR036C,1
YBL069W,1
YFL021W,1
YBR026C,1
YGL150C,1
YCR048W,1
YNR038W,1
YER044C,1
YMR104C,1
YGL172W,1
YDR361C,1
YDR057W,1
YDR472W,1
YBL079W,1
YGL113W,1
YML031W,1
YJL094C,1
YOR213C,1
YNL030W,1
YHR114W,1
YOR301W,1
YGL192W,1
YBR257W,1
YHR142W,1
YOR249C,1
YOL149W,1
YOL071W,1
YJR118C,1
YDR270W,1
YGR063C,1
YNL139C,1
YLR386W,1
YOL064C,1
YBL007C,1
YBR127C,1
YKL080W,1
YPL170W,1
YBR254C,1
YNL084C,1
YCL061C,1
YDR329C,1
YDR324C,1
YER165W,1
YDR129C,1
YLR401C,1
YHR015W,1
YOL129W,1
YOL049W,1
YDR450W,1
YCR031C,1
YHR042W,1
YKR083C,1
YMR302C,1
YNR072W,1
YLR033W,1
YNL210W,1
YJL104W,1
YHR027C,1
YJL198W,1
YNL147W,1
YMR293C,1
YLR201C,1
YLR195C,1
YMR136W,1
YDR490C,1
YHR107C,1
YDR181C,1
YHR001W-A,1
YKL112W,1
YGR280C,1
YML025C,1
YJR092W,1
YDL112W,1
YER174C,1
YDR106W,1
YDL042C,1
YHR034C,1
YPR052C,1
YGR172C,1
YJR078W,1
YOL133W,1
YML102W,1
YIR006C,1
YGR180C,1
YLR328W,1
YIL120W,1
YDR432W,1
YNL090W,1
YBR159W,1
YDR194C,1
YHR050W,1
YPL122C,1
YLR200W,1
YKR048C,1
YOR209C,1
YGL071W,1
YBR136W,1
YIR004W,1
YDL227C,1
YIR019C,1
YLR145W,1
YHR194W,1
YGL158W,1
YER183C,1
YPL059W,1
YPR122W,1
YNL312W,1
YLL018C-A,1
YDR469W,1
YIL139C,1
YPR051W,1
YOR160W,1
YGL238W,1
YNL292W,1
YHR191C,1
YGR085C,1
YCR067C,1
YDL017W,1
YPL040C,1
YMR146C,1
YBR186W,1
YDL207W,1
YOR063W,1
YJL045W,1
YMR106C,1
YIL065C,1
YOR008C-A,1
YIL129C,1
YHR020W,1
YLL056C,1
YKR037C,1
YGL100W,1
YER129W,1
YLR039C,1
YGL232W,1
YJL116C,1
YGR159C,1
YOL135C,1
YOR001W,1
YKL146W,1
YDR022C,1
YLR100W,1
YPL094C,1
YPL167C,1
YGL153W,1
YDL153C,1
YGR143W,1
YOL004W,1
YOR388C,1
YGL195W,1
YDR123C,1
YBR152W,1
YAR007C,1
YMR243C,1
YKL074C,1
YGR152C,1
YKR003W,1
YEL002C,1
YLR023C,1
YHR193C,1
YDR309C,1
YER167W,1
YHR001W,1
YPL083C,1
YDR400W,1
YHR188C,1
