Gene,Fold
YBL100W-B,0
YOR153W,0
YNL080C,0
YDR210C-D,0
YLR309C,0
YKL086W,0
YDL005C,0
YOR356W,0
YGR193C,0
YKL109W,0
YBL052C,0
YDL084W,0
YGR249W,0
YNL222W,0
YLR330W,0
YNL280C,0
YOR181W,0
YMR200W,0
YDR030C,0
YDR176W,0
YDR092W,0
YPR033C,0
YLL024C,0
YNL316C,0
YPR113W,0
YER022W,0
YDR194C,0
YHR026W,0
YLR216C,0
YOR266W,0
YJL074C,0
YDR163W,0
YHR059W,0
YKL112W,0
YDR276C,0
YNL001W,0
YDR052C,0
YOL067C,0
YNL213C,0
YIR015W,0
YKL084W,0
YBR267W,0
YDR489W,0
YOR018W,0
YCR028C,0
YGR121C,0
YJL094C,0
YBR273C,0
YDL065C,0
YKR027W,0
YLR227W-A,0
YBR024W,0
YNL246W,0
YJR153W,0
YKL073W,0
YDR463W,0
YBR077C,0
YLR068W,0
YKL188C,0
YOL045W,0
YDL244W,0
YMR129W,0
YHR119W,0
YNR050C,0
YDR076W,0
YOR303W,0
YHR099W,0
YOR368W,0
YKL034W,0
YHR107C,0
YLR256W-A,0
YLR176C,0
YGL155W,0
YJR109C,0
YJL060W,0
YLR332W,0
YMR039C,0
YER018C,0
YGR230W,0
YPR041W,0
YLR242C,0
YKL021C,0
YDR131C,0
YHR152W,0
YMR100W,0
YNL129W,0
YPR005C,0
YDR016C,0
YNL192W,0
YGR220C,0
YDR055W,0
YDR464W,0
YHL031C,0
YHR071W,0
YMR138W,0
YAL035W,0
YDR086C,0
YLR350W,0
YOR078W,0
YDR098C-B,0
YIL114C,0
YNR006W,0
YGR227W,0
YNL103W,0
YOR057W,0
YMR037C,0
YDR301W,0
YBL057C,0
YBR023C,0
YDL117W,0
YIL007C,0
YGR278W,0
YIL107C,0
YKL088W,0
YPL181W,0
YJR064W,0
YAL068C,0
YOR003W,0
YJL025W,0
YMR069W,0
YDL171C,0
YOR257W,0
YOR240W,0
YOR083W,0
YGR161C-C,0
YER088C,0
YNL231C,0
YBL084C,0
YNL277W,0
YBR166C,0
YHR164C,0
YNL049C,0
YOR151C,0
YKL020C,0
YMR284W,0
YLR438C-A,0
YPR032W,0
YPL145C,0
YLR314C,0
YER159C,0
YDL165W,0
YGR147C,0
YPL092W,0
YEL011W,0
YOR160W,0
YER027C,0
YHR214C-B,0
YNL202W,0
YOR136W,0
YDR478W,0
YER118C,0
YFR037C,0
YCL004W,0
YOL127W,0
YHR013C,0
YDR235W,0
YPL164C,0
YDL007W,0
YDR473C,0
YER149C,0
YNL048W,0
YDR130C,0
YLL008W,0
YDR303C,0
YPL217C,0
YOR256C,0
YJL062W,0
YNR064C,0
YBR215W,0
YOL009C,0
YDR342C,0
YJR144W,0
YOL061W,0
YGR270W,0
YDR407C,0
YKR034W,0
YIL099W,0
YEL061C,0
YKR052C,0
YFL004W,0
YLR396C,0
YBL026W,0
YLR346C,0
YPL170W,0
YGR214W,0
YGR083C,0
YDR309C,0
YNL291C,0
YBR243C,0
YKL149C,0
YBR085W,0
YHL007C,0
YLR139C,0
YPR036W-A,0
YLR035C,0
YCL024W,0
YGR057C,0
YFL060C,0
YBR153W,0
YBR118W,0
YIL103W,0
YDR385W,0
YGL153W,0
YBR223C,0
YCR031C,0
YML099C,0
YGR122W,0
YER108C,0
YPL147W,0
YJL115W,0
YBL093C,0
YML075C,0
YNL262W,0
YOR007C,0
YNL297C,0
YHL047C,0
YJL052W,0
YLR200W,0
YOR079C,0
YGL090W,0
YOL006C,0
YDR450W,0
YDR150W,0
YOR231W,0
YGL037C,0
YDL100C,0
YPR042C,0
YBR156C,0
YOR320C,0
YER020W,0
YCL025C,0
YJL133W,0
YAR015W,0
YDL181W,0
YGL244W,0
YDR419W,0
YCL063W,0
YGR286C,0
YPR189W,0
YNL332W,0
YOR351C,0
YHR092C,0
YMR270C,0
YIR019C,0
YPL057C,0
YBR123C,0
YHR187W,0
YBR017C,0
YAL047C,0
YNR049C,0
YMR128W,0
YOL055C,0
YLR010C,0
YIL132C,0
YHR172W,0
YPR171W,0
YDR297W,0
YHR178W,0
YDR289C,0
YBL017C,0
YJR026W,0
YIL035C,0
YCR094W,0
YPR141C,0
YHR064C,0
YER001W,0
YKL053C-A,0
YCL027W,0
YNL221C,0
YOL068C,0
YER089C,0
YNL163C,0
YHR089C,0
YBL003C,0
YEL009C,0
YOR319W,0
YHR077C,0
YOR099W,0
YJR060W,0
YIL147C,0
YIL070C,0
YAR035W,0
YLR313C,0
YDR335W,0
YDR021W,0
YBR276C,0
YHR091C,0
YJR004C,0
YPL179W,0
YER162C,0
YKL143W,0
YLR453C,0
YPR025C,0
YDR490C,0
YMR296C,0
YNL116W,0
YLR113W,0
YDR523C,0
YOR184W,0
YDR158W,0
YDR078C,0
YGL216W,0
YGR216C,0
YFR041C,0
YPL175W,0
YOL095C,0
YKL093W,0
YDR322C-A,0
YOR043W,0
YDR261C-D,0
YKR036C,0
YDR384C,0
YDR494W,0
YFL026W,0
YER109C,0
YBR248C,0
YDR054C,0
YGL210W,0
YNL286W,0
YJR066W,0
YJL071W,0
YPR188C,0
YGL232W,0
YML071C,0
YNL161W,0
YKR028W,0
YOR174W,0
YOL077W-A,0
YMR014W,0
YNL287W,0
YBR161W,0
YDL042C,0
YOL164W,0
YEL027W,0
YJL095W,0
YPR035W,0
YCR008W,0
YDR339C,0
YPL083C,0
YNL247W,0
YPR002W,0
YGL084C,0
YLR320W,0
YOR149C,0
YDR252W,0
YJR091C,0
YLL016W,0
YGR029W,0
YMR239C,0
YDL076C,0
YBL102W,0
YPL028W,0
YGL096W,0
YMR105C,0
YDR142C,0
YOR080W,0
YJR019C,0
YDR174W,0
YDR129C,0
YOL077C,0
YMR087W,0
YFR040W,0
YPR163C,0
YKR055W,0
YFL002W-A,0
YBL019W,0
YJL047C,0
YNL160W,0
YGR046W,0
YJR159W,0
YLR154C,0
YDR238C,0
YCL011C,0
YMR004W,0
YDR316W-A,0
YDR487C,0
YGR253C,0
YPR155C,0
YDL225W,0
YBL030C,0
YKR037C,0
YDR224C,0
YDR362C,0
YLR165C,0
YGR003W,0
YMR060C,0
YGR267C,0
YNR011C,0
YDR177W,0
YBR112C,0
YKL196C,0
YGR275W,0
YHR058C,0
YER161C,0
YHR008C,0
YGR141W,0
YIL061C,0
YGL179C,0
YJL076W,0
YDR079W,0
YDR057W,0
YLR157C-B,0
YKL080W,0
YMR140W,0
YOR048C,0
YHR024C,0
YER111C,0
YNL148C,0
YOR295W,0
YPL132W,0
YBL033C,0
YBR199W,0
YHR142W,0
YHR073W,0
YNL210W,0
YBR055C,0
YMR048W,0
YMR050C,0
YGL035C,0
YPL100W,0
YCL051W,0
YJL198W,0
YGL205W,0
YNL055C,0
YOL125W,0
YNL244C,0
YBL020W,0
YNL330C,0
YNL088W,0
YML041C,0
YDL154W,0
YLR150W,0
YLL027W,0
YKL110C,0
YDR323C,0
YER180C-A,0
YJL164C,0
YCR107W,0
YDR280W,0
YER164W,0
YKL025C,0
YNL099C,0
YBR012W-B,0
YKL068W,0
YGR167W,0
YGR200C,0
YML038C,0
YER103W,0
YLR172C,0
YOR338W,0
YGL156W,0
YKL211C,0
YHR021C,0
YMR250W,0
YER126C,0
YIL144W,0
YEL029C,0
YGL020C,0
YBR058C-A,0
YLR303W,0
YJL137C,0
YDR069C,0
YPL130W,0
YPL085W,0
YDR173C,0
YJR013W,0
YKL014C,0
YKL035W,0
YIL131C,0
YOR323C,0
YOR156C,0
YBL101W-A,0
YOR040W,0
YGL246C,0
YDR046C,0
YCL014W,0
YPR183W,0
YBR043C,0
YNL085W,0
YKL041W,0
YML104C,0
YDR202C,0
YPL052W-A,0
YGR030C,0
YIL068C,0
YOR002W,0
YJL111W,0
YDR073W,0
YOR033C,0
YDR022C,0
YGR231C,0
YPL036W,0
YKL165C,0
YOR343C-A,0
YER094C,0
YKL138C-A,0
YHR176W,0
YLR013W,0
YBR160W,0
YMR038C,0
YIL019W,0
YOR367W,0
YOR145C,0
YLR023C,0
YNR043W,0
YBR035C,0
YGR013W,0
YLL038C,0
YLR097C,0
YLR100W,0
YDR171W,0
YIL022W,0
YPR187W,0
YMR290C,0
YNL166C,0
YIL080W,0
YDL185W,0
YNL250W,0
YJR086W,0
YDL045C,0
YPL011C,0
YJL013C,0
YHR039C-B,0
YML042W,0
YCL067C,0
YOL020W,0
YLR380W,0
YOR249C,0
YKL022C,0
YDR394W,0
YML118W,0
YLR430W,0
YBR057C,0
YPL112C,0
YNL326C,0
YML049C,0
YNL107W,0
YER155C,0
YGL095C,0
YIL030C,0
YJR009C,0
YPL139C,0
YPR186C,0
YNL177C,0
YPL118W,0
YDR184C,0
YDR170C,0
YLR377C,0
YNL242W,0
YJL117W,0
YAL042W,0
YER129W,0
YNL290W,0
YEL060C,0
YPL221W,0
YDR251W,0
YDR156W,0
YER168C,0
YDL130W-A,0
YBR129C,0
YDL060W,0
YER165W,0
YOL147C,0
YPL093W,0
YER070W,0
YCR033W,0
YKL040C,0
YEL032W,0
YNL164C,0
YOR298C-A,0
YHR031C,0
YBR162C,0
YGL238W,0
YKL144C,0
YJL042W,0
YML094W,0
YPL271W,0
YDR425W,0
YOL116W,0
YDR364C,0
YPL032C,0
YDR221W,0
YKL016C,0
YER096W,0
YGR161C-D,0
YLR304C,0
YOR095C,0
YER028C,0
YMR299C,0
YLR372W,0
YML112W,0
YKL119C,0
YHL025W,0
YCR086W,0
YLR433C,0
YIL010W,0
YMR011W,0
YFR024C-A,0
YKL140W,0
YEL071W,0
YPR173C,0
YBR265W,0
YMR097C,0
YBR284W,0
YMR153W,0
YCR026C,0
YGL123W,0
YIR010W,0
YDR045C,0
YIL017C,0
YKL012W,0
YNL038W,0
YPR193C,0
YML012W,0
YCR057C,0
YOR130C,0
YAL032C,0
YBR058C,0
YJR074W,0
YJL184W,0
YML115C,0
YGR254W,0
YPR051W,0
YGL054C,0
YHR154W,0
YLR424W,0
YMR083W,0
YBR165W,0
YOR004W,0
YPL152W,0
YJL056C,0
YBL075C,0
YKR038C,0
YBR236C,0
YHR208W,0
YLR157C,0
YDL212W,0
YJR059W,0
YKR095W-A,0
YCR024C-A,0
YLR362W,0
YOL033W,0
YLR016C,0
YPL128C,0
YML120C,0
YNL079C,0
YGL044C,0
YNL065W,0
YGL222C,0
YJR097W,0
YPR010C,0
YBR106W,0
YGL048C,0
YCR059C,0
YHR090C,0
YGL004C,0
YPL020C,0
YBR283C,0
YCL044C,0
YBL008W,0
YJL192C,0
YML068W,0
YNL172W,0
YJL044C,0
YDL227C,0
YJR001W,0
YNR075W,0
YLR043C,0
YOL111C,0
YHR012W,0
YBR171W,0
YML103C,0
YEL062W,0
YPL043W,0
YLR382C,0
YOL062C,0
YIL122W,0
YJR135W-A,0
YML129C,0
YGR119C,0
YDR236C,0
YJR002W,0
YDR311W,0
YDL105W,0
YEL013W,0
YHR098C,0
YCL074W,0
YJR158W,0
YBR211C,0
YCR061W,0
YMR280C,0
YOR120W,0
YGL016W,0
YNR026C,0
YBR182C,0
YOR172W,0
YMR260C,0
YJL004C,0
YHR085W,0
YDR213W,0
YPR080W,0
YKR019C,0
YLR115W,0
YDR210W-A,0
YER166W,0
YOR377W,0
YOR316C,0
YDR040C,0
YOR224C,0
YER006W,0
YIL018W,0
YGL013C,0
YNR002C,0
YJL101C,0
YBL058W,0
YDR513W,0
YLR264W,0
YPL126W,0
YCL034W,0
YOR298W,0
YBL021C,0
YHR133C,0
YOR237W,0
YNL178W,0
YBR121C,0
YDL087C,0
YAL053W,0
YGR005C,0
YIL125W,0
YOR344C,0
YGL089C,0
YPL101W,0
YLR131C,0
YJL143W,0
YGL233W,0
YDL220C,0
YBL018C,0
YJL088W,0
YFL006W,0
YOR026W,0
YBR036C,0
YMR053C,0
YER087C-A,0
YMR009W,0
YDL080C,0
YNL232W,0
YOR343W-B,0
YCL010C,0
YKR029C,0
YOL031C,0
YLR431C,0
YIL036W,0
YJR143C,0
YML036W,0
YFL055W,0
YDL174C,0
YKL032C,0
YPL256C,0
YDL022W,0
YJL002C,0
YER176W,0
YLR003C,0
YBR029C,0
YJL203W,0
YOL124C,0
YML109W,0
YJL138C,0
YDR178W,0
YDL028C,0
YMR240C,0
YHR075C,0
YDR085C,0
YML092C,0
YMR047C,0
YLR020C,0
YDR502C,0
YMR049C,0
YAL011W,0
YDR369C,0
YLR318W,0
YMR208W,0
YPR132W,0
YOL051W,0
YFL022C,0
YNL288W,0
YDL175C,0
YDL038C,0
YDR420W,0
YJL050W,0
YBR280C,0
YIL135C,0
YAL013W,0
YDR508C,0
YOR269W,0
YFL031W,0
YHR019C,0
YJL113W,0
YER174C,0
YMR029C,0
YML126C,0
YML127W,0
YDR312W,0
YDR263C,0
YDR097C,0
YGL039W,0
YNL054W-B,0
YIL038C,0
YLR418C,0
YPL010W,0
YDR499W,0
YHR030C,0
YIL075C,0
YNL093W,0
YBR175W,0
YDR210W-B,0
YKL172W,0
YOL097C,0
YBR143C,0
YGL133W,0
YLR087C,0
YIL050W,0
YHR197W,0
YOR129C,0
YPL151C,0
YDR328C,0
YGR195W,0
YDL160C,0
YNL068C,1
YPL033C,1
YOR047C,1
YMR092C,1
YDL067C,1
YJL109C,1
YPL155C,1
YGL143C,1
YNL047C,1
YPL049C,1
YMR065W,1
YLR148W,1
YDL229W,1
YNR032C-A,1
YPL206C,1
YKL154W,1
YLR214W,1
YGR098C,1
YBR037C,1
YHR161C,1
YHL040C,1
YDR302W,1
YOL103W-B,1
YBL074C,1
YNL298W,1
YDL216C,1
YBR202W,1
YKL130C,1
YNL130C,1
YFR051C,1
YDR532C,1
YNL030W,1
YDR545W,1
YGL175C,1
YGR086C,1
YML007W,1
YGR180C,1
YJL116C,1
YGL163C,1
YOR148C,1
YOR343C-B,1
YHR074W,1
YKR053C,1
YCR037C,1
YOR332W,1
YER002W,1
YDR210W-C,1
YGR004W,1
YNL051W,1
YBR200W,1
YOL086C,1
YDL066W,1
YER051W,1
YLR195C,1
YDL093W,1
YML088W,1
YPR009W,1
YNL045W,1
YEL037C,1
YPL204W,1
YMR246W,1
YBR100W,1
YKR025W,1
YDR160W,1
YDL024C,1
YJL030W,1
YIL014W,1
YGR129W,1
YMR305C,1
YIL082W-A,1
YLR116W,1
YJR076C,1
YDR376W,1
YCR039C,1
YPL097W,1
YLR136C,1
YFL056C,1
YGL113W,1
YIL062C,1
YFR003C,1
YOR195W,1
YKL120W,1
YPL069C,1
YGR142W,1
YER183C,1
YNL309W,1
YPL096W,1
YHR083W,1
YGR060W,1
YGL144C,1
YBL099W,1
YAL030W,1
YIL063C,1
YCL043C,1
YKL056C,1
YGL003C,1
YAR042W,1
YKL019W,1
YOR036W,1
YPL121C,1
YKL164C,1
YKL015W,1
YMR117C,1
YMR076C,1
YAL044C,1
YLR006C,1
YBR097W,1
YNL219C,1
YBR006W,1
YDR358W,1
YML061C,1
YJL089W,1
YDL043C,1
YGR284C,1
YGL099W,1
YKL201C,1
YGR261C,1
YER075C,1
YGR152C,1
YLR337W,1
YGL026C,1
YDL002C,1
YJL208C,1
YMR001C,1
YMR056C,1
YGL252C,1
YOR207C,1
YJL010C,1
YHL024W,1
YMR005W,1
YDR079C-A,1
YKL185W,1
YML032C,1
YMR211W,1
YKL002W,1
YCR098C,1
YNL039W,1
YLR160C,1
YGL119W,1
YPR181C,1
YOR372C,1
YDL207W,1
YLR014C,1
YDL103C,1
YMR186W,1
YGR090W,1
YDR234W,1
YJR160C,1
YHR047C,1
YPL115C,1
YER003C,1
YLR133W,1
YOL063C,1
YDR361C,1
YHR005C-A,1
YDL036C,1
YBR221C,1
YAL003W,1
YOL113W,1
YGR177C,1
YGL150C,1
YBR110W,1
YLL036C,1
YGR009C,1
YML131W,1
YPR178W,1
YIL138C,1
YJR135C,1
YIR018W,1
YPR199C,1
YJL091C,1
YBR083W,1
YNL220W,1
YDR427W,1
YKL146W,1
YOR122C,1
YOR297C,1
YAL029C,1
YDR011W,1
YBR244W,1
YLR260W,1
YPR083W,1
YBL105C,1
YKL122C,1
YOR157C,1
YLR405W,1
YDR437W,1
YLR002C,1
YKR079C,1
YKR024C,1
YML015C,1
YOL100W,1
YKL127W,1
YHR011W,1
YOR185C,1
YEL042W,1
YIL034C,1
YDR034C-C,1
YLR363C,1
YBR073W,1
YFR025C,1
YML004C,1
YNL268W,1
YMR238W,1
YLR442C,1
YMR032W,1
YJR057W,1
YAR044W,1
YER044C-A,1
YPL178W,1
YPL058C,1
YHR158C,1
YIR008C,1
YDL226C,1
YDL014W,1
YMR096W,1
YLR106C,1
YIL117C,1
YGR109W-B,1
YJR137C,1
YBR293W,1
YFL035C,1
YNR008W,1
YDL056W,1
YML033W,1
YOR030W,1
YPL258C,1
YBL085W,1
YMR277W,1
YBR091C,1
YPL268W,1
YIR005W,1
YER167W,1
YDR389W,1
YEL017C-A,1
YOR244W,1
YMR091C,1
YER136W,1
YPL031C,1
YCL030C,1
YGL162W,1
YDR038C,1
YHR106W,1
YDR518W,1
YDR395W,1
YPR055W,1
YML024W,1
YLR228C,1
YGL009C,1
YPL153C,1
YJR145C,1
YMR156C,1
YCR028C-A,1
YKL192C,1
YPL006W,1
YMR203W,1
YPR119W,1
YGL019W,1
YMR150C,1
YLR233C,1
YOL144W,1
YER169W,1
YGR188C,1
YJL155C,1
YGR091W,1
YNL207W,1
YKL092C,1
YFR013W,1
YGR169C,1
YOR355W,1
YDL092W,1
YLR103C,1
YOL023W,1
YDR087C,1
YOR201C,1
YOR087W,1
YJR096W,1
YPL156C,1
YPR133C,1
YIL101C,1
YGR194C,1
YGR002C,1
YGR251W,1
YAL031C,1
YLL012W,1
YLR305C,1
YOR341W,1
YIR041W,1
YDL097C,1
YDL126C,1
YJR046W,1
YBR084W,1
YOL110W,1
YLR193C,1
YOR363C,1
YDL079C,1
YAR031W,1
YGR171C,1
YBR286W,1
YOR216C,1
YGR229C,1
YJL210W,1
YMR137C,1
YBR049C,1
YFL036W,1
YDR122W,1
YMR052W,1
YJL167W,1
YEL041W,1
YOL112W,1
YOR193W,1
YJL219W,1
YAL034W-A,1
YPL167C,1
YAL002W,1
YCL039W,1
YJR125C,1
YGR209C,1
YCL018W,1
YNL216W,1
YBR026C,1
YLR274W,1
YPL052W,1
YNL106C,1
YIL016W,1
YOL089C,1
YGR258C,1
YMR044W,1
YDR141C,1
YLR360W,1
YNL111C,1
YIR033W,1
YNR023W,1
YPL228W,1
YBR114W,1
YMR081C,1
YBL064C,1
YOR336W,1
YLR316C,1
YLR205C,1
YBR012W-A,1
YOL133W,1
YFL048C,1
YOR116C,1
YLL018C-A,1
YEL004W,1
YJR155W,1
YBR169C,1
YIL159W,1
YIL079C,1
YKL049C,1
YFR030W,1
YGR123C,1
YOR301W,1
YIL044C,1
YKL064W,1
YHR096C,1
YPL244C,1
YMR218C,1
YGR063C,1
YOR217W,1
YKL054C,1
YBL088C,1
YLR060W,1
YER127W,1
YNL142W,1
YBR020W,1
YCR081W,1
YNL004W,1
YHL012W,1
YMR190C,1
YGR145W,1
YDL049C,1
YKL013C,1
YDR294C,1
YLR052W,1
YER173W,1
YGR101W,1
YMR292W,1
YOL042W,1
YBR034C,1
YLR181C,1
YJR033C,1
YHR191C,1
YPL210C,1
YDL047W,1
YPL002C,1
YLR007W,1
YEL024W,1
YBR233W-A,1
YOL138C,1
YBR015C,1
YGL255W,1
YDR245W,1
YNL032W,1
YOL008W,1
YMR145C,1
YPL061W,1
YNL098C,1
YER030W,1
YHR044C,1
YDR108W,1
YNL199C,1
YER026C,1
YHR006W,1
YDL147W,1
YMR283C,1
YCR012W,1
YMR152W,1
YPR185W,1
YBR185C,1
YLR310C,1
YML054C,1
YGR247W,1
YDR002W,1
YDR270W,1
YCR060W,1
YJL019W,1
YCL038C,1
YBR253W,1
YGL014W,1
YMR125W,1
YHR069C,1
YPL048W,1
YOR088W,1
YJL122W,1
YHR143W-A,1
YJL209W,1
YMR184W,1
YLR256W,1
YIL017W,1
YOL021C,1
YMR161W,1
YAL038W,1
YGR094W,1
YNL328C,1
YER107C,1
YJL054W,1
YHR190W,1
YDL003W,1
YLR008C,1
YGR268C,1
YLR186W,1
YNR003C,1
YML110C,1
YNR057C,1
YKL190W,1
YLR301W,1
YGR276C,1
YDL223C,1
YPL106C,1
YIR006C,1
YBL025W,1
YDL194W,1
YLR011W,1
YHR020W,1
YBR258C,1
YGR272C,1
YNL037C,1
YNL053W,1
YLR361C,1
YDR027C,1
YDR181C,1
YIL162W,1
YDR208W,1
YDL230W,1
YPL095C,1
YBR231C,1
YDR023W,1
YJL186W,1
YBR213W,1
YGL249W,1
YER179W,1
YOR305W,1
YMR225C,1
YLR044C,1
YOL013C,1
YCR073C,1
YNL110C,1
YLR109W,1
YHL036W,1
YLR074C,1
YGR186W,1
YGL027C,1
YKL200C,1
YGL045W,1
YLR385C,1
YNL156C,1
YBL007C,1
YGL005C,1
YML074C,1
YFL039C,1
YDR146C,1
YOR046C,1
YML047C,1
YLL041C,1
YBR042C,1
YOR334W,1
YLR197W,1
YMR287C,1
YLR145W,1
YKR082W,1
YER073W,1
YDR120C,1
YGR241C,1
YHR062C,1
YDL195W,1
YIR017C,1
YKL189W,1
YJR047C,1
YOR232W,1
YOL027C,1
YCR034W,1
YGR161W-A,1
YNL339C,1
YIL045W,1
YJL021C,1
YER159C-A,1
YER055C,1
YEL066W,1
YIR026C,1
YGL008C,1
YLR035C-A,1
YPL201C,1
YPL257W-B,1
YKL011C,1
YAL059W,1
YJL145W,1
YPR024W,1
YGL207W,1
YER106W,1
YJR017C,1
YNL012W,1
YOR212W,1
YBR021W,1
YDL090C,1
YOR198C,1
YDR034C-D,1
YKL152C,1
YPL276W,1
YHR205W,1
YHR048W,1
YLR249W,1
YDR287W,1
YLR128W,1
YPL086C,1
YML067C,1
YDR397C,1
YLR056W,1
YGL192W,1
YMR023C,1
YFR036W,1
YML077W,1
YBR090C-A,1
YFL018W-A,1
YDR498C,1
YNL015W,1
YCL017C,1
YKR078W,1
YAL010C,1
YBR149W,1
YDR261W-B,1
YNL031C,1
YNL117W,1
YLR025W,1
YDL127W,1
YKR101W,1
YPL160W,1
YKL186C,1
YKR003W,1
YAR008W,1
YML081C-A,1
YOR074C,1
YLR066W,1
YIL111W,1
YOR270C,1
YNL327W,1
YHR160C,1
YBR159W,1
YLR451W,1
YMR116C,1
YJL080C,1
YLL060C,1
YDR448W,1
YLR449W,1
YKL079W,1
YPL082C,1
YHR188C,1
YMR212C,1
YBR214W,1
YBL056W,1
YOR226C,1
YEL034W,1
YGR206W,1
YDR388W,1
YAR019C,1
YGL174W,1
YPR082C,1
YDR261W-A,1
YLR126C,1
YGL190C,1
YKL139W,1
YBL082C,1
YLR032W,1
YDR486C,1
YDR292C,1
YIL124W,1
YOR194C,1
YLR254C,1
YGL211W,1
YHR135C,1
YCL060C,1
YNR017W,1
YHL003C,1
YMR316W,1
YDR492W,1
YER137C-A,1
YBR275C,1
YPL154C,1
YKL007W,1
YPL266W,1
YDL208W,1
YGR245C,1
YBL069W,1
YJL001W,1
YDR296W,1
YCR075C,1
YKL081W,1
YDR434W,1
YLR371W,1
YGR014W,1
YMR267W,1
YNR035C,1
YNL008C,1
YGR224W,1
YOL072W,1
YLR438W,1
YPR160W,1
YER145C,1
YOR267C,1
YGR202C,1
YFR050C,1
YCR042C,1
YDR449C,1
YFR031C,1
YPL060C-A,1
YFL024C,1
YLR105C,1
YMR173W,1
YIL110W,1
YML006C,1
YGL068W,1
YNR046W,1
YBL023C,1
YIL128W,1
YPR017C,1
YLR227W-B,1
YER036C,1
YIL029C,1
YBR145W,1
YMR311C,1
YDR343C,1
YNL274C,1
YGL240W,1
YJR068W,1
YJL112W,1
YGL025C,1
YPL146C,1
YDR386W,1
YJR131W,1
YNR067C,1
YDR346C,1
YJL222W,1
YIL002C,1
YGR120C,1
YJL168C,1
YLR070C,1
YGR271W,1
YGL134W,1
YNL209W,1
YOR348C,1
YDR435C,1
YCR009C,1
YGL236C,1
YML132W,1
YOR127W,1
YDL118W,1
YCL003W,1
YFR021W,1
YGL067W,1
YLR447C,1
YER154W,1
YJL069C,1
YFL033C,1
YPL037C,1
YPL218W,1
YPL124W,1
YCR088W,1
YOR204W,1
YDR460W,1
YMR220W,1
YPR100W,1
YCR058C,1
YAL051W,1
YHR007C,1
YOR023C,1
YKL214C,1
YHR015W,1
YDR378C,1
YLR411W,1
YOR110W,1
YOL143C,1
YNL239W,1
YOR327C,1
YPL188W,1
YLR153C,1
YKL178C,1
YOR144C,1
YDL030W,1
YGL111W,1
YDR071C,1
YGL100W,1
YLR383W,1
YBR196C,1
YDR243C,1
YOR117W,1
YDL017W,1
YML113W,1
YBR095C,1
YER116C,1
YDR191W,1
YNL272C,1
YJL194W,1
YGR240C,1
YAL001C,1
YPR165W,1
YGR077C,1
YPL180W,1
YJL102W,1
YLR335W,1
YML069W,1
YMR168C,1
YGL223C,1
YCR036W,1
YOR335C,1
YKL070W,1
YBR002C,1
YBR079C,1
YOR073W,1
YNL016W,1
YMR165C,1
YIR009W,1
YKR062W,1
YPR105C,1
YGL093W,1
YDL209C,1
YMR013C,1
YBR234C,1
YJR092W,1
YKL197C,1
YEL019C,1
YJR050W,1
YBR237W,1
YIL098C,1
YBL013W,1
YEL026W,1
YDR231C,1
YML013W,1
YPL177C,1
YPR070W,1
YPR031W,1
YJL110C,1
YNL223W,1
YKL206C,1
