Gene,Fold
YER110C,0
YHR082C,0
YJL104W,0
YMR052W,0
YFL036W,0
YIL121W,0
YPR016C,0
YHR019C,0
YDR358W,0
YDL087C,0
YGL173C,0
YBR123C,0
YLR438C-A,0
YJL045W,0
YGR028W,0
YGL029W,0
YNL298W,0
YGL100W,0
YBR114W,0
YDR046C,0
YGL073W,0
YOR194C,0
YGR202C,0
YDR320C-A,0
YDR302W,0
YDR409W,0
YPL192C,0
YBR199W,0
YNL074C,0
YJL081C,0
YDR210C-C,0
YBR103W,0
YOR030W,0
YOL125W,0
YBR133C,0
YLR350W,0
YGL145W,0
YMR145C,0
YDR190C,0
YDR171W,0
YDL003W,0
YDR489W,0
YDR339C,0
YAL024C,0
YOL093W,0
YMR224C,0
YKL143W,0
YKR050W,0
YPL138C,0
YIL038C,0
YJL047C,0
YLR114C,0
YJR084W,0
YGR010W,0
YGL020C,0
YKL195W,0
YML010W,0
YGL022W,0
YGR101W,0
YLR153C,0
YDR238C,0
YHR206W,0
YJL167W,0
YNL006W,0
YOR206W,0
YGR217W,0
YDR039C,0
YGL066W,0
YPL094C,0
YJL133W,0
YGR258C,0
YCR031C,0
YGL225W,0
YJL145W,0
YFR001W,0
YPR124W,0
YOL148C,0
YCL069W,0
YIL018W,0
YER014C-A,0
YMR281W,0
YDR098C,0
YLR293C,0
YJR025C,0
YPR102C,0
YDR297W,0
YLR276C,0
YNL192W,0
YHR193C,0
YDR208W,0
YMR008C,0
YGL019W,0
YLR207W,0
YIL072W,0
YBR283C,0
YHR038W,0
YJR060W,0
YJL041W,0
YNL210W,0
YBR250W,0
YML128C,0
YGR080W,0
YJL020C,0
YGR230W,0
YBR010W,0
YLR175W,0
YJR055W,0
YKR014C,0
YCR012W,0
YBR119W,0
YOL049W,0
YAL051W,0
YKL193C,0
YER022W,0
YEL062W,0
YLR197W,0
YPR143W,0
YIR005W,0
YGR142W,0
YNL330C,0
YBR276C,0
YFL023W,0
YHL006C,0
YMR232W,0
YDL090C,0
YPL130W,0
YDR163W,0
YJR046W,0
YBL004W,0
YMR096W,0
YNL145W,0
YAL038W,0
YAR035W,0
YER104W,0
YDR477W,0
YLR426W,0
YPL159C,0
YIL143C,0
YDR486C,0
YOR367W,0
YGR296W,0
YDL220C,0
YDR184C,0
YLR332W,0
YAL042W,0
YCR080W,0
YIL144W,0
YOL117W,0
YKL011C,0
YKR057W,0
YML004C,0
YER160C,0
YGR123C,0
YPR070W,0
YBL026W,0
YKR089C,0
YOR275C,0
YPR162C,0
YOR020C,0
YEL063C,0
YLR165C,0
YKR008W,0
YKL166C,0
YOL095C,0
YJR022W,0
YDL033C,0
YLR176C,0
YJL069C,0
YNL242W,0
YLR005W,0
YGR192C,0
YNL054W-A,0
YGL210W-A,0
YLR385C,0
YNL223W,0
YGL092W,0
YMR091C,0
YLR008C,0
YMR173W,0
YMR055C,0
YJL002C,0
YDL117W,0
YPL041C,0
YGL135W,0
YFL010W-A,0
YNL251C,0
YIL106W,0
YHR124W,0
YDL153C,0
YHR102W,0
YPR078C,0
YML043C,0
YDR034C-C,0
YJL109C,0
YDR363W,0
YLR238W,0
YDL006W,0
YKR002W,0
YPR200C,0
YHR169W,0
YFR047C,0
YIR022W,0
YGR286C,0
YDR108W,0
YLR007W,0
YDL036C,0
YKL048C,0
YML021C,0
YBL082C,0
YFR031C,0
YHR020W,0
YKL204W,0
YCR082W,0
YHR072W,0
YBL042C,0
YGR165W,0
YBR167C,0
YLR126C,0
YJR156C,0
YGR158C,0
YML109W,0
YML105C,0
YDL113C,0
YDL170W,0
YKR020W,0
YDR211W,0
YPR031W,0
YMR037C,0
YDR166C,0
YCR044C,0
YDR261C-D,0
YOR308C,0
YPL221W,0
YDR331W,0
YDL102W,0
YLR166C,0
YKL201C,0
YER180C-A,0
YLR223C,0
YML099C,0
YMR192W,0
YKL175W,0
YAL034W-A,0
YDR121W,0
YLR086W,0
YPR020W,0
YGL238W,0
YKR095W-A,0
YDR137W,0
YJR029W,0
YLR117C,0
YMR079W,0
YCR063W,0
YDR425W,0
YBR002C,0
YMR073C,0
YDR072C,0
YDR141C,0
YMR083W,0
YNL220W,0
YNR002C,0
YNL016W,0
YNL088W,0
YKR090W,0
YDL130W,0
YJR073C,0
YDR261W-B,0
YML124C,0
YLR370C,0
YDR498C,0
YKL073W,0
YGR262C,0
YGL244W,0
YDR298C,0
YGL033W,0
YGR109W-B,0
YBR048W,0
YDR364C,0
YJR102C,0
YGR279C,0
YMR165C,0
YPL135W,0
YLR182W,0
YOL104C,0
YJR053W,0
YMR197C,0
YDL008W,0
YHR135C,0
YDR422C,0
YOL115W,0
YPL129W,0
YGL037C,0
YDR532C,0
YDR146C,0
YOR204W,0
YGR143W,0
YMR299C,0
YGL124C,0
YJL091C,0
YOR236W,0
YOR145C,0
YOL039W,0
YLR227W-B,0
YNL082W,0
YDR280W,0
YMR175W,0
YOR056C,0
YPL175W,0
YPL194W,0
YOR073W,0
YAL026C,0
YCR106W,0
YBR169C,0
YMR043W,0
YML074C,0
YKR060W,0
YLR298C,0
YML024W,0
YMR109W,0
YDR479C,0
YDL130W-A,0
YFL018W-A,0
YNL090W,0
YAL022C,0
YDL029W,0
YJR065C,0
YKR046C,0
YGL048C,0
YOR159C,0
YGR029W,0
YPR088C,0
YDR329C,0
YIL167W,0
YNL113W,0
YNR074C,0
YHR090C,0
YMR243C,0
YLR088W,0
YOL068C,0
YKL130C,0
YOR148C,0
YDR078C,0
YAL043C,0
YNR015W,0
YFL050C,0
YPL076W,0
YML032C,0
YJL178C,0
YER029C,0
YPR119W,0
YHR077C,0
YOR156C,0
YDR419W,0
YGR094W,0
YOR001W,0
YER137C-A,0
YKL070W,0
YJR002W,0
YBR293W,0
YOR237W,0
YMR207C,0
YDL017W,0
YPR181C,0
YLR224W,0
YMR149W,0
YMR225C,0
YPL155C,0
YDR005C,0
YDR293C,0
YKR085C,0
YJL053W,0
YPL271W,0
YDR028C,0
YNL264C,0
YDR200C,0
YKL141W,0
YDL128W,0
YBR085W,0
YNL166C,0
YML071C,0
YCL011C,0
YNL091W,0
YDR212W,0
YGR161W-B,0
YBL020W,0
YBR021W,0
YJL154C,0
YGR036C,0
YJL184W,0
YCR039C,0
YNL225C,0
YLR313C,0
YJR137C,0
YHR056C,0
YBR218C,0
YJL121C,0
YDR523C,0
YGL093W,0
YPR101W,0
YGR048W,0
YPR125W,0
YBR284W,0
YGR171C,0
YPL224C,0
YBR145W,0
YER036C,0
YLR328W,0
YMR156C,0
YDR487C,0
YJR092W,0
YCL035C,0
YOR261C,0
YMR177W,0
YIR015W,0
YGR144W,0
YJL021C,0
YHR005C,0
YDL166C,0
YHR129C,0
YOR343W-B,0
YDR247W,0
YBR109C,0
YER100W,0
YER164W,0
YNL332W,0
YFR051C,0
YER049W,0
YBR297W,0
YOR033C,0
YDL111C,0
YDL223C,0
YGR275W,0
YNL066W,0
YOR230W,0
YNR075W,0
YDR353W,0
YDL120W,0
YMR146C,0
YHR133C,0
YPR049C,0
YDL232W,0
YPL101W,0
YOR301W,0
YML051W,0
YOR142W,0
YGR270W,0
YIL097W,0
YBR265W,0
YNL270C,0
YDR018C,0
YDR087C,0
YKL060C,0
YJR119C,0
YDR002W,0
YMR104C,0
YOR269W,0
YBR236C,0
YGR020C,0
YOR313C,0
YBR079C,0
YDL161W,0
YMR255W,0
YKL095W,0
YIL125W,0
YNL080C,0
YER065C,0
YOR253W,0
YPL188W,0
YDR464W,0
YBL106C,0
YLL006W,0
YER003C,0
YPL193W,0
YJL003W,0
YMR138W,0
YNL014W,0
YGR024C,0
YBL071W-A,0
YGR268C,0
YHR088W,0
YLR321C,0
YKR072C,0
YCL038C,0
YIL044C,0
YHR084W,0
YDR501W,0
YLL015W,0
YDR210C-D,0
YGR264C,0
YNL326C,0
YIL160C,0
YIR012W,0
YER044C-A,0
YER041W,0
YBR200W,0
YOR298C-A,0
YPL036W,0
YCL017C,0
YIL122W,0
YGL046W,0
YDL060W,0
YPL032C,0
YER126C,1
YFR036W,1
YPR037C,1
YLR052W,1
YEL031W,1
YKL054C,1
YLR435W,1
YKL099C,1
YHR070W,1
YOR140W,1
YML065W,1
YMR199W,1
YKL022C,1
YFL002W-A,1
YML031W,1
YPL146C,1
YBR127C,1
YOR057W,1
YNL126W,1
YPR183W,1
YNL073W,1
YEL024W,1
YLR032W,1
YMR022W,1
YKR027W,1
YDL198C,1
YLR360W,1
YPL204W,1
YPR190C,1
YBR020W,1
YBR247C,1
YGR152C,1
YDR079C-A,1
YPL097W,1
YPL243W,1
YJR052W,1
YMR280C,1
YCL019W,1
YNR001C,1
YGL201C,1
YKR038C,1
YOL066C,1
YPL231W,1
YHR060W,1
YDL226C,1
YNL282W,1
YOR079C,1
YOL072W,1
YLR026C,1
YNL281W,1
YNR010W,1
YKL126W,1
YER019W,1
YCL055W,1
YPR005C,1
YPL274W,1
YNL163C,1
YGR057C,1
YHR001W,1
YDR210W-D,1
YGR013W,1
YGR249W,1
YIL101C,1
YDR443C,1
YPR179C,1
YOR061W,1
YPR006C,1
YBR278W,1
YLL035W,1
YJL156C,1
YGL174W,1
YBL084C,1
YJR059W,1
YOR018W,1
YCR071C,1
YOR034C,1
YIL140W,1
YNL110C,1
YLR116W,1
YDL058W,1
YBR196C,1
YGL089C,1
YAR010C,1
YLR129W,1
YLR447C,1
YGL226C-A,1
YOR089C,1
YLL061W,1
YJL204C,1
YJL157C,1
YNL286W,1
YDR198C,1
YKL108W,1
YOR178C,1
YDR343C,1
YDR236C,1
YNR023W,1
YPL174C,1
YDR164C,1
YKL075C,1
YML034W,1
YDR416W,1
YAL015C,1
YOR316C,1
YLL060C,1
YDR378C,1
YCL008C,1
YGL191W,1
YNR032W,1
YIL002C,1
YGL210W,1
YPL160W,1
YFL009W,1
YBR288C,1
YHR012W,1
YGL205W,1
YJR125C,1
YMR042W,1
YNL221C,1
YOL033W,1
YOR039W,1
YCR062W,1
YOL051W,1
YFR033C,1
YPL096W,1
YOR119C,1
YKL113C,1
YPL275W,1
YAL031C,1
YLR303W,1
YDL014W,1
YBR165W,1
YFR037C,1
YKR053C,1
YJL025W,1
YGR239C,1
YOL012C,1
YER123W,1
YOR224C,1
YIL095W,1
YPR144C,1
YIL013C,1
YMR136W,1
YCR107W,1
YGR211W,1
YJR145C,1
YDR404C,1
YLR078C,1
YAL055W,1
YGR002C,1
YDR481C,1
YDR077W,1
YNL129W,1
YDR492W,1
YBR102C,1
YEL012W,1
YFR028C,1
YDR076W,1
YBR083W,1
YDR296W,1
YOR332W,1
YKL016C,1
YDR054C,1
YGR008C,1
YBL103C,1
YGL181W,1
YNL230C,1
YLR025W,1
YGL045W,1
YJL089W,1
YNR058W,1
YCR038C,1
YHR055C,1
YKL043W,1
YDR013W,1
YPR133C,1
YKL084W,1
YNL292W,1
YMR004W,1
YDR335W,1
YBL099W,1
YER142C,1
YKL129C,1
YMR186W,1
YDR513W,1
YGR256W,1
YPR018W,1
YGR082W,1
YNL009W,1
YBR055C,1
YER028C,1
YER006W,1
YNL099C,1
YPR067W,1
YCR020W-B,1
YLR429W,1
YMR298W,1
YIL033C,1
YOR185C,1
YEL034W,1
YOL011W,1
YOR076C,1
YML081C-A,1
YOL067C,1
YJR013W,1
YOR023C,1
YIR037W,1
YFL022C,1
YGL178W,1
YDR317W,1
YML012W,1
YPR189W,1
YGL257C,1
YDR324C,1
YEL018W,1
YPL190C,1
YOR110W,1
YGL070C,1
YJL005W,1
YJR068W,1
YJL141C,1
YDR508C,1
YJL014W,1
YGL047W,1
YMR134W,1
YJR089W,1
YOR244W,1
YER025W,1
YLR039C,1
YFL004W,1
YMR305C,1
YDR099W,1
YGL243W,1
YOL109W,1
YPL237W,1
YDL081C,1
YDL230W,1
YGR257C,1
YPL055C,1
YJL024C,1
YGR099W,1
YNL169C,1
YOR046C,1
YJR141W,1
YBR296C,1
YLR045C,1
YHR014W,1
YOL040C,1
YIL065C,1
YGL169W,1
YDR036C,1
YER116C,1
YBR210W,1
YPL152W,1
YIL017C,1
YDR129C,1
YDR245W,1
YLR246W,1
YGL195W,1
YBR037C,1
YLR384C,1
YBR024W,1
YAL054C,1
YGR118W,1
YPR065W,1
YER165W,1
YDR545W,1
YKL154W,1
YGL112C,1
YBR089C-A,1
YJR103W,1
YER018C,1
YGR104C,1
YJL006C,1
YNR053C,1
YMR301C,1
YLR208W,1
YJR042W,1
YHR092C,1
YPL121C,1
YPL202C,1
YBR231C,1
YHR039C,1
YDR306C,1
YBR131W,1
YCL003W,1
YDR503C,1
YKL179C,1
YIL017W,1
YJL128C,1
YPL095C,1
YML061C,1
YMR213W,1
YFR053C,1
YOR116C,1
YER053C,1
YNL094W,1
YKL160W,1
YIL016W,1
YLL016W,1
YAL011W,1
YKR097W,1
YJL191W,1
YGR244C,1
YGR220C,1
YER021W,1
YGL209W,1
YOR087W,1
YGR261C,1
YML028W,1
YGR238C,1
YGR216C,1
YMR216C,1
YNL118C,1
YGR159C,1
YNL001W,1
YER052C,1
YPL167C,1
YER103W,1
YKL074C,1
YER031C,1
YBR243C,1
YOR120W,1
YDR423C,1
YMR035W,1
YDR285W,1
YIL063C,1
YHR152W,1
YAL010C,1
YER019C-A,1
YFL024C,1
YGL030W,1
YDR460W,1
YOL123W,1
YCR020C-A,1
YNL313C,1
YGL211W,1
YBR161W,1
YEL009C,1
YDR059C,1
YDR292C,1
YHL003C,1
YJR105W,1
YPL019C,1
YER013W,1
YHR200W,1
YOR216C,1
YKL082C,1
YKL041W,1
YOR195W,1
YOL038W,1
YLR376C,1
YOR327C,1
YGR225W,1
YPR036W,1
YOR270C,1
YOR305W,1
YKR082W,1
YGL095C,1
YER061C,1
YNL101W,1
YCR086W,1
YHR165C,1
YMR067C,1
YPL096C-A,1
YOR083W,1
YAR002W,1
YJL042W,1
YKL009W,1
YLR189C,1
YER005W,1
YIL076W,1
YAR019C,1
YPR158C-D,1
YPR137W,1
YCL044C,1
YAL016W,1
YOR328W,1
YNL339C,1
YAR008W,1
YML085C,1
YKL086W,1
YJR150C,1
YPR201W,1
YMR128W,1
YDL030W,1
YPL262W,1
YDL083C,1
YDR116C,1
YCL043C,1
YDL093W,1
YHR006W,1
YOR008C-A,1
YIL062C,1
YNL207W,1
YPL126W,1
YMR227C,1
YDR082W,1
YDL192W,1
YDR446W,1
YIL114C,1
YBL008W,1
YCR060W,1
YGR186W,1
YLR028C,1
YOR150W,1
YDR205W,1
YGR212W,1
YPL214C,1
YDR101C,1
YER173W,1
YDR276C,1
YOR027W,1
YNR048W,1
YPR185W,1
YPR032W,1
YOR371C,1
YBR272C,1
YML045W,1
YOR081C,1
YDR434W,1
YMR239C,1
YDR369C,1
YPR107C,1
YDR182W,1
YOR103C,1
YDR473C,1
YKL208W,1
YDR429C,1
YDR178W,1
YLR048W,1
YPL063W,1
YOL124C,1
YNL247W,1
YKL134C,1
YPL153C,1
YBR117C,1
YKL173W,1
YPL218W,1
YNL241C,1
YHL002W,1
YBR004C,1
YGL253W,1
YHR065C,1
YKL138C-A,1
YGL011C,1
YAR002C-A,1
YGL084C,1
YHR050W,1
YNL049C,1
YLR391W,1
YGR135W,1
YOR372C,1
YBR159W,1
YOR245C,1
YOR340C,1
YPL031C,1
YMR247C,1
YLR262C,1
YGR180C,1
YMR260C,1
YLR394W,1
YDR162C,1
YLR154C,1
YIL008W,1
YDR325W,1
YJL115W,1
YFR050C,1
YDR437W,1
YCR072C,1
YBL080C,1
YOL059W,1
YJL179W,1
YHR099W,1
YOR117W,1
YDR060W,1
YLR284C,1
YNL167C,1
YGR042W,1
YPL011C,1
YPL016W,1
YGL246C,1
YPL244C,1
YEL061C,1
YPL187W,1
YBL100W-B,1
YKL139W,1
YGL039W,1
YML067C,1
YPL234C,1
YPL022W,1
YNL271C,1
YKL149C,1
YLR139C,1
YBL079W,1
YBL097W,1
YKL014C,1
YDR517W,1
YBR237W,1
YNL201C,1
YER017C,1
YLR060W,1
YGL090W,1
YDL227C,1
YOL006C,1
YGR041W,1
YDR495C,1
YBR273C,1
YNL279W,1
YOR254C,1
YDR086C,1
YFR019W,1
YPL232W,1
YDR069C,1
YPL178W,1
YJR082C,1
YMR208W,1
YLR455W,1
YPL098C,1
YGR004W,1
YML115C,1
YDR030C,1
YGL094C,1
YFL005W,1
YBR022W,1
YCR014C,1
YDL188C,1
YLR433C,1
YLR242C,1
YJR001W,1
YMR075W,1
YJL080C,1
YDL099W,1
YDL159W,1
YOR267C,1
YBR162C,1
YDR311W,1
YLR163C,1
YHR026W,1
YPR094W,1
YML098W,1
YDL197C,1
YGL104C,1
YML060W,1
YDR135C,1
YKL188C,1
YOR137C,1
YMR045C,1
YPR182W,1
YDR057W,1
YJL072C,1
YEL054C,1
YJL210W,1
YDR256C,1
YDR122W,1
YGR188C,1
YFR052W,1
YJR028W,1
YIL115C,1
YBL046W,1
YMR218C,1
YGL115W,1
YPR158W-B,1
YKL135C,1
YLR362W,1
YHR031C,1
YML023C,1
YJL208C,1
YMR162C,1
YML062C,1
YKL196C,1
YDR393W,1
YGL168W,1
YEL015W,1
YEL053C,1
YGR009C,1
YIR009W,1
YDL164C,1
YGL236C,1
YLR105C,1
YOL086C,1
YNL253W,1
YAL058W,1
YBR207W,1
YDR384C,1
YKL049C,1
YGR086C,1
YNR026C,1
YCR026C,1
YNL149C,1
YPL227C,1
YML057W,1
YMR087W,1
YDL118W,1
YMR080C,1
YPR165W,1
YDR362C,1
YDR011W,1
YML080W,1
YNL004W,1
YAR014C,1
YDR470C,1
YDR174W,1
YGR033C,1
YGL035C,1
YMR234W,1
YLR386W,1
YNL012W,1
YLR222C,1
YFL013C,1
YOR143C,1
YHR086W,1
YNL245C,1
YGR161W-A,1
YMR065W,1
YPR041W,1
YOR359W,1
YLR181C,1
YER149C,1
YML055W,1
YCL075W,1
YPL137C,1
YCL025C,1
YPL265W,1
YPR036W-A,1
YMR313C,1
YBL102W,1
YDR079W,1
YLR425W,1
YEL050C,1
YMR212C,1
YMR285C,1
YJR031C,1
YOL135C,1
YCR053W,1
YGR113W,1
YKR059W,1
YER032W,1
YNL261W,1
YIL026C,1
YGR007W,1
YKL046C,1
YEL037C,1
YPR108W,1
YLR354C,1
YJL071W,1
YJL196C,1
YDR120C,1
YDR411C,1
YDL100C,1
YLR155C,1
YIL007C,1
YDR264C,1
YOR036W,1
YIL112W,1
YPL012W,1
YGR074W,1
YLR361C,1
YPR054W,1
YLR034C,1
YML078W,1
YKL170W,1
YPL235W,1
YPR025C,1
YJR074W,1
YMR095C,1
YFL058W,1
YPR168W,1
YOR279C,1
YEL056W,1
YFL025C,1
YKL212W,1
YBR217W,1
YNL232W,1
YNL259C,1
YJR070C,1
YOL008W,1
YIL150C,1
YNL097C,1
YAL068C,1
YDR284C,1
YAL001C,1
YPL045W,1
YMR137C,1
YOL158C,1
YMR172W,1
YNR035C,1
YML127W,1
YBR023C,1
YCL024W,1
YLR080W,1
YLR210W,1
YJL106W,1
YPL115C,1
YNL135C,1
YCL016C,1
YOR003W,1
YPL078C,1
YIL056W,1
YNL246W,1
YPR057W,1
YIL082W-A,1
YLR106C,1
YGR145W,1
YPR155C,1
YJL012C,1
YPL210C,1
YLR347C,1
YOL082W,1
YBL085W,1
YDR529C,1
YBL009W,1
YCL051W,1
YNL294C,1
YOL129W,1
YDR202C,1
YDL031W,1
YDL200C,1
YLR248W,1
YHR042W,1
YGL212W,1
YDR194C,1
YDR071C,1
YCR055C,1
YIL037C,1
YOR109W,1
YNR030W,1
YMR211W,1
YJL124C,1
YBR035C,1
YMR314W,1
YOL045W,1
YKL213C,1
YOR074C,1
YMR140W,1
YDL024C,1
YPL268W,1
YCR075C,1
YCR083W,1
YOL097C,1
YDR216W,1
YDL235C,1
YER082C,1
YLR170C,1
YDL085W,1
YNL059C,1
YHR214C-C,1
YKL055C,1
YIR017C,1
YLR459W,1
YER167W,1
YOR386W,1
YCL040W,1
YER107C,1
YOL149W,1
YOR058C,1
YBR201W,1
YKR001C,1
YHR001W-A,1
YJL013C,1
YPL061W,1
YBL050W,1
YHL031C,1
YCR033W,1
YGL043W,1
YLR383W,1
YLR134W,1
YOL127W,1
YPL026C,1
YML131W,1
YNL177C,1
YKL182W,1
YEL004W,1
YPL203W,1
YMR016C,1
YGR231C,1
YIR019C,1
YER183C,1
YGR003W,1
YKL057C,1
YDR254W,1
YIL173W,1
YLL011W,1
YPL060C-A,1
YDR312W,1
YPR167C,1
YDR037W,1
YNL054W,1
YMR047C,1
YGL071W,1
YEL036C,1
YDR016C,1
YCR037C,1
YER119C,1
YPL233W,1
YDR515W,1
YKL004W,1
YOR381W,1
YJL116C,1
YJR004C,1
YLR272C,1
YBL033C,1
YOL026C,1
YKR003W,1
YOR112W,1
YDL051W,1
YJL194W,1
YPL100W,1
YHR098C,1
YDR055W,1
YKR066C,1
YPL008W,1
YLR330W,1
YPL059W,1
YGR098C,1
YCR027C,1
YNL173C,1
YBR274W,1
YPR083W,1
YDL044C,1
YOL130W,1
YLR130C,1
YLR206W,1
YNL159C,1
YNL023C,1
YLR136C,1
YGR078C,1
YBL101W-A,1
YDR246W,1
YGR103W,1
YOR373W,1
YBR118W,1
YLR424W,1
