Gene,Label,Score,Precision,Recall,False Positive Rate
YDL157C,0,1.0,1.0,0.0,0.0
YDL159W-A,0,1.0,1.0,0.0,0.0
YBR184W,0,1.0,1.0,0.0,0.0
YJL205C,0,1.0,1.0,0.0,0.0
YNL193W,0,1.0,1.0,0.0,0.0
YGR147C,0,1.0,1.0,0.0,0.0
YNL211C,0,1.0,1.0,0.0,0.0
YPL260W,0,1.0,1.0,0.0,0.0
YBR233W,0,1.0,1.0,0.0,0.0
YKR074W,0,1.0,1.0,0.0,0.0
YAL067W-A,0,1.0,1.0,0.0,0.0
YMR299C,0,1.0,1.0,0.0,0.0
YBR063C,0,1.0,1.0,0.0,0.0
YLR087C,0,1.0,1.0,0.0,0.0
YMR147W,0,1.0,1.0,0.0,0.0
YDR275W,0,1.0,1.0,0.0,0.0
YLR437C,0,1.0,1.0,0.0,0.0
YJR005C-A,0,1.0,1.0,0.0,0.0
YKL070W,0,1.0,1.0,0.0,0.0
YNL144C,0,1.0,1.0,0.0,0.0
YPL038W-A,0,1.0,1.0,0.0,0.0
YBR165W,0,1.0,1.0,0.0,0.0
YLR462W,0,1.0,1.0,0.0,0.0
YJR003C,0,1.0,1.0,0.0,0.0
YJL147C,0,1.0,1.0,0.0,0.0
YDR132C,0,1.0,1.0,0.0,0.0
YDL238C,0,1.0,1.0,0.0,0.0
YCR051W,0,1.0,1.0,0.0,0.0
YER121W,0,1.0,1.0,0.0,0.0
YIR027C,0,1.0,1.0,0.0,0.0
YMR206W,0,1.0,1.0,0.0,0.0
YNL141W,0,1.0,1.0,0.0,0.0
YOR108W,0,1.0,1.0,0.0,0.0
YOL164W,0,1.0,1.0,0.0,0.0
YOL159C-A,0,1.0,1.0,0.0,0.0
YGR126W,0,1.0,1.0,0.0,0.0
YJL070C,0,1.0,1.0,0.0,0.0
YDR169C-A,0,1.0,1.0,0.0,0.0
YMR175W-A,0,1.0,1.0,0.0,0.0
YOR112W,0,1.0,1.0,0.0,0.0
YIL134C-A,0,1.0,1.0,0.0,0.0
YHR163W,0,1.0,1.0,0.0,0.0
YFL065C,0,1.0,1.0,0.0,0.0
YJL016W,0,1.0,1.0,0.0,0.0
YOR385W,0,1.0,1.0,0.0,0.0
YLR082C,0,1.0,1.0,0.0,0.0
YHL010C,0,1.0,1.0,0.0,0.0
YOR293C-A,0,1.0,1.0,0.0,0.0
YLR264C-A,0,1.0,1.0,0.0,0.0
YOR034C-A,0,1.0,1.0,0.0,0.0
YMR252C,0,1.0,1.0,0.0,0.0
YPL247C,0,1.0,1.0,0.0,0.0
YPL067C,0,1.0,1.0,0.0,0.0
YIL071C,0,1.0,1.0,0.0,0.0
YEL076C,0,1.0,1.0,0.0,0.0
YDR461C-A,0,1.0,1.0,0.0,0.0
YIL015C-A,0,1.0,1.0,0.0,0.0
YBL044W,0,1.0,1.0,0.0,0.0
YKL106W,0,1.0,1.0,0.0,0.0
YJL206C-A,0,1.0,1.0,0.0,0.0
YDR321W,0,1.0,1.0,0.0,0.0
YJL201W,0,1.0,1.0,0.0,0.0
YDL090C,0,1.0,1.0,0.0,0.0
YER138W-A,0,1.0,1.0,0.0,0.0
YMR191W,0,1.0,1.0,0.0,0.0
YLR031W,0,1.0,1.0,0.0,0.0
YHL048C-A,0,1.0,1.0,0.0,0.0
YBL081W,0,1.0,1.0,0.0,0.0
YNL253W,0,1.0,1.0,0.0,0.0
YCL042W,0,1.0,1.0,0.0,0.0
YOR342C,0,1.0,1.0,0.0,0.0
YGR174W-A,0,1.0,1.0,0.0,0.0
YPL107W,0,1.0,1.0,0.0,0.0
YGL260W,0,1.0,1.0,0.0,0.0
YFR032C-B,0,1.0,1.0,0.0,0.0
YOR183W,0,1.0,1.0,0.0,0.0
YER186C,0,1.0,1.0,0.0,0.0
YOL014W,0,1.0,1.0,0.0,0.0
YNL018C,0,1.0,1.0,0.0,0.0
YBR111C,0,1.0,1.0,0.0,0.0
YKL068W-A,0,1.0,1.0,0.0,0.0
YAR023C,0,1.0,1.0,0.0,0.0
YBR230W-A,0,1.0,1.0,0.0,0.0
YHR214C-D,0,1.0,1.0,0.0,0.0
YGR210C,0,1.0,1.0,0.0,0.0
YEL076C-A,0,1.0,1.0,0.0,0.0
YAL063C-A,0,1.0,1.0,0.0,0.0
YHR195W,0,1.0,1.0,0.0,0.0
YFR035C,0,1.0,1.0,0.0,0.0
YIL024C,0,1.0,1.0,0.0,0.0
YML119W,0,1.0,1.0,0.0,0.0
YDL244W,0,1.0,1.0,0.0,0.0
YML100W-A,0,1.0,1.0,0.0,0.0
YKL142W,0,1.0,1.0,0.0,0.0
YNL067W-A,0,1.0,1.0,0.0,0.0
YEL057C,0,1.0,1.0,0.0,0.0
YHR049W,0,1.0,1.0,0.0,0.0
YIL092W,0,1.0,1.0,0.0,0.0
YBR194W,0,1.0,1.0,0.0,0.0
YBL001C,0,1.0,1.0,0.0,0.0
YOR370C,0,1.0,1.0,0.0,0.0
YLR412W,0,1.0,1.0,0.0,0.0
YDR124W,0,1.0,1.0,0.0,0.0
YDR114C,0,1.0,1.0,0.0,0.0
YLR456W,0,1.0,1.0,0.0,0.0
YGL138C,0,1.0,1.0,0.0,0.0
YLR159W,0,1.0,1.0,0.0,0.0
YML083C,0,1.0,1.0,0.0,0.0
YDR336W,0,1.0,1.0,0.0,0.0
YGR196C,0,1.0,1.0,0.0,0.0
YPR078C,0,1.0,1.0,0.0,0.0
YGR267C,0,1.0,1.0,0.0,0.0
YGR232W,0,1.0,1.0,0.0,0.0
YMR315W-A,0,1.0,1.0,0.0,0.0
YDL131W,0,1.0,1.0,0.0,0.0
YDL125C,0,1.0,1.0,0.0,0.0
YGR121W-A,0,1.0,1.0,0.0,0.0
YGR237C,0,1.0,1.0,0.0,0.0
YDL037C,0,1.0,1.0,0.0,0.0
YHR159W,0,1.0,1.0,0.0,0.0
YLR415C,0,1.0,1.0,0.0,0.0
YGL235W,0,1.0,1.0,0.0,0.0
YCR019W,0,1.0,1.0,0.0,0.0
YIL046W-A,0,1.0,1.0,0.0,0.0
YOR192C-C,0,1.0,1.0,0.0,0.0
YEL025C,0,1.0,1.0,0.0,0.0
YOR286W,0,1.0,1.0,0.0,0.0
YLR157W-E,0,1.0,1.0,0.0,0.0
YFR032C,0,1.0,1.0,0.0,0.0
YGR117C,0,1.0,1.0,0.0,0.0
YDR505C,0,1.0,1.0,0.0,0.0
YOR352W,0,1.0,1.0,0.0,0.0
YOR161C-C,0,1.0,1.0,0.0,0.0
YDR194W-A,0,1.0,1.0,0.0,0.0
YDR357C,0,1.0,1.0,0.0,0.0
YML117W,0,1.0,1.0,0.0,0.0
YFR017C,0,1.0,1.0,0.0,0.0
YAL065C-A,0,1.0,1.0,0.0,0.0
YLR281C,0,1.0,1.0,0.0,0.0
YLR146W-A,0,1.0,1.0,0.0,0.0
YMR222C,0,1.0,1.0,0.0,0.0
YOL155W-A,0,1.0,1.0,0.0,0.0
YIR018C-A,0,1.0,1.0,0.0,0.0
YBR151W,0,1.0,1.0,0.0,0.0
YOR012W,0,1.0,1.0,0.0,0.0
YOL038C-A,0,1.0,1.0,0.0,0.0
YHR213W,0,1.0,1.0,0.0,0.0
YKR041W,0,1.0,1.0,0.0,0.0
YJL218W,0,1.0,1.0,0.0,0.0
YFL041W-A,0,1.0,1.0,0.0,0.0
YBR270C,0,1.0,1.0,0.0,0.0
YKL122C,0,1.0,1.0,0.0,0.0
YNL042W-B,0,1.0,1.0,0.0,0.0
YMR187C,0,1.0,1.0,0.0,0.0
YHR208W,0,1.0,1.0,0.0,0.0
YPL119C-A,0,1.0,1.0,0.0,0.0
YGL036W,0,1.0,1.0,0.0,0.0
YPL034W,0,1.0,1.0,0.0,0.0
YOR111W,0,1.0,1.0,0.0,0.0
YOL024W,0,1.0,1.0,0.0,0.0
YMR253C,0,1.0,1.0,0.0,0.0
YLR094C,0,1.0,1.0,0.0,0.0
YNL168C,0,1.0,1.0,0.0,0.0
YBR296C-A,0,1.0,1.0,0.0,0.0
YEL075C,0,1.0,1.0,0.0,0.0
YGR161W-C,0,1.0,1.0,0.0,0.0
YOR160W,0,1.0,1.0,0.0,0.0
YGR204C-A,0,1.0,1.0,0.0,0.0
YGR130C,0,1.0,1.0,0.0,0.0
YER079W,0,1.0,1.0,0.0,0.0
YOR052C,0,1.0,1.0,0.0,0.0
YNL313C,0,1.0,1.0,0.0,0.0
YIR042C,0,1.0,1.0,0.0,0.0
YPL071C,0,1.0,1.0,0.0,0.0
YOL097W-A,0,1.0,1.0,0.0,0.0
YMR144W,0,1.0,1.0,0.0,0.0
YJL017W,0,1.0,1.0,0.0,0.0
YLR154C-H,0,1.0,1.0,0.0,0.0
YGR035W-A,0,1.0,1.0,0.0,0.0
YPL125W,0,1.0,1.0,0.0,0.0
YBL071C-B,0,1.0,1.0,0.0,0.0
YJR069C,0,1.0,1.0,0.0,0.0
YMR182W-A,0,1.0,1.0,0.0,0.0
YLR157W-B,0,1.0,1.0,0.0,0.0
YOL019W-A,0,1.0,1.0,0.0,0.0
YLR154C-G,0,1.0,1.0,0.0,0.0
YOR164C,0,1.0,1.0,0.0,0.0
YIL060W,0,1.0,1.0,0.0,0.0
YPL152W-A,0,1.0,1.0,0.0,0.0
YAR062W,0,1.0,1.0,0.0,0.0
YPR117W,0,1.0,1.0,0.0,0.0
YKL018C-A,0,1.0,1.0,0.0,0.0
YDR391C,0,1.0,1.0,0.0,0.0
YGL248W,0,1.0,1.0,0.0,0.0
YMR251W,0,1.0,1.0,0.0,0.0
YLL066W-B,0,1.0,1.0,0.0,0.0
YCL028W,0,1.0,1.0,0.0,0.0
YKR011C,0,1.0,1.0,0.0,0.0
YLR030W,0,1.0,1.0,0.0,0.0
YBR197C,0,1.0,1.0,0.0,0.0
YKR015C,0,1.0,1.0,0.0,0.0
YEL035C,0,1.0,1.0,0.0,0.0
YHL015W-A,0,1.0,1.0,0.0,0.0
YDR246W-A,0,1.0,1.0,0.0,0.0
YOR008C-A,0,1.0,1.0,0.0,0.0
YMR001C-A,0,1.0,1.0,0.0,0.0
YFR057W,0,1.0,1.0,0.0,0.0
YLR273C,0,1.0,1.0,0.0,0.0
YLR036C,0,1.0,1.0,0.0,0.0
YNL011C,0,1.0,1.0,0.0,0.0
YEL067C,0,1.0,1.0,0.0,0.0
YDL203C,0,1.0,1.0,0.0,0.0
YOL015W,0,1.0,1.0,0.0,0.0
YDR068W,0,1.0,1.0,0.0,0.0
YBR221W-A,0,1.0,1.0,0.0,0.0
YER093C-A,0,1.0,1.0,0.0,0.0
YLR125W,0,1.0,1.0,0.0,0.0
YBR047W,0,1.0,1.0,0.0,0.0
YML108W,0,1.0,1.0,0.0,0.0
YNR034W-A,0,1.0,1.0,0.0,0.0
YDR272W,0,1.0,1.0,0.0,0.0
YDR335W,0,1.0,1.0,0.0,0.0
YCL049C,0,1.0,1.0,0.0,0.0
YHL049C,0,1.0,1.0,0.0,0.0
YMR105W-A,0,1.0,1.0,0.0,0.0
YKL215C,0,1.0,1.0,0.0,0.0
YJR012C,0,1.0,1.0,0.0,0.0
YOR097C,0,1.0,1.0,0.0,0.0
YCR082W,0,1.0,1.0,0.0,0.0
YMR242W-A,0,1.0,1.0,0.0,0.0
YPL229W,0,1.0,1.0,0.0,0.0
YHR007C-A,0,1.0,1.0,0.0,0.0
YPL054W,0,1.0,1.0,0.0,0.0
YML079W,0,1.0,1.0,0.0,0.0
YLR152C,0,1.0,1.0,0.0,0.0
YDR366C,0,1.0,1.0,0.0,0.0
YNL097C-A,0,1.0,1.0,0.0,0.0
YJR030C,0,1.0,1.0,0.0,0.0
YNR034W,0,1.0,1.0,0.0,0.0
YJL043W,0,1.0,1.0,0.0,0.0
YOR238W,0,1.0,1.0,0.0,0.0
YBR252W,0,1.0,1.0,0.0,0.0
YLL063C,0,1.0,1.0,0.0,0.0
YDR428C,0,1.0,1.0,0.0,0.0
YLR149C,0,1.0,1.0,0.0,0.0
YLR351C,0,1.0,1.0,0.0,0.0
YNL042W,0,1.0,1.0,0.0,0.0
YIL161W,0,1.0,1.0,0.0,0.0
YLR466C-B,0,1.0,1.0,0.0,0.0
YIR043C,0,1.0,1.0,0.0,0.0
YIR021W-A,0,1.0,1.0,0.0,0.0
YAL049C,0,1.0,1.0,0.0,0.0
YMR158C-B,0,1.0,1.0,0.0,0.0
YBR137W,0,1.0,1.0,0.0,0.0
YML053C,0,1.0,1.0,0.0,0.0
YFL067W,0,1.0,1.0,0.0,0.0
YLR199C,0,1.0,1.0,0.0,0.0
YHR219W,0,1.0,1.0,0.0,0.0
YLR156C-A,0,1.0,1.0,0.0,0.0
YNL104C,0,1.0,1.0,0.0,0.0
YCL012C,0,1.0,1.0,0.0,0.0
YPL277C,0,1.0,1.0,0.0,0.0
YOR316C-A,0,1.0,1.0,0.0,0.0
YDL053C,0,1.0,1.0,0.0,0.0
YGL242C,0,1.0,1.0,0.0,0.0
YDR514C,0,1.0,1.0,0.0,0.0
YDL186W,0,1.0,1.0,0.0,0.0
YLR146C,0,1.0,1.0,0.0,0.0
YIL152W,0,1.0,1.0,0.0,0.0
YPR203W,0,1.0,1.0,0.0,0.0
YLR157C-C,0,1.0,1.0,0.0,0.0
YJL088W,0,1.0,1.0,0.0,0.0
YOR394C-A,0,1.0,1.0,0.0,0.0
YGR273C,0,1.0,1.0,0.0,0.0
YAL044W-A,0,1.0,1.0,0.0,0.0
YJR039W,0,1.0,1.0,0.0,0.0
YOR376W-A,0,1.0,1.0,0.0,0.0
YHR015W,0,1.0,1.0,0.0,0.0
YJL126W,0,1.0,1.0,0.0,0.0
YLR354C,0,1.0,1.0,0.0,0.0
YBR117C,0,1.0,1.0,0.0,0.0
YML007C-A,0,1.0,1.0,0.0,0.0
YGR019W,0,1.0,1.0,0.0,0.0
YJL136W-A,0,1.0,1.0,0.0,0.0
YLR257W,0,1.0,1.0,0.0,0.0
YGR248W,0,1.0,1.0,0.0,0.0
YBR090C,0,1.0,1.0,0.0,0.0
YKL121W,0,1.0,1.0,0.0,0.0
YIL001W,0,1.0,1.0,0.0,0.0
YJR079W,0,1.0,1.0,0.0,0.0
YEL017W,0,1.0,1.0,0.0,0.0
YML035C,0,1.0,1.0,0.0,0.0
YLR162W,0,1.0,1.0,0.0,0.0
YBL086C,0,1.0,1.0,0.0,0.0
YAL064W,0,1.0,1.0,0.0,0.0
YJR008W,0,1.0,1.0,0.0,0.0
YOR387C,0,1.0,1.0,0.0,0.0
YFR012W-A,0,1.0,1.0,0.0,0.0
YLR346C,0,1.0,1.0,0.0,0.0
YBL029W,0,1.0,1.0,0.0,0.0
YJR142W,0,1.0,1.0,0.0,0.0
YAL037W,0,1.0,1.0,0.0,0.0
YLR254C,0,1.0,1.0,0.0,0.0
YLR285C-A,0,1.0,1.0,0.0,0.0
YER152C,0,1.0,1.0,0.0,0.0
YLL006W-A,0,1.0,1.0,0.0,0.0
YMR064W,0,1.0,1.0,0.0,0.0
YDR061W,0,1.0,1.0,0.0,0.0
YOR107W,0,1.0,1.0,0.0,0.0
YPR202W,0,1.0,1.0,0.0,0.0
YLL060C,0,1.0,1.0,0.0,0.0
YLR267W,0,1.0,1.0,0.0,0.0
YLR438W,0,1.0,1.0,0.0,0.0
YPL257W,0,1.0,1.0,0.0,0.0
YCR099C,0,1.0,1.0,0.0,0.0
YPR172W,0,1.0,1.0,0.0,0.0
YOL013W-B,0,1.0,1.0,0.0,0.0
YFL058W,0,1.0,1.0,0.0,0.0
YHR175W-A,0,1.0,1.0,0.0,0.0
YOR302W,0,1.0,1.0,0.0,0.0
YIL175W,0,1.0,1.0,0.0,0.0
YLR180W,0,1.0,1.0,0.0,0.0
YHR022C,0,1.0,1.0,0.0,0.0
YAR064W,0,1.0,1.0,0.0,0.0
YPL263C,0,1.0,1.0,0.0,0.0
YLL046C,0,1.0,1.0,0.0,0.0
YNL165W,0,1.0,1.0,0.0,0.0
YJL039C,0,1.0,1.0,0.0,0.0
YML020W,0,1.0,1.0,0.0,0.0
YBL100W-C,0,1.0,1.0,0.0,0.0
YNL237W,0,1.0,1.0,0.0,0.0
YER080W,0,1.0,1.0,0.0,0.0
YNR068C,0,1.0,1.0,0.0,0.0
YHR144C,0,1.0,1.0,0.0,0.0
YPL109C,0,1.0,1.0,0.0,0.0
YBR201C-A,0,1.0,1.0,0.0,0.0
YNL097C-B,0,1.0,1.0,0.0,0.0
YOR184W,0,1.0,1.0,0.0,0.0
YCR073W-A,0,1.0,1.0,0.0,0.0
YAR069W-A,0,1.0,1.0,0.0,0.0
YMR132C,0,1.0,1.0,0.0,0.0
YOR031W,0,1.0,1.0,0.0,0.0
YOR114W,0,1.0,1.0,0.0,0.0
YBR138C,0,1.0,1.0,0.0,0.0
YNL277W-A,0,1.0,1.0,0.0,0.0
YGL007C-A,0,1.0,1.0,0.0,0.0
YHR213W-A,0,1.0,1.0,0.0,0.0
YOR381W-A,0,1.0,1.0,0.0,0.0
YIR001C,0,1.0,1.0,0.0,0.0
YER009W,0,1.0,1.0,0.0,0.0
YDR003W-A,0,1.0,1.0,0.0,0.0
YFL012W,0,1.0,1.0,0.0,0.0
YKL023C-A,0,1.0,1.0,0.0,0.0
YBR053C,0,1.0,1.0,0.0,0.0
YLR159C-A,0,1.0,1.0,0.0,0.0
YER047C,0,1.0,1.0,0.0,0.0
YAR068W,0,1.0,1.0,0.0,0.0
YGL154C,0,1.0,1.0,0.0,0.0
YPL077C,0,1.0,1.0,0.0,0.0
YAL037C-A,0,1.0,1.0,0.0,0.0
YFR023W,0,1.0,1.0,0.0,0.0
YNL146C-A,0,1.0,1.0,0.0,0.0
YPL245W,0,1.0,1.0,0.0,0.0
YFL068W,0,1.0,1.0,0.0,0.0
YPR051W,0,1.0,1.0,0.0,0.0
YDL086W,0,1.0,1.0,0.0,0.0
YER189W,0,1.0,1.0,0.0,0.0
YDR034C-A,0,1.0,1.0,0.0,0.0
YNL130C-A,0,1.0,1.0,0.0,0.0
YPL278C,0,1.0,1.0,0.0,0.0
YDR502C,0,1.0,1.0,0.0,0.0
YAL064C-A,0,1.0,1.0,0.0,0.0
YBR225W,0,1.0,1.0,0.0,0.0
YDR042C,0,1.0,1.0,0.0,0.0
YPR010C-A,0,1.0,1.0,0.0,0.0
YMR317W,0,1.0,1.0,0.0,0.0
YIR016W,0,1.0,1.0,0.0,0.0
YIL102C,0,1.0,1.0,0.0,0.0
YNR014W,0,1.0,1.0,0.0,0.0
YOL164W-A,0,1.0,1.0,0.0,0.0
YDR182W-A,0,1.0,1.0,0.0,0.0
YBR256C,0,1.0,1.0,0.0,0.0
YJL047C-A,0,1.0,1.0,0.0,0.0
YGL193C,0,1.0,1.0,0.0,0.0
YBL101W-C,0,1.0,1.0,0.0,0.0
YNL277W,0,1.0,1.0,0.0,0.0
YCL002C,0,1.0,1.0,0.0,0.0
YOR296W,0,1.0,1.0,0.0,0.0
YKR005C,0,1.0,1.0,0.0,0.0
YOR040W,0,1.0,1.0,0.0,0.0
YIL116W,0,1.0,1.0,0.0,0.0
YJR156C,0,1.0,1.0,0.0,0.0
YGL041W-A,0,1.0,1.0,0.0,0.0
YHR050W-A,0,1.0,1.0,0.0,0.0
YIR044C,0,1.0,1.0,0.0,0.0
YMR062C,0,1.0,1.0,0.0,0.0
YDR232W,0,1.0,1.0,0.0,0.0
YGL221C,0,1.0,1.0,0.0,0.0
YDL007C-A,0,1.0,1.0,0.0,0.0
YLR326W,0,1.0,1.0,0.0,0.0
YNR075C-A,0,1.0,1.0,0.0,0.0
YCR024C-B,0,1.0,1.0,0.0,0.0
YER180C-A,0,1.0,1.0,0.0,0.0
YJL077C,0,1.0,1.0,0.0,0.0
YER034W,0,1.0,1.0,0.0,0.0
YOL166W-A,0,1.0,1.0,0.0,0.0
YHL014C,0,1.0,1.0,0.0,0.0
YBR140C,0,1.0,1.0,0.0,0.0
YOR220W,0,1.0,1.0,0.0,0.0
YJL027C,0,1.0,1.0,0.0,0.0
YBR182C-A,0,1.0,1.0,0.0,0.0
YDR249C,0,1.0,1.0,0.0,0.0
YKL183C-A,0,1.0,1.0,0.0,0.0
YPR084W,0,1.0,1.0,0.0,0.0
YDR035W,0,1.0,1.0,0.0,0.0
YBR157C,0,1.0,1.0,0.0,0.0
YPL201C,0,1.0,1.0,0.0,0.0
YDR305C,0,1.0,1.0,0.0,0.0
YPL267W,0,1.0,1.0,0.0,0.0
YNL067W-B,0,1.0,1.0,0.0,0.0
YOR268C,0,1.0,1.0,0.0,0.0
YPL039W,0,1.0,1.0,0.0,0.0
YKL050C,0,1.0,1.0,0.0,0.0
YEL023C,0,1.0,1.0,0.0,0.0
YBR263W,0,1.0,1.0,0.0,0.0
YGL159W,0,1.0,1.0,0.0,0.0
YGL188C-A,0,1.0,1.0,0.0,0.0
YNL034W,0,1.0,1.0,0.0,0.0
YBR085C-A,0,1.0,1.0,0.0,0.0
YBL111C,0,1.0,1.0,0.0,0.0
YHR086W-A,0,1.0,1.0,0.0,0.0
YLR049C,0,1.0,1.0,0.0,0.0
YCL011C-A,0,1.0,1.0,0.0,0.0
YLR363W-A,0,1.0,1.0,0.0,0.0
YHR078W,0,1.0,1.0,0.0,0.0
YER188C-A,0,1.0,1.0,0.0,0.0
YGL202W,0,1.0,1.0,0.0,0.0
YLR108C,0,1.0,1.0,0.0,0.0
YML105C,0,1.0,1.0,0.0,0.0
YBL049W,0,1.0,1.0,0.0,0.0
YLR156W,0,1.0,1.0,0.0,0.0
YIL045W,0,1.0,1.0,0.0,0.0
YGR240C-A,0,1.0,1.0,0.0,0.0
YGR021W,0,1.0,1.0,0.0,0.0
YJR115W,0,1.0,1.0,0.0,0.0
YDR524W-A,0,1.0,1.0,0.0,0.0
YNR029C,0,1.0,1.0,0.0,0.0
YDL218W,0,1.0,1.0,0.0,0.0
YJR154W,0,1.0,1.0,0.0,0.0
YLR464W,0,1.0,1.0,0.0,0.0
YFL064C,0,1.0,1.0,0.0,0.0
YLR245C,0,1.0,1.0,0.0,0.0
YPR159C-A,0,1.0,1.0,0.0,0.0
YIL164C,0,1.0,1.0,0.0,0.0
YIL071W,0,1.0,1.0,0.0,0.0
YPR145C-A,0,1.0,1.0,0.0,0.0
YOR186W,0,1.0,1.0,0.0,0.0
YOL131W,0,1.0,1.0,0.0,0.0
YER078W-A,0,1.0,1.0,0.0,0.0
YJR148W,0,1.0,1.0,0.0,0.0
YMR185W,0,1.0,1.0,0.0,0.0
YLR157W-A,0,1.0,1.0,0.0,0.0
YKL096C-B,0,1.0,1.0,0.0,0.0
YML054C-A,0,1.0,1.0,0.0,0.0
YJL217W,0,1.0,1.0,0.0,0.0
YAL065C,0,1.0,1.0,0.0,0.0
YOR072W-B,0,1.0,1.0,0.0,0.0
YMR140W,0,1.0,1.0,0.0,0.0
YIL057C,0,1.0,1.0,0.0,0.0
YGL081W,0,1.0,1.0,0.0,0.0
YOR280C,0,1.0,1.0,0.0,0.0
YAR029W,0,1.0,1.0,0.0,0.0
YGR146C,0,1.0,1.0,0.0,0.0
YPR062W,0,1.0,1.0,0.0,0.0
YGR119C,0,1.0,1.0,0.0,0.0
YHR218W,0,1.0,1.0,0.0,0.0
YER136W,0,1.0,1.0,0.0,0.0
YAL046C,0,1.0,1.0,0.0,0.0
YBR196C-B,0,1.0,1.0,0.0,0.0
YHR214W-F,0,1.0,1.0,0.0,0.0
YCR108C,0,1.0,1.0,0.0,0.0
YLR012C,0,1.0,1.0,0.0,0.0
YGL164C,0,1.0,1.0,0.0,0.0
YLR177W,0,1.0,1.0,0.0,0.0
YBR285W,0,1.0,1.0,0.0,0.0
YLR342W-A,0,1.0,1.0,0.0,0.0
YHR214C-E,0,1.0,1.0,0.0,0.0
YIL174W,0,1.0,1.0,0.0,0.0
YCR062W,0,1.0,1.0,0.0,0.0
YLR157W-D,0,1.0,1.0,0.0,0.0
YGR146C-A,0,1.0,1.0,0.0,0.0
YIR029W,0,1.0,1.0,0.0,0.0
YPR108W-A,0,1.0,1.0,0.0,0.0
YDR286C,0,1.0,1.0,0.0,0.0
YFL010C,0,1.0,1.0,0.0,0.0
YIL055C,0,1.0,1.0,0.0,0.0
YLR290C,0,1.0,1.0,0.0,0.0
YPR074C,0,1.0,1.0,0.0,0.0
YNL195C,0,1.0,1.0,0.0,0.0
YJL205C-A,0,1.0,1.0,0.0,0.0
YLR231C,0,1.0,1.0,0.0,0.0
