Gene,Label,Score,Precision,Recall,False Positive Rate
YMR105W-A,0,1.0,1.0,0.0,0.0
YLR412W,0,1.0,1.0,0.0,0.0
YDR124W,0,1.0,1.0,0.0,0.0
YDR114C,0,1.0,1.0,0.0,0.0
YDL037C,0,1.0,1.0,0.0,0.0
YDL244W,0,1.0,1.0,0.0,0.0
YML100W-A,0,1.0,1.0,0.0,0.0
YKL142W,0,1.0,1.0,0.0,0.0
YNL067W-A,0,1.0,1.0,0.0,0.0
YEL057C,0,1.0,1.0,0.0,0.0
YHR049W,0,1.0,1.0,0.0,0.0
YDL125C,0,1.0,1.0,0.0,0.0
YAR023C,0,1.0,1.0,0.0,0.0
YGR121W-A,0,1.0,1.0,0.0,0.0
YLR281C,0,1.0,1.0,0.0,0.0
YLR456W,0,1.0,1.0,0.0,0.0
YLR146W-A,0,1.0,1.0,0.0,0.0
YMR222C,0,1.0,1.0,0.0,0.0
YOL155W-A,0,1.0,1.0,0.0,0.0
YIR018C-A,0,1.0,1.0,0.0,0.0
YBR151W,0,1.0,1.0,0.0,0.0
YAL065C-A,0,1.0,1.0,0.0,0.0
YOR012W,0,1.0,1.0,0.0,0.0
YHR213W,0,1.0,1.0,0.0,0.0
YKR041W,0,1.0,1.0,0.0,0.0
YML119W,0,1.0,1.0,0.0,0.0
YIL024C,0,1.0,1.0,0.0,0.0
YFR035C,0,1.0,1.0,0.0,0.0
YHR195W,0,1.0,1.0,0.0,0.0
YGL138C,0,1.0,1.0,0.0,0.0
YLR159W,0,1.0,1.0,0.0,0.0
YOR370C,0,1.0,1.0,0.0,0.0
YML083C,0,1.0,1.0,0.0,0.0
YGR196C,0,1.0,1.0,0.0,0.0
YPR078C,0,1.0,1.0,0.0,0.0
YGR267C,0,1.0,1.0,0.0,0.0
YGR232W,0,1.0,1.0,0.0,0.0
YMR315W-A,0,1.0,1.0,0.0,0.0
YDL131W,0,1.0,1.0,0.0,0.0
YDR336W,0,1.0,1.0,0.0,0.0
YBL001C,0,1.0,1.0,0.0,0.0
YBR194W,0,1.0,1.0,0.0,0.0
YIL092W,0,1.0,1.0,0.0,0.0
YBR230W-A,0,1.0,1.0,0.0,0.0
YHR214C-D,0,1.0,1.0,0.0,0.0
YGR210C,0,1.0,1.0,0.0,0.0
YEL076C-A,0,1.0,1.0,0.0,0.0
YAL063C-A,0,1.0,1.0,0.0,0.0
YGR204C-A,0,1.0,1.0,0.0,0.0
YGR161W-C,0,1.0,1.0,0.0,0.0
YIL014C-A,0,1.0,1.0,0.0,0.0
YJL077W-B,0,1.0,1.0,0.0,0.0
YGL117W,0,1.0,1.0,0.0,0.0
YHR054C,0,1.0,1.0,0.0,0.0
YDL118W,0,1.0,1.0,0.0,0.0
YPL272C,0,1.0,1.0,0.0,0.0
YHL029C,0,1.0,1.0,0.0,0.0
YMR181C,0,1.0,1.0,0.0,0.0
YGR111W,0,1.0,1.0,0.0,0.0
YLR412C-A,0,1.0,1.0,0.0,0.0
YIL002W-A,0,1.0,1.0,0.0,0.0
YBR072C-A,0,1.0,1.0,0.0,0.0
YCR050C,0,1.0,1.0,0.0,0.0
YER085C,0,1.0,1.0,0.0,0.0
YNL269W,0,1.0,1.0,0.0,0.0
YHR131C,0,1.0,1.0,0.0,0.0
YLR307C-A,0,1.0,1.0,0.0,0.0
YDL157C,0,1.0,1.0,0.0,0.0
YDL159W-A,0,1.0,1.0,0.0,0.0
YBR184W,0,1.0,1.0,0.0,0.0
YJL205C,0,1.0,1.0,0.0,0.0
YBR298C-A,0,1.0,1.0,0.0,0.0
YLR157W-C,0,1.0,1.0,0.0,0.0
YER077C,0,1.0,1.0,0.0,0.0
YEL075C,0,1.0,1.0,0.0,0.0
YEL066W,0,1.0,1.0,0.0,0.0
YGR079W,0,1.0,1.0,0.0,0.0
YEL073C,0,1.0,1.0,0.0,0.0
YGL006W-A,0,1.0,1.0,0.0,0.0
YDR070C,0,1.0,1.0,0.0,0.0
YER190C-B,0,1.0,1.0,0.0,0.0
YAR035C-A,0,1.0,1.0,0.0,0.0
YKL098W,0,1.0,1.0,0.0,0.0
YJR062C,0,1.0,1.0,0.0,0.0
YJL068C,0,1.0,1.0,0.0,0.0
YJR011C,0,1.0,1.0,0.0,0.0
YDL169C,0,1.0,1.0,0.0,0.0
YOL036W,0,1.0,1.0,0.0,0.0
YHR068W,0,1.0,1.0,0.0,0.0
YAR061W,0,1.0,1.0,0.0,0.0
YCL009C,0,1.0,1.0,0.0,0.0
YOR051C,0,1.0,1.0,0.0,0.0
YBR284W,0,1.0,1.0,0.0,0.0
YOR305W,0,1.0,1.0,0.0,0.0
YLR361C-A,0,1.0,1.0,0.0,0.0
YER039C-A,0,1.0,1.0,0.0,0.0
YMR108W,0,1.0,1.0,0.0,0.0
YCR095W-A,0,1.0,1.0,0.0,0.0
YHR213W-B,0,1.0,1.0,0.0,0.0
YPL071C,0,1.0,1.0,0.0,0.0
YOL097W-A,0,1.0,1.0,0.0,0.0
YJR069C,0,1.0,1.0,0.0,0.0
YLR157W-B,0,1.0,1.0,0.0,0.0
YOL019W-A,0,1.0,1.0,0.0,0.0
YLR154C-G,0,1.0,1.0,0.0,0.0
YOR164C,0,1.0,1.0,0.0,0.0
YIL060W,0,1.0,1.0,0.0,0.0
YPL152W-A,0,1.0,1.0,0.0,0.0
YMR182W-A,0,1.0,1.0,0.0,0.0
YIR042C,0,1.0,1.0,0.0,0.0
YDL085C-A,0,1.0,1.0,0.0,0.0
YNL313C,0,1.0,1.0,0.0,0.0
YGL036W,0,1.0,1.0,0.0,0.0
YPL034W,0,1.0,1.0,0.0,0.0
YOR111W,0,1.0,1.0,0.0,0.0
YOL024W,0,1.0,1.0,0.0,0.0
YMR253C,0,1.0,1.0,0.0,0.0
YLR094C,0,1.0,1.0,0.0,0.0
YNL168C,0,1.0,1.0,0.0,0.0
YBR296C-A,0,1.0,1.0,0.0,0.0
YBL071C-B,0,1.0,1.0,0.0,0.0
YPL125W,0,1.0,1.0,0.0,0.0
YGR035W-A,0,1.0,1.0,0.0,0.0
YLR154C-H,0,1.0,1.0,0.0,0.0
YMR230W-A,0,1.0,1.0,0.0,0.0
YPR069C,0,1.0,1.0,0.0,0.0
YDL057W,0,1.0,1.0,0.0,0.0
YDL159W-B,0,1.0,1.0,0.0,0.0
YER175W-A,0,1.0,1.0,0.0,0.0
YGL262W,0,1.0,1.0,0.0,0.0
YDL219W,0,1.0,1.0,0.0,0.0
YMR030W-A,0,1.0,1.0,0.0,0.0
YKL106C-A,0,1.0,1.0,0.0,0.0
YGL176C,0,1.0,1.0,0.0,0.0
YMR126C,0,1.0,1.0,0.0,0.0
YMR158C-A,0,1.0,1.0,0.0,0.0
YHR137W,0,1.0,1.0,0.0,0.0
YNL018C,0,1.0,1.0,0.0,0.0
YNL211C,0,1.0,1.0,0.0,0.0
YBR111C,0,1.0,1.0,0.0,0.0
YHR208W,0,1.0,1.0,0.0,0.0
YMR144W,0,1.0,1.0,0.0,0.0
YJL017W,0,1.0,1.0,0.0,0.0
YJL218W,0,1.0,1.0,0.0,0.0
YFL041W-A,0,1.0,1.0,0.0,0.0
YBR270C,0,1.0,1.0,0.0,0.0
YPR140W,1,1.0,1.0,0.006024096385542169,0.0
YDR231C,1,1.0,1.0,0.012048192771084338,0.0
YOR297C,1,1.0,1.0,0.018072289156626505,0.0
YIL022W,1,1.0,1.0,0.024096385542168676,0.0
YHR120W,1,1.0,1.0,0.030120481927710843,0.0
YBR185C,1,1.0,1.0,0.03614457831325301,0.0
YML061C,1,1.0,1.0,0.04216867469879518,0.0
YGL055W,1,1.0,1.0,0.04819277108433735,0.0
YOR060C,1,1.0,1.0,0.05421686746987952,0.0
YPL063W,1,1.0,1.0,0.060240963855421686,0.0
YJR065C,1,1.0,1.0,0.06626506024096386,0.0
YMR060C,1,1.0,1.0,0.07228915662650602,0.0
YOR266W,1,1.0,1.0,0.0783132530120482,0.0
YGR101W,1,1.0,1.0,0.08433734939759036,0.0
YGR062C,1,1.0,1.0,0.09036144578313253,0.0
YPR125W,1,1.0,1.0,0.0963855421686747,0.0
YPR024W,1,1.0,1.0,0.10240963855421686,0.0
YER017C,1,1.0,1.0,0.10843373493975904,0.0
YNL213C,1,1.0,1.0,0.1144578313253012,0.0
YGR082W,1,1.0,1.0,0.12048192771084337,0.0
YML104C,1,1.0,1.0,0.12650602409638553,0.0
YGR029W,1,1.0,1.0,0.13253012048192772,0.0
YLR059C,1,1.0,1.0,0.13855421686746988,0.0
YKL122C,0,1.0,1.0,0.13855421686746988,0.0
YIL138C,1,1.0,1.0,0.14457831325301204,0.0
YDL217C,1,1.0,1.0,0.15060240963855423,0.0
YHR005C-A,1,1.0,1.0,0.1566265060240964,0.0
YEL030W,1,1.0,1.0,0.16265060240963855,0.0
YLR368W,1,1.0,1.0,0.1686746987951807,0.0
YMR302C,1,1.0,1.0,0.1746987951807229,0.0
YLL006W,1,1.0,1.0,0.18072289156626506,0.0
YMR072W,1,1.0,1.0,0.18674698795180722,0.0
YDL107W,1,1.0,1.0,0.1927710843373494,0.0
YBR179C,1,1.0,1.0,0.19879518072289157,0.0
YLR393W,1,1.0,1.0,0.20481927710843373,0.0
YPL098C,1,1.0,1.0,0.21084337349397592,0.0
YFL039C,1,1.0,1.0,0.21686746987951808,0.0
YOL095C,1,1.0,1.0,0.22289156626506024,0.0
YOR045W,1,1.0,1.0,0.2289156626506024,0.0
YKL053C-A,1,1.0,1.0,0.23493975903614459,0.0
YGL020C,1,1.0,1.0,0.24096385542168675,0.0
YIL157C,1,1.0,1.0,0.2469879518072289,0.0
YLR193C,1,1.0,1.0,0.25301204819277107,0.0
YMR241W,1,1.0,1.0,0.25903614457831325,0.0
YHR031C,1,1.0,1.0,0.26506024096385544,0.0
YDR529C,1,1.0,1.0,0.2710843373493976,0.0
YLR163C,1,1.0,1.0,0.27710843373493976,0.0
YNR035C,1,1.0,1.0,0.28313253012048195,0.0
YNL310C,1,1.0,1.0,0.2891566265060241,0.0
YLR190W,1,1.0,1.0,0.29518072289156627,0.0
YGR112W,1,1.0,1.0,0.30120481927710846,0.0
YNL026W,1,1.0,1.0,0.3072289156626506,0.0
YKR036C,1,1.0,1.0,0.3132530120481928,0.0
YDR296W,1,1.0,1.0,0.3192771084337349,0.0
YNL079C,1,1.0,1.0,0.3253012048192771,0.0
YOL076W,1,1.0,1.0,0.3313253012048193,0.0
YER154W,1,1.0,1.0,0.3373493975903614,0.0
YNL304W,1,1.0,1.0,0.3433734939759036,0.0
YDR219C,1,1.0,1.0,0.3493975903614458,0.0
YDL142C,1,1.0,1.0,0.35542168674698793,0.0
YHR194W,1,1.0,1.0,0.3614457831325301,0.0
YKL134C,1,1.0,1.0,0.3674698795180723,0.0
YGR132C,1,1.0,1.0,0.37349397590361444,0.0
YBR044C,1,1.0,1.0,0.3795180722891566,0.0
YHR024C,1,1.0,1.0,0.3855421686746988,0.0
YJR135W-A,1,1.0,1.0,0.39156626506024095,0.0
YKR042W,1,1.0,1.0,0.39759036144578314,0.0
YPR131C,1,1.0,1.0,0.4036144578313253,0.0
YKL137W,1,1.0,1.0,0.40963855421686746,0.0
YMR203W,1,1.0,1.0,0.41566265060240964,0.0
YNR017W,1,1.0,1.0,0.42168674698795183,0.0
YKR065C,1,1.0,1.0,0.42771084337349397,0.0
YJR118C,1,1.0,1.0,0.43373493975903615,0.0
YML058W,1,1.0,1.0,0.4397590361445783,0.0
YLR038C,1,1.0,1.0,0.4457831325301205,0.0
YJL180C,1,1.0,1.0,0.45180722891566266,0.0
YOR232W,1,1.0,1.0,0.4578313253012048,0.0
YIL065C,1,1.0,1.0,0.463855421686747,0.0
YMR275C,1,1.0,1.0,0.46987951807228917,0.0
YOL027C,1,1.0,1.0,0.4759036144578313,0.0
YGR028W,1,1.0,1.0,0.4819277108433735,0.0
YOR326W,1,1.0,1.0,0.4879518072289157,0.0
YLL018C-A,1,1.0,1.0,0.4939759036144578,0.0
YMR012W,1,1.0,1.0,0.5,0.0
YNL315C,1,1.0,1.0,0.5060240963855421,0.0
YLR370C,1,1.0,1.0,0.5120481927710844,0.0
YER125W,1,1.0,1.0,0.5180722891566265,0.0
YKL084W,1,1.0,1.0,0.5240963855421686,0.0
YOL026C,1,1.0,1.0,0.5301204819277109,0.0
YNL121C,1,1.0,1.0,0.536144578313253,0.0
YMR150C,1,1.0,1.0,0.5421686746987951,0.0
YLR304C,1,1.0,1.0,0.5481927710843374,0.0
YDR077W,1,1.0,1.0,0.5542168674698795,0.0
YHR083W,1,1.0,1.0,0.5602409638554217,0.0
YOL060C,1,1.0,1.0,0.5662650602409639,0.0
YLR259C,1,1.0,1.0,0.572289156626506,0.0
YCR028C-A,1,1.0,1.0,0.5783132530120482,0.0
YFL036W,1,1.0,1.0,0.5843373493975904,0.0
YKL013C,1,1.0,1.0,0.5903614457831325,0.0
YOR211C,1,1.0,1.0,0.5963855421686747,0.0
YAL005C,1,1.0,1.0,0.6024096385542169,0.0
YAL048C,1,1.0,1.0,0.608433734939759,0.0
YJL054W,1,1.0,1.0,0.6144578313253012,0.0
YDR258C,1,1.0,1.0,0.6204819277108434,0.0
YDR150W,1,1.0,1.0,0.6265060240963856,0.0
YJL116C,1,1.0,1.0,0.6325301204819277,0.0
YLL009C,1,1.0,1.0,0.6385542168674698,0.0
YNL066W,1,1.0,1.0,0.6445783132530121,0.0
YJR034W,1,1.0,1.0,0.6506024096385542,0.0
YDR470C,1,1.0,1.0,0.6566265060240963,0.0
YER058W,1,1.0,1.0,0.6626506024096386,0.0
YDL006W,1,1.0,1.0,0.6686746987951807,0.0
YIL051C,1,1.0,1.0,0.6746987951807228,0.0
YMR035W,1,1.0,1.0,0.6807228915662651,0.0
YIL062C,1,1.0,1.0,0.6867469879518072,0.0
YCR079W,1,1.0,1.0,0.6927710843373494,0.0
YEL020W-A,1,1.0,1.0,0.6987951807228916,0.0
YKL195W,1,1.0,1.0,0.7048192771084337,0.0
YJR120W,1,1.0,1.0,0.7108433734939759,0.0
YNL064C,1,1.0,1.0,0.7168674698795181,0.0
YOL038C-A,0,1.0,1.0,0.7168674698795181,0.0
YFR017C,0,1.0,1.0,0.7168674698795181,0.0
YML117W,0,1.0,1.0,0.7168674698795181,0.0
YDR357C,0,1.0,1.0,0.7168674698795181,0.0
YHR159W,0,1.0,1.0,0.7168674698795181,0.0
YLR415C,0,1.0,1.0,0.7168674698795181,0.0
YGL235W,0,1.0,1.0,0.7168674698795181,0.0
YCR019W,0,1.0,1.0,0.7168674698795181,0.0
YIL046W-A,0,1.0,1.0,0.7168674698795181,0.0
YOR192C-C,0,1.0,1.0,0.7168674698795181,0.0
YEL025C,0,1.0,1.0,0.7168674698795181,0.0
YOR286W,0,1.0,1.0,0.7168674698795181,0.0
YLR157W-E,0,1.0,1.0,0.7168674698795181,0.0
YFR032C,0,1.0,1.0,0.7168674698795181,0.0
YGR117C,0,1.0,1.0,0.7168674698795181,0.0
YDR505C,0,1.0,1.0,0.7168674698795181,0.0
YOR352W,0,1.0,1.0,0.7168674698795181,0.0
YOR161C-C,0,1.0,1.0,0.7168674698795181,0.0
YDR375C,1,1.0,1.0,0.7228915662650602,0.0
YBR212W,1,1.0,1.0,0.7289156626506024,0.0
YAL010C,1,1.0,1.0,0.7349397590361446,0.0
YBR234C,1,1.0,1.0,0.7409638554216867,0.0
YJL104W,1,1.0,1.0,0.7469879518072289,0.0
YPR133W-A,1,1.0,1.0,0.7530120481927711,0.0
YNL131W,1,1.0,1.0,0.7590361445783133,0.0
YDL029W,1,1.0,1.0,0.7650602409638554,0.0
YOL009C,1,1.0,1.0,0.7710843373493976,0.0
YPR083W,1,1.0,1.0,0.7771084337349398,0.0
YJR144W,1,1.0,1.0,0.7831325301204819,0.0
YGR174C,1,1.0,1.0,0.7891566265060241,0.0
YLR008C,1,1.0,1.0,0.7951807228915663,0.0
YPL215W,1,1.0,1.0,0.8012048192771084,0.0
YOR037W,1,1.0,1.0,0.8072289156626506,0.0
YGR144W,1,1.0,1.0,0.8132530120481928,0.0
YGR181W,1,1.0,1.0,0.8192771084337349,0.0
YNL328C,1,1.0,1.0,0.8253012048192772,0.0
YDL239C,1,1.0,1.0,0.8313253012048193,0.0
YBR091C,1,1.0,1.0,0.8373493975903614,0.0
YOR330C,1,1.0,1.0,0.8433734939759037,0.0
YMR089C,1,1.0,1.0,0.8493975903614458,0.0
YOR147W,1,1.0,1.0,0.8554216867469879,0.0
YGR046W,1,1.0,1.0,0.8614457831325302,0.0
YMR098C,1,1.0,1.0,0.8674698795180723,0.0
YGR231C,1,1.0,1.0,0.8734939759036144,0.0
YFL016C,1,1.0,1.0,0.8795180722891566,0.0
YDR393W,1,1.0,1.0,0.8855421686746988,0.0
YGR033C,1,1.0,1.0,0.891566265060241,0.0
YJR045C,1,1.0,1.0,0.8975903614457831,0.0
YLL001W,1,1.0,1.0,0.9036144578313253,0.0
YJL143W,1,1.0,1.0,0.9096385542168675,0.0
YJL063C,1,1.0,1.0,0.9156626506024096,0.0
YPL189C-A,1,1.0,1.0,0.9216867469879518,0.0
YMR211W,1,1.0,1.0,0.927710843373494,0.0
YLL013C,1,1.0,1.0,0.9337349397590361,0.0
YNL070W,1,1.0,1.0,0.9397590361445783,0.0
YDL198C,1,1.0,1.0,0.9457831325301205,0.0
YMR134W,1,1.0,1.0,0.9518072289156626,0.0
YNL055C,1,1.0,1.0,0.9578313253012049,0.0
YDR079W,1,1.0,1.0,0.963855421686747,0.0
YJL112W,1,1.0,1.0,0.9698795180722891,0.0
YIL098C,1,1.0,1.0,0.9759036144578314,0.0
YML091C,1,1.0,1.0,0.9819277108433735,0.0
YDR194W-A,0,1.0,1.0,0.9819277108433735,0.0
YLR355C,1,1.0,1.0,0.9879518072289156,0.0
YGL219C,1,1.0,1.0,0.9939759036144579,0.0
YBR192W,1,1.0,1.0,1.0,0.0
YNR064C,0,1.0,1.0,1.0,0.0
YLR195C,0,1.0,1.0,1.0,0.0
YNL332W,0,1.0,1.0,1.0,0.0
YLR257W,0,1.0,1.0,1.0,0.0
YBL086C,0,1.0,1.0,1.0,0.0
YJR008W,0,1.0,1.0,1.0,0.0
YOR387C,0,1.0,1.0,1.0,0.0
YFR012W-A,0,1.0,1.0,1.0,0.0
YLR346C,0,1.0,1.0,1.0,0.0
YBL029W,0,1.0,1.0,1.0,0.0
YJR142W,0,1.0,1.0,1.0,0.0
YAL064W,0,1.0,1.0,1.0,0.0
YGR248W,0,1.0,1.0,1.0,0.0
YJL136W-A,0,1.0,1.0,1.0,0.0
YLR162W,0,1.0,1.0,1.0,0.0
YIL152W,0,1.0,1.0,1.0,0.0
YPR203W,0,1.0,1.0,1.0,0.0
YLR157C-C,0,1.0,1.0,1.0,0.0
YJL088W,0,1.0,1.0,1.0,0.0
YOR394C-A,0,1.0,1.0,1.0,0.0
YGR273C,0,1.0,1.0,1.0,0.0
YAL044W-A,0,1.0,1.0,1.0,0.0
YJR039W,0,1.0,1.0,1.0,0.0
YOR376W-A,0,1.0,1.0,1.0,0.0
YBR090C,0,1.0,1.0,1.0,0.0
YML035C,0,1.0,1.0,1.0,0.0
YPL229W,0,1.0,1.0,1.0,0.0
YBR252W,0,1.0,1.0,1.0,0.0
YPL054W,0,1.0,1.0,1.0,0.0
YML079W,0,1.0,1.0,1.0,0.0
YLR152C,0,1.0,1.0,1.0,0.0
YDR366C,0,1.0,1.0,1.0,0.0
YNL097C-A,0,1.0,1.0,1.0,0.0
YJR030C,0,1.0,1.0,1.0,0.0
YNR034W,0,1.0,1.0,1.0,0.0
YJL043W,0,1.0,1.0,1.0,0.0
YOR238W,0,1.0,1.0,1.0,0.0
YLL063C,0,1.0,1.0,1.0,0.0
YEL017W,0,1.0,1.0,1.0,0.0
YDR428C,0,1.0,1.0,1.0,0.0
YLR149C,0,1.0,1.0,1.0,0.0
YGL242C,0,1.0,1.0,1.0,0.0
YDR514C,0,1.0,1.0,1.0,0.0
YDL186W,0,1.0,1.0,1.0,0.0
YLR146C,0,1.0,1.0,1.0,0.0
YKL121W,0,1.0,1.0,1.0,0.0
YIL001W,0,1.0,1.0,1.0,0.0
YJR079W,0,1.0,1.0,1.0,0.0
YIR016W,0,1.0,1.0,1.0,0.0
YJL126W,0,1.0,1.0,1.0,0.0
YLR354C,0,1.0,1.0,1.0,0.0
YIL174W,0,1.0,1.0,1.0,0.0
YIL057C,0,1.0,1.0,1.0,0.0
YIL164C,0,1.0,1.0,1.0,0.0
YIL071W,0,1.0,1.0,1.0,0.0
YPR145C-A,0,1.0,1.0,1.0,0.0
YOR186W,0,1.0,1.0,1.0,0.0
YOL131W,0,1.0,1.0,1.0,0.0
YER078W-A,0,1.0,1.0,1.0,0.0
YJR148W,0,1.0,1.0,1.0,0.0
YMR185W,0,1.0,1.0,1.0,0.0
YKL096C-B,0,1.0,1.0,1.0,0.0
YBR117C,0,1.0,1.0,1.0,0.0
YML054C-A,0,1.0,1.0,1.0,0.0
YJL217W,0,1.0,1.0,1.0,0.0
YAL065C,0,1.0,1.0,1.0,0.0
YOR072W-B,0,1.0,1.0,1.0,0.0
YMR140W,0,1.0,1.0,1.0,0.0
YHR214C-E,0,1.0,1.0,1.0,0.0
YPR159C-A,0,1.0,1.0,1.0,0.0
YCR062W,0,1.0,1.0,1.0,0.0
YIL055C,0,1.0,1.0,1.0,0.0
YGL081W,0,1.0,1.0,1.0,0.0
YOR280C,0,1.0,1.0,1.0,0.0
YHR214W-F,0,1.0,1.0,1.0,0.0
YLR342W-A,0,1.0,1.0,1.0,0.0
YLL058W,0,1.0,1.0,1.0,0.0
YGR019W,0,1.0,1.0,1.0,0.0
YMR317W,0,1.0,1.0,1.0,0.0
YIL161W,0,1.0,1.0,1.0,0.0
YIL102C,0,1.0,1.0,1.0,0.0
YGL221C,0,1.0,1.0,1.0,0.0
YGR146C,0,1.0,1.0,1.0,0.0
YPR062W,0,1.0,1.0,1.0,0.0
YGR119C,0,1.0,1.0,1.0,0.0
YHR218W,0,1.0,1.0,1.0,0.0
YER136W,0,1.0,1.0,1.0,0.0
YAL046C,0,1.0,1.0,1.0,0.0
YAR029W,0,1.0,1.0,1.0,0.0
YBR196C-B,0,1.0,1.0,1.0,0.0
YCR108C,0,1.0,1.0,1.0,0.0
YLR012C,0,1.0,1.0,1.0,0.0
YGL164C,0,1.0,1.0,1.0,0.0
YLR177W,0,1.0,1.0,1.0,0.0
YBR285W,0,1.0,1.0,1.0,0.0
YHR007C-A,0,1.0,1.0,1.0,0.0
YLR351C,0,1.0,1.0,1.0,0.0
YJR122W,0,1.0,1.0,1.0,0.0
YCR073W-A,0,1.0,1.0,1.0,0.0
YLR267W,0,1.0,1.0,1.0,0.0
YLR438W,0,1.0,1.0,1.0,0.0
YPL257W,0,1.0,1.0,1.0,0.0
YCR099C,0,1.0,1.0,1.0,0.0
YPR172W,0,1.0,1.0,1.0,0.0
YOL013W-B,0,1.0,1.0,1.0,0.0
YFL058W,0,1.0,1.0,1.0,0.0
YHR175W-A,0,1.0,1.0,1.0,0.0
YOR302W,0,1.0,1.0,1.0,0.0
YER152C,0,1.0,1.0,1.0,0.0
YPR202W,0,1.0,1.0,1.0,0.0
YAR069W-A,0,1.0,1.0,1.0,0.0
YOR031W,0,1.0,1.0,1.0,0.0
YNL146C-A,0,1.0,1.0,1.0,0.0
YPL245W,0,1.0,1.0,1.0,0.0
YFL068W,0,1.0,1.0,1.0,0.0
YPR051W,0,1.0,1.0,1.0,0.0
YDL086W,0,1.0,1.0,1.0,0.0
YER189W,0,1.0,1.0,1.0,0.0
YFR023W,0,1.0,1.0,1.0,0.0
YLL060C,0,1.0,1.0,1.0,0.0
YOR107W,0,1.0,1.0,1.0,0.0
YMR242W-A,0,1.0,1.0,1.0,0.0
YHR144C,0,1.0,1.0,1.0,0.0
YPL263C,0,1.0,1.0,1.0,0.0
YLL046C,0,1.0,1.0,1.0,0.0
YNL165W,0,1.0,1.0,1.0,0.0
YJL039C,0,1.0,1.0,1.0,0.0
YML020W,0,1.0,1.0,1.0,0.0
YBL100W-C,0,1.0,1.0,1.0,0.0
YAR064W,0,1.0,1.0,1.0,0.0
YNL237W,0,1.0,1.0,1.0,0.0
YNR068C,0,1.0,1.0,1.0,0.0
YPL109C,0,1.0,1.0,1.0,0.0
YDR061W,0,1.0,1.0,1.0,0.0
YBR201C-A,0,1.0,1.0,1.0,0.0
YNL097C-B,0,1.0,1.0,1.0,0.0
YOR184W,0,1.0,1.0,1.0,0.0
YER080W,0,1.0,1.0,1.0,0.0
YHR022C,0,1.0,1.0,1.0,0.0
YLR180W,0,1.0,1.0,1.0,0.0
YIL175W,0,1.0,1.0,1.0,0.0
YLL006W-A,0,1.0,1.0,1.0,0.0
YMR064W,0,1.0,1.0,1.0,0.0
YDR034C-A,0,1.0,1.0,1.0,0.0
YPL278C,0,1.0,1.0,1.0,0.0
YDR502C,0,1.0,1.0,1.0,0.0
YFL067W,0,1.0,1.0,1.0,0.0
YLR285C-A,0,1.0,1.0,1.0,0.0
YLR254C,0,1.0,1.0,1.0,0.0
YAL037W,0,1.0,1.0,1.0,0.0
YIR043C,0,1.0,1.0,1.0,0.0
YIR021W-A,0,1.0,1.0,1.0,0.0
YAL049C,0,1.0,1.0,1.0,0.0
YMR158C-B,0,1.0,1.0,1.0,0.0
YBR137W,0,1.0,1.0,1.0,0.0
YML053C,0,1.0,1.0,1.0,0.0
YLR199C,0,1.0,1.0,1.0,0.0
YAL064C-A,0,1.0,1.0,1.0,0.0
