File Name,Mean,Standard Deviation
2010.Yun00.flt.knn.avg.pcl,0.0058254481927099,0.8846064067047434
GSE3182_setA_family.pcl,0.0155275432361213,0.3076417352097447
2010.Angus01.flt.knn.avg.pcl,0.0025191874409215,0.4621617289445996
GSE4887_setA_family.pcl,0.0019119898945318,0.5531827287316554
2010.Baetz01.flt.knn.avg.pcl,0.0287371815237366,0.6551161133487238
2010.Bedalov01.flt.knn.avg.pcl,0.0200085011909448,0.5250946636612378
2010.CarmelHarel01.flt.knn.avg.pcl,0.0864886804635559,0.3735472751158596
2010.Carroll01.log.flt.knn.avg.pcl,0.0224142278892276,0.5418896132157891
2010.Causton01_acid.filter.flt.knn.avg.div.log.pcl,0.0733988032308244,0.3306685845155635
2010.Causton01_alkali.filter.flt.knn.avg.div.log.pcl,0.1214906053809327,0.4015937600266739
2010.Causton01_heat.filter.flt.knn.avg.div.log.pcl,0.3416701575163432,0.4994619423866
2010.Causton01_NaCl.filter.flt.knn.avg.div.log.pcl,0.1804741940092801,0.4871159111082723
2010.Causton01_peroxide.filter.flt.knn.avg.div.log.pcl,0.158011090322692,0.573414872810596
2010.Causton01_sorbitol.filter.flt.knn.avg.div.log.pcl,0.207748006159949,0.485649820336352
2010.Epstein00.flt.knn.avg.pcl,0.0028899244916439,0.2766041641208669
2010.DNAdamage.pcl,0.0160330759752725,0.1867008674462046
2010.Ideker01.flt.knn.avg.pcl,0.0535122635954757,0.3462822593565878
2010.Keller01.flt.knn.avg.pcl,0.1387647759137874,0.9908551313140376
2010.Kuhn01.flt.knn.avg.pcl,6.0734888241305925e-05,0.08137963317027
2010.Protchenko01.flt.knn.avg.pcl,0.0028450586266037,0.8851169115203285
2010.Chitikila02.flt.knn.avg.pcl,0.0166233002393847,0.3772101838866986
2010.Clark02_orig.flt.knn.avg.pcl,0.0007938658416317,0.0292307634758211
2010.Cohen02.filter.flt.knn.avg.div.log.pcl,0.0242043377872888,0.4335095842541057
2010.Fleming99.log.flt.knn.avg.pcl,0.0117309899364802,0.279294202452048
2010.Huang02.flt.knn.avg.pcl,0.2183769558362167,0.3214440633857489
GSE9336_setA_family.pcl,0.0060258916749815,0.4646548267614202
2010.Olesen02.filter.flt.knn.avg.div.log.pcl,0.855785313334467,0.5897175572912021
GSE3635_setA_family.pcl,0.0112548920204876,0.3571440506678643
GSE5283_setA_family.pcl,0.013740743575687,0.3738218442435209
2010.peroxisome.pcl,0.0233130415033567,0.5021812383342776
GSE2986_setA_family.pcl,0.7620075603661512,0.5456929621882483
2010.Williams02.filter.flt.knn.avg.div.log.pcl,0.0468192777782195,0.4918237196018428
2010.Yoshimoto02_Ca.flt.knn.avg.pcl,0.0065488667541486,0.4355502887242152
2010.Yoshimoto02_Na.flt.knn.avg.pcl,0.0042245138843949,0.6211929107816132
2010.Bro03.filter.flt.knn.avg.div.log.pcl,0.0145220499215168,0.6303432078930696
2010.Bulik03.filter.flt.knn.avg.div.log.pcl,0.0242122462889117,0.4099319029867813
2010.Duvel03_delayedRap.flt.knn.avg.pcl,0.0157535058270856,0.3759105713933517
2010.Duvel03_immediateRap.flt.knn.avg.pcl,0.0137818167655615,0.4425445522429491
2010.Fry03.filter.flt.knn.avg.div.log.pcl,0.0333023164556448,0.5523295262203213
2010.Jones03_orig.flt.knn.avg.pcl,0.8311978031119256,0.8244442630902065
GSE9337_setA_family.pcl,0.0037200363566996,0.3381142144969981
2010.swr1_htz1_hmr_sir2.pcl,0.011136213249022,0.2818472261736146
2010.Segal03_HSkin82.flt.knn.avg.pcl,0.0225989388163934,0.4273773308246366
2010.Segal03_hypo-osmoticPpt1.flt.knn.avg.pcl,0.0096162658454495,0.3863593005970882
2010.Segal03_stationaryPhaseYPL230W.flt.knn.avg.pcl,0.0158877359492424,0.5868976730826251
2010.Belli04.filter.flt.knn.avg.div.log.pcl,0.13412630288786,0.468411822119007
2010.glycosylation.pcl,0.7649192767944498,7.756057617105544
GSE8895_setA_family.pcl,0.135731355588006,0.4338880551220622
2010.deNadal04.flt.knn.avg.pcl,0.0302365887009385,0.3579606210500626
2010.arsenic_deletions.pcl,0.0109620376720151,0.5862188205105032
2010.arsenic_time_dose.pcl,0.0048631045972075,0.8757145038871511
2010.rapamycin.pcl,0.0117353844870673,0.6846885777892309
GSE8897_setA_family.pcl,0.1157337025097143,0.6176508927464706
2010.Jin04.filter.flt.knn.avg.div.log.pcl,0.0296216220252476,0.6775621244339072
GSE2583_setA_family.pcl,0.4177811138913915,0.5848030492897033
2010.Leber04.flt.knn.avg.pcl,0.0091413206490632,0.4195714373114482
2010.Martin04.filter.flt.knn.avg.div.log.pcl,0.0153361199549768,0.4940441450227983
2010.Miyake04.flt.knn.avg.pcl,0.0112350075857455,1.1103733861422032
2010.swr1_htz1_ino80.pcl,0.0081939664497734,1.6253903598371269
2010.EssentialGenes.pcl,0.0180718255417827,0.1734549676490813
2010.ORourke03.flt.knn.avg.pcl,0.0804343673638476,0.3184072714088046
2010.Orlandi04.filter.flt.knn.avg.div.log.pcl,0.2056760246012166,0.9368549727582678
2010.Pitkanen04.filter.flt.knn.avg.div.log.pcl,0.0461637625105873,0.4293403963677563
2010.Prinz04.flt.knn.avg.pcl,0.01444404726528,0.3952159068344906
2010.RodriguezNavarro04.filter.flt.knn.avg.div.log.pcl,0.9414172658278086,0.8044756403912953
2010.Sabet04.filter.flt.knn.avg.div.log.pcl,0.0708010189665347,0.3787089155829659
2010.Saldanha04_LeucineBatchChem.flt.knn.avg.pcl,0.060497810700541,0.2940014304715633
2010.Saldanha04_PhosphateBatchChem.flt.knn.avg.pcl,0.010367763551335,0.2844486334132759
2010.Saldanha04_SulfateBatchChem.flt.knn.avg.pcl,0.0196371511828051,0.3917434173730204
2010.Saldanha04_UracilBatchChem.flt.knn.avg.pcl,0.0178736836204187,0.3094800841383021
2010.Saldanha04_UraSulPhoLeuComp.flt.knn.avg.pcl,0.0540188705765681,0.3415571416552157
2010.Sapra04.flt.knn.avg.pcl,0.0113777629002578,0.3399769275384695
2010.Schawalder04.filter.flt.knn.avg.div.log.pcl,0.0698787888360161,0.4616349200175776
2010.ShakouryElizeh04.flt.knn.avg.pcl,0.0932086188394878,0.5098643702621494
2010.Shapira04.flt.knn.avg.pcl,0.0213354287212756,0.1542261250461488
2010.Ino80Arp8.pcl,0.5250571435448114,7.148847777507965
2010.MMSresponse.pcl,0.0526572346241965,2.7305042191506854
GSE8900_setA_family.pcl,0.1122361311768006,0.4282682859051463
2010.Boer05.filter.flt.knn.avg.div.log.pcl,0.0343955212260616,0.4847166922919629
2010.Brauer05_batch1.flt.knn.avg.pcl,0.0130307717669651,0.4483943432509639
2010.Brauer05_batch2.flt.knn.avg.pcl,0.0108702136195736,0.6939083427482255
2010.Brem05_orig.flt.knn.avg.pcl,0.0129171265842144,0.203287854299599
2010.Caba05.filter.flt.knn.avg.div.log.pcl,0.0618966102695612,0.484050707387476
GSE2324_setA_family.pcl,0.0135862129766722,0.3582285024996898
2010.Eriksson05.filter.flt.knn.avg.div.log.pcl,0.0318879404803036,0.6048452176678905
GSE2159_setA_family.pcl,0.0051488607750161,0.4366467030418164
GSE2329_setA_family.pcl,0.3201697074696261,0.5159880323312102
GSE2330_setA_family.pcl,0.1908671063316102,0.5616631779355082
GSE8898_setA_family.pcl,0.061514261026676,0.56403244781408
GSE9401_setA_family.pcl,0.0031633137161744,0.2478221408635963
2010.Lee05.filter.flt.knn.avg.div.log.pcl,0.0694938570096883,0.572537147329788
GSE3316_setA_family.pcl,0.0206875900263231,0.5230676246166782
GSE3200_set0_family.pcl,0.0212966297860832,0.4889630060054523
GSE3200_set1_family.pcl,0.0602217680102041,0.5575464953226539
GSE2434_setA_family.pcl,0.4478546678126844,0.5430394513313703
2010.Rudra05.filter.flt.knn.avg.div.log.pcl,0.0374095413510549,0.7172331500580563
GSE1311_setA_family.pcl,0.0636073724784348,0.5806881112335822
GSE1312_setA_family.pcl,0.0766044618742064,0.5883433323342379
GSE1313_setA_family.pcl,0.0649260525340815,0.5208690212731915
2010.Tai05.filter.flt.knn.avg.div.log.pcl,0.1169792560697639,0.372505292541565
2010.Takagi05.filter.flt.knn.avg.div.log.pcl,0.4891350764862659,0.5367983545596485
GSE3431_setA_family.pcl,0.0112665069527105,0.4005422193728509
2010.Yamamoto05.filter.flt.knn.avg.div.log.pcl,0.1405666156770288,0.7565517518384894
2010.Yeang05.flt.knn.avg.pcl,0.0068818325470542,0.4647662379428273
GSE5185_setA_family.pcl,0.4098636763633421,0.884708516794497
GSE4261_setA_family.pcl,0.0012375782111083,0.2165982038231112
GSE6185_setA_family.pcl,0.0559413757140665,0.5687119112771474
GSE3729_set0_family.pcl,0.0097750291960724,0.0711269168614515
GSE3729_set1_family.pcl,0.007680517351049,0.0612644674912198
GSE3729_set2_family.pcl,0.0067742165394394,0.069461188967691
GSE3729_set3_family.pcl,0.03960310313904,0.2434400972478335
GSE3729_set4_family.pcl,0.0385055961500489,0.2031859840409691
GSE3729_set5_family.pcl,0.0314509851027649,0.1644939938852016
GSE3729_set6_family.pcl,0.0799194424049667,0.3660670306317427
GSE4272_set0_family.pcl,0.1477316713631739,0.3253068824821971
GSE6018_set0_family.pcl,0.7060193031303508,0.6726863539873517
GSE6018_set1_family.pcl,0.6052372182572341,0.5915552364786967
GSE3160_setA_family.pcl,0.0550105538783911,0.4238482715914607
GSE5499_set0_family.pcl,0.0041239161141525,0.1435074640566382
GSE5499_set1_family.pcl,0.0062116578122287,0.1602720647523553
GSE1914_setA_family.pcl,0.3838001006659839,0.408911087918527
GSE1915_setA_family.pcl,0.2822973049933396,0.5570780777124424
GSE3814_set0_family.pcl,0.0837563505629338,0.4881730167955545
GSE3814_set1_family.pcl,0.0309791095770401,0.3369933671981813
GSE3815_set0_family.pcl,0.0194052576882065,0.5191374839338927
GSE3815_set1_family.pcl,0.0132193357593022,0.3234276246475087
GSE3816_set0_family.pcl,0.065121131211465,0.4627407057420368
GSE3816_set1_family.pcl,0.0442053308562568,0.3273112769113324
GSE3820_setA_family.pcl,0.0234721187892909,0.3413354622658278
GSE5301_setA_family.pcl,0.0162171279291963,0.3210447256703319
GSE6801_setA_family.pcl,0.0680998585737372,0.3292052536822032
GSE3076_setA_family.pcl,0.0296141049285275,0.3548757079799438
GSE2419_setA_family.pcl,0.010508188696903,0.4287357051484298
GSE2420_setA_family.pcl,0.0167642590939528,0.4367119497836905
GSE3006_setA_family.pcl,0.3949315084852672,0.4277494823447757
GSE2818_set0_family.pcl,0.0088792068752144,0.5170386823186265
GSE4311_setA_family.pcl,0.0168866584095267,0.6330537274695629
GSE3821_setA_family.pcl,0.7625057792748502,0.6276379040243355
GSE4049_setA_family.pcl,0.0328592664019355,0.3321685992802731
2010.galactose_anoxia_reoxygenation.pcl,0.0152712242304738,0.4554107961006924
2010.glucose_anoxia_reoxygenation.pcl,0.0175799557426916,0.3969802994572391
GSE3021_setA_family.pcl,0.4526693113013892,0.392024768891368
GSE9302_setA_family.pcl,0.277481677219257,0.4761750719833434
GSE2831_setA_family.pcl,0.3106650248514796,0.4933587131638927
GSE3354_setA_family.pcl,0.0368495999520645,0.4605353233557277
GSE3859_setA_family.pcl,0.0155276288414067,0.6285420942367481
GSE3806_setA_family.pcl,0.0703121484023616,0.4093238324182641
GSE4987_setA_family.pcl,0.0079135170626869,0.3189016145178184
GSE4584_set0_family.pcl,0.0097901967111278,0.5955258052564749
GSE4584_set1_family.pcl,0.0542248362078384,0.5618566373436451
GSE4586_setA_family.pcl,0.038108043893697,0.544672970332528
2010.glucose_glycerol_transition.pcl,0.0590358851385956,0.8892022527263377
GSE4158_set0_family.pcl,0.0373975849511335,0.3178152243043888
GSE2891_setA_family.pcl,0.6382174063930582,0.6336102154892105
GSE5290_setA_family.pcl,0.0358087611894587,0.5352244028762405
GSE4669_setA_family.pcl,0.026843408046728,0.5192372045684605
GSE3043_setA_family.pcl,0.5505565476891885,0.6531395330331353
GSE4135_setA_family.pcl,0.0516953467400967,0.3836885846288361
GSE5027_setA_family.pcl,0.1665645665041745,0.6183946792710249
GSE6405_setA_family.pcl,0.0271945776715827,0.3472016898952572
GSE5938_setA_family.pcl,0.865301256113688,0.7468905290563955
GSE9232_setA_family.pcl,0.1399665682945197,0.5269539026677431
GSE6870_setA_family.pcl,0.0004015339799672,0.4563120064367671
GSE8035_setA_family.pcl,0.4940232061691833,0.6067895440580677
GSE8089_setA_family.pcl,0.2371763224776894,0.5861995424256687
GSE6647_setA_family.pcl,0.0231954967141174,0.4729059133346349
GSE8613_setA_family.pcl,0.0025393498425602,0.5108173253969859
GSE7385_setA_family.pcl,0.6145197446576885,0.4814195903245385
GSE4654_setA_family.pcl,0.0233641750774573,0.1801591030993235
GSE6118_setA_family.pcl,0.0108703934106618,0.3874084297603486
GSE8718_setA_family.pcl,0.0032171902742728,0.419376843024934
GSE9432_setA_family.pcl,0.0766346479700248,0.5432915741321319
GSE6331_setA_family.pcl,0.1300154439726846,0.3533075374755715
GSE9482_setA_family.pcl,0.0324484927498288,0.2936859136214449
GSE7393_set0_family.pcl,0.0103128501911976,0.3196709724153251
GSE7393_set1_family.pcl,0.0224488641731539,0.8897752625569616
GSE7393_set2_family.pcl,0.0006249226661487,0.5212474587190469
GSE7393_set3_family.pcl,0.0037187988942523,0.3526594343182592
GSE7393_set4_family.pcl,0.004124732358768,0.5207000647559973
GSE7393_set5_family.pcl,0.0044199637675922,0.5907225608281197
GSE4807_setA_family.pcl,0.2605779452815507,0.331887275884378
GSE8761_setA_family.pcl,0.2077243992629128,0.2798850206578979
GSE6620_setA_family.pcl,0.1740851039825455,0.5103973266117272
GSE7537_setA_family.pcl,0.5337372449443816,0.5280914270894823
GSE6302_set00_family.pcl,0.0038738508439653,0.4869723184018028
GSE6302_set01_family.pcl,0.002829680068781,0.5538389453171336
GSE6302_set02_family.pcl,0.0042423563288078,0.4935110242690684
GSE6302_set03_family.pcl,0.0068244411508638,0.5590926032869775
GSE6302_set04_family.pcl,0.002767586765137,0.4684343025439657
GSE6302_set05_family.pcl,0.0076031987602013,0.5065224993421564
GSE6302_set06_family.pcl,0.0043699778821829,0.6109246959077571
GSE6302_set07_family.pcl,0.0051787286146263,0.4508194581908484
GSE6302_set08_family.pcl,0.0023055298492141,0.6568852955735733
GSE6302_set09_family.pcl,0.0071457741679722,0.4538022635266414
GSE6302_set10_family.pcl,0.0035830466346016,0.4457390168877053
GSE8379_setA_family.pcl,0.0836966668360873,0.7558868171609635
GSE7820_set0_family.pcl,0.0829372871406602,0.5781683693156093
GSE7820_set1_family.pcl,0.0260018955974512,0.5903250763435091
GSE7820_setA_family.pcl,0.0257950094799516,0.51558129987017
GSE8111_setA_family.pcl,0.0886234125023389,1.465508265227814
GSE5842_set0_family.pcl,0.3645312577284393,0.3866887700207305
GSE6316_setA_family.pcl,0.0092390159440854,0.6191001795250484
GSE6847_setA_family.pcl,0.0056733334926646,0.8218070345794593
GSE7337_setA_family.pcl,0.1203920927895417,0.653043837175495
GSE7338_setA_family.pcl,0.1205958293799172,0.6664379579451242
GSE5862_set0_family.pcl,0.1251903480414274,0.335092604368911
GSE6450_setA_family.pcl,0.006252945835368,0.3082113287768196
GSE6068_setA_family.pcl,0.7084707189537822,0.5560628308796921
GSE6129_set0_family.pcl,0.7743597968170091,0.6681748578384523
GSE6129_set1_family.pcl,0.6105736460457671,0.5333955531203232
GSE6129_set2_family.pcl,0.5727569075434201,0.8331194063742132
GSE6129_set3_family.pcl,0.7505277162871818,0.6708860354652961
GSE4934_setA_family.pcl,0.0222214431138736,0.4675272757787531
GSE7812_set0_family.pcl,0.0080651049941644,0.2561057745055767
GSE7812_set1_family.pcl,0.0067172560492677,0.2910809480554141
GSE7660_set0_family.pcl,0.0057449044723202,0.9451863125707824
GSE7660_set1_family.pcl,0.0034612668213756,1.0596063628223014
GSE7660_set2_family.pcl,0.0071973509874847,1.0087162638825804
GSE6277_setA_family.pcl,0.0488136928462195,0.6450823410339558
GSE4826_setA_family.pcl,0.010195475296667,0.3348309056235534
GSE6073_setA_family.pcl,0.0428267683257046,0.4265131632528546
GSE10066_setA_family.pcl,0.2914161727408161,0.4299687509038144
GSE10073_setA_family.pcl,0.0213095797935798,0.6335115639780892
GSE8624_set0_family.pcl,0.5150743594108862,0.508362989776747
GSE8624_set1_family.pcl,0.4872319059900276,0.4585858159046627
GSE8624_set2_family.pcl,0.7187789091810738,0.5496785160950013
GSE8902_setA_family.pcl,0.3848601763850193,0.4696139434524239
GSE8335_set00_family.pcl,0.0421724042245518,0.50739079312267
GSE8335_set01_family.pcl,0.0242874232976903,0.5089122251825823
GSE8335_set02_family.pcl,0.0271806573927429,0.4540421678686458
GSE8335_set03_family.pcl,0.0240306393293663,0.9014321713932736
GSE8335_set04_family.pcl,0.0178387597438229,0.8970390179935234
GSE8335_set05_family.pcl,0.0860505432618707,0.8816614705703998
GSE8335_set06_family.pcl,0.0279381214836553,0.5629845232487751
GSE8335_set07_family.pcl,0.0523124471605902,0.5940470005788646
GSE8335_set08_family.pcl,0.0094149302868209,0.6347915029659597
GSE8335_set09_family.pcl,0.0518953444815042,0.6521972548766252
GSE8335_set10_family.pcl,0.0171616397353936,0.5643025275877014
GSE8335_set11_family.pcl,0.025783110841929,0.5745957208437958
GSE8335_set12_family.pcl,0.0066790930647917,0.6113474827436843
GSE8335_set13_family.pcl,0.0158860351099533,0.6248201234584849
GSE8825_set0_family.pcl,0.0052214566726676,0.7067744675548923
GSE8825_set1_family.pcl,0.0039837737737609,0.8336120310460703
GSE8825_set2_family.pcl,0.0008221333034101,0.7977763658836456
GSE8825_set3_family.pcl,0.0032592757746021,0.8136866378080784
GSE8825_set4_family.pcl,-0.0010751104221781,0.7717547582044516
GSE8825_set5_family.pcl,0.0056032627698443,0.8760982908513132
GSE9875_setA_family.pcl,0.3702021857584304,0.7159045900195772
GSE12270_setA_family.pcl,0.0097985795631254,0.3825782699039376
GSE12004_set0_family.pcl,0.0075576708362363,0.6685229115290154
GSE12004_set1_family.pcl,0.0109589457865489,0.6624511147705077
GSE13219_set00_family.pcl,0.0067635632291009,0.8910045579318946
GSE13219_set01_family.pcl,0.0052522558560116,0.5926700244813915
GSE13219_set02_family.pcl,0.0016382754253835,0.8361965992319751
GSE13219_set03_family.pcl,0.0039404744604749,0.7085758775001213
GSE13219_set04_family.pcl,0.007177125093822,0.9285172717690284
GSE13219_set05_family.pcl,0.0607866789749126,1.1411688158490494
GSE13219_set06_family.pcl,0.0195323948620064,0.7605406102808895
GSE13219_set07_family.pcl,0.0235498557357418,0.9873722259965428
GSE13219_set08_family.pcl,0.0397931699836408,0.9761452337602984
GSE13219_set09_family.pcl,0.0340729935614193,1.0164041866871778
GSE13219_set10_family.pcl,0.0080359808120631,1.0365917808793674
GSE13219_set11_family.pcl,0.0181925688373216,0.9030455026639272
GSE13219_set12_family.pcl,0.0426164751339841,0.8680320788298365
GSE12272_setA_family.pcl,0.1178114923951881,0.5396831466063354
GSE5238_setA_family.pcl,0.0373823118328658,0.4023971114880048
GSE9644_set0_family.pcl,0.0373462804696784,0.6353115160069353
GSE9644_set1_family.pcl,0.0616919058856508,0.507126415817845
GSE12150_setA_family.pcl,0.0539622829344906,0.701748562585507
GSE13435_set0_family.pcl,0.0049177657880796,0.2702253137285209
GSE6370_set0_family.pcl,1.1458190180636858,0.9543651911996326
GSE9590_setA_family.pcl,0.0315714117535217,0.4171907631229583
GSE11071_setA_family.pcl,0.060380969116093,0.2635356718352989
GSE12822_setA_family.pcl,0.013070188668191,0.4135882836289191
GSE6358_setA_family.pcl,0.8385767743530539,0.7457531876056701
GSE8343_setA_family.pcl,1.0291992149518865,0.7782965236739432
GSE10269_set0_family.pcl,0.0072456199479767,0.4285511995176517
GSE3706_setA_family.pcl,0.0112129455828722,0.2643893334659866
GSE8536_setA_family.pcl,0.0193397441612929,0.4954298560089654
GSE9645_set0_family.pcl,0.37802603274416,0.4304027764776758
GSE9663_set0_family.pcl,0.7615245607700277,0.6568691444228267
GSE11282_setA_family.pcl,0.0073433087309038,0.9910195603604124
GSE8799_setA_family.pcl,0.0131139010773456,0.4133004601110958
GSE10554_setA_family.pcl,0.0431356880922443,0.9306019002214624
GSE8629_setA_family.pcl,0.5960379028948012,0.7154313302278402
GSE9514_setA_family.pcl,0.0227343827552593,0.6483147960412639
GSE11236_setA_family.pcl,0.0183607520730021,0.4091464728726829
GSE11620_setA_family.pcl,0.0034675326346675,0.4524346662188421
GSE12890_setA_family.pcl,0.041112660949884,0.4841905990878912
GSE12222_set0_family.pcl,0.0214219030547013,0.7421330828158678
GSE12222_set1_family.pcl,0.0059856766269287,1.0777656197113996
GSE12222_set2_family.pcl,1.282184519924449,0.9976463175563712
GSE12222_set3_family.pcl,1.0668232239038031,1.0938078322107438
GSE12222_set4_family.pcl,1.2809565827717249,1.0252871308864693
GSE12222_set5_family.pcl,1.2326808319251137,1.0795403080349597
GSE12061_setA_family.pcl,0.0595158632028367,1.022518631518956
GSE7665_set0_family.pcl,0.024376374991694,0.3489447991718096
GSE9376_setA_family.pcl,0.0107102059339283,0.3717693727640836
GSE7525_set0_family.pcl,-0.0007931064627292,0.442404100344707
GSE8187_setA_family.pcl,0.169670469245484,0.4467829015831411
GSE11397_setA_family.pcl,0.004304252260794,0.3060464168447582
GSE11983_setA_family.pcl,0.0167739663411272,0.9461696967984466
GSE10018_set0_family.pcl,0.0114974443954132,0.534978275579771
GSE10018_set1_family.pcl,0.0049945772064591,0.515564233455705
GSE10018_set2_family.pcl,0.0012274799433681,0.5670227287848887
GSE10018_set3_family.pcl,0.0048612374746151,0.5863707255245313
GSE11111_setA_family.pcl,0.0133358088046343,0.6268217330721907
GSE12055_set0_family.pcl,0.0228947247537947,0.1920183317961991
GSE10521_setA_family.pcl,0.0229109100384906,0.4031673610583773
GSE10944_setA_family.pcl,0.0155480549684965,0.7150425573145094
GSE10947_setA_family.pcl,0.0056125003919685,0.490516544685694
GSE10948_setA_family.pcl,0.0033028928138225,0.6432017891147392
GSE11754_set0_family.pcl,0.0081291217374754,0.8453468934659865
GSE11754_set1_family.pcl,0.0091043619884702,0.8190468774569932
GSE12684_setA_family.pcl,0.100096046373886,0.3681503888106837
GSE14619_setA_family.pcl,0.0539909011126733,0.4941795983964725
GSE14102_setA_family.pcl,0.0034639244171099,0.279769354259916
GSE11452_setA_family.pcl,0.2323597611981093,0.2804260188439925
GSE5931_setA_family.pcl,0.0034519489508076,0.6462928290015633
GSE11651_setA_family.pcl,0.1520626087606869,0.5962361823833878
GSE12371_setA_family.pcl,0.0159815553332871,1.1339691197878294
GSE13684_setA_family.pcl,0.0214236585129797,0.8736409243765155
GSE21571_final.pcl,0.2387737034178282,0.4039165304500987
GSE24675_final.pcl,0.0102688159640136,0.2774665396819844
GSE24681_final.pcl,0.0146435556906698,0.4385534256270016
GSE22122_final.pcl,0.0093409923421022,0.6283335359028126
GSE26437_final.pcl,0.0056724136247071,0.2225319460774948
GSE27925_final.pcl,0.0224280586762913,0.2077755018998932
GSE23711_final.pcl,0.0306840956958122,0.5895543997140308
GSE18334_final.pcl,0.009325431436441,0.2854397229084359
GSE28849GPL13449.sfp.pcl,0.0411242866079485,0.5653155312305804
GSE29960_final.pcl,0.0053735472211898,0.4769046348691809
GSE31326_final.pcl,0.0794948541582201,0.6259789495544543
GSE28677_final.pcl,0.0092275077896972,0.4199722251460659
GSE24802_final.pcl,0.0280289222104395,0.5461064998854787
GSE19302_final.pcl,0.0029219078791972,0.4226527930973469
