Gene,Label,Annos,Score,Background Score,Precision,Recall,False Positive Rate
YPL051W,1,+/+,109.4632665142417,1496.8364833593369,0.08928571428571429,0.019230769230769232,0.015084294587400177
YKL038W,-1,-/-,109.43256340175867,1452.2164431139827,0.08771929824561403,0.019230769230769232,0.015380065069506064
YLR051C,-1,-/-,109.39927829802036,1518.2047627046704,0.08620689655172414,0.019230769230769232,0.01567583555161195
YLR431C,1,+/+,109.394062012434,1501.6160715967417,0.1016949152542373,0.023076923076923078,0.01567583555161195
YNR019W,-1,-/-,108.98256700485945,1535.0267986655235,0.1,0.023076923076923078,0.015971606033717833
YLR020C,-1,-/-,108.88552526384592,1467.6121801882982,0.09836065573770492,0.023076923076923078,0.01626737651582372
YBL069W,1,+/+,108.80231712758541,1577.5960902795196,0.11290322580645161,0.026923076923076925,0.01626737651582372
YJR078W,-1,-/-,108.79517115652561,1453.6839781552553,0.1111111111111111,0.026923076923076925,0.016563146997929608
YOR267C,-1,-/-,108.62540753930807,1397.3727083206177,0.109375,0.026923076923076925,0.01685891748003549
YOR329C,-1,-/+,108.56461345404387,1447.2208932191133,0.1076923076923077,0.026923076923076925,0.01715468796214138
YFR029W,-1,-/-,108.52269442379475,1376.5817509442568,0.10606060606060606,0.026923076923076925,0.017450458444247263
YNL163C,-1,-/-,108.51189083606005,1461.417128071189,0.1044776119402985,0.026923076923076925,0.01774622892635315
YOR213C,-1,-/-,108.35760117322206,1359.4930129498243,0.10294117647058823,0.026923076923076925,0.018041999408459037
YGR158C,-1,-/-,108.26538172364235,1517.4878636226058,0.10144927536231885,0.026923076923076925,0.01833776989056492
YDL130W-A,-1,-/-,108.20223123580217,1389.236184284091,0.1,0.026923076923076925,0.018633540372670808
YPL036W,-1,-/-,108.14939773827791,1448.4109964817762,0.09859154929577464,0.026923076923076925,0.01892931085477669
YIL010W,-1,-/-,108.09607326984406,1449.2860216498375,0.09722222222222222,0.026923076923076925,0.01922508133688258
YML006C,-1,-/-,108.04526550322771,1350.238011367619,0.0958904109589041,0.026923076923076925,0.019520851818988466
YLL008W,-1,-/-,108.00018645823002,1458.2517582401633,0.0945945945945946,0.026923076923076925,0.01981662230109435
YLR107W,-1,-/-,107.98182962089777,1392.8591891750693,0.09333333333333334,0.026923076923076925,0.020112392783200237
YOR162C,-1,-/-,107.94839956611395,1441.6286076828837,0.09210526315789473,0.026923076923076925,0.02040816326530612
YBR136W,-1,-/-,107.92903336882591,1418.8635583743453,0.09090909090909091,0.026923076923076925,0.020703933747412008
YBR089C-A,-1,-/-,107.92373592406511,1504.727035999298,0.08974358974358974,0.026923076923076925,0.020999704229517895
YNL002C,-1,-/-,107.87323178350925,1465.8374506533146,0.08860759493670886,0.026923076923076925,0.02129547471162378
YMR037C,-1,-/-,107.82412714511156,1353.175618186593,0.0875,0.026923076923076925,0.021591245193729666
YCL014W,-1,-/-,107.5936416387558,1495.3328218907118,0.08641975308641975,0.026923076923076925,0.02188701567583555
YGR152C,-1,-/-,107.44984156638384,1456.8076459541917,0.08536585365853659,0.026923076923076925,0.022182786157941437
YLR220W,-1,-/-,107.4105982631445,1478.51529224962,0.08433734939759036,0.026923076923076925,0.022478556640047324
YPR082C,-1,-/-,107.35336566716433,1477.8765067011118,0.08333333333333333,0.026923076923076925,0.022774327122153208
YJR160C,-1,-/-,107.29178953170776,1470.264162875712,0.08235294117647059,0.026923076923076925,0.023070097604259095
YOR173W,-1,-/-,107.12736922502518,1382.0260035023093,0.08139534883720931,0.026923076923076925,0.02336586808636498
YBR290W,1,+/+,107.09806918352842,1372.1831398457289,0.09195402298850575,0.03076923076923077,0.02336586808636498
YKL026C,-1,-/-,107.05436822026968,1449.229272633791,0.09090909090909091,0.03076923076923077,0.023661638568470866
YML098W,-1,-/-,107.00821685791016,1377.2932308986783,0.0898876404494382,0.03076923076923077,0.023957409050576754
YGR055W,-1,-/-,106.86920810490847,1486.5721938759089,0.08888888888888889,0.03076923076923077,0.024253179532682637
YPL060W,-1,-/-,106.79392372816801,1473.1942858695984,0.08791208791208792,0.03076923076923077,0.024548950014788525
YEL036C,-1,-/-,106.44273136556149,1414.6006340384483,0.08695652173913043,0.03076923076923077,0.024844720496894408
YPR005C,-1,-/-,106.3141869455576,1384.4380396977067,0.08602150537634409,0.03076923076923077,0.025140490979000295
YMR238W,-1,-/-,106.13496266305447,1395.4698863998055,0.0851063829787234,0.03076923076923077,0.025436261461106183
YCR066W,-1,-/-,105.98957923799753,1461.1309084445238,0.08421052631578947,0.03076923076923077,0.025732031943212066
YJR052W,-1,-/-,105.89579570293427,1429.9936937242746,0.08333333333333333,0.03076923076923077,0.026027802425317954
YNL142W,-1,-/-,105.80527274310589,1429.1342396065593,0.08247422680412371,0.03076923076923077,0.026323572907423837
YNL128W,-1,-/-,105.63207532465458,1424.3847334980965,0.08163265306122448,0.03076923076923077,0.026619343389529725
YGL098W,-1,-/+,105.59678431600332,1405.550694257021,0.08080808080808081,0.03076923076923077,0.026915113871635612
YOR095C,-1,-/-,105.54103700816631,1409.7689750939608,0.08,0.03076923076923077,0.027210884353741496
YJL033W,-1,-/-,105.5300044119358,1392.3254007995129,0.07920792079207921,0.03076923076923077,0.027506654835847383
YBR273C,-1,-/-,105.41880646348,1417.6755227148533,0.0784313725490196,0.03076923076923077,0.027802425317953267
YBR202W,-1,-/-,105.41540599614382,1418.2198801785707,0.07766990291262135,0.03076923076923077,0.028098195800059154
YBR110W,-1,-/-,105.34874709695578,1441.1386799886823,0.07692307692307693,0.03076923076923077,0.02839396628216504
YBR156C,-1,-/-,105.34747541695833,1458.5745372846723,0.0761904761904762,0.03076923076923077,0.028689736764270925
YNR003C,-1,-/-,105.13788432627916,1422.153682127595,0.07547169811320754,0.03076923076923077,0.028985507246376812
YDR121W,-1,-/-,105.13582599908113,1456.7128400281072,0.07476635514018691,0.03076923076923077,0.029281277728482696
YJR069C,-1,-/-,104.98778616636992,1469.1461497023702,0.07407407407407407,0.03076923076923077,0.029577048210588583
YNL147W,-1,-/-,104.9621133506298,1370.9409687966108,0.07339449541284404,0.03076923076923077,0.02987281869269447
YCL040W,-1,-/-,104.79564448446035,1414.3796766027808,0.07272727272727272,0.03076923076923077,0.030168589174800354
YLR313C,-1,-/-,104.66705741733313,1470.525928452611,0.07207207207207207,0.03076923076923077,0.03046435965690624
YJL071W,-1,-/-,104.58726741373539,1357.9157624393702,0.07142857142857142,0.03076923076923077,0.03076013013901213
YKL213C,-1,-/-,104.32906052470207,1502.0038311257958,0.07079646017699115,0.03076923076923077,0.031055900621118012
YAL007C,-1,-/+,104.27190036326647,1435.8199393227696,0.07017543859649122,0.03076923076923077,0.0313516711032239
YKL029C,-1,-/-,104.19784559309483,1469.177127018571,0.06956521739130435,0.03076923076923077,0.03164744158532978
YHR143W-A,-1,-/-,104.19078630208969,1395.853182464838,0.06896551724137931,0.03076923076923077,0.03194321206743567
YAR018C,-1,-/-,103.99966139346361,1389.5602398440242,0.06837606837606838,0.03076923076923077,0.03223898254954156
YER015W,-1,-/-,103.9777747541666,1428.4537995308638,0.06779661016949153,0.03076923076923077,0.03253475303164744
YOR206W,1,+/-,103.7700408026576,1427.7333452925086,0.07563025210084033,0.03461538461538462,0.03253475303164744
YLR011W,-1,-/-,103.60648815333843,1386.1938248202205,0.075,0.03461538461538462,0.032830523513753325
YPL012W,-1,-/-,103.58831188827753,1450.1905496120453,0.0743801652892562,0.03461538461538462,0.033126293995859216
YJR073C,-1,-/-,103.40051207691431,1397.7739195749164,0.07377049180327869,0.03461538461538462,0.0334220644779651
YPR031W,-1,-/-,103.34734146296978,1420.069479547441,0.07317073170731707,0.03461538461538462,0.03371783496007098
YML062C,-1,-/-,103.30670265853405,1437.3575337454677,0.07258064516129033,0.03461538461538462,0.034013605442176874
YLL035W,-1,-/-,103.17193678021431,1437.7123969122767,0.072,0.03461538461538462,0.03430937592428276
YER162C,-1,-/-,103.10600357502699,1467.6759162396193,0.07142857142857142,0.03461538461538462,0.03460514640638864
YLL004W,-1,-/-,103.0821829661727,1318.2374062463641,0.07086614173228346,0.03461538461538462,0.034900916888494525
YOR063W,-1,-/-,103.0332907885313,1487.1327475011349,0.0703125,0.03461538461538462,0.035196687370600416
YHR065C,-1,-/-,103.00237397104502,1350.3909872472286,0.06976744186046512,0.03461538461538462,0.0354924578527063
YOL005C,-1,-/-,102.97838475555182,1456.7184988036752,0.06923076923076923,0.03461538461538462,0.03578822833481218
YLR451W,-1,-/-,102.61929804831743,1397.8561161831021,0.06870229007633588,0.03461538461538462,0.036083998816918074
YOL080C,-1,-/-,102.57574475556612,1461.400657467544,0.06818181818181818,0.03461538461538462,0.03637976929902396
YMR197C,-1,-/+,102.46583322435617,1341.6446352750063,0.06766917293233082,0.03461538461538462,0.03667553978112984
YGR162W,-1,-/-,102.45069859921932,1475.5792401731014,0.06716417910447761,0.03461538461538462,0.03697131026323573
YKR067W,-1,-/-,102.43199297785759,1334.0122373998165,0.06666666666666667,0.03461538461538462,0.037267080745341616
YDL201W,-1,-/-,102.36875043064356,1382.724073216319,0.0661764705882353,0.03461538461538462,0.0375628512274475
YMR001C,-1,-/-,102.22262495011091,1363.326550707221,0.06569343065693431,0.03461538461538462,0.03785862170955338
YLR183C,-1,-/-,102.21544569730759,1441.6044590771198,0.06521739130434782,0.03461538461538462,0.038154392191659274
YLR119W,1,+/+,102.1189958974719,1403.1166110783815,0.07194244604316546,0.038461538461538464,0.038154392191659274
YCL027W,-1,-/-,101.95851924270391,1382.933704406023,0.07142857142857142,0.038461538461538464,0.03845016267376516
YHR154W,-1,-/-,101.8733703866601,1415.9047960713506,0.07092198581560284,0.038461538461538464,0.03874593315587104
YAR031W,-1,-/-,101.8601885586977,1301.9765980765224,0.07042253521126761,0.038461538461538464,0.03904170363797693
YLR110C,-1,-/-,101.85551808774471,1432.075944274664,0.06993006993006994,0.038461538461538464,0.039337474120082816
YPL213W,-1,-/-,101.74798584729433,1327.7964143827558,0.06944444444444445,0.038461538461538464,0.0396332446021887
YBL004W,-1,-/-,101.69563523679972,1477.4429259598255,0.06896551724137931,0.038461538461538464,0.03992901508429459
YJL128C,1,+/+,101.57367768883705,1352.1733591929078,0.07534246575342465,0.04230769230769231,0.03992901508429459
YDR011W,-1,-/-,101.54138550162315,1352.9038023725152,0.07482993197278912,0.04230769230769231,0.040224785566400474
YPL026C,-1,-/-,101.523054741323,1386.5967068001628,0.07432432432432433,0.04230769230769231,0.04052055604850636
YPL217C,-1,-/-,101.50853788107634,1464.2253530919552,0.0738255033557047,0.04230769230769231,0.04081632653061224
YMR219W,-1,-/-,101.38164594769478,1378.1159727871418,0.07333333333333333,0.04230769230769231,0.04111209701271813
YJR090C,-1,-/-,101.35760715603828,1254.1627118662,0.0728476821192053,0.04230769230769231,0.041407867494824016
YJL102W,-1,-/-,101.29009102284908,1321.708069831133,0.07236842105263158,0.04230769230769231,0.0417036379769299
YPL202C,-1,-/-,101.13936087489128,1421.4562895521522,0.0718954248366013,0.04230769230769231,0.04199940845903579
YKR095W,1,+/+,101.07176461815834,1351.1146242246032,0.07792207792207792,0.046153846153846156,0.04199940845903579
YLR368W,-1,-/-,101.01158180832863,1282.8617671951652,0.07741935483870968,0.046153846153846156,0.042295178941141674
YIR012W,-1,-/-,101.01054888218641,1388.8345289230347,0.07692307692307693,0.046153846153846156,0.04259094942324756
YDL008W,-1,-/-,101.00621601194143,1391.687679477036,0.07643312101910828,0.046153846153846156,0.04288671990535345
YOR363C,-1,-/-,100.96935095638037,1312.2092903926969,0.0759493670886076,0.046153846153846156,0.04318249038745933
YBR080C,-1,-/+,100.8021314367652,1352.767132408917,0.07547169811320754,0.046153846153846156,0.043478260869565216
YNL025C,-1,-/-,100.67904564738274,1383.4093586206436,0.075,0.046153846153846156,0.0437740313516711
YBL026W,-1,-/-,100.6323010623455,1397.4517904147506,0.07453416149068323,0.046153846153846156,0.04406980183377699
YOL043C,-1,-/-,100.61478216946125,1373.9498231559992,0.07407407407407407,0.046153846153846156,0.044365572315882874
YDR183W,-1,-/-,100.58511152863503,1410.4680874049664,0.0736196319018405,0.046153846153846156,0.04466134279798876
YNL164C,-1,-/-,100.48424170166254,1384.9766022637486,0.07317073170731707,0.046153846153846156,0.04495711328009465
YMR093W,-1,-/-,100.48306719213724,1451.4269467666745,0.07272727272727272,0.046153846153846156,0.04525288376220053
YDL092W,1,+/+,100.34609884768724,1345.0160445049405,0.0783132530120482,0.05,0.04525288376220053
YER129W,-1,-/-,100.30639684945345,1223.8419164344668,0.07784431137724551,0.05,0.045548654244306416
YOR003W,-1,-/-,100.2986820936203,1341.5207953602076,0.07738095238095238,0.05,0.04584442472641231
YNL318C,-1,-/-,100.18408567458391,1309.7966373860836,0.07692307692307693,0.05,0.04614019520851819
YNL214W,-1,-/+,100.11142592132092,1380.401179984212,0.07647058823529412,0.05,0.046435965690624074
YGR246C,-1,-/-,100.11139568686485,1375.0684434697032,0.07602339181286549,0.05,0.04673173617272996
YFL029C,-1,-/-,100.10396278649569,1316.5519097670913,0.0755813953488372,0.05,0.04702750665483585
YFR013W,-1,-/-,100.06627237051725,1334.1544369384646,0.07514450867052024,0.05,0.04732327713694173
YGL104C,1,+/+,100.03890300542116,1366.0955426245928,0.08045977011494253,0.05384615384615385,0.04732327713694173
YAL041W,-1,-/-,99.96245320886374,1389.1925892606378,0.08,0.05384615384615385,0.047619047619047616
YGL209W,-1,-/-,99.86914546787739,1466.5668395981193,0.07954545454545454,0.05384615384615385,0.04791481810115351
YOL051W,-1,-/-,99.77651558816433,1315.6895146518946,0.07909604519774012,0.05384615384615385,0.04821058858325939
YLR231C,-1,-/-,99.76225104928017,1360.3248587176204,0.07865168539325842,0.05384615384615385,0.048506359065365275
YDR025W,-1,-/-,99.75147109478712,1348.4300116673112,0.0782122905027933,0.05384615384615385,0.048802129547471165
YIL147C,-1,-/-,99.73860099166632,1410.3055497854948,0.07777777777777778,0.05384615384615385,0.04909790002957705
YKL017C,-1,-/-,99.6704201772809,1254.6786322295666,0.07734806629834254,0.05384615384615385,0.04939367051168293
YDR216W,-1,-/-,99.581339687109,1312.8558379113674,0.07692307692307693,0.05384615384615385,0.049689440993788817
YOL145C,-1,-/-,99.5313333272934,1349.0140960216522,0.07650273224043716,0.05384615384615385,0.04998521147589471
YNR032W,-1,-/-,99.49945709854364,1376.271861948073,0.07608695652173914,0.05384615384615385,0.05028098195800059
YMR119W,-1,-/-,99.49402875453234,1349.3436063602567,0.07567567567567568,0.05384615384615385,0.050576752440106475
YNL051W,-1,-/+,99.46476516872644,1383.7281217500567,0.07526881720430108,0.05384615384615385,0.050872522922212365
YDR160W,-1,-/-,99.3618738874793,1365.8027589991689,0.0748663101604278,0.05384615384615385,0.05116829340431825
YGR128C,-1,-/-,99.3347595334053,1343.722440175712,0.07446808510638298,0.05384615384615385,0.05146406388642413
YLL011W,-1,-/-,99.33367680758238,1409.6194492951035,0.07407407407407407,0.05384615384615385,0.051759834368530024
YDR460W,-1,-/-,99.31781292706728,1313.7743449956179,0.07368421052631578,0.05384615384615385,0.05205560485063591
YDL106C,-1,-/-,98.97460133582354,1348.3295137658715,0.07329842931937172,0.05384615384615385,0.05235137533274179
YBR293W,-1,-/-,98.95229949057102,1392.478849992156,0.07291666666666667,0.05384615384615385,0.052647145814847675
YLR045C,-1,-/-,98.90924718230963,1419.7352650612593,0.07253886010362694,0.05384615384615385,0.052942916296953565
YGR077C,1,+/+,98.84558943659067,1332.8050076887012,0.07731958762886598,0.057692307692307696,0.052942916296953565
YLR006C,-1,-/-,98.78263688832521,1414.0196164101362,0.07692307692307693,0.057692307692307696,0.05323868677905945
YPL177C,-1,-/-,98.70582152158022,1274.2687308043242,0.07653061224489796,0.057692307692307696,0.05353445726116533
YKR019C,-1,-/-,98.68206366151571,1234.551701232791,0.07614213197969544,0.057692307692307696,0.053830227743271224
YDR201W,-1,-/-,98.67783729732037,1321.5604954659939,0.07575757575757576,0.057692307692307696,0.05412599822537711
YBR212W,-1,-/-,98.64587223529816,1354.8307483047247,0.07537688442211055,0.057692307692307696,0.05442176870748299
YDL149W,1,+/+,98.64281915873289,1248.2627958580852,0.08,0.06153846153846154,0.05442176870748299
YPR007C,-1,-/-,98.58428604900837,1320.1515412181616,0.07960199004975124,0.06153846153846154,0.05471753918958888
YNL270C,-1,-/-,98.51931985467672,1401.395814076066,0.07920792079207921,0.06153846153846154,0.055013309671694766
YGL232W,-1,-/-,98.48135951906443,1345.391827389598,0.07881773399014778,0.06153846153846154,0.05530908015380065
YIL109C,-1,-/+,98.41538342088461,1352.689633756876,0.0784313725490196,0.06153846153846154,0.05560485063590653
YLR066W,1,+/+,98.36544436961412,1288.0771807059646,0.08292682926829269,0.06538461538461539,0.05560485063590653
YLR285W,-1,-/-,98.33884885907173,1296.2437905073166,0.0825242718446602,0.06538461538461539,0.055900621118012424
YNL273W,-1,-/-,98.3186489790678,1348.3962183967233,0.0821256038647343,0.06538461538461539,0.05619639160011831
YFR027W,-1,-/-,98.31720285862684,1379.063728004694,0.08173076923076923,0.06538461538461539,0.05649216208222419
YER017C,1,+/+,98.1849679350853,1352.2609541639686,0.0861244019138756,0.06923076923076923,0.05649216208222419
YCR063W,-1,-/-,98.17634700238705,1372.388874039054,0.08571428571428572,0.06923076923076923,0.05678793256433008
YLR212C,-1,-/-,98.17624291032553,1403.9501235038042,0.08530805687203792,0.06923076923076923,0.057083703046435966
YJL089W,-1,-/-,98.16442368924618,1337.1859303936362,0.08490566037735849,0.06923076923076923,0.05737947352854185
YOL116W,-1,-/-,98.07306122034788,1385.9949038773775,0.08450704225352113,0.06923076923076923,0.05767524401064774
YBR165W,1,+/+,98.03980761766434,1393.973264336586,0.08878504672897196,0.07307692307692308,0.05767524401064774
YPL153C,-1,-/-,97.96189494431019,1411.2685605436563,0.08837209302325581,0.07307692307692308,0.057971014492753624
YCR020C-A,-1,-/-,97.91926385462284,1316.1169071570039,0.08796296296296297,0.07307692307692308,0.05826678497485951
YMR224C,-1,-/-,97.80545936524868,1345.8229787275195,0.08755760368663594,0.07307692307692308,0.05856255545696539
YMR135C,-1,-/+,97.79591576009989,1350.8068387955427,0.0871559633027523,0.07307692307692308,0.05885832593907128
YOR265W,-1,-/-,97.76719652861357,1352.0853101462126,0.0867579908675799,0.07307692307692308,0.059154096421177166
YFL024C,-1,-/-,97.68076918274164,1292.1039659380913,0.08636363636363636,0.07307692307692308,0.05944986690328305
YGL255W,-1,-/-,97.63698172569275,1364.0625578835607,0.08597285067873303,0.07307692307692308,0.05974563738538894
YER093C,-1,-/-,97.59614660590887,1335.0482653602958,0.08558558558558559,0.07307692307692308,0.060041407867494824
YPL181W,-1,-/-,97.5858700722456,1300.2706905156374,0.08520179372197309,0.07307692307692308,0.06033717834960071
YIL160C,-1,-/-,97.56912156939507,1230.4327964261174,0.08482142857142858,0.07307692307692308,0.0606329488317066
YLR114C,-1,-/-,97.49812093377113,1399.3598543033004,0.08444444444444445,0.07307692307692308,0.06092871931381248
YLR166C,-1,-/+,97.43342893570662,1356.2039593234658,0.084070796460177,0.07307692307692308,0.061224489795918366
YOR298C-A,-1,-/-,97.40867677330971,1276.8230226784945,0.08370044052863436,0.07307692307692308,0.06152026027802426
YBR112C,-1,-/-,97.34116995334625,1341.7846518605947,0.08333333333333333,0.07307692307692308,0.06181603076013014
YKL129C,-1,-/-,97.26818087697029,1292.2252845019102,0.08296943231441048,0.07307692307692308,0.062111801242236024
YJL219W,-1,-/-,97.2576314508915,1379.329932719469,0.08260869565217391,0.07307692307692308,0.06240757172434191
YFR052W,-1,-/-,97.19857759028673,1315.6777607128024,0.08225108225108226,0.07307692307692308,0.0627033422064478
YCL039W,-1,-/-,97.14720655977726,1372.6111257597804,0.08189655172413793,0.07307692307692308,0.06299911268855368
YFL060C,-1,-/-,96.95501293987036,1302.2152654901147,0.0815450643776824,0.07307692307692308,0.06329488317065957
YDR461W,-1,-/-,96.88565887510777,1267.9364146590233,0.0811965811965812,0.07307692307692308,0.06359065365276545
YDR097C,-1,-/-,96.8690504282713,1372.27695710212,0.08085106382978724,0.07307692307692308,0.06388642413487133
YOL108C,-1,-/-,96.7874303534627,1309.3580484464765,0.08050847457627118,0.07307692307692308,0.06418219461697723
YDR473C,-1,-/-,96.69809440523386,1318.097573429346,0.08016877637130802,0.07307692307692308,0.06447796509908311
YPL211W,-1,-/-,96.66257159411907,1300.8078046366572,0.07983193277310924,0.07307692307692308,0.064773735581189
YKL144C,-1,-/-,96.5959660410881,1354.9621908664703,0.0794979079497908,0.07307692307692308,0.06506950606329488
YLR010C,-1,-/-,96.51650870591402,1234.7245884537697,0.07916666666666666,0.07307692307692308,0.06536527654540077
YCR020W-B,-1,-/-,96.4530492797494,1277.6710115075111,0.07883817427385892,0.07307692307692308,0.06566104702750665
YOR018W,-1,-/+,96.43917521834373,1360.69328250736,0.07851239669421488,0.07307692307692308,0.06595681750961255
YJL101C,-1,-/-,96.41136074066162,1334.0492060929537,0.07818930041152264,0.07307692307692308,0.06625258799171843
YMR041C,-1,-/-,96.29866752028465,1264.1125895828009,0.0778688524590164,0.07307692307692308,0.06654835847382432
YLR097C,-1,-/-,96.276675529778,1217.4397357404232,0.07755102040816327,0.07307692307692308,0.0668441289559302
YDR425W,-1,-/+,96.25449479371309,1347.3622206449509,0.07723577235772358,0.07307692307692308,0.06713989943803608
YGR129W,-1,-/-,96.08457890897989,1315.7294225022197,0.07692307692307693,0.07307692307692308,0.06743566992014197
YLR163C,1,+/+,96.0223101824522,1360.562283232808,0.08064516129032258,0.07692307692307693,0.06743566992014197
