,Name,+/-,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
34,YHR120W,1,173.4731353919426,35,0,4655,70,0.9852941176470589,1.0,0.3333333333333333,0.0,1.0
35,YMR012W,1,173.3822741205776,36,0,4655,69,0.9855042016806723,1.0,0.34285714285714286,0.0,1.0
36,YPR083W,1,173.21317437285336,37,0,4655,68,0.9857142857142858,1.0,0.3523809523809524,0.0,1.0
37,YKR042W,1,173.20304513669817,38,0,4655,67,0.9859243697478992,1.0,0.3619047619047619,0.0,1.0
38,YLR355C,1,172.88610994192487,39,0,4655,66,0.9861344537815127,1.0,0.37142857142857144,0.0,1.0
39,YIL051C,1,172.8183343429012,40,0,4655,65,0.9863445378151261,1.0,0.38095238095238093,0.0,1.0
40,YOR060C,1,172.32974514654904,41,0,4655,64,0.9865546218487395,1.0,0.3904761904761905,0.0,1.0
41,YPR140W,1,172.2157932587381,42,0,4655,63,0.986764705882353,1.0,0.4,0.0,1.0
42,YBR179C,1,172.1942766567503,43,0,4655,62,0.9869747899159664,1.0,0.4095238095238095,0.0,1.0
43,YOR326W,1,172.00113971672866,44,0,4655,61,0.9871848739495799,1.0,0.41904761904761906,0.0,1.0
44,YMR302C,1,171.79695802750314,45,0,4655,60,0.9873949579831933,1.0,0.42857142857142855,0.0,1.0
45,YIL062C,1,171.78339060327488,46,0,4655,59,0.9876050420168068,1.0,0.4380952380952381,0.0,1.0
46,YNL121C,1,171.6105866633752,47,0,4655,58,0.9878151260504202,1.0,0.44761904761904764,0.0,1.0
47,YGR101W,1,171.3690870423113,48,0,4655,57,0.9880252100840337,1.0,0.45714285714285713,0.0,1.0
48,YDL142C,1,170.9901925012696,49,0,4655,56,0.9882352941176471,1.0,0.4666666666666667,0.0,1.0
49,YKL013C,1,170.28337763762406,50,0,4655,55,0.9884453781512605,1.0,0.47619047619047616,0.0,1.0
50,YCR020C,1,169.96661639246574,51,0,4655,54,0.988655462184874,1.0,0.4857142857142857,0.0,1.0
51,YLL001W,1,169.89184584794873,52,0,4655,53,0.9888655462184874,1.0,0.49523809523809526,0.0,1.0
52,YJR144W,1,169.8033629912686,53,0,4655,52,0.9890756302521009,1.0,0.5047619047619047,0.0,1.0
53,YDL029W,1,169.51118761708236,54,0,4655,51,0.9892857142857143,1.0,0.5142857142857142,0.0,1.0
54,YOL009C,1,169.4443312668158,55,0,4655,50,0.9894957983193278,1.0,0.5238095238095238,0.0,1.0
55,YBR091C,1,169.33607380004918,56,0,4655,49,0.9897058823529412,1.0,0.5333333333333333,0.0,1.0
56,YNR035C,1,169.23876867307231,57,0,4655,48,0.9899159663865547,1.0,0.5428571428571428,0.0,1.0
57,YLR368W,1,169.02467405079466,58,0,4655,47,0.9901260504201681,1.0,0.5523809523809524,0.0,1.0
58,YMR241W,1,168.7420038630442,59,0,4655,46,0.9903361344537815,1.0,0.5619047619047619,0.0,1.0
59,YMR060C,1,168.72791493162276,60,0,4655,45,0.990546218487395,1.0,0.5714285714285714,0.0,1.0
60,YBR212W,1,168.63123687472384,61,0,4655,44,0.9907563025210084,1.0,0.580952380952381,0.0,1.0
61,YNL079C,1,168.50907654742016,62,0,4655,43,0.9909663865546219,1.0,0.5904761904761905,0.0,1.0
62,YMR275C,1,168.44684608920042,63,0,4655,42,0.9911764705882353,1.0,0.6,0.0,1.0
63,YNL213C,1,168.27069806375823,64,0,4655,41,0.9913865546218488,1.0,0.6095238095238096,0.0,1.0
64,YGL219C,1,167.9546468548111,65,0,4655,40,0.9915966386554622,1.0,0.6190476190476191,0.0,1.0
65,YGL020C,1,167.83266394644545,66,0,4655,39,0.9918067226890757,1.0,0.6285714285714286,0.0,1.0
66,YDL217C,1,167.81650649253703,67,0,4655,38,0.9920168067226891,1.0,0.638095238095238,0.0,1.0
67,YJL112W,1,167.40200646427434,68,0,4655,37,0.9922268907563025,1.0,0.6476190476190476,0.0,1.0
68,YDR339C,1,167.34277572596372,69,0,4655,36,0.992436974789916,1.0,0.6571428571428571,0.0,1.0
69,YDR258C,1,167.15213885559862,70,0,4655,35,0.9926470588235294,1.0,0.6666666666666666,0.0,1.0
70,YNL310C,1,165.7769894060384,71,0,4655,34,0.9928571428571429,1.0,0.6761904761904762,0.0,1.0
71,YDL198C,1,165.72603362824765,72,0,4655,33,0.9930672268907563,1.0,0.6857142857142857,0.0,1.0
72,YBR192W,1,165.49163192960384,73,0,4655,32,0.9932773109243698,1.0,0.6952380952380952,0.0,1.0
73,YFL039C,1,165.41390328040143,74,0,4655,31,0.9934873949579832,1.0,0.7047619047619048,0.0,1.0
74,YKR036C,1,165.0759172847448,75,0,4655,30,0.9936974789915967,1.0,0.7142857142857143,0.0,1.0
75,YLR370C,1,164.9837699489537,76,0,4655,29,0.9939075630252101,1.0,0.7238095238095238,0.0,1.0
76,YBR234C,1,164.46589380950903,77,0,4655,28,0.9941176470588236,1.0,0.7333333333333333,0.0,1.0
77,YPR024W,1,160.20928173226454,78,0,4655,27,0.994327731092437,1.0,0.7428571428571429,0.0,1.0
78,YEL020W-A,1,159.87396696738142,79,0,4655,26,0.9945378151260504,1.0,0.7523809523809524,0.0,1.0
79,YIL138C,1,159.1746187042031,80,0,4655,25,0.9947478991596639,1.0,0.7619047619047619,0.0,1.0
80,YDR296W,1,154.43286990522677,81,0,4655,24,0.9949579831932773,1.0,0.7714285714285715,0.0,1.0
81,YHR005C-A,1,137.7442004929605,82,0,4655,23,0.9951680672268908,1.0,0.780952380952381,0.0,1.0
82,YPL098C,1,135.04964439021904,83,0,4655,22,0.9953781512605042,1.0,0.7904761904761904,0.0,1.0
83,YOR266W,1,125.48270389418562,84,0,4655,21,0.9955882352941177,1.0,0.8,0.0,1.0
84,YJR065C,1,124.81293801173202,85,0,4655,20,0.9957983193277311,1.0,0.8095238095238095,0.0,1.0
85,YLR069C,0,88.40386318550546,85,0,4655,20,0.9957983193277311,1.0,0.8095238095238095,0.0,1.0
86,YPL097W,0,84.45204215378513,85,0,4655,20,0.9957983193277311,1.0,0.8095238095238095,0.0,1.0
87,YJL054W,1,83.3408579229743,86,0,4655,19,0.9960084033613446,1.0,0.819047619047619,0.0,1.0
88,YOR354C,-1,81.92796416369902,86,1,4654,19,0.9957983193277311,0.9885057471264368,0.819047619047619,0.00021482277121374866,0.9997851772287862
89,YNL070W,1,81.88740198270588,87,1,4654,18,0.9960084033613446,0.9886363636363636,0.8285714285714286,0.00021482277121374866,0.9997851772287862
90,YDR511W,-1,81.08512687169281,87,2,4653,18,0.9957983193277311,0.9775280898876404,0.8285714285714286,0.0004296455424274973,0.9995703544575725
91,YOL023W,0,80.0921756222767,87,2,4653,18,0.9957983193277311,0.9775280898876404,0.8285714285714286,0.0004296455424274973,0.9995703544575725
92,YBR120C,0,77.2899755650452,87,2,4653,18,0.9957983193277311,0.9775280898876404,0.8285714285714286,0.0004296455424274973,0.9995703544575725
93,YGL143C,0,76.94845811981843,87,2,4653,18,0.9957983193277311,0.9775280898876404,0.8285714285714286,0.0004296455424274973,0.9995703544575725
94,YOL033W,0,71.60522458597796,87,2,4653,18,0.9957983193277311,0.9775280898876404,0.8285714285714286,0.0004296455424274973,0.9995703544575725
95,YBL080C,1,70.38447415271628,88,2,4653,17,0.9960084033613446,0.9777777777777777,0.8380952380952381,0.0004296455424274973,0.9995703544575725
96,YGR171C,0,69.33933775664933,88,2,4653,17,0.9960084033613446,0.9777777777777777,0.8380952380952381,0.0004296455424274973,0.9995703544575725
97,YHR091C,0,69.25673955105933,88,2,4653,17,0.9960084033613446,0.9777777777777777,0.8380952380952381,0.0004296455424274973,0.9995703544575725
98,YPL104W,0,67.22472665485128,88,2,4653,17,0.9960084033613446,0.9777777777777777,0.8380952380952381,0.0004296455424274973,0.9995703544575725
99,YOL060C,1,65.12256033192894,89,2,4653,16,0.996218487394958,0.978021978021978,0.8476190476190476,0.0004296455424274973,0.9995703544575725
100,YFL016C,-1,64.99360393799006,89,3,4652,16,0.9960084033613446,0.967391304347826,0.8476190476190476,0.0006444683136412459,0.9993555316863587
101,YFL018C,-1,64.92994378026681,89,4,4651,16,0.9957983193277311,0.956989247311828,0.8476190476190476,0.0008592910848549946,0.9991407089151451
102,YJL102W,-1,63.852070921373866,89,5,4650,16,0.9955882352941177,0.9468085106382979,0.8476190476190476,0.0010741138560687433,0.9989258861439313
103,YML078W,-1,63.761612917442235,89,6,4649,16,0.9953781512605042,0.9368421052631579,0.8476190476190476,0.0012889366272824919,0.9987110633727175
104,YGR112W,-1,63.541871325437,89,7,4648,16,0.9951680672268908,0.9270833333333334,0.8476190476190476,0.0015037593984962407,0.9984962406015038
105,YLR390W,-1,62.954000831799306,89,8,4647,16,0.9949579831932773,0.9175257731958762,0.8476190476190476,0.0017185821697099893,0.99828141783029
106,YPR047W,0,62.26011068609709,89,8,4647,16,0.9949579831932773,0.9175257731958762,0.8476190476190476,0.0017185821697099893,0.99828141783029
107,YMR257C,0,62.00469568337519,89,8,4647,16,0.9949579831932773,0.9175257731958762,0.8476190476190476,0.0017185821697099893,0.99828141783029
108,YBL045C,-1,61.77003716607088,89,9,4646,16,0.9947478991596639,0.9081632653061225,0.8476190476190476,0.001933404940923738,0.9980665950590762
109,YBR024W,-1,61.70528778707088,89,10,4645,16,0.9945378151260504,0.898989898989899,0.8476190476190476,0.0021482277121374865,0.9978517722878625
110,YDR513W,-1,61.67026888942298,89,11,4644,16,0.994327731092437,0.89,0.8476190476190476,0.002363050483351235,0.9976369495166487
111,YOL096C,-1,60.75417636220427,89,12,4643,16,0.9941176470588236,0.8811881188118812,0.8476190476190476,0.0025778732545649837,0.9974221267454351
112,YNL073W,0,60.12733624495695,89,12,4643,16,0.9941176470588236,0.8811881188118812,0.8476190476190476,0.0025778732545649837,0.9974221267454351
113,YGR232W,-1,58.936081393393415,89,13,4642,16,0.9939075630252101,0.8725490196078431,0.8476190476190476,0.0027926960257787323,0.9972073039742213
114,YNR045W,0,58.75030978353341,89,13,4642,16,0.9939075630252101,0.8725490196078431,0.8476190476190476,0.0027926960257787323,0.9972073039742213
115,YMR139W,-1,58.57217439183098,89,14,4641,16,0.9936974789915967,0.8640776699029126,0.8476190476190476,0.0030075187969924814,0.9969924812030075
116,YOR065W,-1,58.20512826775866,89,15,4640,16,0.9934873949579832,0.8557692307692307,0.8476190476190476,0.00322234156820623,0.9967776584317938
117,YKL067W,-1,57.27182473900733,89,16,4639,16,0.9932773109243698,0.8476190476190476,0.8476190476190476,0.0034371643394199786,0.99656283566058
118,YGL236C,0,57.008653329436115,89,16,4639,16,0.9932773109243698,0.8476190476190476,0.8476190476190476,0.0034371643394199786,0.99656283566058
119,YCL052C,-1,56.94311903341966,89,17,4638,16,0.9930672268907563,0.839622641509434,0.8476190476190476,0.003651987110633727,0.9963480128893663
120,YLR382C,-1,56.53095464446317,89,18,4637,16,0.9928571428571429,0.8317757009345794,0.8476190476190476,0.003866809881847476,0.9961331901181525
121,YCR024C,-1,56.14892439299803,89,19,4636,16,0.9926470588235294,0.8240740740740741,0.8476190476190476,0.004081632653061225,0.9959183673469387
122,YML110C,-1,56.11807750588866,89,20,4635,16,0.992436974789916,0.8165137614678899,0.8476190476190476,0.004296455424274973,0.9957035445757251
123,YEL012W,-1,55.79343873844215,89,21,4634,16,0.9922268907563025,0.8090909090909091,0.8476190476190476,0.004511278195488722,0.9954887218045113
124,YBR126C,-1,55.10972527166733,89,22,4633,16,0.9920168067226891,0.8018018018018018,0.8476190476190476,0.00472610096670247,0.9952738990332975
125,YOR147W,1,54.970143510688544,90,22,4633,15,0.9922268907563025,0.8035714285714286,0.8571428571428571,0.00472610096670247,0.9952738990332975
126,YBL064C,-1,54.846462897703155,90,23,4632,15,0.9920168067226891,0.7964601769911505,0.8571428571428571,0.004940923737916219,0.9950590762620838
127,YDR084C,-1,54.723524796264016,90,24,4631,15,0.9918067226890757,0.7894736842105263,0.8571428571428571,0.0051557465091299675,0.99484425349087
128,YOL129W,-1,54.645221172123435,90,25,4630,15,0.9915966386554622,0.782608695652174,0.8571428571428571,0.0053705692803437165,0.9946294307196563
129,YPL029W,-1,54.472541752777886,90,26,4629,15,0.9913865546218488,0.7758620689655172,0.8571428571428571,0.005585392051557465,0.9944146079484425
130,YLL041C,-1,54.394590857012034,90,27,4628,15,0.9911764705882353,0.7692307692307693,0.8571428571428571,0.005800214822771214,0.9941997851772287
131,YPL040C,-1,54.257286409035046,90,28,4627,15,0.9909663865546219,0.7627118644067796,0.8571428571428571,0.006015037593984963,0.9939849624060151
132,YER170W,-1,53.710986173486425,90,29,4626,15,0.9907563025210084,0.7563025210084033,0.8571428571428571,0.006229860365198711,0.9937701396348013
133,YFR033C,-1,53.203511616118114,90,30,4625,15,0.990546218487395,0.75,0.8571428571428571,0.00644468313641246,0.9935553168635876
134,YML004C,-1,52.87931683686488,90,31,4624,15,0.9903361344537815,0.743801652892562,0.8571428571428571,0.006659505907626208,0.9933404940923738
135,YOL062C,-1,52.80008741158472,90,32,4623,15,0.9901260504201681,0.7377049180327869,0.8571428571428571,0.006874328678839957,0.99312567132116
136,YDR358W,-1,52.744804179851904,90,33,4622,15,0.9899159663865547,0.7317073170731707,0.8571428571428571,0.007089151450053705,0.9929108485499463
137,YIR021W,-1,52.30800590935023,90,34,4621,15,0.9897058823529412,0.7258064516129032,0.8571428571428571,0.007303974221267454,0.9926960257787325
138,YBR149W,-1,51.703010691215795,90,35,4620,15,0.9894957983193278,0.72,0.8571428571428571,0.007518796992481203,0.9924812030075187
139,YHR104W,-1,51.588294252364015,90,36,4619,15,0.9892857142857143,0.7142857142857143,0.8571428571428571,0.007733619763694952,0.9922663802363051
140,YHR121W,-1,51.40588310945192,90,37,4618,15,0.9890756302521009,0.7086614173228346,0.8571428571428571,0.0079484425349087,0.9920515574650913
141,YKL007W,-1,51.3673796669947,90,38,4617,15,0.9888655462184874,0.703125,0.8571428571428571,0.00816326530612245,0.9918367346938776
142,YKL192C,-1,51.24396153625045,90,39,4616,15,0.988655462184874,0.6976744186046512,0.8571428571428571,0.008378088077336197,0.9916219119226638
143,YGR194C,-1,51.00272659272247,90,40,4615,15,0.9884453781512605,0.6923076923076923,0.8571428571428571,0.008592910848549946,0.99140708915145
144,YCL034W,-1,50.53002380627302,90,41,4614,15,0.9882352941176471,0.6870229007633588,0.8571428571428571,0.008807733619763695,0.9911922663802363
145,YKL141W,-1,50.51004118762755,90,42,4613,15,0.9880252100840337,0.6818181818181818,0.8571428571428571,0.009022556390977444,0.9909774436090225
146,YLR394W,-1,50.42957212801336,90,43,4612,15,0.9878151260504202,0.6766917293233082,0.8571428571428571,0.009237379162191191,0.9907626208378089
147,YML128C,-1,49.942711690731954,90,44,4611,15,0.9876050420168068,0.6716417910447762,0.8571428571428571,0.00945220193340494,0.9905477980665951
148,YBR044C,-1,49.834679090147226,90,45,4610,15,0.9873949579831933,0.6666666666666666,0.8571428571428571,0.00966702470461869,0.9903329752953813
149,YPR191W,-1,49.67299164912818,90,46,4609,15,0.9871848739495799,0.6617647058823529,0.8571428571428571,0.009881847475832439,0.9901181525241676
150,YNR020C,-1,49.64156364032208,90,47,4608,15,0.9869747899159664,0.656934306569343,0.8571428571428571,0.010096670247046188,0.9899033297529538
151,YER141W,-1,49.47065541782844,90,48,4607,15,0.986764705882353,0.6521739130434783,0.8571428571428571,0.010311493018259935,0.98968850698174
152,YKL085W,-1,48.85840286309204,90,49,4606,15,0.9865546218487395,0.6474820143884892,0.8571428571428571,0.010526315789473684,0.9894736842105263
153,YDR376W,-1,48.06726366495248,90,50,4605,15,0.9863445378151261,0.6428571428571429,0.8571428571428571,0.010741138560687433,0.9892588614393125
154,YGL161C,-1,48.01889696631071,90,51,4604,15,0.9861344537815127,0.6382978723404256,0.8571428571428571,0.010955961331901182,0.9890440386680989
155,YIL125W,-1,47.979499574282514,90,52,4603,15,0.9859243697478992,0.6338028169014085,0.8571428571428571,0.01117078410311493,0.9888292158968851
156,YDR150W,1,47.88998844024344,91,52,4603,14,0.9861344537815127,0.6363636363636364,0.8666666666666667,0.01117078410311493,0.9888292158968851
157,YER053C,-1,47.86947076802642,91,53,4602,14,0.9859243697478992,0.6319444444444444,0.8666666666666667,0.011385606874328678,0.9886143931256713
158,YPR107C,-1,47.74251383212228,91,54,4601,14,0.9857142857142858,0.6275862068965518,0.8666666666666667,0.011600429645542427,0.9883995703544576
159,YGL227W,-1,47.66597951659726,91,55,4600,14,0.9855042016806723,0.6232876712328768,0.8666666666666667,0.011815252416756176,0.9881847475832438
160,YDR197W,-1,47.65960280197904,91,56,4599,14,0.9852941176470589,0.6190476190476191,0.8666666666666667,0.012030075187969926,0.98796992481203
161,YPL270W,-1,47.634672917773166,91,57,4598,14,0.9850840336134454,0.6148648648648649,0.8666666666666667,0.012244897959183673,0.9877551020408163
162,YOR017W,-1,47.5290043075292,91,58,4597,14,0.984873949579832,0.610738255033557,0.8666666666666667,0.012459720730397422,0.9875402792696025
163,YLR369W,-1,47.31007019212659,91,59,4596,14,0.9846638655462185,0.6066666666666667,0.8666666666666667,0.012674543501611171,0.9873254564983889
164,YBL078C,-1,47.17418175773398,91,60,4595,14,0.9844537815126051,0.6026490066225165,0.8666666666666667,0.01288936627282492,0.9871106337271751
165,YMR152W,-1,47.07568954395549,91,61,4594,14,0.9842436974789915,0.5986842105263158,0.8666666666666667,0.013104189044038667,0.9868958109559614
166,YHR037W,-1,46.954953150875426,91,62,4593,14,0.9840336134453781,0.5947712418300654,0.8666666666666667,0.013319011815252416,0.9866809881847476
167,YDL045C,-1,46.38430444264475,91,63,4592,14,0.9838235294117647,0.5909090909090909,0.8666666666666667,0.013533834586466165,0.9864661654135338
168,YIL007C,-1,46.38354465967497,91,64,4591,14,0.9836134453781512,0.5870967741935483,0.8666666666666667,0.013748657357679914,0.9862513426423201
169,YBL050W,-1,46.32471377639879,91,65,4590,14,0.9834033613445378,0.5833333333333334,0.8666666666666667,0.013963480128893663,0.9860365198711063
170,YDR074W,-1,46.30869565096478,91,66,4589,14,0.9831932773109243,0.5796178343949044,0.8666666666666667,0.01417830290010741,0.9858216970998925
171,YLR178C,-1,46.18787459981139,91,67,4588,14,0.9829831932773109,0.5759493670886076,0.8666666666666667,0.01439312567132116,0.9856068743286789
172,YPR023C,-1,46.17121422735222,91,68,4587,14,0.9827731092436974,0.5723270440251572,0.8666666666666667,0.014607948442534909,0.9853920515574651
173,YOR245C,-1,46.136433742554054,91,69,4586,14,0.982563025210084,0.56875,0.8666666666666667,0.014822771213748658,0.9851772287862514
174,YOR125C,-1,45.90606705120571,91,70,4585,14,0.9823529411764705,0.5652173913043478,0.8666666666666667,0.015037593984962405,0.9849624060150376
175,YCR036W,-1,45.84616398502186,91,71,4584,14,0.9821428571428571,0.5617283950617284,0.8666666666666667,0.015252416756176154,0.9847475832438238
176,YNL156C,-1,45.8088692560211,91,72,4583,14,0.9819327731092437,0.558282208588957,0.8666666666666667,0.015467239527389903,0.9845327604726101
177,YJR077C,-1,45.695432876058625,91,73,4582,14,0.9817226890756302,0.5548780487804879,0.8666666666666667,0.015682062298603652,0.9843179377013963
178,YMR064W,-1,45.57174488824382,91,74,4581,14,0.9815126050420168,0.5515151515151515,0.8666666666666667,0.0158968850698174,0.9841031149301827
179,YLR270W,-1,45.46382694024147,91,75,4580,14,0.9813025210084033,0.5481927710843374,0.8666666666666667,0.01611170784103115,0.9838882921589689
180,YOL082W,-1,45.31200048839587,91,76,4579,14,0.9810924369747899,0.5449101796407185,0.8666666666666667,0.0163265306122449,0.9836734693877551
181,YNL037C,-1,45.288684030231806,91,77,4578,14,0.9808823529411764,0.5416666666666666,0.8666666666666667,0.016541353383458645,0.9834586466165414
182,YGL115W,-1,44.74375403407734,91,78,4577,14,0.980672268907563,0.5384615384615384,0.8666666666666667,0.016756176154672394,0.9832438238453276
183,YOR136W,-1,44.51614152910754,91,79,4576,14,0.9804621848739495,0.5352941176470588,0.8666666666666667,0.016970998925886143,0.9830290010741138
184,YBL102W,-1,44.438148281686196,91,80,4575,14,0.9802521008403361,0.5321637426900585,0.8666666666666667,0.017185821697099892,0.9828141783029001
185,YDR178W,-1,44.34896928344636,91,81,4574,14,0.9800420168067226,0.5290697674418605,0.8666666666666667,0.01740064446831364,0.9825993555316863
186,YDR003W,-1,44.27903444977365,91,82,4573,14,0.9798319327731092,0.5260115606936416,0.8666666666666667,0.01761546723952739,0.9823845327604727
187,YPR108W,-1,44.255826891426224,91,83,4572,14,0.9796218487394958,0.5229885057471264,0.8666666666666667,0.01783029001074114,0.9821697099892589
188,YJL036W,-1,44.05136705154634,91,84,4571,14,0.9794117647058823,0.52,0.8666666666666667,0.01804511278195489,0.9819548872180451
189,YHR109W,-1,43.96349282513788,91,85,4570,14,0.9792016806722689,0.5170454545454546,0.8666666666666667,0.018259935553168637,0.9817400644468314
190,YPL031C,-1,43.654374778967025,91,86,4569,14,0.9789915966386554,0.5141242937853108,0.8666666666666667,0.018474758324382383,0.9815252416756176
191,YIL110W,-1,43.55934658975705,91,87,4568,14,0.978781512605042,0.5112359550561798,0.8666666666666667,0.018689581095596132,0.9813104189044038
192,YOL122C,-1,43.28870530444605,91,88,4567,14,0.9785714285714285,0.5083798882681564,0.8666666666666667,0.01890440386680988,0.9810955961331901
193,YKR067W,-1,43.009445054276114,91,89,4566,14,0.9783613445378151,0.5055555555555555,0.8666666666666667,0.01911922663802363,0.9808807733619763
194,YLR405W,-1,42.95362747919501,91,90,4565,14,0.9781512605042016,0.5027624309392266,0.8666666666666667,0.01933404940923738,0.9806659505907627
195,YHR051W,-1,42.856120369908766,91,91,4564,14,0.9779411764705882,0.5,0.8666666666666667,0.019548872180451128,0.9804511278195489
196,YPL116W,-1,42.465185341620085,91,92,4563,14,0.9777310924369748,0.4972677595628415,0.8666666666666667,0.019763694951664877,0.9802363050483351
197,YCL033C,-1,42.4054266789457,91,93,4562,14,0.9775210084033613,0.4945652173913043,0.8666666666666667,0.019978517722878626,0.9800214822771214
198,YML057W,-1,42.334487439861526,91,94,4561,14,0.9773109243697479,0.4918918918918919,0.8666666666666667,0.020193340494092375,0.9798066595059076
199,YBR280C,-1,42.32493344036828,91,95,4560,14,0.9771008403361344,0.489247311827957,0.8666666666666667,0.02040816326530612,0.9795918367346939
200,YOR132W,-1,42.076930592246775,91,96,4559,14,0.976890756302521,0.48663101604278075,0.8666666666666667,0.02062298603651987,0.9793770139634801
201,YMR029C,-1,42.04708617336958,91,97,4558,14,0.9766806722689075,0.48404255319148937,0.8666666666666667,0.02083780880773362,0.9791621911922663
202,YIL124W,-1,41.99764446703743,91,98,4557,14,0.9764705882352941,0.48148148148148145,0.8666666666666667,0.021052631578947368,0.9789473684210527
203,YGL087C,-1,41.98115909899683,91,99,4556,14,0.9762605042016806,0.4789473684210526,0.8666666666666667,0.021267454350161117,0.9787325456498389
204,YIL097W,-1,41.87194399430053,91,100,4555,14,0.9760504201680672,0.47643979057591623,0.8666666666666667,0.021482277121374866,0.9785177228786252
205,YMR197C,-1,41.70217391615589,91,101,4554,14,0.9758403361344538,0.4739583333333333,0.8666666666666667,0.021697099892588615,0.9783029001074114
206,YDR435C,-1,41.70103057559528,91,102,4553,14,0.9756302521008403,0.47150259067357514,0.8666666666666667,0.021911922663802364,0.9780880773361976
207,YOR070C,-1,41.60163029276388,91,103,4552,14,0.9754201680672269,0.4690721649484536,0.8666666666666667,0.022126745435016113,0.9778732545649839
208,YHR001W-A,-1,41.48807262577761,91,104,4551,14,0.9752100840336134,0.4666666666666667,0.8666666666666667,0.02234156820622986,0.9776584317937701
209,YDR122W,-1,41.46571109571234,91,105,4550,14,0.975,0.4642857142857143,0.8666666666666667,0.022556390977443608,0.9774436090225563
