,Gene,+/0/1,Score
279,YHR121W,-1,54.074498324166335
280,YNL173C,-1,54.04515834526683
281,YOR275C,-1,54.00085943852946
282,YGR195W,-1,53.927415904326466
283,YJR125C,-1,53.84246510320804
284,YIL097W,-1,53.80617340503433
285,YDR280W,-1,53.777467472085114
286,YIL110W,-1,53.729271654873926
287,YKL064W,-1,53.729145745373565
288,YDR435C,-1,53.72282313243609
289,YOR017W,-1,53.684834753599716
290,YMR166C,-1,53.646628826536016
291,YDR368W,-1,53.52993831079061
292,YPL196W,-1,53.51985966522316
293,YNL259C,-1,53.491749297605566
294,YKL145W,-1,53.46530043214443
295,YDR178W,-1,53.41466018727857
296,YMR029C,-1,53.38166170806926
297,YHR143W-A,-1,53.34562653551123
298,YGL006W,-1,53.342726814351025
299,YJL166W,-1,53.30775756681825
300,YOL049W,-1,53.289118192517435
301,YOR117W,-1,53.2435282289926
302,YLR345W,-1,53.20648275672488
303,YOL108C,-1,53.19436217396287
304,YNL015W,-1,53.190317300790014
305,YKL192C,-1,53.178471099136004
306,YHR001W-A,-1,53.07715646887607
307,YER012W,-1,53.04023035933173
308,YPL123C,-1,52.988099163354946
309,YCL033C,-1,52.976372350694874
310,YGR088W,-1,52.772208015355645
311,YOR221C,-1,52.60115934795613
312,YKL141W,-1,52.59092939351774
313,YOR157C,-1,52.52669019429814
314,YNL265C,-1,52.50154608970139
315,YDR077W,1,52.420409975992406
316,YKL007W,-1,52.399705779570695
317,YPL120W,-1,52.36525138290806
318,YPL084W,-1,52.32330294146459
319,YDR182W,-1,52.322086515378714
320,YOR089C,-1,52.28250414578497
321,YFL016C,-1,52.279928474948235
322,YDR284C,-1,52.25182531563258
323,YKL188C,-1,52.25125731057573
324,YBR024W,-1,52.23952731835425
325,YNL167C,-1,52.22176045787728
326,YMR049C,-1,52.216420027957966
327,YGL053W,-1,52.214160745273176
328,YLL041C,-1,52.197319617687285
329,YGR194C,-1,52.04157464881659
330,YJL001W,-1,52.02754589196638
331,YMR297W,-1,52.02465889351138
332,YPL003W,-1,52.02042873789085
333,YDR003W,-1,51.95076725271383
334,YMR022W,-1,51.9129002500585
335,YGR209C,-1,51.825235203272314
336,YNL330C,-1,51.733853611246104
337,YGR171C,0,51.55231117962332
338,YDR376W,-1,51.465433562547794
339,YFR050C,-1,51.44825550929363
340,YPR047W,0,51.4018151599811
341,YDR074W,-1,51.375553514487905
342,YDR294C,-1,51.36082692901568
343,YOR201C,0,51.165662563091104
344,YGR112W,-1,51.08479921981248
345,YLL019C,-1,51.06235915755039
346,YPL214C,-1,50.99122105178458
347,YLR238W,-1,50.9540869556497
348,YOR163W,-1,50.90896780114235
349,YIR022W,-1,50.86656553776447
350,YKR076W,-1,50.8214329741124
351,YPR023C,-1,50.79622862459988
352,YNL084C,-1,50.78515878989017
353,YDR059C,-1,50.761515246858266
354,YDR460W,-1,50.69183141559732
355,YLR438C-A,-1,50.62208934888622
356,YDR423C,-1,50.51647984503188
357,YER143W,-1,50.47973495831411
358,YGL011C,-1,50.45220395230899
359,YIL088C,-1,50.4502463596848
360,YGL048C,-1,50.449626198885746
361,YDL147W,-1,50.40374036940011
362,YEL024W,-1,50.371463798312504
363,YML028W,-1,50.29819790366827
364,YGL040C,-1,50.27094415111276
365,YOR165W,-1,50.25674147691461
366,YDR394W,-1,50.216328912840254
367,YGL047W,-1,50.141066588952526
368,YHR028C,-1,50.1409423398336
369,YCL034W,-1,50.06326291606405
370,YGL252C,-1,50.04213399650021
371,YBR256C,-1,50.0323958978837
372,YDL227C,-1,5.986307181665051
373,YKL198C,-1,5.9640993867489165
374,YLR158C,-1,5.951676608647584
375,YPL021W,-1,5.941113303650263
376,YFL058W,-1,5.9177136741110274
377,YJR160C,-1,5.90527679129577
378,YCR102C,-1,5.884531411683474
379,YDR545W,-1,5.831399180907166
380,YER011W,-1,5.806345890419255
381,YBR296C,-1,5.787583909313894
382,YDL085W,-1,5.776229836077959
383,YHR139C,-1,5.729482288873859
384,YLR013W,-1,5.719840788971187
385,YMR050C,-1,5.621245004679579
386,YMR159C,-1,5.616505380887178
387,YMR095C,-1,5.599564707552359
388,YOR098C,-1,5.53048921385934
389,snR61,-1,5.513963221323691
390,YOR010C,-1,5.494351606050362
391,YCR018C,-1,5.483989211192473
392,YOR302W,-1,5.421523467410198
393,YLR194C,-1,5.3530689239558
394,YMR176W,-1,5.190581288349231
395,YJR140C,-1,5.157518822170738
396,YHR055C,-1,5.125101259146659
397,YKR061W,-1,5.1245429548609325
398,snR13,-1,5.058694201166418
399,YPR192W,-1,5.009160446003152
400,YBL100W-B,-1,5.000128505942254
401,YMR237W,-1,49.98711572785578
402,YNR050C,-1,49.951988281330216
403,YOL111C,-1,49.94737406348872
404,YGL191W,-1,49.76030397243312
405,YLR251W,-1,49.73478748575664
406,YOL032W,-1,49.69510777618444
407,YMR113W,-1,49.67965600041558
408,YOL033W,0,49.66090767933892
409,YMR314W,-1,49.658892998932735
410,YJL102W,-1,49.58251574118685
411,YNL031C,-1,49.581147291761226
412,YJR070C,-1,49.58089097706477
413,YIR021W,-1,49.47681723998903
414,YLR382C,-1,49.45322304446745
415,YGL143C,0,49.40515257100768
416,YNL214W,-1,49.38692040868447
417,YML001W,-1,49.37109308986851
418,YOR122C,-1,49.34491274042034
419,YNL032W,-1,49.32236185989518
420,YOR120W,-1,49.31174185456621
421,YHR027C,-1,49.245921359710565
422,YPL065W,-1,49.237614213705854
423,YGL037C,-1,49.176829575701674
424,YOL018C,-1,49.1752732123166
425,YER178W,-1,49.090419618298256
426,YDR259C,-1,49.0610180960987
427,YOR090C,-1,49.05322735239247
428,YGR222W,-1,49.03426400824105
429,YPR081C,-1,49.0266638020347
430,YBR290W,-1,49.025144856504866
431,YOL038W,-1,48.98078268032532
432,YMR287C,-1,48.95603845196274
433,YFR024C-A,-1,48.92539139244036
434,YDR479C,-1,48.89331936353025
435,YPL211W,-1,48.871620296389466
436,YPL096W,-1,48.870723242020176
437,YBL040C,-1,48.82226805796563
438,YGR019W,-1,48.79544699972629
439,YDL022W,-1,48.79226870316188
440,YPL210C,-1,48.70392158732507
441,YHR083W,1,48.66653888581391
442,YOR243C,-1,48.65752721390653
443,YML110C,-1,48.600290738901066
444,YHR110W,-1,48.59138372553187
445,YOL122C,-1,48.516086910176
446,YJR059W,-1,48.50720950301593
447,YDL007W,-1,48.471619636674745
448,YML078W,-1,48.45266120551463
449,YNL317W,-1,48.45208631661179
450,YJL155C,-1,48.41009079857302
451,YMR250W,-1,48.39394440950405
452,YMR004W,-1,48.3570499696838
453,YJL048C,-1,48.3477551408086
454,YLR401C,-1,48.33156713366447
455,YOR361C,-1,48.29499150584225
456,YFR004W,-1,48.23185852965662
457,YDL067C,-1,48.22208019060335
458,YOR320C,-1,48.181521557707114
459,YER026C,-1,48.10708292916591
460,YOR095C,-1,48.091713006336775
461,YOR340C,-1,48.0914194042104
462,YMR284W,-1,48.07559398310332
463,YLR250W,-1,47.977906203836305
464,YDR425W,-1,47.973316973405076
465,YMR256C,-1,47.89667214048296
466,YML035C,-1,47.88396510300663
467,YCL040W,-1,47.872997634314565
468,YCR091W,-1,47.8716634661082
469,YKL193C,-1,47.86463251259897
470,YFR003C,-1,47.79378354601431
471,YML100W,-1,47.71384944984654
472,YOR069W,-1,47.707621274783264
473,YNL048W,-1,47.69252543819175
474,YPL266W,-1,47.66515125912166
475,YPL195W,-1,47.64653661143559
476,YPL094C,-1,47.62107555172315
477,YKL210W,-1,47.58660977577006
478,YDL126C,-1,47.49169877888768
479,YDR265W,-1,47.48702273838535
480,YDL018C,-1,47.48678094218303
481,YDR427W,-1,47.46477361049256
482,YOR281C,-1,47.38615522125603
483,YOR206W,-1,47.37609912491877
484,YDR512C,-1,47.33630332350829
485,YFL038C,-1,47.29847560140759
486,YPL228W,-1,47.22539669171475
487,YBR159W,-1,47.224095281768314
488,YEL060C,-1,47.153467371532024
489,YBR247C,-1,47.139932747663515
490,YDR272W,-1,47.00419826433753
491,YNL061W,-1,46.97302460989067
492,YPR162C,-1,46.97030954170259
493,YGL005C,-1,46.96221692464604
494,YGL198W,-1,46.94097077320407
495,YPL152W,-1,46.8986591751644
496,YPR134W,-1,46.88294752412507
497,YFL018C,-1,46.8337605055915
498,YPR149W,-1,46.82968790940429
499,YML058W,1,46.81969562488223
500,YCR044C,-1,46.81198297958849
501,YFR033C,-1,46.80048232674608
502,YOR261C,-1,46.771372740177995
503,YJL068C,-1,46.767697716035855
504,YDL135C,-1,46.75341638641001
505,YGR248W,-1,46.74851559340995
506,YGR147C,-1,46.69818720898729
507,YPR073C,-1,46.697194745452634
508,YFR025C,-1,46.671078488671355
509,YNL132W,-1,46.64661416134685
510,YML128C,-1,46.600225491480614
511,YPL007C,-1,46.58241118062188
512,YOR085W,-1,46.54059435748593
513,YML012W,-1,46.50247547202018
514,YHR171W,-1,46.49841569588415
515,YDR131C,-1,46.446470563803246
516,YOR355W,-1,46.441673055125875
517,YOR216C,-1,46.351833236334755
518,YBR109C,-1,46.334068041165665
519,YLR409C,-1,46.33145844418806
520,YJR096W,-1,46.294933152109024
521,YHR062C,-1,46.26789890136732
522,YGL171W,-1,46.219007654639334
523,YGL091C,-1,46.19951600887771
524,YBR211C,-1,46.12103446830068
525,YPR180W,-1,45.97916146937047
526,YBR173C,-1,45.94712946790105
527,YIL017C,-1,45.93718140618637
528,YOR298C-A,-1,45.918495603112206
529,YDL137W,-1,45.902147682325904
530,YOR244W,-1,45.89627418719465
531,YDR069C,-1,45.803677717283826
532,YDR226W,-1,45.77649716749242
533,YDR202C,-1,45.77622050075166
534,YJL036W,-1,45.77378747098345
535,YPL224C,-1,45.75429148226067
536,YDR486C,-1,45.74176515675981
537,YDL145C,-1,45.720370285083526
538,YER177W,-1,45.70537098516461
539,YDL115C,-1,45.70403070895162
540,YPL045W,-1,45.68225797644618
541,YOR270C,-1,45.66304240392748
542,YOR374W,-1,45.639511827309065
543,YNL083W,-1,45.591901021580576
544,YLR196W,-1,45.51547910155665
545,YPL086C,-1,45.40588330084546
546,YMR226C,-1,45.36236052244931
547,YDL120W,-1,45.3485022580262
548,YDL002C,-1,45.29044965815643
549,YJL141C,-1,45.28312905020091
550,YNL113W,-1,45.246920664141385
551,YGR048W,-1,45.21759286271248
552,YHR195W,-1,45.1802210323126
553,YPL104W,0,45.16268225324893
554,YNL225C,-1,45.12525516999981
555,YKL014C,-1,45.08942406859069
556,YML070W,-1,45.0783892122121
557,YBR169C,-1,45.024155006084015
558,YOR316C,-1,45.02117918456989
559,YIL125W,-1,45.01857897974327
560,YMR217W,-1,45.005486549627165
561,YLR436C,-1,44.97407760331299
562,YLR186W,-1,44.972833192614516
563,YHR004C,-1,44.926134812648655
564,YHR016C,-1,44.91355322130403
565,YIL107C,-1,44.91037859320187
566,YBL102W,-1,44.81809233715194
567,YKR001C,-1,44.6481612913619
568,YHR002W,-1,44.56971864907973
569,YMR169C,-1,44.54687675316623
570,YJL122W,-1,44.507916358738996
571,YGL232W,-1,44.50321836506438
572,YPL126W,-1,44.47061039953087
573,YEL011W,-1,44.4577277570547
574,YGR081C,-1,44.44893173280383
575,YGR086C,-1,44.40849941123861
576,YNL052W,-1,44.246191846346576
577,YIL036W,-1,44.216880589263695
578,YDR334W,-1,44.213800261875804
579,YOR043W,-1,44.16782949038719
580,YPL031C,-1,44.156557143420855
581,YOR335C,-1,44.15005184373291
582,YDL193W,-1,44.12300730039806
583,YER031C,-1,44.114836163571
584,YDR177W,-1,44.06492653226269
585,YKL009W,-1,44.026879798346094
586,YPL012W,-1,44.00455295425796
587,YOR023C,-1,43.943131371281886
588,YLR201C,-1,43.93054902648452
589,YJR075W,-1,43.92213794281224
590,YDL234C,-1,43.88601388686112
591,YNL027W,-1,43.85851991160366
592,YBR280C,-1,43.856205140210164
593,YEL042W,-1,43.844152778688034
594,YDR251W,-1,43.83105714368733
595,YER119C,-1,43.81870359036634
596,YIL021W,-1,43.77281611776914
597,YNL257C,-1,43.76869423778362
598,YGR169C,0,43.767872431751044
599,YMR099C,-1,43.757605884336954
600,YKL157W,-1,43.745673877411036
601,YGR090W,-1,43.718903784455364
602,YIR008C,-1,43.70544816750589
603,YDL097C,-1,43.69483869819878
604,YGL070C,-1,43.624769226176035
605,YLR309C,-1,43.60822699746876
606,YDL046W,-1,43.60216114751197
607,YOR196C,-1,43.599163622370725
608,YPL091W,-1,43.518612966483715
609,YER022W,-1,43.488423837708524
610,YHR190W,-1,43.487993710058134
611,YMR092C,-1,43.482424780124326
612,YOR020C,-1,43.478994029209844
613,YPL122C,-1,43.463563495654114
614,YML105C,-1,43.40888452103937
615,YKL103C,-1,43.40842386669455
616,YML007W,-1,43.38487830987647
617,YPR019W,-1,43.38401816327615
618,YDR204W,-1,43.30168837665755
619,YJL053W,-1,43.294985173597226
620,YNL149C,1,43.26523804424832
621,YDL078C,-1,43.26031604959644
622,YML008C,-1,43.26017799202346
623,YMR311C,-1,43.22385702747114
624,YOR076C,-1,43.20811566227222
625,YBR077C,-1,43.19291356032227
626,YLR248W,-1,43.17361774418805
627,YOR125C,-1,43.15981294397068
628,YNL293W,-1,43.13542091721757
629,YDR045C,-1,43.11946283414534
630,YPR026W,-1,43.0937377319229
631,YJR102C,-1,43.077573307982675
632,YLL050C,-1,42.97309632298345
633,YDL020C,-1,42.94365279897512
634,YMR071C,-1,42.932019893327706
635,YGL227W,-1,42.91823527393415
636,YHR037W,-1,42.9156027092622
637,YMR220W,-1,42.844490491199394
638,YJL111W,-1,42.83969267244605
639,YPR028W,-1,42.82571236924997
640,YJL031C,-1,42.824702911240365
641,YGL095C,-1,42.724720013350876
642,YBR106W,-1,42.71082488736907
643,YGR229C,-1,42.69998845608988
644,YPL146C,-1,42.68975530221322
645,YPL015C,-1,42.62652514983648
646,YLR206W,-1,42.61435507544593
647,YOR230W,-1,42.611326526647176
648,YNR034W,-1,42.5615472690693
649,YER136W,-1,42.53901507219939
650,YPL135W,-1,42.52146394324336
651,YML082W,-1,42.50511339013008
652,YIL056W,-1,42.47850057911262
653,YKL035W,-1,42.464050982015806
654,YHR087W,-1,42.46347449552279
655,YNL045W,-1,42.43396590591908
656,YER126C,-1,42.42781439281957
657,YOR256C,-1,42.422470154987366
658,YHR148W,-1,42.406001019133065
659,YJL164C,-1,42.394517538623404
660,YDR254W,-1,42.314097792826345
661,YNL022C,-1,42.294971038533895
662,YJL209W,-1,42.26490660122545
663,YMR272C,-1,42.26047242186576
664,YNL159C,-1,42.250625959725795
665,YNL182C,-1,42.24743649248085
666,YOR159C,-1,42.22177155645659
667,YPL011C,-1,42.18444895491177
668,YNL248C,-1,42.16805209644883
669,YKL213C,-1,42.1543400608989
670,YDR099W,-1,42.14496308080197
671,YGR191W,-1,42.11361134205275
672,YCR075C,-1,42.105012064296716
673,YML042W,-1,42.08917107604001
674,YMR173W,-1,42.0495773362602
675,YNL009W,-1,42.03633573322634
676,YDL190C,-1,42.01741625650345
677,YIL127C,-1,42.007428717247905
678,YDR530C,-1,41.93003326471921
679,YLR174W,-1,41.92917847752537
680,YGL245W,-1,41.92207290708554
681,YDL064W,-1,41.91658306285288
682,YBR207W,-1,41.90086801182329
683,YLR240W,-1,41.882444615626916
684,YBR123C,-1,41.87318041214979
685,YDR468C,-1,41.85807700856966
686,YJL050W,-1,41.846073509201354
687,YHR046C,-1,41.82877726996628
688,YDR342C,-1,41.76023790438501
689,YJR117W,-1,41.7575359190796
690,YDR350C,-1,41.75088852044763
691,YLR197W,-1,41.70615222092293
692,YOR241W,-1,41.70245170254657
693,YGR170W,-1,41.67536578208217
694,YGL136C,-1,41.66625763338456
695,YIL005W,-1,41.664980598856346
696,YOR253W,-1,41.655684782317735
697,YDR246W,-1,41.64680242438874
698,YDL238C,-1,41.625418345886715
699,YBR252W,-1,41.62446103388237
700,YBR233W-A,-1,41.61793641342956
701,YKL160W,-1,41.61528535131947
702,YHR144C,-1,41.60875090308614
703,YOR367W,-1,41.59135843748231
704,YIL096C,-1,41.58892804007109
705,YOR054C,-1,41.55371628271237
706,YOR310C,-1,41.48865968490565
707,YOL117W,-1,41.48477498005536
708,YPR184W,-1,41.476279610763164
709,YJR005W,-1,41.434799665964796
710,YNR043W,-1,41.43383451146272
711,YGR241C,-1,41.42301106885547
712,YGL064C,-1,41.41885039396428
713,YNL288W,-1,41.41468139140294
714,YDR091C,-1,41.41122091238476
715,YDR412W,-1,41.36546402147064
716,YNL267W,-1,41.327983974022175
717,YCR011C,-1,41.317500706611696
718,YGR244C,-1,41.28252454506221
719,YDR245W,-1,41.24631712490111
720,YOR145C,-1,41.23975522052706
721,YPR079W,-1,41.21849307508915
722,YKL126W,-1,41.20557319942395
723,YNL025C,-1,41.198975956998794
724,YNL030W,-1,41.181555121725296
725,YBR058C-A,-1,41.14755611820547
726,YNL175C,-1,41.13502960661265
727,YOR370C,-1,41.09767764154731
728,YLR397C,-1,41.094218037564076
729,YPR112C,-1,41.052088929887006
730,YCL051W,-1,41.04233833914827
731,YOR087W,-1,41.02499929548317
732,YMR257C,0,41.02271269771242
733,YDR451C,-1,41.013704793693705
734,YOR265W,-1,40.99158361083346
735,YDR255C,-1,40.970024542402825
736,YJL100W,-1,40.95098189821647
