,Name,+/-,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
69,YNL213C,1,160.83273308212205,35,4655,0,70,0.007352941176470588,0.007462686567164179,0.3333333333333333,1.0,0.0
70,YGL020C,1,160.61292498674112,34,4655,0,71,0.007142857142857143,0.0072510130091703985,0.3238095238095238,1.0,0.0
71,YCR020C,1,159.4627307360779,33,4655,0,72,0.006932773109243697,0.007039249146757679,0.3142857142857143,1.0,0.0
72,YJR120W,1,159.42537743046165,32,4655,0,73,0.0067226890756302525,0.006827394922125027,0.3047619047619048,1.0,0.0
73,YHR120W,1,156.39169602865388,31,4655,0,74,0.006512605042016807,0.006615450277422108,0.29523809523809524,1.0,0.0
74,YDR470C,1,155.1657334077172,30,4655,0,75,0.0063025210084033615,0.0064034151547491995,0.2857142857142857,1.0,0.0
75,YDR258C,1,153.59087230355306,29,4655,0,76,0.006092436974789916,0.006191289496157131,0.2761904761904762,1.0,0.0
76,YBR212W,1,152.4704765076121,28,4655,0,77,0.0058823529411764705,0.005979073243647235,0.26666666666666666,1.0,0.0
77,YHR194W,1,151.61790629306188,27,4655,0,78,0.005672268907563025,0.005766766339171294,0.2571428571428571,1.0,0.0
78,YLR190W,1,150.61014910778613,26,4655,0,79,0.0054621848739495795,0.005554368724631489,0.24761904761904763,1.0,0.0
79,YEL020W-A,1,142.24789887257884,25,4655,0,80,0.005252100840336135,0.005341880341880342,0.23809523809523808,1.0,0.0
80,YPL098C,1,129.97847099734275,24,4655,0,81,0.005042016806722689,0.005129301132720667,0.22857142857142856,1.0,0.0
81,YNL070W,1,125.41101295975136,23,4655,0,82,0.004831932773109244,0.004916631038905515,0.21904761904761905,1.0,0.0
82,YJR065C,1,116.93596272991272,22,4655,0,83,0.004621848739495798,0.004703870002138123,0.20952380952380953,1.0,0.0
83,YOR266W,1,105.48132238249391,21,4655,0,84,0.004411764705882353,0.004491017964071856,0.2,1.0,0.0
84,YDR296W,1,102.97584418982797,20,4655,0,85,0.004201680672268907,0.0042780748663101605,0.19047619047619047,1.0,0.0
85,YJR118C,1,88.43706405204043,19,4655,0,86,0.003991596638655462,0.0040650406504065045,0.18095238095238095,1.0,0.0
86,YER048W-A,-1,82.05215006800154,19,4654,1,86,0.004201680672268907,0.004065910549967901,0.18095238095238095,0.9997851772287862,0.00021482277121374866
87,YJL054W,1,80.9322132926809,18,4654,1,87,0.003991596638655462,0.003852739726027397,0.17142857142857143,0.9997851772287862,0.00021482277121374866
88,YOL023W,0,80.16527927466996,18,4654,1,87,0.003991596638655462,0.003852739726027397,0.17142857142857143,0.9997851772287862,0.00021482277121374866
89,YOR147W,1,78.71697323329579,17,4654,1,88,0.003781512605042017,0.003639477627916934,0.1619047619047619,0.9997851772287862,0.00021482277121374866
90,YPR131C,1,78.0599199512676,16,4654,1,89,0.0035714285714285713,0.003426124197002141,0.1523809523809524,0.9997851772287862,0.00021482277121374866
91,YKR035W-A,-1,76.26651778630912,16,4653,2,89,0.003781512605042017,0.0034268579995716426,0.1523809523809524,0.9995703544575725,0.0004296455424274973
92,YOR136W,-1,75.41041963456883,16,4652,3,89,0.003991596638655462,0.003427592116538132,0.1523809523809524,0.9993555316863587,0.0006444683136412459
93,YDR363W-A,-1,75.3528476379579,16,4651,4,89,0.004201680672268907,0.0034283265481037067,0.1523809523809524,0.9991407089151451,0.0008592910848549946
94,YDR513W,-1,74.4592861602041,16,4650,5,89,0.004411764705882353,0.0034290612944706386,0.1523809523809524,0.9989258861439313,0.0010741138560687433
95,YER141W,-1,73.6167717061362,16,4649,6,89,0.004621848739495798,0.0034297963558413717,0.1523809523809524,0.9987110633727175,0.0012889366272824919
96,YDR150W,1,73.50458888696903,15,4649,6,90,0.004411764705882353,0.003216123499142367,0.14285714285714285,0.9987110633727175,0.0012889366272824919
97,YIL124W,-1,73.33162897039256,15,4648,7,90,0.004621848739495798,0.0032168132103795838,0.14285714285714285,0.9984962406015038,0.0015037593984962407
98,YOR354C,-1,72.11830147820001,15,4647,8,90,0.004831932773109244,0.0032175032175032173,0.14285714285714285,0.99828141783029,0.0017185821697099893
99,YLR069C,0,71.61710594217311,15,4647,8,90,0.004831932773109244,0.0032175032175032173,0.14285714285714285,0.99828141783029,0.0017185821697099893
100,YNL066W,1,71.181753498121,14,4647,8,91,0.004621848739495798,0.003003647285990131,0.13333333333333333,0.99828141783029,0.0017185821697099893
101,YGR232W,-1,71.12569458276084,14,4646,9,91,0.004831932773109244,0.0030042918454935624,0.13333333333333333,0.9980665950590762,0.001933404940923738
102,YCL052C,-1,69.37499528705666,14,4645,10,91,0.005042016806722689,0.0030049366816913502,0.13333333333333333,0.9978517722878625,0.0021482277121374865
103,YPL097W,0,69.09614240779592,14,4645,10,91,0.005042016806722689,0.0030049366816913502,0.13333333333333333,0.9978517722878625,0.0021482277121374865
104,YNL156C,-1,69.05850084319354,14,4644,11,91,0.005252100840336135,0.0030055817947617003,0.13333333333333333,0.9976369495166487,0.002363050483351235
105,YBR139W,-1,68.42632744746041,14,4643,12,91,0.0054621848739495795,0.003006227184882972,0.13333333333333333,0.9974221267454351,0.0025778732545649837
106,YMR139W,-1,67.02953374080408,14,4642,13,91,0.005672268907563025,0.003006872852233677,0.13333333333333333,0.9972073039742213,0.0027926960257787323
107,YOL060C,1,66.81243388705431,13,4642,13,92,0.0054621848739495795,0.0027926960257787323,0.12380952380952381,0.9972073039742213,0.0027926960257787323
108,YDR511W,-1,66.6752591600009,13,4641,14,92,0.005672268907563025,0.002793296089385475,0.12380952380952381,0.9969924812030075,0.0030075187969924814
109,YOL076W,1,66.4313119113984,12,4641,14,93,0.0054621848739495795,0.0025789813023855577,0.11428571428571428,0.9969924812030075,0.0030075187969924814
110,YBR149W,-1,66.29510694841156,12,4640,15,93,0.005672268907563025,0.0025795356835769563,0.11428571428571428,0.9967776584317938,0.00322234156820623
111,YBR044C,-1,65.67411610507565,12,4639,16,93,0.0058823529411764705,0.0025800903031606105,0.11428571428571428,0.99656283566058,0.0034371643394199786
112,YPL203W,-1,65.47393378937767,12,4638,17,93,0.006092436974789916,0.0025806451612903226,0.11428571428571428,0.9963480128893663,0.003651987110633727
113,YHR008C,-1,65.42394472052493,12,4637,18,93,0.0063025210084033615,0.002581200258120026,0.11428571428571428,0.9961331901181525,0.003866809881847476
114,YGR111W,-1,65.39226837298247,12,4636,19,93,0.006512605042016807,0.0025817555938037868,0.11428571428571428,0.9959183673469387,0.004081632653061225
115,YLL006W,1,65.17662632110012,11,4636,19,94,0.0063025210084033615,0.0023671185711211535,0.10476190476190476,0.9959183673469387,0.004081632653061225
116,YBR120C,0,64.45907827138672,11,4636,19,94,0.0063025210084033615,0.0023671185711211535,0.10476190476190476,0.9959183673469387,0.004081632653061225
117,YBL045C,-1,64.43721853164038,11,4635,20,94,0.006512605042016807,0.0023676280671545416,0.10476190476190476,0.9957035445757251,0.004296455424274973
118,YML004C,-1,64.23705315937913,11,4634,21,94,0.0067226890756302525,0.0023681377825618944,0.10476190476190476,0.9954887218045113,0.004511278195488722
119,YJR077C,-1,64.17572056164593,11,4633,22,94,0.006932773109243697,0.0023686477174849267,0.10476190476190476,0.9952738990332975,0.00472610096670247
120,YOL082W,-1,64.09664950784472,11,4632,23,94,0.007142857142857143,0.0023691578720654747,0.10476190476190476,0.9950590762620838,0.004940923737916219
121,YMR152W,-1,64.09309291785166,11,4631,24,94,0.007352941176470588,0.002369668246445498,0.10476190476190476,0.99484425349087,0.0051557465091299675
122,YPR191W,-1,63.902192332666345,11,4630,25,94,0.007563025210084034,0.002370178840767076,0.10476190476190476,0.9946294307196563,0.0053705692803437165
123,YHR051W,-1,63.81909071023176,11,4629,26,94,0.007773109243697479,0.0023706896551724138,0.10476190476190476,0.9944146079484425,0.005585392051557465
124,YHR091C,0,63.81589216301313,11,4629,26,94,0.007773109243697479,0.0023706896551724138,0.10476190476190476,0.9944146079484425,0.005585392051557465
125,YKL067W,-1,63.25214041900563,11,4628,27,94,0.007983193277310924,0.002371200689803837,0.10476190476190476,0.9941997851772287,0.005800214822771214
126,YBL078C,-1,63.17554508627353,11,4627,28,94,0.00819327731092437,0.0023717119448037945,0.10476190476190476,0.9939849624060151,0.006015037593984963
127,YER053C,-1,63.02207027776154,11,4626,29,94,0.008403361344537815,0.0023722234203148586,0.10476190476190476,0.9937701396348013,0.006229860365198711
128,YLL026W,-1,62.91272358226732,11,4625,30,94,0.008613445378151261,0.002372735116479724,0.10476190476190476,0.9935553168635876,0.00644468313641246
129,YNL073W,0,62.88624365209034,11,4625,30,94,0.008613445378151261,0.002372735116479724,0.10476190476190476,0.9935553168635876,0.00644468313641246
130,YML057W,-1,62.75946575198998,11,4624,31,94,0.008823529411764706,0.0023732470334412083,0.10476190476190476,0.9933404940923738,0.006659505907626208
131,YDR358W,-1,62.737736464791496,11,4623,32,94,0.009033613445378152,0.002373759171342253,0.10476190476190476,0.99312567132116,0.006874328678839957
132,YLR394W,-1,62.47527199995977,11,4622,33,94,0.009243697478991597,0.0023742715303259228,0.10476190476190476,0.9929108485499463,0.007089151450053705
133,YBL064C,-1,61.926661450626,11,4621,34,94,0.009453781512605041,0.002374784110535406,0.10476190476190476,0.9926960257787325,0.007303974221267454
134,YPL040C,-1,61.90590763932062,11,4620,35,94,0.009663865546218488,0.0023752969121140144,0.10476190476190476,0.9924812030075187,0.007518796992481203
135,YLR262C-A,-1,61.69768647076489,11,4619,36,94,0.009873949579831932,0.0023758099352051837,0.10476190476190476,0.9922663802363051,0.007733619763694952
136,YBL050W,-1,61.61148352538373,11,4618,37,94,0.010084033613445379,0.0023763231799524736,0.10476190476190476,0.9920515574650913,0.0079484425349087
137,YBL080C,1,61.415996249074965,10,4618,37,95,0.009873949579831932,0.00216076058772688,0.09523809523809523,0.9920515574650913,0.0079484425349087
138,YEL012W,-1,61.32311336132504,10,4617,38,95,0.010084033613445379,0.002161227577263886,0.09523809523809523,0.9918367346938776,0.00816326530612245
139,YCR020W-B,-1,61.03077779270029,10,4616,39,95,0.010294117647058823,0.00216169476869866,0.09523809523809523,0.9916219119226638,0.008378088077336197
140,YPL154C,-1,60.97260966477604,10,4615,40,95,0.01050420168067227,0.002162162162162162,0.09523809523809523,0.99140708915145,0.008592910848549946
141,YOR065W,-1,60.42005530874941,10,4614,41,95,0.010714285714285714,0.0021626297577854673,0.09523809523809523,0.9911922663802363,0.008807733619763695
142,YNL051W,-1,60.2297955183472,10,4613,42,95,0.010924369747899159,0.002163097555699762,0.09523809523809523,0.9909774436090225,0.009022556390977444
143,YKR066C,-1,59.877913544078325,10,4612,43,95,0.011134453781512605,0.0021635655560363477,0.09523809523809523,0.9907626208378089,0.009237379162191191
144,YGR253C,-1,59.87502411444865,10,4611,44,95,0.01134453781512605,0.002164033758926639,0.09523809523809523,0.9905477980665951,0.00945220193340494
145,YHR005C-A,1,59.84341916919671,9,4611,44,96,0.011134453781512605,0.001948051948051948,0.08571428571428572,0.9905477980665951,0.00945220193340494
146,YOR362C,-1,59.622899758334825,9,4610,45,96,0.01134453781512605,0.0019484736956051094,0.08571428571428572,0.9903329752953813,0.00966702470461869
147,YBR026C,-1,59.49694608628758,9,4609,46,96,0.011554621848739496,0.0019488956258120397,0.08571428571428572,0.9901181525241676,0.009881847475832439
148,YGR135W,-1,59.48836090495661,9,4608,47,96,0.011764705882352941,0.001949317738791423,0.08571428571428572,0.9899033297529538,0.010096670247046188
149,YNL239W,-1,59.456857890312676,9,4607,48,96,0.011974789915966387,0.001949740034662045,0.08571428571428572,0.98968850698174,0.010311493018259935
150,YOL129W,-1,59.379378550314726,9,4606,49,96,0.012184873949579832,0.0019501625135427952,0.08571428571428572,0.9894736842105263,0.010526315789473684
151,YDR001C,-1,59.32426537224211,9,4605,50,96,0.012394957983193277,0.0019505851755526658,0.08571428571428572,0.9892588614393125,0.010741138560687433
152,YNL037C,-1,59.30354052428265,9,4604,51,96,0.012605042016806723,0.0019510080208107522,0.08571428571428572,0.9890440386680989,0.010955961331901182
153,YNR045W,0,59.09646034267098,9,4604,51,96,0.012605042016806723,0.0019510080208107522,0.08571428571428572,0.9890440386680989,0.010955961331901182
154,YOL151W,-1,59.09284756314264,9,4603,52,96,0.012815126050420168,0.0019514310494362533,0.08571428571428572,0.9888292158968851,0.01117078410311493
155,YMR304W,-1,58.88522794226088,9,4602,53,96,0.013025210084033614,0.001951854261548471,0.08571428571428572,0.9886143931256713,0.011385606874328678
156,YER094C,-1,58.86445176204887,9,4601,54,96,0.013235294117647059,0.0019522776572668114,0.08571428571428572,0.9883995703544576,0.011600429645542427
157,YBR183W,-1,58.80113426807509,9,4600,55,96,0.013445378151260505,0.0019527012367107832,0.08571428571428572,0.9881847475832438,0.011815252416756176
158,YCR036W,-1,58.68546916765081,9,4599,56,96,0.01365546218487395,0.001953125,0.08571428571428572,0.98796992481203,0.012030075187969926
159,YJR104C,-1,58.68497438164559,9,4598,57,96,0.013865546218487394,0.0019535489472541786,0.08571428571428572,0.9877551020408163,0.012244897959183673
160,YCR024C,-1,58.52428459124767,9,4597,58,96,0.01407563025210084,0.0019539730785931393,0.08571428571428572,0.9875402792696025,0.012459720730397422
161,YDR084C,-1,58.51707457953307,9,4596,59,96,0.014285714285714285,0.001954397394136808,0.08571428571428572,0.9873254564983889,0.012674543501611171
162,YDR196C,-1,58.487138556645036,9,4595,60,96,0.014495798319327732,0.001954821894005213,0.08571428571428572,0.9871106337271751,0.01288936627282492
163,YML080W,-1,58.40414268439379,9,4594,61,96,0.014705882352941176,0.001955246578318488,0.08571428571428572,0.9868958109559614,0.013104189044038667
164,YML131W,-1,58.17271704912639,9,4593,62,96,0.014915966386554623,0.001955671447196871,0.08571428571428572,0.9866809881847476,0.013319011815252416
165,YLR270W,-1,58.104639772812504,9,4592,63,96,0.015126050420168067,0.0019560965007607042,0.08571428571428572,0.9864661654135338,0.013533834586466165
166,YIR037W,-1,58.02615990261316,9,4591,64,96,0.015336134453781512,0.001956521739130435,0.08571428571428572,0.9862513426423201,0.013748657357679914
167,YFR052W,-1,57.974389747105306,9,4590,65,96,0.015546218487394958,0.0019569471624266144,0.08571428571428572,0.9860365198711063,0.013963480128893663
168,YBL041W,-1,57.9660749367153,9,4589,66,96,0.015756302521008403,0.0019573727707699,0.08571428571428572,0.9858216970998925,0.01417830290010741
169,YOL143C,-1,57.877869839163395,9,4588,67,96,0.015966386554621848,0.001957798564281053,0.08571428571428572,0.9856068743286789,0.01439312567132116
170,YMR072W,1,57.51365633813987,8,4588,67,97,0.015756302521008403,0.0017406440382941688,0.0761904761904762,0.9856068743286789,0.01439312567132116
171,YPR011C,-1,57.43799405470281,8,4587,68,97,0.015966386554621848,0.0017410228509249185,0.0761904761904762,0.9853920515574651,0.014607948442534909
172,YNL160W,-1,57.41678846876772,8,4586,69,97,0.016176470588235296,0.0017414018284719198,0.0761904761904762,0.9851772287862514,0.014822771213748658
173,YBL058W,-1,57.310154975464684,8,4585,70,97,0.01638655462184874,0.0017417809710428913,0.0761904761904762,0.9849624060150376,0.015037593984962405
174,YBR126C,-1,57.255838203505846,8,4584,71,97,0.016596638655462185,0.0017421602787456446,0.0761904761904762,0.9847475832438238,0.015252416756176154
175,YKR067W,-1,57.22680250283855,8,4583,72,97,0.01680672268907563,0.0017425397516880855,0.0761904761904762,0.9845327604726101,0.015467239527389903
176,YGL161C,-1,57.17922183132123,8,4582,73,97,0.017016806722689074,0.0017429193899782135,0.0761904761904762,0.9843179377013963,0.015682062298603652
177,YOR173W,-1,57.10422076967143,8,4581,74,97,0.017226890756302522,0.001743299193724123,0.0761904761904762,0.9841031149301827,0.0158968850698174
178,YHR104W,-1,57.09669071090457,8,4580,75,97,0.017436974789915967,0.0017436791630340018,0.0761904761904762,0.9838882921589689,0.01611170784103115
179,YMR197C,-1,56.98404099931008,8,4579,76,97,0.01764705882352941,0.0017440592980161324,0.0761904761904762,0.9836734693877551,0.0163265306122449
180,YOR132W,-1,56.962462151918544,8,4578,77,97,0.017857142857142856,0.0017444395987788923,0.0761904761904762,0.9834586466165414,0.016541353383458645
181,YJR044C,-1,56.94739729984828,8,4577,78,97,0.018067226890756304,0.0017448200654307524,0.0761904761904762,0.9832438238453276,0.016756176154672394
182,YPR025C,-1,56.84996345306712,8,4576,79,97,0.01827731092436975,0.0017452006980802793,0.0761904761904762,0.9830290010741138,0.016970998925886143
183,YML092C,-1,56.79050260027361,8,4575,80,97,0.018487394957983194,0.0017455814968361336,0.0761904761904762,0.9828141783029001,0.017185821697099892
184,YPL116W,-1,56.65836305963103,8,4574,81,97,0.018697478991596638,0.001745962461807071,0.0761904761904762,0.9825993555316863,0.01740064446831364
185,YJL020C,-1,56.610302697010184,8,4573,82,97,0.018907563025210083,0.0017463435931019428,0.0761904761904762,0.9823845327604727,0.01761546723952739
186,YKL085W,-1,56.51802001505545,8,4572,83,97,0.01911764705882353,0.0017467248908296944,0.0761904761904762,0.9821697099892589,0.01783029001074114
187,YMR210W,-1,56.45540623422403,8,4571,84,97,0.019327731092436976,0.0017471063550993666,0.0761904761904762,0.9819548872180451,0.01804511278195489
188,YLR395C,-1,56.388873831055605,8,4570,85,97,0.01953781512605042,0.0017474879860200961,0.0761904761904762,0.9817400644468314,0.018259935553168637
189,YCL035C,-1,56.227374434633475,8,4569,86,97,0.019747899159663865,0.0017478697837011142,0.0761904761904762,0.9815252416756176,0.018474758324382383
190,YOR245C,-1,56.19920964550559,8,4568,87,97,0.01995798319327731,0.0017482517482517483,0.0761904761904762,0.9813104189044038,0.018689581095596132
191,YHR113W,-1,56.09646008038726,8,4567,88,97,0.020168067226890758,0.0017486338797814208,0.0761904761904762,0.9810955961331901,0.01890440386680988
192,YDR096W,-1,56.09105377582284,8,4566,89,97,0.020378151260504202,0.0017490161783996502,0.0761904761904762,0.9808807733619763,0.01911922663802363
193,YMR105C,-1,56.04454567348262,8,4565,90,97,0.020588235294117647,0.0017493986442160508,0.0761904761904762,0.9806659505907627,0.01933404940923738
194,YNL183C,-1,55.8755749161453,8,4564,91,97,0.02079831932773109,0.0017497812773403325,0.0761904761904762,0.9804511278195489,0.019548872180451128
195,YPL206C,-1,55.86819843544936,8,4563,92,97,0.02100840336134454,0.0017501640778823015,0.0761904761904762,0.9802363050483351,0.019763694951664877
196,YLR080W,-1,55.80570988756725,8,4562,93,97,0.021218487394957984,0.00175054704595186,0.0761904761904762,0.9800214822771214,0.019978517722878626
197,YPR103W,-1,55.55212159241057,8,4561,94,97,0.02142857142857143,0.0017509301816590063,0.0761904761904762,0.9798066595059076,0.020193340494092375
198,YNL274C,-1,55.42077543705136,8,4560,95,97,0.021638655462184873,0.0017513134851138354,0.0761904761904762,0.9795918367346939,0.02040816326530612
199,YER170W,-1,55.41392103617545,8,4559,96,97,0.021848739495798318,0.0017516969564265383,0.0761904761904762,0.9793770139634801,0.02062298603651987
200,YOR070C,-1,55.365269071869875,8,4558,97,97,0.022058823529411766,0.0017520805957074025,0.0761904761904762,0.9791621911922663,0.02083780880773362
201,YOR124C,-1,55.238870866775926,8,4557,98,97,0.02226890756302521,0.0017524644030668128,0.0761904761904762,0.9789473684210527,0.021052631578947368
