GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = 1.5400127239993784;NES*_neg=None)),Leading-edge subset
GO:0030242,autophagy of peroxisome,-0.8214285714285721,0.6536731634182908,-0.8344529358970871,YJL185C
GO:0051276,chromosome organization,1.1739130434782616,0.721,1.000000000000008,YDR332W
GO:0032508,DNA duplex unwinding,-2.444444444444444,0.22,-1.0692761324606375,YDR332W
GO:0006259,DNA metabolic process,1.1771058315334768,0.34,0.9999999999999973,YDR332W;YBR163W;YNL295W
GO:0048284,organelle fusion,3.964285714285708,0.845,0.999999999999988,YOR124C;YJL197W
GO:0022414,reproductive process,1.2427745664739855,0.374,1.0000000000000049,YDL239C
GO:0019953,sexual reproduction,1.5316455696202542,0.57,1.000000000000001,YDL239C
GO:0003006,developmental process involved in reproduction,2.090909090909089,0.33,1.0000000000000173,YDL239C
GO:0022413,reproductive process in single-celled organism,2.2727272727272716,0.114,0.9999999999999977,YDL239C
GO:0007154,cell communication,1.1680672268907557,0.381,0.9999999999999835,YLR422W;YIL146C;YLL007C;YAL048C;YDR322W
GO:0006521,regulation of cellular amino acid metabolic process,0.6249999999999999,0.7318840579710145,0.8293269230769252,
GO:0009064,glutamine family amino acid metabolic process,-2.6521739130434794,0.599,-0.9481914414064279,
GO:0009653,anatomical structure morphogenesis,1.6279069767441867,0.878,0.9999999999999841,YDL239C;YDR185C;YOR124C;YJL197W
GO:0048468,cell development,3.799999999999998,0.39,0.9999999999999822,YDL239C
GO:0051301,cell division,1.3818181818181847,0.563,0.999999999999985,YDL239C
GO:0009987,cellular process,0.9999999999999998,0.0,0.9999999999999999,YNR020C;YIL146C;YPL189C-A;YDL239C;YDR332W;YFL046W;YLR203C;YNL315C;YBR262C;YPL215W;YGL059W;YLR099W-A;YHR117W;YAL048C;YGR049W;YMR159C;YLR253W;YDR379C-A;YDR381C-A;YNL100W;YBR120C;YHL021C;YGR150C;YBL059C-A;YMR257C;YDR493W;YAL008W;YBR269C;YGR062C;YBR227C;YGR223C;YIL157C;YJR100C;YKL037W;YER153C;YEL059C-A;YLR091W;YMR098C;YPR116W;YLR356W;YJL180C;YCR079W;YIL165C;YNL005C;YGR235C;YPL099C;YLL007C;YBR163W;YJL127C-B;YJR034W;YJL127C-A;YNR018W;YGR174C;YNR040W;YNL295W;YJL062W-A;YER058W;YJL197W;YDR185C;YLR038C;YPL250C;YOR019W;YML030W;YOR228C;YLR168C;YJR080C;YIR024C;YKL137W;YMR244C-A;YDR322W;YMR002W;YOR124C;YLR218C;YDL107W;YLR422W;YLR077W;YFR011C;YBR230C;YKR016W;YLR393W;YLR050C;YBR044C;YCL057C-A;YJL185C
GO:0065003,protein-containing complex assembly,1.1002132196162069,0.001,1.0000000000000033,YLR038C;YNR020C;YJL180C;YPL189C-A;YFL046W;YBL059C-A;YMR257C;YLR203C;YNL315C;YML030W;YBR262C;YNL005C;YPL215W;YIR024C;YLR099W-A;YKL137W;YDR493W;YPL099C;YMR244C-A;YBR269C;YDR322W;YJR034W;YLR218C;YGR062C;YNR018W;YGR174C;YLR077W;YIL157C;YDR379C-A;YJL062W-A;YDR381C-A;YER153C;YLR393W;YEL059C-A;YER058W;YBR044C;YMR098C;YBR120C
GO:0006402,mRNA catabolic process,2.584905660377365,0.177,0.9999999999999835,YMR098C
GO:0000959,mitochondrial RNA metabolic process,-1.3720930232558153,0.15446339017051153,-1.2557291553220271,YGR150C;YPR116W;YLR091W
GO:0031329,regulation of cellular catabolic process,2.065789473684207,0.548,1.000000000000015,YGL059W;YJR100C;YMR098C;YCR079W
GO:0051252,regulation of RNA metabolic process,1.147686832740217,0.228,1.0000000000000167,YGR150C;YMR098C
GO:0051254,positive regulation of RNA metabolic process,1.2625000000000006,0.778,0.9999999999999817,YGR150C
GO:0006396,RNA processing,1.1587301587301582,0.363,1.000000000000014,YLR091W;YGR150C;YBR120C;YLR203C;YPR116W
GO:0140053,mitochondrial gene expression,2.0416666666666634,0.699,0.9999999999999839,YPL215W;YLR091W;YGR150C;YMR098C;YMR257C;YBR120C;YLR203C;YJL062W-A;YPR116W;YER153C
GO:0000963,mitochondrial RNA processing,-0.936507936507935,0.1728395061728395,-1.3426635664495412,YGR150C;YPR116W;YLR091W
GO:0000966,RNA 5'-end processing,-1.7352941176470562,0.268,-1.0757805934672897,YPR116W;YLR091W
GO:0042221,response to chemical,1.1886363636363615,0.61,0.9999999999999994,YJR100C;YBR044C
GO:0043933,protein-containing complex organization,1.0808435852372578,0.794,0.9999999999999896,YLR038C;YNR020C;YJL180C;YPL189C-A;YFL046W;YBL059C-A;YMR257C;YLR203C;YNL315C;YML030W;YBR262C;YNL005C;YPL215W;YIR024C;YLR099W-A;YKL137W;YDR493W;YPL099C;YMR244C-A;YBR269C;YDR322W;YJR034W;YLR218C;YGR062C;YNR018W;YGR174C;YLR077W;YIL157C;YDR379C-A;YJL062W-A;YDR381C-A;YNL100W;YER153C;YLR393W;YEL059C-A;YER058W;YBR044C;YMR098C;YBR120C
GO:0051128,regulation of cellular component organization,1.246875000000002,0.758,0.9999999999999827,YGL059W;YJL197W;YCR079W;YAL048C;YJR100C;YOR124C
GO:0007165,signal transduction,1.22346368715084,0.003,1.000000000000019,YLR422W;YIL146C;YLL007C;YAL048C;YDR322W
GO:0015748,organophosphate ester transport,-15.399999999999974,0.904,-0.9980694845998306,
GO:0065008,regulation of biological quality,1.2064343163538875,0.088,1.0000000000000022,YLR253W;YMR098C;YMR244C-A;YAL008W;YAL048C;YJR100C;YOR228C;YOR124C
GO:0048646,anatomical structure formation involved in morphogenesis,1.9230769230769218,0.0,1.0000000000000069,YDL239C
GO:0048856,anatomical structure development,1.6279069767441867,0.87,0.9999999999999841,YDL239C;YDR185C;YOR124C;YJL197W
GO:0030154,cell differentiation,1.7368421052631595,0.244,1.000000000000014,YDL239C
GO:0006869,lipid transport,-10.714285714285712,0.732,-0.9964219746902652,
GO:0006950,response to stress,1.1123439667128987,0.041,1.000000000000027,YBR163W;YJR100C;YJL197W;YBR044C
GO:0010927,cellular component assembly involved in morphogenesis,-8.333333333333316,0.659,-0.9930092151255243,
GO:0006413,translational initiation,-2.9999999999999987,0.383,-0.9577087957191932,
GO:0055082,cellular chemical homeostasis,1.7706422018348609,0.0,1.000000000000012,YMR244C-A
GO:0099116,tRNA 5'-end processing,-0.7972972972972963,0.3200836820083682,-1.1589908549147778,YPR116W;YLR091W
GO:0048869,cellular developmental process,1.6693548387096768,0.277,0.9999999999999891,YDL239C;YDR185C
GO:0071709,membrane assembly,-0.796875,0.6261829652996845,-0.8740808823529412,YDL239C
GO:0007009,plasma membrane organization,-0.5810810810810805,0.8695652173913043,-0.7054627593175996,YJR100C
GO:0010467,gene expression,1.0434782608695652,0.461,0.9999999999999766,YNL005C;YPL215W;YNR020C;YLR091W;YGR150C;YMR098C;YMR257C;YBR120C;YLR203C;YJL062W-A;YPR116W;YER153C
GO:0010468,regulation of gene expression,1.0963704630788518,0.049,0.9999999999999953,YPL215W;YGR150C;YMR098C;YMR257C;YBR120C;YLR203C;YJL062W-A;YER153C
GO:0010629,negative regulation of gene expression,1.3971291866028719,0.043,1.0000000000000082,YJL062W-A;YMR098C
GO:0010628,positive regulation of gene expression,-8.875,0.238,-0.9962359404678676,
GO:0051204,protein insertion into mitochondrial membrane,-0.8299978834939757,0.479646017699115,-0.9908996806074258,YLR099W-A
GO:0044237,cellular metabolic process,1.0132070054550661,0.131,0.9999999999999788,YLR038C;YHL021C;YCR079W;YIL146C;YPL250C;YGR150C;YDR332W;YFL046W;YIL165C;YMR257C;YOR019W;YLR203C;YLR168C;YNL005C;YPL215W;YGL059W;YDR493W;YLL007C;YBR163W;YAL008W;YGR049W;YMR002W;YOR124C;YLR422W;YMR159C;YGR223C;YNL295W;YJL062W-A;YJR100C;YKL037W;YER153C;YLR091W;YJL197W;YMR098C;YJL185C;YBR120C;YPR116W;YLR356W
GO:0012501,programmed cell death,-1.000000000000001,0.754,-0.800243883850321,
GO:0048519,negative regulation of biological process,1.1204819277108446,0.274,0.9999999999999755,YJL197W;YMR098C;YJL062W-A;YJR100C;YLR168C
GO:0048518,positive regulation of biological process,1.1065918653576454,0.497,0.9999999999999821,YPL215W;YGR150C;YBR227C;YER153C;YMR098C;YMR257C;YBR120C;YLR203C;YOR124C
GO:0023051,regulation of signaling,2.3125,0.0,1.0,YDR322W
GO:0031323,regulation of cellular metabolic process,1.0744234800838557,0.376,1.0000000000000038,YPL215W;YGL059W;YCR079W;YGR150C;YMR098C;YFL046W;YNL295W;YMR257C;YBR120C;YLR203C;YJL062W-A;YJR100C;YLR168C;YER153C
GO:0060255,regulation of macromolecule metabolic process,1.0719144800777474,0.063,0.9999999999999807,YPL215W;YGR150C;YBR227C;YMR098C;YNL295W;YMR257C;YBR120C;YLR203C;YJL062W-A;YDR322W;YER153C
GO:0010605,negative regulation of macromolecule metabolic process,1.1962174940898342,0.08,1.0000000000000044,YJL062W-A;YMR098C
GO:0031324,negative regulation of cellular metabolic process,1.272727272727272,0.849,1.0000000000000118,YJL062W-A;YJR100C;YLR168C;YMR098C
GO:0010604,positive regulation of macromolecule metabolic process,1.1659482758620718,0.131,0.9999999999999875,YPL215W;YGR150C;YBR227C;YMR098C;YMR257C;YBR120C;YLR203C;YER153C
GO:0031325,positive regulation of cellular metabolic process,1.167728237791932,0.112,1.0000000000000022,YPL215W;YGR150C;YMR257C;YBR120C;YLR203C;YER153C
GO:0031399,regulation of protein modification process,2.1506849315068517,0.509,0.9999999999999839,YBR227C
GO:0006468,protein phosphorylation,1.631578947368424,0.355,1.0000000000000189,YGL059W
GO:0031401,positive regulation of protein modification process,-9.5,0.094,-0.9944910430379084,
GO:0061024,membrane organization,1.4407894736842086,0.671,1.0000000000000187,YJR080C;YKR016W;YGR062C;YDL107W;YGR235C;YDL239C;YCL057C-A;YJL127C-A;YLR099W-A;YLR168C;YNR040W;YHR117W;YJL127C-B;YFR011C;YDR185C;YJR100C;YBR262C;YNL100W
GO:0009966,regulation of signal transduction,2.333333333333329,0.871,1.0000000000000016,YDR322W
GO:0009605,response to external stimulus,1.9438202247191028,0.241,1.0000000000000207,YGL059W
GO:0070887,cellular response to chemical stimulus,1.2748344370860891,0.574,1.0000000000000024,YJR100C;YBR044C
GO:0031667,response to nutrient levels,2.1666666666666643,0.078,0.9999999999999898,YGL059W
GO:0044271,cellular nitrogen compound biosynthetic process,1.0544169611307395,0.804,0.9999999999999901,YNL005C;YPL215W;YHL021C;YMR257C;YBR120C;YLR203C;YJL062W-A;YER153C
GO:0051603,proteolysis involved in protein catabolic process,1.4432432432432405,0.197,1.0000000000000109,YBR227C;YOR124C;YJL197W
GO:0006119,oxidative phosphorylation,0.74,0.8372093023255814,0.8684497816593891,
GO:0022603,regulation of anatomical structure morphogenesis,-0.6296296296296291,0.6576704545454546,-0.7347400958599016,YOR124C;YJL197W
GO:0043436,oxoacid metabolic process,1.2427745664739835,0.672,1.000000000000003,YFL046W
GO:0006412,translation,1.185273159144894,0.0,1.0000000000000013,YNL005C;YPL215W;YMR257C;YBR120C;YLR203C;YJL062W-A;YER153C
GO:0006986,response to unfolded protein,-1.399999999999999,0.424,-0.8629495262583255,
GO:0010033,response to organic substance,1.4666666666666657,0.549,0.9999999999999889,YBR044C
GO:0042592,homeostatic process,1.4270270270270247,0.101,1.0000000000000062,YLR253W;YMR244C-A;YAL008W;YAL048C;YOR228C;YOR124C
GO:0016485,protein processing,-1.399999999999999,0.434,-0.8599206767049288,
GO:0051649,establishment of localization in cell,1.104136947218261,0.056,0.9999999999999879,YDL107W;YGR062C;YLR050C;YMR159C;YBR044C;YLR099W-A;YPL250C;YBR227C;YNR040W;YHR117W;YBR230C;YKR016W
GO:0031330,negative regulation of cellular catabolic process,-0.6274509803921566,0.6643026004728132,-0.7067477959691109,
GO:0051094,positive regulation of developmental process,0.5277777777777777,0.9439024390243902,0.7041171419532714,
GO:0050789,regulation of biological process,1.03740036787247,0.226,1.000000000000003,YCR079W;YIL146C;YGR150C;YFL046W;YMR257C;YLR203C;YML030W;YLR168C;YPL215W;YGL059W;YLL007C;YAL048C;YDR322W;YOR124C;YLR422W;YBR227C;YNR018W;YNL295W;YJL062W-A;YJR100C;YER153C;YJL197W;YMR098C;YBR120C
GO:0043043,peptide biosynthetic process,1.1835294117647055,0.504,1.0000000000000113,YNL005C;YPL215W;YMR257C;YBR120C;YLR203C;YJL062W-A;YER153C
GO:0031326,regulation of cellular biosynthetic process,1.1078838174273855,0.211,1.0000000000000135,YPL215W;YMR257C;YBR120C;YLR203C;YJL062W-A;YLR168C;YER153C
GO:0034248,regulation of cellular amide metabolic process,1.7383177570093407,0.545,1.0000000000000073,YPL215W;YMR257C;YBR120C;YLR203C;YJL062W-A;YER153C
GO:0031327,negative regulation of cellular biosynthetic process,1.3842592592592589,0.211,0.9999999999999906,YJL062W-A;YLR168C
GO:0034249,negative regulation of cellular amide metabolic process,85.0,0.0,1.0,YJL062W-A
GO:0031328,positive regulation of cellular biosynthetic process,1.243902439024385,0.898,0.9999999999999925,YPL215W;YMR257C;YBR120C;YLR203C;YER153C
GO:0034250,positive regulation of cellular amide metabolic process,-1.5,0.463,-0.9359172028930157,
GO:0048583,regulation of response to stimulus,1.653543307086613,0.782,0.9999999999999861,YDR322W;YJL197W
GO:0009058,biosynthetic process,1.0380267214799603,0.22,1.0000000000000127,YNL005C;YPL215W;YHL021C;YMR159C;YGR223C;YMR257C;YBR120C;YLR203C;YJL062W-A;YLR168C;YER153C
GO:0032502,developmental process,1.4909090909090927,0.802,0.999999999999996,YDL239C;YDR185C;YOR124C;YJL197W
GO:0050794,regulation of cellular process,1.0416107382550335,0.106,1.0000000000000024,YCR079W;YIL146C;YGR150C;YFL046W;YMR257C;YLR203C;YML030W;YLR168C;YPL215W;YGL059W;YLL007C;YAL048C;YDR322W;YOR124C;YLR422W;YNR018W;YNL295W;YJL062W-A;YJR100C;YER153C;YJL197W;YMR098C;YBR120C
GO:0048522,positive regulation of cellular process,1.120930232558137,0.723,0.9999999999999919,YPL215W;YGR150C;YER153C;YMR257C;YBR120C;YLR203C;YOR124C
GO:0048523,negative regulation of cellular process,1.1571709233791734,0.19,0.999999999999976,YJL197W;YMR098C;YJL062W-A;YJR100C;YLR168C
GO:0033043,regulation of organelle organization,1.4488636363636345,0.739,0.999999999999982,YGL059W;YJL197W;YCR079W;YAL048C;YJR100C;YOR124C
GO:0010646,regulation of cell communication,2.199999999999996,0.885,0.9999999999999907,YDR322W
GO:0044238,primary metabolic process,1.0175542993156816,0.352,1.00000000000002,YNR020C;YCR079W;YGR150C;YDR332W;YFL046W;YMR257C;YLR203C;YLR168C;YNL005C;YPL215W;YGL059W;YBR163W;YDR322W;YOR124C;YMR159C;YBR227C;YGR223C;YNL295W;YJL062W-A;YER153C;YEL059C-A;YLR091W;YJL197W;YMR098C;YBR120C;YPR116W
GO:0071704,organic substance metabolic process,1.0163104611923521,0.808,1.0000000000000044,YNR020C;YHL021C;YCR079W;YGR150C;YDR332W;YFL046W;YMR257C;YLR203C;YLR168C;YNL005C;YPL215W;YGL059W;YBR163W;YDR322W;YOR124C;YMR159C;YBR227C;YGR223C;YNL295W;YJL062W-A;YER153C;YEL059C-A;YLR091W;YJL197W;YMR098C;YBR120C;YPR116W
GO:0005975,carbohydrate metabolic process,1.4719101123595457,0.628,0.9999999999999887,YGL059W
GO:0043170,macromolecule metabolic process,1.0220774520448788,0.168,1.0000000000000084,YNR020C;YCR079W;YGR150C;YDR332W;YMR257C;YLR203C;YNL005C;YPL215W;YGL059W;YBR163W;YDR322W;YOR124C;YMR159C;YBR227C;YGR223C;YNL295W;YJL062W-A;YER153C;YEL059C-A;YLR091W;YJL197W;YMR098C;YBR120C;YPR116W
GO:0044262,cellular carbohydrate metabolic process,1.976744186046513,0.154,0.9999999999999981,YGL059W
GO:0044281,small molecule metabolic process,1.1227810650887604,0.142,1.0000000000000024,YFL046W;YGL059W
GO:0005996,monosaccharide metabolic process,-26.99999999999997,0.047,-0.9989517173336612,
GO:0019318,hexose metabolic process,-5.461538461538461,0.389,-0.9830527248559983,
GO:0006796,phosphate-containing compound metabolic process,1.1329011345218811,0.521,1.0000000000000127,YLR168C;YGL059W;YCR079W
GO:0019637,organophosphate metabolic process,1.2790697674418579,0.283,0.9999999999999942,YLR168C
GO:0006006,glucose metabolic process,-1.8000000000000023,0.608,-0.9049167141468721,
GO:0016310,phosphorylation,1.3456790123456837,0.357,0.9999999999999833,YGL059W
GO:0006793,phosphorus metabolic process,1.1287284144426952,0.868,1.0000000000000027,YLR168C;YGL059W;YCR079W
GO:0042546,cell wall biogenesis,3.799999999999998,0.376,0.9999999999999822,YDL239C
GO:0019752,carboxylic acid metabolic process,1.2568807339449488,0.674,1.0000000000000056,YFL046W
GO:0006091,generation of precursor metabolites and energy,1.6507936507936487,0.652,0.9999999999999853,YLR038C;YMR002W;YDR493W
GO:0009060,aerobic respiration,21.75,0.035,1.0,YLR038C;YMR002W
GO:0080090,regulation of primary metabolic process,1.0734989648033133,0.502,0.9999999999999944,YPL215W;YGL059W;YGR150C;YBR227C;YMR098C;YFL046W;YNL295W;YMR257C;YBR120C;YLR203C;YJL062W-A;YDR322W;YLR168C;YER153C
GO:0006109,regulation of carbohydrate metabolic process,-1.0000000000000013,0.592,-0.7786573722167685,
GO:0010906,regulation of glucose metabolic process,-0.5076923076923077,0.9869494290375204,-0.5681186283595948,YGL059W
GO:0015980,energy derivation by oxidation of organic compounds,2.1232876712328803,0.298,0.9999999999999917,YLR038C;YMR002W;YDR493W
GO:0019538,protein metabolic process,1.0452127659574464,0.027,0.9999999999999996,YNL005C;YEL059C-A;YPL215W;YNR020C;YMR159C;YGL059W;YCR079W;YJL197W;YBR227C;YGR223C;YER153C;YMR257C;YBR120C;YLR203C;YJL062W-A;YDR322W;YOR124C
GO:0042180,cellular ketone metabolic process,-1.399999999999999,0.393,-0.8706931783854902,
GO:0006725,cellular aromatic compound metabolic process,1.0400632577754325,0.61,1.000000000000017,YLR091W;YGR150C;YDR332W;YMR098C;YBR163W;YNL295W;YBR120C;YLR203C;YPR116W
GO:0034641,cellular nitrogen compound metabolic process,1.0305174701459514,0.602,1.00000000000002,YNL005C;YPL215W;YHL021C;YLR091W;YGR150C;YDR332W;YMR098C;YFL046W;YBR163W;YNL295W;YMR257C;YBR120C;YLR203C;YJL062W-A;YPR116W;YER153C
GO:0006139,nucleobase-containing compound metabolic process,1.0418732782369138,0.102,0.9999999999999887,YLR091W;YGR150C;YDR332W;YMR098C;YBR163W;YNL295W;YBR120C;YLR203C;YPR116W
GO:0019219,regulation of nucleobase-containing compound metabolic process,1.1246200607902765,0.149,1.0000000000000264,YGR150C;YNL295W;YMR098C
GO:0019220,regulation of phosphate metabolic process,2.3333333333333304,0.0,1.000000000000002,YLR168C
GO:0062012,regulation of small molecule metabolic process,-2.192307692307693,0.642,-0.9400861690502021,
GO:0019439,aromatic compound catabolic process,1.6363636363636358,0.099,0.9999999999999793,YMR098C
GO:0044260,cellular macromolecule metabolic process,1.047233468286097,0.789,1.0000000000000022,YNL005C;YPL215W;YMR159C;YJL197W;YDR332W;YGR223C;YER153C;YMR098C;YBR163W;YNL295W;YMR257C;YBR120C;YLR203C;YJL062W-A;YOR124C
GO:0090304,nucleic acid metabolic process,1.0469715698393087,0.356,0.9999999999999881,YLR091W;YGR150C;YDR332W;YMR098C;YBR163W;YNL295W;YBR120C;YLR203C;YPR116W
GO:0032042,mitochondrial DNA metabolic process,-0.5694444444444443,0.6613545816733067,-0.8095874058913347,YDR332W;YNL295W
GO:0071103,DNA conformation change,-3.666666666666661,0.647,-0.9731355607325092,YDR332W
GO:0006974,cellular response to DNA damage stimulus,1.2996389891696754,0.902,1.000000000000008,YBR163W;YJL197W
GO:2001020,regulation of response to DNA damage stimulus,-0.9298245614035101,0.5403348554033486,-0.9499399825403759,YJL197W
