GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = None;NES*_neg=None)),Leading-edge subset
GO:0000480,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1.7000000000000002,0.519,0.9999999999999829,
GO:0006259,DNA metabolic process,1.0243902439024395,0.393,1.0000000000000153,YOR060C;YFL039C
GO:0022414,reproductive process,1.0336538461538471,0.266,1.000000000000014,YFL039C
GO:0019953,sexual reproduction,1.061403508771929,0.628,0.9999999999999893,YFL039C
GO:0003006,developmental process involved in reproduction,1.0952380952380953,0.0,1.000000000000014,YFL039C
GO:0022413,reproductive process in single-celled organism,1.102941176470588,0.142,0.9999999999999938,YFL039C
GO:0009653,anatomical structure morphogenesis,1.070351758793969,0.529,0.9999999999999867,YFL039C
GO:0048468,cell development,1.1400000000000001,0.0,1.0000000000000007,YFL039C
GO:0051301,cell division,1.0482758620689645,0.603,0.9999999999999902,YFL039C
GO:0000910,cytokinesis,1.1489361702127665,0.342,1.000000000000002,YFL039C
GO:0032506,cytokinetic process,1.399999999999999,0.594,0.9999999999999901,YFL039C
GO:0044837,actomyosin contractile ring organization,2.0769230769230766,0.0,0.9999999999999942,YFL039C
GO:0009987,cellular process,1.0001940617116243,0.134,1.0000000000000273,YKL013C;YOR060C;YJL116C;YKR085C;YJR065C;YBL080C;YCR020C;YFL039C;YLR370C;YBR234C;YJL063C;YIL051C;YNR035C
GO:0065003,protein-containing complex assembly,1.0204081632653053,0.998,1.0000000000000033,YKL013C;YNR035C;YLR370C;YBR234C
GO:0046394,carboxylic acid biosynthetic process,1.077348066298343,0.529,1.0000000000000095,YIL051C
GO:0006396,RNA processing,1.024390243902439,0.866,1.0000000000000149,
GO:0140053,mitochondrial gene expression,1.0774647887323943,0.102,0.9999999999999872,YKR085C;YJL063C;YIL051C;YBL080C
GO:0000966,RNA 5'-end processing,1.388888888888889,0.0,0.9999999999999858,
GO:0034471,ncRNA 5'-end processing,1.5833333333333333,0.868,1.0000000000000107,
GO:0042221,response to chemical,1.0274509803921568,0.0,1.0000000000000173,YFL039C
GO:0043933,protein-containing complex organization,1.0172143974960879,0.029,0.9999999999999891,YKL013C;YNR035C;YLR370C;YBR234C
GO:0051128,regulation of cellular component organization,1.028205128205128,0.062,0.9999999999999827,YKL013C;YNR035C;YLR370C;YBR234C
GO:0006261,DNA-templated DNA replication,1.1166666666666665,0.188,1.0000000000000027,YOR060C
GO:0065008,regulation of biological quality,1.024830699774266,0.735,0.9999999999999963,YKL013C;YNR035C;YLR370C;YBR234C
GO:0048646,anatomical structure formation involved in morphogenesis,1.0869565217391295,0.612,0.9999999999999976,YFL039C
GO:0048856,anatomical structure development,1.070351758793969,0.533,0.9999999999999867,YFL039C
GO:0030154,cell differentiation,1.0760869565217384,0.565,0.9999999999999916,YFL039C
GO:0006950,response to stress,1.0176991150442471,0.632,0.9999999999999959,YFL039C
GO:0010927,cellular component assembly involved in morphogenesis,1.2295081967213117,0.0,0.9999999999999917,YFL039C
GO:0018130,heterocycle biosynthetic process,1.0141987829614605,0.68,1.000000000000011,YJL116C
GO:0019438,aromatic compound biosynthetic process,1.0144478844169245,0.129,1.0000000000000193,YJL116C
GO:1901362,organic cyclic compound biosynthetic process,1.0135527589545013,0.117,1.000000000000017,YJL116C
GO:0048869,cellular developmental process,1.072164948453608,0.528,0.9999999999999878,YFL039C
GO:0010467,gene expression,1.005717552887364,0.398,0.9999999999999835,YKR085C;YJL063C;YIL051C;YBL080C
GO:0046903,secretion,1.23728813559322,0.47,1.0000000000000102,YFL039C
GO:0044237,cellular metabolic process,1.0016887137630173,0.234,1.0000000000000162,YOR060C;YJL116C;YKR085C;YBL080C;YCR020C;YFL039C;YJL063C;YIL051C
GO:0048518,positive regulation of biological process,1.017879948914431,0.621,0.9999999999999847,YBR234C
GO:0031323,regulation of cellular metabolic process,1.013671875,0.0,1.0,YOR060C
GO:0060255,regulation of macromolecule metabolic process,1.012738853503185,0.622,1.0000000000000113,YOR060C
GO:0043254,regulation of protein-containing complex assembly,1.1641791044776124,0.004,0.9999999999999901,YKL013C;YNR035C;YLR370C;YBR234C
GO:0009306,protein secretion,2.9999999999999996,0.0,1.0,YFL039C
GO:0070887,cellular response to chemical stimulus,1.0376344086021505,0.0,1.0000000000000122,YFL039C
GO:0044271,cellular nitrogen compound biosynthetic process,1.006734006734007,0.1,1.0000000000000164,YJL116C;YKR085C;YBL080C;YJL063C;YIL051C
GO:0051603,proteolysis involved in protein catabolic process,1.0549019607843138,0.0,1.0000000000000215,YCL044C
GO:0006119,oxidative phosphorylation,1.7000000000000002,0.543,0.9999999999999829,YJL116C
GO:0043436,oxoacid metabolic process,1.0312500000000004,0.319,1.0000000000000004,YIL051C;YBL080C
GO:0044283,small molecule biosynthetic process,1.0420420420420422,0.528,1.0000000000000147,YIL051C
GO:0006412,translation,1.022403258655804,0.822,1.000000000000004,YKR085C;YJL063C;YIL051C;YBL080C
GO:0050789,regulation of biological process,1.0058788947677835,0.147,1.0000000000000153,YKL013C;YOR060C;YLR370C;YBR234C;YNR035C
GO:0043043,peptide biosynthetic process,1.0222222222222224,0.028,0.9999999999999882,YKR085C;YJL063C;YIL051C;YBL080C
GO:0009058,biosynthetic process,1.0049603174603179,0.06,0.9999999999999826,YJL116C;YKR085C;YBL080C;YJL063C;YIL051C
GO:0032502,developmental process,1.0595744680851054,0.604,1.0000000000000073,YFL039C
GO:0050794,regulation of cellular process,1.0064102564102564,0.037,0.9999999999999857,YKL013C;YOR060C;YLR370C;YBR234C;YNR035C
GO:0048522,positive regulation of cellular process,1.0195804195804192,0.683,1.0000000000000187,YBR234C
GO:0051258,protein polymerization,1.333333333333333,0.354,1.0000000000000044,YKL013C;YNR035C;YLR370C;YBR234C
GO:0032271,regulation of protein polymerization,1.6111111111111114,0.033,1.000000000000013,YKL013C;YNR035C;YLR370C;YBR234C
GO:0033043,regulation of organelle organization,1.0447154471544724,0.0,1.0000000000000182,YKL013C;YNR035C;YLR370C;YBR234C
GO:0051493,regulation of cytoskeleton organization,1.1447368421052624,0.994,0.9999999999999849,YKL013C;YNR035C;YLR370C;YBR234C
GO:0044238,primary metabolic process,1.0017487612940834,0.262,1.0000000000000175,YOR060C;YJL116C;YKR085C;YBL080C;YCL044C;YFL039C;YJL063C;YIL051C
GO:0071704,organic substance metabolic process,1.0013789299503584,0.807,1.0000000000000235,YOR060C;YJL116C;YKR085C;YBL080C;YCR020C;YCL044C;YFL039C;YJL063C;YIL051C
GO:0043170,macromolecule metabolic process,1.0024708789269325,0.813,0.9999999999999916,YOR060C;YKR085C;YBL080C;YCL044C;YFL039C;YJL063C;YIL051C
GO:0044281,small molecule metabolic process,1.0147453083109919,0.115,0.999999999999984,YCR020C;YIL051C;YJL116C;YBL080C
GO:0006796,phosphate-containing compound metabolic process,1.0203784570596799,0.593,1.0000000000000016,YJL116C
GO:0019637,organophosphate metabolic process,1.0377358490566035,0.136,0.9999999999999891,YJL116C
GO:1901135,carbohydrate derivative metabolic process,1.0434782608695652,0.0,0.9999999999999766,YJL116C
GO:0006793,phosphorus metabolic process,1.0198019801980196,0.121,0.999999999999988,YJL116C
GO:0046390,ribose phosphate biosynthetic process,1.21875,0.0,1.0,YJL116C
GO:1901137,carbohydrate derivative biosynthetic process,1.0633484162895928,0.0,0.9999999999999902,YJL116C
GO:0042546,cell wall biogenesis,1.1400000000000001,0.0,1.0000000000000007,YFL039C
GO:0019752,carboxylic acid metabolic process,1.032745591939547,0.233,0.9999999999999745,YIL051C;YBL080C
GO:1901615,organic hydroxy compound metabolic process,1.0952380952380951,0.872,1.0000000000000138,YCR020C
GO:0006066,alcohol metabolic process,1.1272727272727272,0.0,0.9999999999999926,YCR020C
GO:0034308,primary alcohol metabolic process,2.555555555555556,0.426,0.9999999999999781,YCR020C
GO:0006091,generation of precursor metabolites and energy,1.0714285714285714,0.0,1.0000000000000056,YJL116C
GO:0009060,aerobic respiration,1.1891891891891895,0.671,1.0000000000000158,YJL116C
GO:0080090,regulation of primary metabolic process,1.0135135135135132,0.356,0.9999999999999908,YOR060C
GO:0015980,energy derivation by oxidation of organic compounds,1.0979020979020981,0.759,1.0000000000000124,YJL116C
GO:0019538,protein metabolic process,1.0057179161372298,0.634,1.0000000000000075,YKR085C;YBL080C;YCL044C;YFL039C;YJL063C;YIL051C
GO:0006725,cellular aromatic compound metabolic process,1.0045754956786985,0.0,0.9999999999999768,YOR060C;YBL080C;YCR020C;YFL039C;YJL116C
GO:0034641,cellular nitrogen compound metabolic process,1.0025740025740024,0.177,1.0000000000000142,YOR060C;YJL116C;YKR085C;YBL080C;YCR020C;YFL039C;YJL063C;YIL051C
GO:0006139,nucleobase-containing compound metabolic process,1.0053050397877985,0.026,0.9999999999999991,YOR060C;YJL116C;YFL039C;YBL080C
GO:0019219,regulation of nucleobase-containing compound metabolic process,1.0192307692307692,0.0,1.0000000000000238,YOR060C
GO:0009117,nucleotide metabolic process,1.084848484848485,0.594,0.999999999999992,YJL116C
GO:0072521,purine-containing compound metabolic process,1.1206896551724137,0.076,0.9999999999999901,YJL116C
GO:0006163,purine nucleotide metabolic process,1.14,0.742,1.0000000000000004,YJL116C
GO:0009165,nucleotide biosynthetic process,1.1386138613861385,0.801,0.9999999999999932,YJL116C
GO:0072522,purine-containing compound biosynthetic process,1.2499999999999998,0.071,1.0,YJL116C
GO:0006164,purine nucleotide biosynthetic process,1.2745098039215685,0.0,1.000000000000013,YJL116C
GO:0009152,purine ribonucleotide biosynthetic process,1.3255813953488373,0.539,1.000000000000003,YJL116C
GO:0009206,purine ribonucleoside triphosphate biosynthetic process,3.333333333333333,0.0,0.999999999999988,YJL116C
GO:0072527,pyrimidine-containing compound metabolic process,1.4827586206896555,0.59,0.9999999999999789,YCR020C
GO:0044260,cellular macromolecule metabolic process,1.005798969072165,0.045,0.9999999999999857,YOR060C;YKR085C;YBL080C;YFL039C;YJL063C;YIL051C
GO:0090304,nucleic acid metabolic process,1.0065165876777251,0.793,0.999999999999983,YOR060C;YFL039C;YBL080C
GO:0006260,DNA replication,1.0979020979020984,0.588,1.0000000000000127,YOR060C
GO:0006270,DNA replication initiation,1.3684210526315794,0.468,0.9999999999999896,YOR060C
GO:0006275,regulation of DNA replication,1.3499999999999996,0.191,1.0000000000000069,YOR060C
GO:0006974,cellular response to DNA damage stimulus,1.040345821325649,0.206,0.9999999999999838,YFL039C
GO:0043412,macromolecule modification,1.0154015401540153,0.064,0.9999999999999991,YFL039C
GO:0016043,cellular component organization,1.0038554216867468,0.394,1.000000000000024,YKL013C;YJR065C;YFL039C;YLR370C;YBR234C;YJL116C;YNR035C
GO:0016072,rRNA metabolic process,1.0417910447761194,0.0,1.0000000000000007,
GO:0034660,ncRNA metabolic process,1.0248565965583174,0.0,1.000000000000023,YBL080C
GO:0006399,tRNA metabolic process,1.0721649484536082,0.0,0.999999999999988,YBL080C
GO:0033036,macromolecule localization,1.0134158926728583,0.723,1.0000000000000202,YFL039C;YNR035C
GO:0034645,cellular macromolecule biosynthetic process,1.016566265060241,0.81,1.0000000000000215,YKR085C;YJL063C;YIL051C;YBL080C
GO:0043039,tRNA aminoacylation,1.538461538461539,0.478,1.00000000000002,YBL080C
GO:0006518,peptide metabolic process,1.0207156308851224,0.816,1.0000000000000082,YKR085C;YJL063C;YIL051C;YBL080C
GO:0036211,protein modification process,1.0173482032218095,0.208,1.0000000000000164,YFL039C
GO:0043543,protein acylation,1.197183098591549,0.563,1.0000000000000249,YFL039C
GO:0006473,protein acetylation,1.225806451612903,0.0,0.9999999999999866,YFL039C
GO:0006475,internal protein amino acid acetylation,1.2692307692307687,0.409,1.000000000000023,YFL039C
GO:0006508,proteolysis,1.0331753554502372,0.699,1.0000000000000087,YCL044C
GO:0006515,protein quality control for misfolded or incompletely synthesized proteins,1.9333333333333333,0.0,0.9999999999999922,YCL044C
GO:0030163,protein catabolic process,1.0491228070175438,0.743,1.000000000000011,YCL044C
GO:0006520,cellular amino acid metabolic process,1.056034482758621,0.336,1.00000000000001,YIL051C;YBL080C
GO:0009081,branched-chain amino acid metabolic process,2.4000000000000004,0.465,0.9999999999999813,YIL051C
GO:0006549,isoleucine metabolic process,-3.6666666666666674,0.179,-0.9686509334272684,
GO:1901576,organic substance biosynthetic process,1.005,0.002,1.000000000000004,YJL116C;YKR085C;YBL080C;YJL063C;YIL051C
GO:1901575,organic substance catabolic process,1.0174731182795702,0.498,1.0000000000000104,YCL044C;YIL051C
GO:0009150,purine ribonucleotide metabolic process,1.1538461538461537,0.0,0.9999999999999863,YJL116C
GO:0006807,nitrogen compound metabolic process,1.0015508684863523,0.285,1.000000000000013,YOR060C;YJL116C;YKR085C;YBL080C;YCR020C;YCL044C;YFL039C;YJL063C;YIL051C
GO:0044249,cellular biosynthetic process,1.0051177072671442,0.004,1.000000000000019,YJL116C;YKR085C;YBL080C;YJL063C;YIL051C
GO:0008152,metabolic process,1.0013058239749282,0.1,1.0000000000000093,YOR060C;YJL116C;YKR085C;YBL080C;YCR020C;YCL044C;YFL039C;YJL063C;YIL051C
GO:0055086,nucleobase-containing small molecule metabolic process,1.0686274509803921,0.0,0.9999999999999815,YJL116C
GO:0006753,nucleoside phosphate metabolic process,1.0809248554913296,0.747,1.000000000000025,YJL116C
GO:0046034,ATP metabolic process,1.424242424242424,0.0,0.9999999999999954,YJL116C
GO:0006754,ATP biosynthetic process,8.0,0.0,1.0,YJL116C
GO:0006766,vitamin metabolic process,1.297872340425532,0.0,0.9999999999999858,YCR020C
GO:0006767,water-soluble vitamin metabolic process,1.297872340425532,0.0,0.9999999999999858,YCR020C
GO:0042723,thiamine-containing compound metabolic process,8.0,0.0,1.0,YCR020C
GO:0090407,organophosphate biosynthetic process,1.0557768924302788,0.0,1.0000000000000207,YJL116C
GO:0051234,establishment of localization,1.0084865629420081,0.674,0.9999999999999908,YFL039C;YNR035C;YLR370C
GO:0006810,transport,1.009495982468955,0.434,1.0000000000000149,YFL039C;YNR035C
GO:0071705,nitrogen compound transport,1.0166468489892988,0.178,0.9999999999999747,YFL039C
GO:0071702,organic substance transport,1.0148777895855468,0.535,1.0000000000000127,YFL039C
GO:0015031,protein transport,1.0226171243941848,0.145,1.0000000000000093,YFL039C
GO:0008104,protein localization,1.0158730158730158,0.0,1.0000000000000033,YFL039C;YNR035C
GO:0016192,vesicle-mediated transport,1.0292134831460682,0.069,0.9999999999999746,YFL039C;YNR035C
GO:0032940,secretion by cell,1.23728813559322,0.471,1.0000000000000102,YFL039C
GO:0006897,endocytosis,1.104,0.0,0.9999999999999815,YFL039C;YNR035C
GO:0006898,receptor-mediated endocytosis,2.272727272727272,0.526,0.9999999999999979,YNR035C
GO:0050896,response to stimulus,1.011317704122878,0.315,0.9999999999999849,YFL039C
GO:0033554,cellular response to stress,1.0190476190476199,0.262,1.0000000000000222,YFL039C
GO:0006996,organelle organization,1.0060240963855422,0.023,0.9999999999999976,YKL013C;YJR065C;YFL039C;YLR370C;YBR234C;YNR035C
GO:0097435,supramolecular fiber organization,1.095238095238095,0.585,1.0000000000000135,YKL013C;YJR065C;YLR370C;YBR234C;YNR035C
GO:0030036,actin cytoskeleton organization,1.0633802816901408,0.104,1.0000000000000175,YKL013C;YJR065C;YFL039C;YLR370C;YBR234C;YNR035C
GO:0007015,actin filament organization,1.1369863013698636,0.002,0.9999999999999761,YKL013C;YJR065C;YLR370C;YBR234C;YNR035C
GO:0032505,reproduction of a single-celled organism,1.073684210526316,0.0,1.0000000000000169,YFL039C
GO:0007163,establishment or maintenance of cell polarity,1.1320754716981143,0.286,0.9999999999999921,YFL039C
GO:0051716,cellular response to stimulus,1.012466607301869,0.614,0.9999999999999796,YFL039C
GO:0045229,external encapsulating structure organization,1.05531914893617,0.264,0.9999999999999937,YJL116C;YFL039C
GO:0030832,regulation of actin filament length,4.666666666666666,0.534,1.0000000000000033,YKL013C;YNR035C;YLR370C;YBR234C
GO:0110053,regulation of actin filament organization,1.379310344827587,0.0,0.9999999999999953,YKL013C;YNR035C;YLR370C;YBR234C
GO:0008154,actin polymerization or depolymerization,2.833333333333333,0.12,0.9999999999999928,YKL013C;YNR035C;YLR370C;YBR234C
GO:0008064,regulation of actin polymerization or depolymerization,4.666666666666666,0.523,1.0000000000000033,YKL013C;YNR035C;YLR370C;YBR234C
GO:0070727,cellular macromolecule localization,1.0154946364719915,0.069,0.9999999999999939,YFL039C;YNR035C
GO:0031032,actomyosin structure organization,2.0769230769230766,0.0,0.9999999999999942,YFL039C
GO:0032535,regulation of cellular component size,1.3142857142857132,0.994,1.0000000000000147,YKL013C;YNR035C;YLR370C;YBR234C
GO:0018205,peptidyl-lysine modification,1.1129032258064515,0.0,0.9999999999999996,YFL039C
GO:0034654,nucleobase-containing compound biosynthetic process,1.0154696132596686,0.424,0.9999999999999812,YJL116C
GO:0009056,catabolic process,1.013306038894575,0.316,0.9999999999999842,YCL044C;YIL051C
GO:0045333,cellular respiration,1.1521739130434783,0.767,0.9999999999999875,YJL116C
GO:0009082,branched-chain amino acid biosynthetic process,15.0,0.0,1.0,YIL051C
GO:0009097,isoleucine biosynthetic process,-2.5,0.284,-0.9306654257794323,YIL051C
GO:1901293,nucleoside phosphate biosynthetic process,1.1359223300970873,0.0,1.0000000000000089,YJL116C
GO:0009141,nucleoside triphosphate metabolic process,1.2692307692307692,0.0,1.0000000000000235,YJL116C
GO:0009142,nucleoside triphosphate biosynthetic process,1.875,0.0,1.0,YJL116C
GO:0009144,purine nucleoside triphosphate metabolic process,1.3499999999999999,0.072,1.000000000000007,YJL116C
GO:0009145,purine nucleoside triphosphate biosynthetic process,3.333333333333333,0.0,0.999999999999988,YJL116C
GO:0009259,ribonucleotide metabolic process,1.130841121495327,0.068,1.0000000000000022,YJL116C
GO:0009260,ribonucleotide biosynthetic process,1.2413793103448274,0.136,0.9999999999999745,YJL116C
GO:0009199,ribonucleoside triphosphate metabolic process,1.3181818181818181,0.0,0.9999999999999967,YJL116C
GO:0009201,ribonucleoside triphosphate biosynthetic process,2.166666666666667,0.0,0.9999999999999908,YJL116C
GO:0009205,purine ribonucleoside triphosphate metabolic process,1.3684210526315792,0.666,0.9999999999999895,YJL116C
GO:0019693,ribose phosphate metabolic process,1.1228070175438596,0.77,0.9999999999999889,YJL116C
GO:0071852,fungal-type cell wall organization or biogenesis,1.0599078341013826,0.601,0.9999999999999849,YJL116C;YFL039C
GO:0009272,fungal-type cell wall biogenesis,1.1999999999999995,0.54,0.9999999999999808,YFL039C
GO:0035592,establishment of protein localization to extracellular region,2.9999999999999996,0.0,1.0,YFL039C
GO:0036260,RNA capping,1.411764705882353,0.0,0.9999999999999906,
GO:0071555,cell wall organization,1.05531914893617,0.278,0.9999999999999937,YJL116C;YFL039C
GO:0019222,regulation of metabolic process,1.0118543607112611,0.37,1.0000000000000064,YOR060C
GO:0044085,cellular component biogenesis,1.0068545316070066,0.578,0.9999999999999899,YKL013C;YFL039C;YLR370C;YBR234C;YNR035C
GO:0051171,regulation of nitrogen compound metabolic process,1.0140562248995986,0.0,0.9999999999999943,YOR060C
GO:0051130,positive regulation of cellular component organization,1.1129032258064515,0.0,0.9999999999999996,YBR234C
GO:0010638,positive regulation of organelle organization,1.1772151898734184,0.143,1.0000000000000016,YBR234C
GO:0044087,regulation of cellular component biogenesis,1.06508875739645,0.004,1.000000000000005,YKL013C;YNR035C;YLR370C;YBR234C
GO:0032989,cellular component morphogenesis,1.2222222222222217,0.61,1.0000000000000218,YFL039C
GO:0045184,establishment of protein localization,1.0218749999999992,0.546,0.9999999999999837,YFL039C
GO:0015986,proton motive force-driven ATP synthesis,8.0,0.0,1.0,YJL116C
GO:0071840,cellular component organization or biogenesis,1.002952340784479,0.442,0.9999999999999759,YKL013C;YJR065C;YFL039C;YLR370C;YBR234C;YJL116C;YNR035C
GO:0018393,internal peptidyl-lysine acetylation,1.2692307692307687,0.399,1.000000000000023,YFL039C
GO:0016573,histone acetylation,1.274509803921568,0.381,1.0000000000000127,YFL039C
GO:0018394,peptidyl-lysine acetylation,1.2692307692307687,0.393,1.000000000000023,YFL039C
GO:0018193,peptidyl-amino acid modification,1.0654205607476641,0.127,1.00000000000002,YFL039C
GO:0090305,nucleic acid phosphodiester bond hydrolysis,1.0538461538461539,0.0,0.9999999999999932,
GO:0022613,ribonucleoprotein complex biogenesis,1.029350104821803,0.0,1.00000000000001,
GO:0030029,actin filament-based process,1.0624999999999998,0.236,0.9999999999999998,YKL013C;YJR065C;YFL039C;YLR370C;YBR234C;YNR035C
GO:0030041,actin filament polymerization,3.75,0.145,1.0,YKL013C;YNR035C;YLR370C;YBR234C
GO:0090329,regulation of DNA-templated DNA replication,1.4516129032258063,0.0,0.9999999999999826,YOR060C
GO:0030174,regulation of DNA-templated DNA replication initiation,2.9999999999999996,0.0,1.0,YOR060C
GO:0043934,sporulation,1.089171974522293,0.0,1.0000000000000049,YFL039C
GO:0030435,sporulation resulting in formation of a cellular spore,1.091503267973856,0.06,1.0000000000000062,YFL039C
GO:0043935,sexual sporulation resulting in formation of a cellular spore,1.133333333333333,0.317,0.9999999999999964,YFL039C
GO:0030437,ascospore formation,1.1400000000000001,0.0,1.0000000000000007,YFL039C
GO:0042244,spore wall assembly,1.424242424242424,0.0,0.9999999999999954,YFL039C
GO:0071940,fungal-type cell wall assembly,1.411764705882352,0.611,0.9999999999999898,YFL039C
GO:0070591,ascospore wall biogenesis,1.424242424242424,0.0,0.9999999999999954,YFL039C
