GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = None;NES*_neg=-1.8573122758793692)),Leading-edge subset
GO:0044843,cell cycle G1/S phase transition,-1.787234042553189,0.136,-1.1569258840429069,YOL145C;YBR279W
GO:0000082,G1/S transition of mitotic cell cycle,-1.787234042553189,0.178,-1.1432183212546252,YOL145C;YBR279W
GO:0006355,regulation of DNA-templated transcription,1.240534521158128,0.013,0.9999999999999942,YBL103C;YER125W;YBR279W;YCR065W;YOL145C;YFR028C;YOL071W;YDR512C;YOR043W
GO:0000083,regulation of transcription involved in G1/S transition of mitotic cell cycle,-0.9545454545454539,0.11921708185053381,-1.3740492541173337,YOL145C;YBR279W
GO:0006082,organic acid metabolic process,1.3593750000000038,0.463,1.0000000000000029,YER125W;YDR511W
GO:1901564,organonitrogen compound metabolic process,1.0330165082541256,0.779,0.9999999999999832,YAL005C;YLR423C;YDR322C-A;YER125W;YKR087C;YMR035W;YGR132C;YLL042C;YDL126C;YML129C;YFR028C;YOL071W;YHR171W;YPR049C;YFL016C;YDR231C;YLR067C;YLL009C;YOL145C;YPR100W;YJL102W;YNL064C;YPR185W;YBL022C;YGR231C;YMR150C;YKL166C;YHR024C;YNL169C;YPL100W;YPR020W;YPL149W;YBR217W;YBL045C;YKL134C;YDL069C;YNR007C;YLR259C;YLR163C;YBR279W;YPL240C;YGL180W;YNL223W;YKL195W;YLR295C;YFR004W;YER017C;YML081C-A;YGR178C;YFR021W;YIL042C
GO:0016053,organic acid biosynthetic process,2.450000000000004,0.401,1.000000000000003,YER125W
GO:1901565,organonitrogen compound catabolic process,1.3597359735973589,0.29,1.0000000000000158,YAL005C;YER125W;YKR087C;YDL126C;YNL064C;YFR004W;YBL022C;YFL016C
GO:0006357,regulation of transcription by RNA polymerase II,1.3027777777777771,0.008,1.0000000000000098,YBL103C;YER125W;YBR279W;YCR065W;YOL145C;YOL071W;YDR512C;YOR043W
GO:0045892,negative regulation of DNA-templated transcription,2.9166666666666647,0.032,1.0000000000000075,YFR028C;YBR279W
GO:0006366,transcription by RNA polymerase II,1.2499999999999996,0.375,0.9999999999999998,YBL103C;YER125W;YBR279W;YCR065W;YOL145C;YOL071W;YDR512C;YOR043W
GO:0000122,negative regulation of transcription by RNA polymerase II,5.461538461538455,0.0,1.0000000000000113,YBR279W
GO:0022607,cellular component assembly,1.0690058479532158,0.234,0.9999999999999915,YLR423C;YBR037C;YIL098C;YDR322C-A;YER125W;YML129C;YLL018C-A;YFR028C;YOL071W;YHR171W;YNL242W;YPR049C;YDR231C;YLR067C;YER095W;YLL009C;YJL003W;YGR112W;YPR185W;YBL022C;YGR183C;YOL026C;YOR045W;YML032C;YOR020C;YKL166C;YDR529C;YDR375C;YDR079W;YNL169C;YHR116W;YJL036W;YPL218W;YPR020W;YPL100W;YPL149W;YBR217W;YBL078C;YDL069C;YNR007C;YLR259C;YPR133W-A;YBR024W;YPL240C;YBR279W;YDL149W;YGL180W;YGR178C;YLR295C;YFR004W;YGL191W;YER017C;YNL138W;YML081C-A;YFR021W;YIL042C;YDR511W
GO:0030866,cortical actin cytoskeleton organization,-1.7241379310344802,0.126,-1.3838915029061631,YFR028C
GO:0006364,rRNA processing,1.636871508379893,0.229,0.9999999999999957,YBR279W;YER125W;YLR059C
GO:0140718,facultative heterochromatin assembly,-0.9767441860465128,0.42089093701996927,-1.061990212071774,YBR279W
GO:1990700,nucleolar chromatin organization,-1.076923076923075,0.3663663663663664,-1.0937671072182682,YBR279W
GO:0000183,rDNA heterochromatin assembly,-0.9767441860465128,0.40224358974358976,-1.0689725496594176,YBR279W
GO:0016567,protein ubiquitination,4.393939393939392,0.0,0.9999999999999907,YAL005C;YER125W;YBR279W;YOL145C;YDL126C
GO:0000209,protein polyubiquitination,-0.5753424657534247,0.7824074074074074,-0.7416847695033373,
GO:0007051,spindle organization,-1.5384615384615348,0.028925619834710745,-1.6542903495028791,YDL126C;YFR028C
GO:1903046,meiotic cell cycle process,1.6768292682926833,0.62,0.9999999999999922,YML032C;YER095W;YFR028C;YOL071W;YDR512C
GO:0007010,cytoskeleton organization,1.6727272727272753,0.694,0.9999999999999913,YER125W;YCR065W;YDL126C;YFR028C;YNL138W;YOR043W
GO:0007017,microtubule-based process,-56.00000000000001,0.03,-0.9998041928088186,
GO:0000226,microtubule cytoskeleton organization,-10.495552582470417,0.083,-1.0067308316893062,YDL126C
GO:0043603,cellular amide metabolic process,1.2062868369351651,0.14,0.999999999999997,YAL005C;YDL069C;YLR067C;YMR150C;YKL166C;YMR035W;YML129C;YPR100W;YJL102W;YER017C;YGR178C;YKL134C
GO:0046483,heterocycle metabolic process,1.0478978179882914,0.816,0.9999999999999846,YBL103C;YDR322C-A;YER125W;YCR065W;YDL126C;YFR028C;YPL029W;YOL071W;YOR043W;YLR059C;YER095W;YOL145C;YAL015C;YIR021W;YBL022C;YML032C;YKL011C;YJR045C;YPR020W;YDR512C;YDR065W;YDL059C;YBR279W;YPL240C;YLR295C;YML081C-A;YGR178C
GO:1901360,organic cyclic compound metabolic process,1.046487603305785,0.15,1.0000000000000127,YBL103C;YDR322C-A;YER125W;YCR065W;YDL126C;YFR028C;YPL029W;YOL071W;YOR043W;YLR059C;YER095W;YOL145C;YAL015C;YIR021W;YBL022C;YML032C;YKL011C;YJR045C;YPR020W;YDR512C;YDR065W;YDL059C;YBR279W;YPL240C;YLR295C;YML081C-A;YGR178C
GO:0046700,heterocycle catabolic process,2.1386138613861396,0.0,0.9999999999999967,YDL126C;YPL029W
GO:1901361,organic cyclic compound catabolic process,2.0454545454545414,0.657,1.0000000000000127,YDL126C;YPL029W
GO:0048285,organelle fission,1.7025316455696229,0.379,0.9999999999999835,YML032C;YER095W;YFR028C;YPL218W;YFR004W;YNL138W
GO:0005976,polysaccharide metabolic process,-2.159090909090909,0.177,-1.1820036828746365,YNR032W
GO:0009059,macromolecule biosynthetic process,1.066121842496285,0.277,1.0000000000000058,YAL005C;YBL103C;YER125W;YCR065W;YDL126C;YML129C;YFR028C;YOL071W;YHR171W;YOR043W;YLR067C;YOL145C;YPR100W;YJL102W;YML032C;YKL166C;YPL100W;YPL149W;YDR512C;YBR217W;YDL059C;YDL069C;YNR007C;YBR279W;YPL240C;YNL223W;YGR178C;YFR021W
GO:0016051,carbohydrate biosynthetic process,-4.0434782608695725,0.553,-0.9771473601260897,
GO:0009057,macromolecule catabolic process,1.2967032967032959,0.107,0.9999999999999978,YAL005C;YER125W;YKR087C;YDL126C;YPL029W;YNL064C;YFR004W;YBL022C;YFL016C
GO:0007049,cell cycle,1.1540697674418603,0.059,0.9999999999999892,YML032C;YBR279W;YER095W;YCR065W;YOL145C;YDL126C;YFR028C;YOL071W;YDR512C;YOR043W
GO:0000278,mitotic cell cycle,1.4163568773234192,0.08,1.0000000000000129,YBR279W;YER095W;YOL145C;YDL126C;YFR028C
GO:0000280,nuclear division,1.7755102040816333,0.292,0.9999999999999808,YFR028C;YML032C;YER095W
GO:0061640,cytoskeleton-dependent cytokinesis,-3.3333333333333313,0.143,-1.1096685420065138,YFR028C
GO:0000281,mitotic cytokinesis,-3.225806451612901,0.135,-1.1212773591675618,YFR028C
GO:0006401,RNA catabolic process,3.3469387755101963,0.196,0.9999999999999869,YDL126C;YPL029W
GO:0006812,cation transport,1.9237288135593205,0.005,0.9999999999999847,YDR322C-A;YLL018C-A;YDR529C;YPR020W;YGL191W;YML081C-A;YBL045C;YGR183C
GO:0006979,response to oxidative stress,9.38461538461537,0.185,1.0000000000000093,YBR037C;YDR231C;YGR029W;YCR065W;YBR024W;YAL015C;YBL022C;YOR297C
GO:1901700,response to oxygen-containing compound,-3.4999999999999973,0.079,-1.1692259724062775,YBL103C
GO:0010035,response to inorganic substance,-1.9310344827586172,0.034,-1.5249921707991112,YDL126C
GO:0022402,cell cycle process,1.1944954128440346,0.009,1.0000000000000058,YML032C;YBR279W;YER095W;YCR065W;YOL145C;YDL126C;YFR028C;YOL071W;YDR512C;YOR043W
GO:0045910,negative regulation of DNA recombination,-0.807692307692307,0.5115864527629234,-0.9892725936811144,YBR279W
GO:0070646,protein modification by small protein removal,-1.3972602739726063,0.1360544217687075,-1.40590717299578,YFR004W
GO:0008380,RNA splicing,4.965517241379298,0.893,0.9999999999999991,YIR021W;YPL029W
GO:0000375,"RNA splicing, via transesterification reactions",12.499999999999972,0.887,0.9999999999999979,YIR021W;YPL029W
GO:0016070,RNA metabolic process,1.0808240887480172,0.379,0.9999999999999858,YBL103C;YER125W;YLR059C;YBR279W;YCR065W;YOL145C;YDL126C;YFR028C;YPL029W;YOL071W;YIR021W;YDR512C;YDR065W;YGR178C;YOR043W
GO:0034470,ncRNA processing,1.369636963696369,0.256,0.999999999999986,YER125W;YBR279W;YLR059C;YOL145C;YDR065W
GO:0006397,mRNA processing,2.215053763440859,0.386,0.9999999999999974,YOL145C;YIR021W;YBR279W;YGR178C
GO:0016570,histone modification,6.181818181818191,0.976,1.0000000000000169,YOL145C;YDL126C;YBR279W
GO:0006914,autophagy,1.6885245901639336,0.0,0.9999999999999829,YLR423C;YBL103C;YIL098C;YER125W;YLL042C;YDL126C;YFR028C;YNR032W;YHR171W;YNL242W;YPR049C;YBL017C;YOR043W;YOL145C;YLR305C;YDL113C;YPR185W;YER083C;YPL100W;YJL036W;YDR022C;YPL149W;YBR217W;YBL078C;YNR007C;YBR279W;YGL180W;YDL149W;YNL223W;YGR178C;YFR021W;YIL042C
GO:0061726,mitochondrion disassembly,-0.7780475915323508,0.0,-2.301062840630115,YLR423C;YBL103C;YLL042C;YFR028C;YNR032W;YNL242W;YPR049C;YOL145C;YLR305C;YDL113C;YPR185W;YPL100W;YJL036W;YPL149W;YBL078C;YNR007C;YBR279W;YGL180W;YDL149W;YNL223W;YGR178C;YFR021W
GO:0000422,autophagy of mitochondrion,-0.7780475915323508,0.0,-2.3040073846648914,YLR423C;YBL103C;YLL042C;YFR028C;YNR032W;YNL242W;YPR049C;YOL145C;YLR305C;YDL113C;YPR185W;YPL100W;YJL036W;YPL149W;YBL078C;YNR007C;YBR279W;YGL180W;YDL149W;YNL223W;YGR178C;YFR021W
GO:0061912,selective autophagy,-0.8694122469960046,0.0,-1.5322854139859123,YBR279W;YGL180W;YDL126C;YDL149W;YOL145C;YJL036W;YBL078C;YNR032W;YNL242W;YPR185W;YPL149W;YPR049C;YGR178C;YLL040C
GO:0000423,mitophagy,0.17275485457357,0.9902912621359223,0.4781157921140547,
GO:0016237,lysosomal microautophagy,-1.2013085771628114,0.0,-1.7080812288116187,YLR423C;YNR007C;YLL042C;YGL180W;YDL126C;YDL149W;YNL223W;YPL100W;YJL036W;YLR305C;YNL242W;YPR185W;YPL149W;YPR049C;YBL078C;YFR021W
GO:0030242,autophagy of peroxisome,-0.8072868467986529,0.008488964346349746,-1.778729675502601,YLR423C;YNL242W;YFR021W
GO:0045944,positive regulation of transcription by RNA polymerase II,1.601092896174864,0.085,1.0000000000000027,YBL103C;YER125W;YBR279W;YCR065W;YOL071W;YDR512C;YOR043W
GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",-4.0434782608695725,0.553,-0.9787825208386015,
GO:0000469,cleavage involved in rRNA processing,-2.7419354838709653,0.285,-0.9519756294238862,
GO:0090503,"RNA phosphodiester bond hydrolysis, exonucleolytic",0.7882352941176469,0.09473684210526316,1.3337809578975517,YLR059C
GO:0000459,exonucleolytic trimming involved in rRNA processing,0.9587628865979382,0.08181818181818182,1.288615965989613,
GO:0000460,maturation of 5.8S rRNA,-4.0434782608695725,0.561,-0.977496557740624,
GO:0031125,rRNA 3'-end processing,0.9574468085106383,0.0975609756097561,1.2765515809866466,
GO:0000467,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",0.9595959595959596,0.09216589861751152,1.2777760560324762,
GO:0090501,RNA phosphodiester bond hydrolysis,2.419753086419759,0.039,0.9999999999999781,YPL029W;YLR059C
GO:0000491,small nucleolar ribonucleoprotein complex assembly,-0.5188679245283019,0.9669117647058824,-0.6559389661068958,YPL240C
GO:0031126,sno(s)RNA 3'-end processing,-0.9882352941176458,0.14535901926444833,-1.3937499210581772,YOL145C;YBR279W
GO:0007127,meiosis I,-4.749999999999992,0.15,-0.9883618800401373,
GO:0000730,DNA recombinase assembly,0.5428571428571428,0.568760611205433,0.9314228966372413,YML032C
GO:0007131,reciprocal meiotic recombination,-1.2549019607843133,0.783,-0.9101612580620342,
GO:0051276,chromosome organization,1.2416851441241672,0.085,0.9999999999999939,YML032C;YER125W;YBR279W;YER095W;YPL240C;YDL126C;YGR178C;YDL059C
GO:0006289,nucleotide-excision repair,-1.1413442231758912,0.349,-0.9441240062611389,YOL145C;YAL015C;YBR279W
GO:0006283,transcription-coupled nucleotide-excision repair,-0.8571428571428579,0.13441955193482688,-1.325363588549371,YOL145C;YBR279W
GO:0000723,telomere maintenance,-2.645161290322578,0.541,-0.9801791942205348,
GO:0000722,telomere maintenance via recombination,-0.3734939759036146,0.7784342688330872,-0.6427908440820864,
GO:0006259,DNA metabolic process,1.2389791183294632,0.791,0.9999999999999989,YML032C;YBR279W;YER095W;YPL240C;YOL145C;YAL015C;YDL126C;YPL029W;YKL011C;YIR021W;YJR045C;YBL022C;YGR178C;YDL059C
GO:0032200,telomere organization,6.649999999999987,0.212,1.0000000000000133,YPL240C;YDL059C;YML032C;YER095W
GO:0000725,recombinational repair,-3.7499999999999947,0.537,-0.9872727682634858,
GO:0006302,double-strand break repair,4.7999999999999945,0.297,0.9999999999999802,YDL059C;YML032C;YER095W
GO:0000724,double-strand break repair via homologous recombination,-2.454545454545452,0.564,-0.9744897781617652,
GO:0000727,double-strand break repair via break-induced replication,0.7717391304347827,0.46411483253588515,1.0176244685228355,
GO:0065004,protein-DNA complex assembly,20.166666666666675,0.006,0.9999999999999989,YML032C;YER095W
GO:0090735,DNA repair complex assembly,0.5384615384615384,0.5923076923076923,0.9180851253777229,YML032C
GO:0045003,double-strand break repair via synthesis-dependent strand annealing,0.5199999999999998,0.6174089068825911,0.9067220012440717,YML032C
GO:0071897,DNA biosynthetic process,-27.250000000000004,0.066,-0.9996031290359522,
GO:0090174,organelle membrane fusion,-1.5698110011775972,0.03763987792472025,-1.5959148823692755,YDL126C
GO:0006997,nucleus organization,-8.512962180263452,0.124,-0.9976555869596169,YPL218W
GO:0048284,organelle fusion,-27.25,0.184,-0.9995582171597331,
GO:0000741,karyogamy,-0.8085106382978714,0.553082191780822,-0.9377165553959271,YDR022C
GO:0022414,reproductive process,1.3503184713375838,0.546,0.9999999999999869,YML032C;YER125W;YER095W;YFR028C;YOL071W;YDR512C
GO:0000747,conjugation with cellular fusion,15.5,0.0,1.0,YER125W
GO:0019953,sexual reproduction,1.8968253968253945,0.034,1.000000000000016,YDR512C;YER125W;YOL071W
GO:0000902,cell morphogenesis,-0.611111111111111,0.8278145695364238,-0.6019424512575194,
GO:0003006,developmental process involved in reproduction,3.511111111111105,0.369,1.000000000000014,YDR512C;YER125W;YOL071W
GO:0000753,cell morphogenesis involved in conjugation with cellular fusion,0.6831683168316831,0.6004901960784313,0.9085979860573198,
GO:0022413,reproductive process in single-celled organism,4.35294117647058,0.032,0.9999999999999931,YDR512C;YOL071W
GO:0007154,cell communication,1.2342342342342334,0.883,0.9999999999999977,YBL103C;YKR087C;YKL166C;YGL180W;YLR305C;YHR171W;YPR049C;YPL149W;YNL138W;YGR178C;YBL078C;YOR043W
GO:0098813,nuclear chromosome segregation,2.5675675675675693,0.82,1.0000000000000153,YDL126C
GO:0009653,anatomical structure morphogenesis,2.1237113402061825,0.416,0.9999999999999849,YER125W;YGR132C;YDL126C;YNL169C;YOL071W;YDR512C;YNL138W
GO:0048468,cell development,-56.39302659116611,0.017,-1.0067837399919852,YLL040C
GO:0051301,cell division,1.6170212765957428,0.135,0.9999999999999871,YFR028C
GO:0000910,cytokinesis,-13.5,0.069,-0.996907739880925,
GO:0032506,cytokinetic process,-1.4925373134328384,0.15658362989323843,-1.3914335231492967,YFR028C
GO:0000912,assembly of actomyosin apparatus involved in cytokinesis,-1.0526315789473697,0.2442622950819672,-1.1924309953866636,YFR028C
GO:1902407,assembly of actomyosin apparatus involved in mitotic cytokinesis,-1.030927835051545,0.23487544483985764,-1.2081864304755354,YFR028C
GO:0044837,actomyosin contractile ring organization,-1.1235955056179796,0.2255892255892256,-1.2290757102360927,YFR028C
GO:0000915,actomyosin contractile ring assembly,-1.0526315789473697,0.21294718909710392,-1.241145998519928,YFR028C
GO:0009987,cellular process,1.0,0.0,1.0,YLR423C;YBR037C;YBL103C;YKR087C;YMR035W;YCR065W;YFR028C;YOL071W;YOR297C;YFL016C;YIL022W;YDR231C;YLR067C;YLL009C;YLR305C;YIR021W;YOR045W;YGR231C;YMR150C;YHR024C;YPL149W;YDR512C;YDL059C;YBL078C;YNR007C;YPL240C;YGL180W;YIR004W;YGL191W;YML081C-A;YGR033C;YIL042C;YJL104W;YER125W;YOR027W;YLL018C-A;YPL029W;YHR171W;YBL017C;YOL145C;YPR100W;YMR203W;YGR028W;YDL113C;YNL169C;YPL218W;YJL036W;YPR020W;YKL084W;YOR232W;YFR004W;YER017C;YJL143W;YKL141W;YDR322C-A;YPR049C;YGR082W;YGR029W;YLR059C;YJL003W;YAL015C;YGR112W;YJL102W;YBL022C;YGR183C;YKL166C;YDR529C;YDR079W;YPL100W;YNL131W;YBL045C;YDR065W;YLR259C;YPR133W-A;YLR163C;YDL149W;YNL223W;YLR295C;YGR178C;YDR511W;YAL005C;YIL098C;YLL042C;YGR132C;YDL126C;YML129C;YNL328C;YNR032W;YLR090W;YNL242W;YNR017W;YPL063W;YOR043W;YER095W;YNL064C;YPR185W;YEL030W;YOL026C;YML032C;YOR020C;YKR065C;YHR116W;YDR375C;YER083C;YLR008C;YKL011C;YJR045C;YDR022C;YBR217W;YKL134C;YDL069C;YBR279W;YBR024W;YKL195W;YNL138W;YFR021W
GO:0065003,protein-containing complex assembly,1.180778032036617,0.002,0.9999999999999842,YBR037C;YIL098C;YDR322C-A;YER125W;YML129C;YLL018C-A;YOL071W;YDR231C;YLR067C;YER095W;YLL009C;YJL003W;YGR112W;YBL022C;YGR183C;YOL026C;YOR045W;YML032C;YOR020C;YDR529C;YDR375C;YDR079W;YHR116W;YPL218W;YPR020W;YDL069C;YLR259C;YPR133W-A;YBR024W;YPL240C;YLR295C;YFR004W;YGL191W;YER017C;YNL138W;YML081C-A;YIL042C;YDR511W
GO:0140694,non-membrane-bounded organelle assembly,3.488888888888884,0.022,0.9999999999999835,YKL166C;YNL169C;YFR004W;YGR178C;YBL078C
GO:0046165,alcohol biosynthetic process,-2.0526315789473695,0.8,-0.9252888562006266,
GO:0046394,carboxylic acid biosynthetic process,2.468354430379753,0.19,0.999999999999984,YER125W
GO:0006633,fatty acid biosynthetic process,0.640449438202247,0.725,0.8474891276065819,
GO:0000959,mitochondrial RNA metabolic process,-0.5294896664684559,0.5117521367521367,-0.8531724405961701,YCR065W
GO:0031329,regulation of cellular catabolic process,3.4090909090909154,0.986,0.9999999999999856,YLR423C;YER125W;YBR279W;YOL145C;YFR028C;YJL036W;YNR032W;YPR049C;YGR178C;YBL078C;YIL042C
GO:0051252,regulation of RNA metabolic process,1.2018867924528314,0.745,1.0000000000000135,YBL103C;YER125W;YBR279W;YCR065W;YOL145C;YFR028C;YOL071W;YDR512C;YGR178C;YOR043W
GO:0031331,positive regulation of cellular catabolic process,-14.999999999999982,0.745,-0.9986694888856911,
GO:0051254,positive regulation of RNA metabolic process,1.3750000000000022,0.75,1.0000000000000016,YBL103C;YER125W;YBR279W;YCR065W;YOL145C;YOL071W;YDR512C;YGR178C;YOR043W
GO:0006396,RNA processing,1.2309322033898333,0.504,1.0000000000000218,YER125W;YLR059C;YBR279W;YOL145C;YPL029W;YIR021W;YDR065W;YGR178C
GO:0140053,mitochondrial gene expression,3.6999999999999926,0.744,1.0000000000000153,YDL069C;YLR067C;YCR065W;YML129C;YPL029W;YPR100W;YJL102W;YIR021W;YDR065W
GO:0000963,mitochondrial RNA processing,0.5422638235421051,0.3143939393939394,1.112739404486909,YPL029W
GO:0000966,RNA 5'-end processing,-0.9242424242424235,0.5431235431235432,-0.8463454075032344,YDR065W
GO:0031123,RNA 3'-end processing,-2.0270270270270236,0.387,-0.9756325092015405,
GO:0006383,transcription by RNA polymerase III,-1.1830985915492946,0.3658227848101266,-1.1498275951692007,YBR279W
GO:0006351,DNA-templated transcription,1.1908127208480574,0.842,1.0000000000000102,YBL103C;YER125W;YBR279W;YCR065W;YOL145C;YFR028C;YOL071W;YDR512C;YOR043W
GO:0007096,regulation of exit from mitosis,-1.2820512820512795,0.21194029850746268,-1.3131590294382816,YFR028C
GO:0010458,exit from mitosis,-1.4285714285714255,0.15316455696202533,-1.3782515396290922,YFR028C
GO:0042221,response to chemical,1.2475490196078425,0.091,1.000000000000014,YAL005C;YBR037C;YGR029W;YBL103C;YLR259C;YER125W;YCR065W;YBR024W;YDL126C;YAL015C;YFR028C;YNL064C;YJR045C;YBL022C;YOR297C;YEL030W
GO:0032774,RNA biosynthetic process,1.1894736842105267,0.622,1.0000000000000089,YBL103C;YER125W;YBR279W;YCR065W;YOL145C;YFR028C;YOL071W;YDR512C;YOR043W
GO:0006352,DNA-templated transcription initiation,-2.8666666666666636,0.986,-0.9562355452766511,
GO:0006367,transcription initiation at RNA polymerase II promoter,-1.734693877551022,0.27,-1.0946696029568945,YOL145C
GO:0043933,protein-containing complex organization,1.14338919925512,0.999,0.9999999999999958,YAL005C;YBR037C;YIL098C;YDR322C-A;YER125W;YDL126C;YML129C;YLL018C-A;YOL071W;YDR231C;YLR067C;YER095W;YLL009C;YJL003W;YGR112W;YBL022C;YGR183C;YOL026C;YOR045W;YML032C;YOR020C;YDR529C;YDR375C;YDR079W;YHR116W;YPL218W;YPR020W;YDL069C;YLR259C;YPR133W-A;YBR024W;YPL240C;YLR295C;YFR004W;YGL191W;YER017C;YNL138W;YML081C-A;YIL042C;YDR511W
