GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = None;NES*_neg=None)),Leading-edge subset
GO:0032271,regulation of protein polymerization,1.6111111111111112,0.639,1.0000000000000129,YKL013C;YBR234C;YLR370C;YNR035C
GO:0033043,regulation of organelle organization,1.044715447154472,0.095,1.0000000000000178,YKL013C;YBR234C;YLR370C;YNR035C
GO:0051493,regulation of cytoskeleton organization,1.1447368421052626,0.865,0.999999999999985,YKL013C;YBR234C;YLR370C;YNR035C
GO:0044238,primary metabolic process,1.0017487612940836,0.012,1.0000000000000178,YBL080C;YCL044C;YOR060C;YFL039C;YJL063C;YKR085C;YDR339C;YIL051C
GO:0071704,organic substance metabolic process,1.0013789299503586,0.072,1.0000000000000238,YBL080C;YCL044C;YOR060C;YFL039C;YJL063C;YKR085C;YDR339C;YCR020C;YIL051C
GO:0043170,macromolecule metabolic process,1.0024708789269328,0.043,0.9999999999999918,YBL080C;YCL044C;YOR060C;YFL039C;YJL063C;YKR085C;YDR339C;YIL051C
GO:0044281,small molecule metabolic process,1.0147453083109919,0.105,0.999999999999984,YCR020C;YBL080C;YIL051C
GO:0006796,phosphate-containing compound metabolic process,1.0203784570596797,0.935,1.0000000000000013,
GO:0019637,organophosphate metabolic process,1.0377358490566038,0.0,0.9999999999999893,
GO:1901135,carbohydrate derivative metabolic process,1.0434782608695652,0.0,0.9999999999999766,
GO:0006793,phosphorus metabolic process,1.0198019801980198,0.0,0.9999999999999882,
GO:0046390,ribose phosphate biosynthetic process,1.21875,0.0,1.0,
GO:1901137,carbohydrate derivative biosynthetic process,1.0633484162895928,0.0,0.9999999999999902,
GO:0042546,cell wall biogenesis,1.14,0.752,1.0000000000000004,YFL039C
GO:0019752,carboxylic acid metabolic process,1.032745591939547,0.321,0.9999999999999745,YBL080C;YIL051C
GO:1901615,organic hydroxy compound metabolic process,1.0952380952380951,0.871,1.0000000000000138,YCR020C
GO:0006066,alcohol metabolic process,1.1272727272727272,0.0,0.9999999999999926,YCR020C
GO:0034308,primary alcohol metabolic process,2.555555555555556,0.383,0.9999999999999781,YCR020C
GO:0006091,generation of precursor metabolites and energy,1.0714285714285714,0.0,1.0000000000000056,
GO:0009060,aerobic respiration,1.1891891891891893,0.883,1.0000000000000158,
GO:0080090,regulation of primary metabolic process,1.0135135135135132,0.328,0.9999999999999908,YOR060C
GO:0015980,energy derivation by oxidation of organic compounds,1.097902097902098,0.858,1.0000000000000124,
GO:0019538,protein metabolic process,1.0057179161372298,0.672,1.0000000000000075,YBL080C;YCL044C;YFL039C;YJL063C;YKR085C;YIL051C
GO:0006725,cellular aromatic compound metabolic process,1.0045754956786985,0.003,0.9999999999999768,YBL080C;YOR060C;YFL039C;YDR339C;YCR020C
GO:0034641,cellular nitrogen compound metabolic process,1.0025740025740024,0.157,1.0000000000000142,YBL080C;YOR060C;YFL039C;YJL063C;YKR085C;YDR339C;YCR020C;YIL051C
GO:0006139,nucleobase-containing compound metabolic process,1.0053050397877983,0.406,0.9999999999999989,YOR060C;YFL039C;YBL080C;YDR339C
GO:0019219,regulation of nucleobase-containing compound metabolic process,1.0192307692307692,0.0,1.0000000000000238,YOR060C
GO:0009117,nucleotide metabolic process,1.0848484848484847,0.937,0.9999999999999918,
GO:0072521,purine-containing compound metabolic process,1.120689655172414,0.0,0.9999999999999903,
GO:0006163,purine nucleotide metabolic process,1.14,0.766,1.0000000000000004,
GO:0009165,nucleotide biosynthetic process,1.1386138613861385,0.807,0.9999999999999932,
GO:0072522,purine-containing compound biosynthetic process,1.25,0.0,1.0000000000000002,
GO:0006164,purine nucleotide biosynthetic process,1.2745098039215685,0.0,1.000000000000013,
GO:0009152,purine ribonucleotide biosynthetic process,1.3255813953488371,0.859,1.000000000000003,
GO:0009206,purine ribonucleoside triphosphate biosynthetic process,3.333333333333333,0.0,0.999999999999988,
GO:0072527,pyrimidine-containing compound metabolic process,1.4827586206896555,0.635,0.9999999999999789,YCR020C
GO:0044260,cellular macromolecule metabolic process,1.005798969072165,0.062,0.9999999999999857,YBL080C;YOR060C;YFL039C;YJL063C;YKR085C;YIL051C
GO:0090304,nucleic acid metabolic process,1.0065165876777251,0.802,0.999999999999983,YOR060C;YFL039C;YBL080C;YDR339C
GO:0006260,DNA replication,1.0979020979020984,0.61,1.0000000000000127,YOR060C
GO:0006270,DNA replication initiation,1.3684210526315794,0.467,0.9999999999999896,YOR060C
GO:0006275,regulation of DNA replication,1.3499999999999996,0.206,1.0000000000000069,YOR060C
GO:0006974,cellular response to DNA damage stimulus,1.0403458213256485,0.751,0.9999999999999833,YFL039C
GO:0043412,macromolecule modification,1.0154015401540153,0.058,0.9999999999999991,YFL039C
GO:0016043,cellular component organization,1.0038554216867466,0.753,1.0000000000000238,YKL013C;YFL039C;YJR065C;YBR234C;YLR370C;YNR035C
GO:0016072,rRNA metabolic process,1.0417910447761192,0.118,1.0000000000000004,YDR339C
GO:0034660,ncRNA metabolic process,1.0248565965583174,0.0,1.000000000000023,YBL080C;YDR339C
GO:0006399,tRNA metabolic process,1.0721649484536082,0.0,0.999999999999988,YBL080C
GO:0033036,macromolecule localization,1.0134158926728587,0.206,1.0000000000000207,YFL039C;YNR035C
GO:0034645,cellular macromolecule biosynthetic process,1.016566265060241,0.809,1.0000000000000215,YJL063C;YBL080C;YIL051C;YKR085C
GO:0043039,tRNA aminoacylation,1.5384615384615388,0.67,1.0000000000000198,YBL080C
GO:0006518,peptide metabolic process,1.0207156308851224,0.821,1.0000000000000082,YJL063C;YBL080C;YIL051C;YKR085C
GO:0036211,protein modification process,1.0173482032218093,0.621,1.0000000000000162,YFL039C
GO:0043543,protein acylation,1.1971830985915493,0.0,1.000000000000025,YFL039C
GO:0006473,protein acetylation,1.225806451612903,0.0,0.9999999999999866,YFL039C
GO:0006475,internal protein amino acid acetylation,1.269230769230769,0.201,1.0000000000000233,YFL039C
GO:0006508,proteolysis,1.0331753554502374,0.469,1.0000000000000089,YCL044C
GO:0006515,protein quality control for misfolded or incompletely synthesized proteins,1.9333333333333331,0.223,0.9999999999999921,YCL044C
GO:0030163,protein catabolic process,1.049122807017544,0.0,1.0000000000000113,YCL044C
GO:0006520,cellular amino acid metabolic process,1.056034482758621,0.476,1.00000000000001,YBL080C;YIL051C
GO:0009081,branched-chain amino acid metabolic process,2.4000000000000004,0.453,0.9999999999999813,YIL051C
GO:0006549,isoleucine metabolic process,-3.666666666666667,0.383,-0.9692483919288112,
GO:1901576,organic substance biosynthetic process,1.0049999999999994,0.65,1.0000000000000036,YJL063C;YBL080C;YIL051C;YKR085C
GO:1901575,organic substance catabolic process,1.0174731182795704,0.41,1.0000000000000107,YIL051C;YCL044C
GO:0009150,purine ribonucleotide metabolic process,1.1538461538461537,0.0,0.9999999999999863,
GO:0006807,nitrogen compound metabolic process,1.0015508684863523,0.299,1.000000000000013,YBL080C;YCL044C;YOR060C;YFL039C;YJL063C;YKR085C;YDR339C;YCR020C;YIL051C
GO:0044249,cellular biosynthetic process,1.0051177072671438,0.617,1.0000000000000187,YJL063C;YBL080C;YIL051C;YKR085C
GO:0008152,metabolic process,1.001305823974928,0.76,1.000000000000009,YBL080C;YCL044C;YOR060C;YFL039C;YJL063C;YKR085C;YDR339C;YCR020C;YIL051C
GO:0055086,nucleobase-containing small molecule metabolic process,1.0686274509803921,0.0,0.9999999999999815,
GO:0006753,nucleoside phosphate metabolic process,1.0809248554913296,0.716,1.000000000000025,
GO:0046034,ATP metabolic process,1.424242424242424,0.0,0.9999999999999954,
GO:0006754,ATP biosynthetic process,8.0,0.0,1.0,
GO:0006766,vitamin metabolic process,1.297872340425532,0.0,0.9999999999999858,YCR020C
GO:0006767,water-soluble vitamin metabolic process,1.297872340425532,0.0,0.9999999999999858,YCR020C
GO:0042723,thiamine-containing compound metabolic process,8.0,0.0,1.0,YCR020C
GO:0090407,organophosphate biosynthetic process,1.0557768924302788,0.0,1.0000000000000207,
GO:0051234,establishment of localization,1.0084865629420083,0.11,0.999999999999991,YLR370C;YNR035C;YFL039C
GO:0006810,transport,1.009495982468955,0.486,1.0000000000000149,YFL039C;YNR035C
GO:0071705,nitrogen compound transport,1.0166468489892986,0.619,0.9999999999999745,YFL039C
GO:0071702,organic substance transport,1.0148777895855472,0.0,1.000000000000013,YFL039C
GO:0015031,protein transport,1.0226171243941844,0.584,1.0000000000000089,YFL039C
GO:0008104,protein localization,1.0158730158730158,0.018,1.0000000000000033,YFL039C;YNR035C
GO:0016192,vesicle-mediated transport,1.0292134831460675,0.591,0.9999999999999739,YFL039C;YNR035C
GO:0032940,secretion by cell,1.2372881355932202,0.195,1.0000000000000104,YFL039C
GO:0006897,endocytosis,1.104,0.0,0.9999999999999815,YFL039C;YNR035C
GO:0006898,receptor-mediated endocytosis,2.272727272727272,0.555,0.9999999999999979,YNR035C
GO:0050896,response to stimulus,1.011317704122878,0.322,0.9999999999999849,YFL039C
GO:0033554,cellular response to stress,1.0190476190476194,0.617,1.0000000000000218,YFL039C
GO:0006996,organelle organization,1.0060240963855422,0.042,0.9999999999999976,YKL013C;YFL039C;YJR065C;YBR234C;YLR370C;YNR035C
GO:0097435,supramolecular fiber organization,1.095238095238095,0.523,1.0000000000000135,YKL013C;YJR065C;YBR234C;YLR370C;YNR035C
GO:0030036,actin cytoskeleton organization,1.0633802816901408,0.102,1.0000000000000175,YKL013C;YFL039C;YJR065C;YBR234C;YLR370C;YNR035C
GO:0007015,actin filament organization,1.1369863013698633,0.237,0.999999999999976,YKL013C;YJR065C;YBR234C;YLR370C;YNR035C
GO:0032505,reproduction of a single-celled organism,1.0736842105263158,0.463,1.0000000000000167,YFL039C
GO:0007163,establishment or maintenance of cell polarity,1.1320754716981136,0.641,0.9999999999999916,YFL039C
GO:0051716,cellular response to stimulus,1.0124666073018698,0.135,0.9999999999999802,YFL039C
GO:0045229,external encapsulating structure organization,1.0553191489361702,0.1,0.9999999999999941,YFL039C
GO:0030832,regulation of actin filament length,4.666666666666666,0.635,1.0000000000000033,YKL013C;YBR234C;YLR370C;YNR035C
GO:0110053,regulation of actin filament organization,1.3793103448275865,0.222,0.999999999999995,YKL013C;YBR234C;YLR370C;YNR035C
GO:0008154,actin polymerization or depolymerization,2.8333333333333326,0.769,0.9999999999999927,YKL013C;YBR234C;YLR370C;YNR035C
GO:0008064,regulation of actin polymerization or depolymerization,4.666666666666666,0.625,1.0000000000000033,YKL013C;YBR234C;YLR370C;YNR035C
GO:0070727,cellular macromolecule localization,1.0154946364719908,0.459,0.9999999999999932,YFL039C;YNR035C
GO:0031032,actomyosin structure organization,2.0769230769230766,0.0,0.9999999999999942,YFL039C
GO:0032535,regulation of cellular component size,1.3142857142857134,0.89,1.0000000000000149,YKL013C;YBR234C;YLR370C;YNR035C
GO:0018205,peptidyl-lysine modification,1.1129032258064515,0.0,0.9999999999999996,YFL039C
GO:0034654,nucleobase-containing compound biosynthetic process,1.0154696132596686,0.375,0.9999999999999812,
GO:0009056,catabolic process,1.0133060388945745,0.647,0.9999999999999838,YIL051C;YCL044C
GO:0045333,cellular respiration,1.1521739130434783,0.719,0.9999999999999875,
GO:0009082,branched-chain amino acid biosynthetic process,15.0,0.0,1.0,YIL051C
GO:0009097,isoleucine biosynthetic process,-2.5,0.28,-0.9346667912889055,
GO:1901293,nucleoside phosphate biosynthetic process,1.1359223300970873,0.0,1.0000000000000089,
GO:0009141,nucleoside triphosphate metabolic process,1.2692307692307692,0.0,1.0000000000000235,
GO:0009142,nucleoside triphosphate biosynthetic process,1.875,0.0,1.0,
GO:0009144,purine nucleoside triphosphate metabolic process,1.35,0.0,1.0000000000000073,
GO:0009145,purine nucleoside triphosphate biosynthetic process,3.333333333333333,0.0,0.999999999999988,
GO:0009259,ribonucleotide metabolic process,1.1308411214953271,0.0,1.0000000000000024,
GO:0009260,ribonucleotide biosynthetic process,1.2413793103448276,0.0,0.9999999999999746,
GO:0009199,ribonucleoside triphosphate metabolic process,1.3181818181818181,0.0,0.9999999999999967,
GO:0009201,ribonucleoside triphosphate biosynthetic process,2.1666666666666665,0.196,0.9999999999999906,
GO:0009205,purine ribonucleoside triphosphate metabolic process,1.3684210526315788,0.932,0.9999999999999891,
GO:0019693,ribose phosphate metabolic process,1.1228070175438596,0.789,0.9999999999999889,
GO:0071852,fungal-type cell wall organization or biogenesis,1.0599078341013826,0.601,0.9999999999999849,YFL039C
GO:0009272,fungal-type cell wall biogenesis,1.2,0.0,0.9999999999999811,YFL039C
GO:0035592,establishment of protein localization to extracellular region,2.9999999999999996,0.0,1.0,YFL039C
GO:0036260,RNA capping,1.4117647058823528,0.069,0.9999999999999905,YDR339C
GO:0071555,cell wall organization,1.0553191489361702,0.075,0.9999999999999941,YFL039C
GO:0019222,regulation of metabolic process,1.0118543607112611,0.306,1.0000000000000064,YOR060C
GO:0044085,cellular component biogenesis,1.0068545316070066,0.476,0.9999999999999899,YKL013C;YFL039C;YBR234C;YDR339C;YLR370C;YNR035C
GO:0051171,regulation of nitrogen compound metabolic process,1.0140562248995986,0.0,0.9999999999999943,YOR060C
GO:0051130,positive regulation of cellular component organization,1.1129032258064515,0.0,0.9999999999999996,YBR234C
GO:0010638,positive regulation of organelle organization,1.1772151898734182,0.316,1.0000000000000013,YBR234C
GO:0044087,regulation of cellular component biogenesis,1.0650887573964498,0.432,1.000000000000005,YKL013C;YBR234C;YLR370C;YNR035C
GO:0032989,cellular component morphogenesis,1.222222222222222,0.059,1.0000000000000222,YFL039C
GO:0045184,establishment of protein localization,1.0218749999999996,0.206,0.9999999999999841,YFL039C
GO:0015986,proton motive force-driven ATP synthesis,8.0,0.0,1.0,
GO:0071840,cellular component organization or biogenesis,1.002952340784479,0.423,0.9999999999999759,YKL013C;YFL039C;YJR065C;YBR234C;YDR339C;YLR370C;YNR035C
GO:0018393,internal peptidyl-lysine acetylation,1.269230769230769,0.205,1.0000000000000233,YFL039C
GO:0016573,histone acetylation,1.2745098039215683,0.175,1.0000000000000129,YFL039C
GO:0018394,peptidyl-lysine acetylation,1.269230769230769,0.197,1.0000000000000233,YFL039C
GO:0018193,peptidyl-amino acid modification,1.0654205607476637,0.676,1.0000000000000195,YFL039C
GO:0090305,nucleic acid phosphodiester bond hydrolysis,1.0538461538461539,0.0,0.9999999999999932,YDR339C
GO:0022613,ribonucleoprotein complex biogenesis,1.0293501048218028,0.076,1.0000000000000098,YDR339C
GO:0030029,actin filament-based process,1.0624999999999998,0.169,0.9999999999999998,YKL013C;YFL039C;YJR065C;YBR234C;YLR370C;YNR035C
GO:0030041,actin filament polymerization,3.75,0.122,1.0,YKL013C;YBR234C;YLR370C;YNR035C
GO:0090329,regulation of DNA-templated DNA replication,1.4516129032258063,0.0,0.9999999999999826,YOR060C
GO:0030174,regulation of DNA-templated DNA replication initiation,2.9999999999999996,0.0,1.0,YOR060C
GO:0043934,sporulation,1.089171974522293,0.0,1.0000000000000049,YFL039C
GO:0030435,sporulation resulting in formation of a cellular spore,1.091503267973856,0.068,1.0000000000000062,YFL039C
GO:0043935,sexual sporulation resulting in formation of a cellular spore,1.1333333333333333,0.0,0.9999999999999967,YFL039C
GO:0030437,ascospore formation,1.14,0.731,1.0000000000000004,YFL039C
GO:0042244,spore wall assembly,1.424242424242424,0.0,0.9999999999999954,YFL039C
GO:0071940,fungal-type cell wall assembly,1.4117647058823526,0.18,0.9999999999999902,YFL039C
GO:0070591,ascospore wall biogenesis,1.424242424242424,0.0,0.9999999999999954,YFL039C
GO:0030476,ascospore wall assembly,1.424242424242424,0.0,0.9999999999999954,YFL039C
GO:0032956,regulation of actin cytoskeleton organization,1.211538461538461,0.867,0.9999999999999913,YKL013C;YBR234C;YLR370C;YNR035C
