GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = 1.784857611704173;NES*_neg=None)),Leading-edge subset
GO:0031506,cell wall glycoprotein biosynthetic process,0.6618257261410797,0.6607142857142857,0.8823447091202953,
GO:0000032,cell wall mannoprotein biosynthetic process,0.6618257261410797,0.676829268292683,0.8812154696132595,
GO:0006631,fatty acid metabolic process,0.5046291011031351,0.20123203285420946,1.2347424464869479,YPR004C;YDL110C;YGL010W;YLR118C;YPL148C
GO:0000038,very long-chain fatty acid metabolic process,0.5390946502057574,0.9064885496183206,0.7233850847403996,
GO:0030001,metal ion transport,-0.6405054351481522,0.010362694300518135,-1.832142855000112,YLR443W;YJR054W;YKR106W;YER185W;YOR383C;YLL048C
GO:0000041,transition metal ion transport,-0.5928354553049205,0.06924643584521385,-1.5027568873723347,YCL073C;YKR106W;YER185W;YOR383C;YOR382W
GO:0070925,organelle assembly,0.4349382697426076,0.024793388429752067,1.3289014062199171,YJR123W;YOR167C;YJR113C;YNR037C;YGL189C;YNL306W;YLL014W;YER131W;YKL156W;YKL006W;YPL143W;YIL148W;YLR404W
GO:1905037,autophagosome organization,-0.5375704452933737,0.49798387096774194,-0.9763082871021704,YHL023C;YJR138W
GO:0000045,autophagosome assembly,-0.5366383190691718,0.48867924528301887,-0.9720157044995328,YHL023C;YJR138W
GO:0043604,amide biosynthetic process,-0.8117647058823559,0.921,-0.9657524262964532,
GO:1901566,organonitrogen compound biosynthetic process,15.723404255318991,0.921,0.9999999999999939,YIL093C;YDR496C;YKL138C;YNL284C;YBR146W;YGL103W;YKL218C;YPL189W;YKR006C;YLR432W;YDR117C;YIL148W;YKL181W;YBL068W;YHL033C;YMR230W;YBR263W;YMR170C;YPR047W;YDL075W;YMR271C;YER087W;YBR251W;YBR268W;YDR531W;YOR155C;YGR148C;YHL001W;YMR300C;YGL139W;YNR012W;YPR062W;YKL104C;YPL005W;YPL183W-A;YOL120C;YJL057C;YDR282C;YDL193W;YHR010W;YCR024C;YGL050W;YPL052W;YPR058W;YDR232W;YOR234C;YJR101W;YBR162W-A;YOL052C;YNL069C;YPL081W;YDR399W;YLR185W;YBR122C;YDR064W;YCL047C;YDL133C-A;YER050C;YDL202W;YJL096W;YDR041W;YGL189C;YNR037C;YNL306W;YNL175C;YMR282C;YDR347W;YML063W;YDL045W-A;YAL036C;YDR462W;YOR293W;YPL013C;YPL143W;YGL107C;YJL131C;YMR121C;YLR287C-A;YKL184W;YLR333C;YDR333C;YML068W;YLR420W;YLR404W;YPR129W;YJL097W;YBR252W;YKL067W;YPL009C;YMR194W;YDR454C;YLR058C;YGR201C;YKL216W;YPL104W;YHR144C;YGL110C;YNL301C;YBR084C-A;YML106W;YLR204W;YOR167C;YJR133W;YNR022C;YNL255C;YJR123W;YGR173W;YJR075W;YML035C;YLR017W;YGR076C;YOR175C;YML022W;YDR012W;YGR102C;YLR312W-A;YJL136C;YBR271W;YLR359W;YDL136W;YBR176W;YER074W;YOR336W;YBL027W;YPL079W;YER043C;YCR059C;YBR261C;YER131W;YKL156W;YPR043W;YMR297W;YDR307W;YMR278W;YHR063C;YLR029C;YKL003C;YHL004W;YDL061C;YPL148C;YDR350C;YDL205C;YGR215W;YKL155C;YNL122C;YHR128W;YKR080W;YOR369C;YOR096W;YDR408C;YNL185C;YPL184C;YBR282W;YKL024C;YGL123W;YBR139W;YJR094W-A;YDR020C;YGR034W;YER102W;YJL177W;YML026C;YBR246W;YLR406C;YLR439W;YDL191W;YDR152W;YPR069C;YOR312C;YNR036C;YBR191W;YHR141C;YEL021W;YNL063W;YOR276W;YBL038W;YPR166C;YDR034C;YBL092W;YOL114C;YHR147C;YHR064C;YMR120C;YER056C-A;YCR017C;YNL137C;YFR032C-A;YPL220W;YMR024W;YMR193W;YGR149W;YBR189W;YLR146C;YPL090C;YLL045C;YDR226W;YOR128C;YIL145C;YNL162W;YKL180W;YGL031C;YFR031C-A;YDR196C;YHR168W;YBR031W;YJL189W;YML009C;YLR281C;YBL087C;YKL006W;YHL015W;YLR325C;YLR057W;YDR266C;YOR158W;YOR051C;YDR405W;YGR277C;YDL184C;YDL082W;YKR094C;YNL157W;YGR027C;YDL177C;YBR181C;YPL173W;YIL069C;YBR101C;YJR014W;YHR216W;YLR143W;YNL141W;YDR441C;YPL249C-A;YLR441C;YEL058W;YHR132W-A;YCL005W;YCR003W;YMR158W;YLR061W;YBL072C;YGR084C;YCL018W;YPL273W;YNR045W;YNL096C;YLR262C-A;YPL226W;YIL137C;YPL207W;YCR046C;YER170W;YLL018C;YNL183C;YGR271W;YMR289W;YPL198W;YDR500C;YDR471W;YJR113C;YDR428C;YNL178W;YGL076C;YMR066W;YJR061W;YER099C;YMR242C;YER007C-A;YIL078W;YKR084C;YDL119C;YNL067W;YNL081C;YLR209C;YJL130C;YIL083C;YLR367W;YMR217W;YDR197W;YFL034C-A;YDL066W;YDR374C;YKL167C;YLR388W;YGL147C;YIL133C;YDR237W;YNL252C;YMR286W;YLR344W
GO:1901605,alpha-amino acid metabolic process,-0.43263407804849924,0.2960199004975124,-1.1171080639186655,YPL273W;YJL130C;YKL104C;YMR110C;YKL184W;YKL218C;YDL066W;YDR034C;YLR058C
GO:0006575,cellular modified amino acid metabolic process,-0.2983874167544082,0.5142857142857142,-0.9634485549201308,YPL273W;YKL184W;YLR058C;YKR080W;YGR201C;YMR170C
GO:0031503,protein-containing complex localization,0.4374466790443945,0.3588516746411483,1.0887821176996817,YPL220W;YNL189W;YNL178W;YIL148W;YKR094C
GO:0033750,ribosome localization,0.6443965517241355,0.1649269311064718,1.2821519043477634,YPL220W;YIL148W;YNL178W
GO:0051168,nuclear export,0.5179598642436997,0.023121387283236993,1.5538854521265077,YPL220W;YER063W;YJR123W;YOR167C;YGL189C;YNL178W;YML026C;YER131W;YIL148W;YOR293W
GO:0051656,establishment of organelle localization,-0.3447694546911095,0.7424483306836248,-0.7887571933691112,YPL017C
GO:0042254,ribosome biogenesis,-0.5617474580974169,0.92,-0.9075887660002584,YNL308C
GO:0000054,ribosomal subunit export from nucleus,0.6447793326157143,0.19148936170212766,1.2982383189261848,YPL220W;YIL148W;YNL178W
GO:0000055,ribosomal large subunit export from nucleus,0.6515789473684215,0.28294573643410853,1.1648215165091,YPL220W;YIL148W
GO:0000056,ribosomal small subunit export from nucleus,0.928719008264463,0.18979591836734694,1.2025705214478566,
GO:0000819,sister chromatid segregation,-0.5303014719031444,0.15851851851851853,-1.2854349478709464,YPL017C;YOR339C
GO:0140014,mitotic nuclear division,-0.5589267151038728,0.1445945945945946,-1.3121959407358106,YPL017C;YOR339C
GO:0035556,intracellular signal transduction,-0.7634497651984778,0.004,-1.3811354470826558,YDL025C;YIL113W;YJR138W;YDR006C;YDL240W;YFL047W;YHL010C;YKL171W;YHL023C;YDR466W;YDL073W
GO:1901988,negative regulation of cell cycle phase transition,-0.6353211009174305,0.77882797731569,-0.7889762041292162,YGR250C
GO:0071900,regulation of protein serine/threonine kinase activity,-0.3830667874996898,0.3884462151394422,-1.0451685833721926,YGL134W;YDL073W;YPL219W
GO:1904029,regulation of cyclin-dependent protein kinase activity,-0.3213909378292917,0.673469387755102,-0.8324119794849696,YER059W;YPL014W;YNL289W;YIL050W;YDL179W;YGR233C;YPL219W;YGL134W
GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,-0.32105263157894626,0.6652267818574514,-0.8442595225402716,YER059W;YPL014W;YNL289W;YIL050W;YDL179W;YGR233C;YPL219W;YGL134W
GO:0044772,mitotic cell cycle phase transition,-0.5354629854228791,0.18098958333333334,-1.2400300296309292,YOR066W;YOR339C
GO:0044843,cell cycle G1/S phase transition,-0.34840454229568135,0.623574144486692,-0.8428024241771529,YOR066W
GO:0000082,G1/S transition of mitotic cell cycle,-0.34840454229568135,0.6454545454545455,-0.8401844673530351,YOR066W
GO:0006355,regulation of DNA-templated transcription,-1.3491966494373924,0.025,-1.0734546597555261,YMR019W;YOR066W;YOR141C;YDR034C;YDL048C;YPR013C;YBR239C;YFL052W;YKL222C
GO:0000083,regulation of transcription involved in G1/S transition of mitotic cell cycle,-0.3167395938629744,0.7456896551724138,-0.7529038549946273,YOR066W
GO:0006082,organic acid metabolic process,-0.7166244066464553,0.515,-0.9871198083020655,YPL273W;YDR034C;YIR031C;YLR174W;YLL018C;YMR323W;YMR170C
GO:0006790,sulfur compound metabolic process,-0.22794999599069565,0.9375,-0.6520026941218735,YPL273W;YGR201C
GO:1901564,organonitrogen compound metabolic process,1.425419240953237,0.0,0.9999999999999943,YDL179W;YLR432W;YDR117C;YMR170C;YPL236C;YBR229C;YGL139W;YNR012W;YPR149W;YDR399W;YMR205C;YLR185W;YBR122C;YDR410C;YJL096W;YBL067C;YOR062C;YOR293W;YML068W;YOL136C;YLR420W;YLR404W;YBR252W;YER139C;YFR010W;YNL335W;YBR062C;YGR071C;YML035C;YBR302C;YLR017W;YOR175C;YDR466W;YLR178C;YER043C;YCR059C;YDR307W;YJR099W;YOR242C;YNL077W;YDL061C;YHR128W;YDR408C;YGR034W;YJL177W;YOR312C;YGR052W;YBL092W;YGL082W;YMR193W;YBR189W;YLR146C;YIR032C;YOR246C;YIL145C;YIR027C;YDR196C;YPL064C;YML009C;YKL006W;YLR179C;YOL056W;YDL082W;YKR094C;YNL157W;YDR441C;YMR158W;YLR061W;YDR161W;YIL137C;YHR132C;YMR289W;YPL198W;YDR500C;YGL076C;YNL178W;YMR066W;YER078C;YER099C;YMR242C;YLR180W;YGL121C;YIL078W;YDL119C;YKR023W;YKL162C;YMR217W;YDL066W;YPL150W;YKL100C;YOR339C;YMR271C;YLR344W;YNR051C;YIL093C;YDR267C;YBR146W;YJL046W;YJR051W;YHR153C;YPR047W;YOR155C;YDR319C;YHL001W;YPL183W-A;YDL193W;YHR010W;YOR234C;YDR139C;YDR064W;YLR299W;YOR090C;YDL073W;YNL175C;YMR282C;YML063W;YAL036C;YJL131C;YBR028C;YMR121C;YKR017C;YKL184W;YPL009C;YMR194W;YLR019W;YDR454C;YGR201C;YGL110C;YBR084C-A;YML106W;YNR022C;YJR075W;YBR271W;YGR102C;YER037W;YJL136C;YJL144W;YBL027W;YNR028W;YBR261C;YPR043W;YHR063C;YGR240C;YLR065C;YPL148C;YNL252C;YKL155C;YDL122W;YOR196C;YKR080W;YIL156W;YOR021C;YPL184C;YGL123W;YKL024C;YDR020C;YML026C;YEL052W;YKL116C;YLR406C;YIR042C;YPR127W;YDR152W;YLR389C;YNL238W;YBL091C;YNR036C;YHR141C;YNL063W;YFR032C-A;YKL010C;YPL220W;YER059W;YMR024W;YGR149W;YPL038W;YAL046C;YNL162W;YGL056C;YGL031C;YLR306W;YDR253C;YLR281C;YDR305C;YOR158W;YDR257C;YIL069C;YMR291W;YHR132W-A;YCL018W;YLR262C-A;YGR019W;YDR430C;YDR050C;YOL025W;YOR163W;YIL015W;YNL183C;YGR271W;YLR446W;YCL050C;YGR023W;YDR471W;YDR049W;YLR244C;YMR274C;YPL219W;YLR373C;YIR038C;YNL067W;YLR209C;YIL083C;YJR067C;YDR374C;YGL147C;YPL003W;YDR496C;YDL248W;YHL030W;YPL189W;YIL148W;YBL068W;YHL033C;YLR421C;YER098W;YER087W;YBR268W;YMR300C;YIL005W;YIR031C;YPR062W;YPL005W;YOL120C;YDR313C;YGL263W;YCR024C;YGL050W;YLR352W;YDL025C;YLR118C;YDR232W;YOL052C;YPL081W;YDL133C-A;YDR144C;YER050C;YDR041W;YGL189C;YNR037C;YGR136W;YDL045W-A;YDR462W;YGL107C;YLR287C-A;YLR333C;YMR110C;YLR239C;YLL039C;YKL171W;YKL077W;YPL104W;YKL216W;YGR001C;YIL113W;YGR173W;YGR076C;YML022W;YPL281C;YJL151C;YBR176W;YER074W;YGL010W;YMR171C;YDR371W;YLR104W;YKL003C;YHL004W;YDR350C;YGR215W;YNL122C;YBR282W;YJL055W;YBR139W;YJR094W-A;YGL224C;YPL072W;YML111W;YBR246W;YDL191W;YBR191W;YNL024C;YMR304W;YDL021W;YHR028C;YPR166C;YLR247C;YDR034C;YOL114C;YDR530C;YHR064C;YKL133C;YLR073C;YIL064W;YOL087C;YPL090C;YLL045C;YDR226W;YOR128C;YHL039W;YJR129C;YNL200C;YHR168W;YBR031W;YJL189W;YBL087C;YLR057W;YLR325C;YHL010C;YOR051C;YDL177C;YPL014W;YPL173W;YNL155W;YBR101C;YJR014W;YHR216W;YNL141W;YLR441C;YCR003W;YLR245C;YBL072C;YKL124W;YPL273W;YPL226W;YNR045W;YPL103C;YNL096C;YPL207W;YLR137W;YGL134W;YHR076W;YJR113C;YDR428C;YIL050W;YJR061W;YMR323W;YER007C-A;YHR122W;YNL081C;YDR304C;YDR197W;YFL034C-A;YIL133C;YOR393W;YDR237W;YHR202W;YNL289W;YKL138C;YNL284C;YKL218C;YGL103W;YKR006C;YOR251C;YFL062W;YOR370C;YKL181W;YMR230W;YBR263W;YDL075W;YLR345W;YBR251W;YDR531W;YDL168W;YGR148C;YKL104C;YFL044C;YJL057C;YDR282C;YPL052W;YPR058W;YPL191C;YDR525W-A;YJR101W;YBR162W-A;YNL069C;YCL047C;YDL202W;YER144C;YNL306W;YDR347W;YPL143W;YJR032W;YPL013C;YDR519W;YNL336W;YDR333C;YPR129W;YJL097W;YKL210W;YKL067W;YMR115W;YHR057C;YLR058C;YHR144C;YNL301C;YJR123W;YLR204W;YOR167C;YJR133W;YNL255C;YPL054W;YKR075C;YDR012W;YLR359W;YLR312W-A;YDL136W;YOR219C;YNL260C;YKL168C;YOR336W;YPL079W;YER131W;YKL156W;YMR297W;YMR278W;YLR029C;YAL044W-A;YLR151C;YDL205C;YOR369C;YOR096W;YJR122W;YNL185C;YDR155C;YER102W;YLR439W;YPR069C;YDR510W;YFL061W;YIR029W;YDL091C;YEL021W;YOR197W;YDR067C;YOR276W;YBL038W;YGL220W;YHR147C;YMR120C;YER056C-A;YCR017C;YDR367W;YNL137C;YPR180W;YGR233C;YKL180W;YFR031C-A;YDR266C;YHL015W;YDR405W;YGR277C;YHL013C;YDL184C;YGR027C;YBR181C;YLR308W;YIR039C;YLR143W;YHR109W;YPL249C-A;YEL058W;YBR125C;YCL005W;YGR084C;YDR390C;YGR184C;YOR042W;YJR161C;YCR046C;YER170W;YKR004C;YLL018C;YDR066C;YOL018C;YJR117W;YPR040W;YJL172W;YKL219W;YKL151C;YLL029W;YOR311C;YPR106W;YKR084C;YJL130C;YLR367W;YKL167C;YLR388W;YGR295C;YGL083W;YMR286W;YNL056W
GO:0000096,sulfur amino acid metabolic process,-0.3446581094602183,0.7011278195488722,-0.7982900350681112,YPL273W
GO:0016053,organic acid biosynthetic process,-0.42300276507144585,0.2276330690826727,-1.1641582999565454,YPL273W;YOR391C;YLR058C;YDL066W;YPL280W;YDR034C;YML081W;YBR053C;YKL184W;YMR170C
GO:0044272,sulfur compound biosynthetic process,-0.6055563806298849,0.2952029520295203,-1.1575708391696267,YPL273W
GO:0000097,sulfur amino acid biosynthetic process,-0.7352257216428074,0.34054054054054056,-1.1432768924305015,YPL273W
GO:0016054,organic acid catabolic process,0.22369682215763698,0.930952380952381,0.6527635458091253,YPR004C;YDR428C;YER010C;YBR263W;YDR248C
GO:0044273,sulfur compound catabolic process,0.49124122645415713,0.603112840466926,0.894098674496803,YER043C
GO:1901565,organonitrogen compound catabolic process,-0.6450133757668313,0.282,-1.0327319098923193,YGR023W;YDL248W;YOR336W;YOR197W;YKR075C;YIL015W;YDR266C;YIR031C;YMR278W;YOR339C;YDR530C;YHR202W;YMR170C
GO:0006865,amino acid transport,-0.6395471293838002,0.002004008016032064,-1.9969724365593386,YPR058W;YEL064C;YLL055W;YKL174C;YOR271C;YDL210W
GO:0072348,sulfur compound transport,-0.45966281221625277,0.11708253358925144,-1.3455676084945738,YGR065C;YCL073C;YPR003C;YLR237W;YLL055W;YKR106W
GO:0008652,cellular amino acid biosynthetic process,-0.5894702046533663,0.08082408874801902,-1.4118654942444462,YPL273W;YDL066W;YDR034C;YLR058C;YMR170C
GO:0006357,regulation of transcription by RNA polymerase II,-1.02423164746217,0.043,-1.1158247313321419,YMR019W;YDR034C;YDL048C;YPR013C;YBR239C;YFL052W;YKL222C
GO:0045892,negative regulation of DNA-templated transcription,-0.3590915944628652,0.6299212598425197,-0.8591427064183519,YBR239C
GO:0006366,transcription by RNA polymerase II,-1.3083360585445911,0.06,-1.0676933341901327,YMR019W;YDR034C;YDL048C;YPR013C;YBR239C;YFL052W;YKL222C
GO:0000122,negative regulation of transcription by RNA polymerase II,-0.3680658431846759,0.5886850152905199,-0.8823562177812859,YBR239C
GO:0040001,establishment of mitotic spindle localization,0.5478946392347792,0.6721991701244814,0.8809385491215438,
GO:0051294,establishment of spindle orientation,0.5492283421527225,0.67578125,0.8697822225411396,
GO:0000132,establishment of mitotic spindle orientation,0.5492283421527225,0.7145708582834331,0.8560116655589115,
GO:0022607,cellular component assembly,-80.27272727272856,0.288,-0.9999719353241678,
GO:0030866,cortical actin cytoskeleton organization,-0.578970395583923,0.291015625,-1.1441654978617057,YDL176W;YCR030C;YNL194C
GO:0044396,actin cortical patch organization,-0.769311064718158,0.21428571428571427,-1.228876410787258,YDL176W;YCR030C
GO:0000147,actin cortical patch assembly,-0.7621509824198561,0.26104417670682734,-1.1964527417140678,YDL176W;YCR030C
GO:0006364,rRNA processing,0.4132968750520655,0.0,0.4132968750520655,YBR181C;YER102W;YJL177W;YML026C;YLR441C;YDL191W;YJR123W;YNL096C;YOR167C;YNR024W;YJL136C;YDL136W;YPL198W;YDR500C;YER074W;YPL220W;YMR024W;YOR205C;YBR189W;YPL090C;YER131W;YKL156W;YPL081W;YDR064W;YKL180W;YGL189C;YNL306W;YML063W;YKL006W;YHL015W;YPL143W;YOR096W;YGL123W
GO:0009451,RNA modification,0.19769501588228364,0.9390581717451524,0.6549244303897837,YIL043C;YGL050W;YFL001W;YOR006C;YKL027W;YHR003C;YDL104C
GO:0000154,rRNA modification,-0.32609384045156037,0.8176352705410822,-0.7170621993594392,YBR141C
GO:0007231,osmosensory signaling pathway,-0.9482401656314833,0.146,-1.2409670872768381,YDL073W
GO:0051403,stress-activated MAPK cascade,-0.8583333333333497,0.1206896551724138,-1.353813246297326,YDR466W;YIL113W
GO:0006568,tryptophan metabolic process,0.8737060041407864,0.212890625,1.1898812949343154,
GO:1901607,alpha-amino acid biosynthetic process,-0.5353759451934988,0.18421052631578946,-1.2909924337768248,YPL273W;YJL130C;YKL218C;YDL066W;YDR034C;YLR058C
GO:0000165,MAPK cascade,-0.8728813559322207,0.023952095808383235,-1.5740064187344223,YDR466W;YDL073W;YIL113W
GO:0140718,facultative heterochromatin assembly,-0.6037901004387654,0.3816046966731898,-1.107298477716668,YAL019W;YDR026C
GO:1990700,nucleolar chromatin organization,-0.6092558460590548,0.39156626506024095,-1.0893860308762755,YAL019W;YDR026C
GO:0000183,rDNA heterochromatin assembly,-0.6037901004387654,0.3803921568627451,-1.0905002746711507,YAL019W;YDR026C
GO:0000956,nuclear-transcribed mRNA catabolic process,0.24960421346525724,0.896640826873385,0.7050041512369383,YOR167C;YLR021W
GO:0071554,cell wall organization or biogenesis,-0.7336867020915698,0.0,-1.784205667169602,YER150W;YKL224C;YGR032W;YIR039C;YHR185C;YHR021W-A;YDL240W;YEL058W;YGL261C;YDR351W;YAR020C;YBR067C;YIL113W;YBR005W;YPR159W;YIL015W;YLR413W;YJL160C;YGL139W;YHR132C;YKL104C;YCR017C;YJL038C;YMR148W;YDR466W;YHR184W;YIL011W;YBR078W;YLR037C;YGR023W;YOR336W;YLR414C;YGR282C;YLR341W;YNL194C;YOL030W;YOR242C;YKL187C;YDR144C;YBL043W;YCR104W;YLR443W;YDR528W;YCL048W;YDR522C;YDR403W;YLL025W
GO:0000196,cell wall integrity MAPK cascade,-0.8494845360824715,0.12213740458015267,-1.3318305133993729,YDR466W;YIL113W
GO:0016567,protein ubiquitination,-0.5580165223735467,0.013755158184319119,-1.6086632819569904,YLR352W;YPL054W;YOL025W;YDR266C;YLR247C;YOR339C;YHL010C;YKR017C;YML068W;YKL010C
GO:0000209,protein polyubiquitination,-0.685204081394294,0.03740157480314961,-1.6123599037463698,YKR017C;YML068W;YOR339C;YKL010C
GO:0007051,spindle organization,-0.3222341568206228,0.8372549019607843,-0.6949037769089008,YBL031W;YMR294W;YGL060W;YHR127W;YKR088C
GO:1903046,meiotic cell cycle process,-0.7697889680883238,0.0020060180541624875,-1.6446343035999416,YDR104C;YER180C;YLR341W;YNL194C;YHR185C;YCL048W;YDR522C;YOR242C;YML066C;YPR192W;YMR148W;YJL038C;YPL017C;YMR017W;YHR184W
GO:0007010,cytoskeleton organization,-0.6502206965719587,0.060240963855421686,-1.3387403185784577,YNL194C;YDL240W;YFR016C;YFL047W;YGL060W;YPL017C;YDL176W;YGL015C
GO:0007017,microtubule-based process,-0.4865450476494864,0.3060200668896321,-1.1232604808016,YPL017C;YGL060W
GO:0000226,microtubule cytoskeleton organization,-0.47772826419724973,0.3242320819112628,-1.1255205469939171,YPL017C;YGL060W
GO:0000398,"mRNA splicing, via spliceosome",-0.527646782898971,0.4028021015761821,-1.0398956015502667,YNL224C
GO:0043603,cellular amide metabolic process,-1.114845938375344,0.974,-0.9828263891719191,
