GO Term,Test AUC,Train AUC,Test Average Precision,Train Average Precision
GO:0032200,0.7228820820597508,0.7930573420517613,0.17103377108900752,0.20377660863101482
GO:0032543,0.8538474690898237,0.8894432818758053,0.26287790308288117,0.2761345447479394
GO:0032787,0.8065167120230384,0.8555062271734563,0.2165590465998734,0.24435583129389715
GO:0033043,0.6901870227396879,0.7858992280803345,0.15524562596326522,0.20526308628374879
GO:0042221,0.6729101815971212,0.7388480682182681,0.15179862196608018,0.18220326301353895
GO:0042255,0.9438427934839756,0.9452789488400544,0.29995168332614186,0.3014052311424557
GO:0042273,0.9448827950537343,0.9499901614380175,0.30109253285677107,0.3040746005204591
GO:0042274,0.9365799538921903,0.9474081845216727,0.29472436323681783,0.3029068386629224
GO:0042594,0.712027696322461,0.7405325908978464,0.1648548305207283,0.1802780898694287
GO:0043144,0.8737035435183302,0.8959497591295578,0.2509500814588498,0.26595137621522147
GO:0043543,0.721358654244468,0.778490841379032,0.16916981537929665,0.19856027584319758
GO:0043934,0.6808543155592417,0.7457812278752523,0.1623976974839796,0.19064148587106972
GO:0045333,0.8211668187827643,0.8692736130615971,0.24209998756665435,0.2618591187008741
GO:0048193,0.819880302256353,0.864114341650063,0.21732859708064745,0.2469533303535797
GO:0048284,0.6793574248259759,0.7629387276131495,0.1537640648232045,0.1899074857685376
GO:0048285,0.789642477758848,0.8611453404437264,0.2171799738955768,0.2528734273133292
GO:0048308,0.6700139693428233,0.7574561677124315,0.16246247930711755,0.18496186878523335
GO:0051049,0.7334510315065573,0.7999241134034792,0.17227106369844025,0.20333973541500214
GO:0051052,0.6669576654775202,0.7710962046454344,0.15604080302716297,0.20200880418040532
GO:0051321,0.7544293188312334,0.8187533626672071,0.201245709310709,0.23066337157768957
GO:0051603,0.7926707322641431,0.8502856370761926,0.22009231803097754,0.24771049985983828
GO:0051604,0.6523409694402413,0.7043872121073641,0.14832354397669095,0.17026518073052055
GO:0051726,0.7626767276141141,0.8418939089405388,0.19367435906404118,0.23558511034009808
GO:0055086,0.7863919053100442,0.8094821364413047,0.2159448947819067,0.22483963252637867
GO:0061025,0.7238937344391729,0.8284456297511127,0.16974750003996536,0.2243043555332708
GO:0070647,0.6891559880363365,0.7514036823944823,0.15203014697369233,0.1830107445669445
GO:0071554,0.6823782645169083,0.7419139318395014,0.1542092208750711,0.1829824275465851
