GO Term,Test AUC,Train AUC,Test Average Precision,Train Average Precision
GO:0048193,0.7983233952484403,0.8379667068801195,0.206128026929388,0.22724632840400388
GO:0048284,0.6913981730826235,0.7519858412304629,0.15674156203180858,0.18668950367160136
GO:0048285,0.7517441821029219,0.8258183407319223,0.19795163712616667,0.23071078324588856
GO:0048308,0.670718588726765,0.740957930955099,0.15885449035167498,0.178960690765178
GO:0051049,0.6961845697462271,0.7438575219533259,0.15575489031497386,0.17792601658759463
GO:0051052,0.6381813584383144,0.7400499995247518,0.14442745717531202,0.18275483502058137
GO:0051321,0.7118178869562478,0.786139682269253,0.1777564542589878,0.21229599768448282
GO:0051603,0.763570839056098,0.8301090681652474,0.20902912693324874,0.23657206425409422
GO:0051604,0.6956010144528033,0.7295204943470469,0.1592710704720762,0.17348910362099282
GO:0051726,0.7108339320313852,0.7862789540314539,0.1724779409642585,0.2060369297032329
GO:0055086,0.7734010597385892,0.8043121597746239,0.2074788097527776,0.22368897333046925
GO:0061025,0.7281853489152472,0.8077142035203506,0.17378769985975956,0.21279029754388
GO:0070647,0.6836835506641834,0.7532145459692481,0.15208195831194818,0.18377724208276375
GO:0071554,0.645978591050672,0.6996860910711455,0.14182865115139176,0.1631645801651545
