GO Term ID,GO Term Name,Num GO Term Annos,NN Nes,NN q-value,SPELL NES,SPELL q-value,NES Difference
GO:0016192,vesicle-mediated transport,460,2.516892178249449,0.0,2.6546900027445424,0.0,-0.13779782449509348
GO:0045184,establishment of protein localization,655,2.5034951066523963,0.0,2.757171631852071,0.0,-0.2536765251996749
GO:0070071,proton-transporting two-sector ATPase complex assembly,17,2.493136298994095,0.0,2.01464735329756,0.0068315966935961,0.4784889456965349
GO:0016485,protein processing,50,2.4912884386471394,0.0,2.337112833698152,0.0001538515899166,0.1541756049489873
GO:0009987,cellular process,5168,2.490166159834285,0.0,-0.7909248528679781,1.132379450690828,3.2810910127022628
GO:0009152,purine ribonucleotide biosynthetic process,58,2.481050293081831,0.0,1.735020944531557,0.0445412707754763,0.746029348550274
GO:0006637,acyl-CoA metabolic process,24,2.479241764777265,0.0,1.776884843350344,0.036420444485389,0.7023569214269212
GO:0048193,Golgi vesicle transport,210,2.477512554755369,0.0,2.5981654958350995,0.0,-0.12065294107973035
GO:0030865,cortical cytoskeleton organization,62,2.477177760492592,0.0,2.2948430642242066,0.0002460404394302,0.1823346962683856
GO:0046034,ATP metabolic process,48,2.473505743673816,0.0,1.1977703260082075,0.3765342452615184,1.2757354176656086
GO:0035383,thioester metabolic process,24,2.469791628764032,0.0,1.7695892693633692,0.0373546727782081,0.7002023594006626
GO:0044396,actin cortical patch organization,25,2.452861095840799,2.244154468903804e-05,2.3162671376401183,0.000220434420847,0.13659395820068054
GO:0030866,cortical actin cytoskeleton organization,59,2.4498153264823395,2.205462150474428e-05,2.1941492784745256,0.0008584918717351,0.2556660480078139
GO:0033365,protein localization to organelle,470,2.446333511762916,2.1680814360596077e-05,2.349576767552552,0.0001434405800727,0.09675674421036407
GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,103,2.444843854059418,2.1319467454586135e-05,2.266092558387854,0.0003940295452599,0.17875129567156378
GO:0008104,protein localization,834,2.4405118723223187,2.0969967988117517e-05,2.542659090586393,0.0,-0.10214721826407436
GO:0070727,cellular macromolecule localization,854,2.4350805966554323,2.0631742697986583e-05,2.5506198272175262,0.0,-0.11553923056209392
GO:0090151,establishment of protein localization to mitochondrial membrane,32,2.422471922918843,2.0304254718653465e-05,2.5596235101765847,0.0,-0.1371515872577418
GO:0072594,establishment of protein localization to organelle,359,2.408915937059473,1.9987000738674503e-05,2.488365001712839,0.0,-0.0794490646533661
GO:0008154,actin polymerization or depolymerization,21,2.403097043657296,1.9679508419617976e-05,2.108426030242427,0.0022922694249603,0.2946710134148689
GO:0046907,intracellular transport,751,2.384864370761325,3.876266809924753e-05,2.294591942660389,0.0002426700224517,0.09027242810093616
GO:0030641,regulation of cellular pH,33,2.382801325571839,3.818412081418413e-05,1.4324428532897844,0.17620555339422,0.9503584722820546
GO:0016050,vesicle organization,101,2.380111726273718,3.762258962574025e-05,2.3954823323213708,5.24109811804121e-05,-0.015370606047652835
GO:0000959,mitochondrial RNA metabolic process,42,2.369724223874026,3.707733470362807e-05,2.7872256139346354,0.0,-0.41750139006060927
GO:0051453,regulation of intracellular pH,33,2.368416158835819,3.654765849357624e-05,1.3955924723182658,0.2004554603160016,0.9728236865175532
GO:0030036,actin cytoskeleton organization,157,2.367480585027365,3.603290274014559e-05,2.3365233625921342,0.0001514095011878,0.03095722243523058
GO:0051204,protein insertion into mitochondrial membrane,24,2.36715814760657,3.553244575764357e-05,2.1717619937546018,0.0011149245087469,0.19539615385196818
GO:0061024,membrane organization,237,2.3663582147467954,3.504569992534708e-05,2.1147432199710563,0.002124501819817,0.2516149947757391
GO:0072663,establishment of protein localization to peroxisome,24,2.3661491177449308,3.457210938581536e-05,1.6940105489174346,0.056216301716711,0.6721385688274961
GO:0030004,cellular monovalent inorganic cation homeostasis,42,2.363130268644904,3.4111147927337825e-05,1.4417085152352729,0.1698538432397591,0.9214217534096312
GO:0009259,ribonucleotide metabolic process,122,2.354083220343514,5.04934755503356e-05,1.2776242205825177,0.2913985039904437,1.0764589997609961
GO:0009201,ribonucleoside triphosphate biosynthetic process,27,2.352647462690135,4.983771612760397e-05,1.4655474458348263,0.1540149959264799,0.8871000168553085
GO:0009142,nucleoside triphosphate biosynthetic process,31,2.3479557055572657,6.559836139872658e-05,1.6265289253436552,0.0767420084436951,0.7214267802136105
GO:0006625,protein targeting to peroxisome,24,2.347803622859026,6.476800239367941e-05,1.701731140575535,0.0541573382384179,0.6460724822834909
GO:0009199,ribonucleoside triphosphate metabolic process,59,2.3462200790918493,6.395840236375843e-05,1.103897266963188,0.4884305777074892,1.2423228121286614
GO:0030029,actin filament-based process,159,2.327950723520325,0.0001105453868015,2.3156375255659016,0.0002172397190956,0.012313197954423316
GO:0090150,establishment of protein localization to membrane,115,2.3278976154314783,0.0001091972723283,2.5599254908743814,0.0,-0.23202787544290304
GO:0072662,protein localization to peroxisome,24,2.3244491385118207,0.0001232933057614,1.7088952441959009,0.0520759619673765,0.6155538943159198
GO:0051649,establishment of localization in cell,786,2.321616358474499,0.0001218255283119,2.2524330355215536,0.0004855546072576,0.06918332295294549
GO:0070127,tRNA aminoacylation for mitochondrial protein translation,14,2.3200481960760144,0.0001203922868023,2.75648784430112,0.0,-0.4364396482251056
GO:0072657,protein localization to membrane,147,2.31973408426999,0.0001189923764907,2.6862061229427985,0.0,-0.3664720386728084
GO:0033036,macromolecule localization,984,2.307527529336016,0.0001323277290284,2.3478920298579418,0.0001409674666231,-0.04036450052192597
GO:0062125,regulation of mitochondrial gene expression,18,2.3064222318356857,0.0001598960059093,2.350084850033176,0.0001460020190025,-0.0436626181974904
GO:0016558,protein import into peroxisome matrix,22,2.304308999884409,0.0001724720962618,1.664243914015425,0.0643126847335145,0.6400650858689838
GO:0010638,positive regulation of organelle organization,94,2.30279804581815,0.0001705557396366,1.8227985588737456,0.027778635760734,0.4799994869444042
GO:0043574,peroxisomal transport,26,2.301754450376413,0.0001686815007395,1.5159853734486208,0.1238218789491018,0.7857690769277921
GO:0006885,regulation of pH,34,2.299507538377717,0.0001668480061663,1.3251135606919875,0.2506935883438756,0.9743939776857293
GO:0051646,mitochondrion localization,31,2.2992149278311325,0.0001650539415838,1.976170486198651,0.0090691724948794,0.32304444163248136
GO:0015919,peroxisomal membrane transport,26,2.2896458949828844,0.0001905143900197,1.54924354513649,0.1065491514123281,0.7404023498463943
GO:0007031,peroxisome organization,53,2.288075677452536,0.0002019739022013,1.802439279081533,0.0309678891328449,0.48563639837100303
GO:0006163,purine nucleotide metabolic process,115,2.2800737795793973,0.0002265193417049,1.3587604093757106,0.2262208105929582,0.9213133702036866
GO:0034551,mitochondrial respiratory chain complex III assembly,10,2.273351923250801,0.0002637459891289,1.8901402814727235,0.017822658865406,0.38321164177807754
GO:0051668,localization within membrane,182,2.26787395875353,0.0002741074387018,2.770937549813026,0.0,-0.503063591059496
GO:0007035,vacuolar acidification,29,2.2645856001430573,0.0002971804554275,1.566936397316545,0.0990271576416064,0.6976492028265122
GO:0070131,positive regulation of mitochondrial translation,14,2.2644324065799,0.0002942086508732,2.3126495578031485,0.0002141362945371,-0.04821715122324832
GO:0051604,protein maturation,97,2.2643337737025404,0.0002912956939339,2.453795818838155,3.2444893111683685e-05,-0.1894620451356146
GO:0045039,protein insertion into mitochondrial inner membrane,13,2.2605274462499514,0.0003135215802145,1.795805547683929,0.0323082103704897,0.4647218985660224
GO:0007015,actin filament organization,88,2.255753892745308,0.0003353158958876,2.160980160907269,0.0011801829869374,0.09477373183803861
GO:0055067,monovalent inorganic cation homeostasis,44,2.2543216903455128,0.0003443913973433,1.4502237678797,0.1629723672906295,0.8040979224658127
GO:0032509,endosome transport via multivesicular body sorting pathway,59,2.2532756487908494,0.0003532940321045,1.8360263958765688,0.0254624381312127,0.4172492529142806
GO:0071985,multivesicular body sorting pathway,60,2.248615071097624,0.000362028692625,1.8913072221341043,0.0177405019772082,0.3573078489635195
GO:0048311,mitochondrion distribution,26,2.247026657778989,0.0003586452468995,1.929900646765668,0.0130749674750774,0.31712601101332094
GO:0051452,intracellular pH reduction,29,2.246475909651052,0.0003553244575764,1.5988201342274684,0.0862049198120953,0.6476557754235837
GO:0006906,vesicle fusion,50,2.2426586343846866,0.0003990065468564,2.283631984104782,0.0003104853062333,-0.04097334972009525
GO:0051603,proteolysis involved in protein catabolic process,270,2.241919058148034,0.0003953792146123,2.420003317893445,2.96235980584938e-05,-0.17808425974541064
GO:0044255,cellular lipid metabolic process,327,2.2394932742761453,0.0004033412761678,1.991594011796142,0.0081925309618634,0.24789926248000338
GO:0032978,protein insertion into membrane from inner side,9,2.239221458648966,0.0003997400147734,2.214014497832857,0.0006529534738726,0.02520696081610918
GO:0071616,acyl-CoA biosynthetic process,8,2.2385407889114086,0.0003962024925188,1.2509913926841565,0.3166701743302243,0.9875493962272521
GO:0048308,organelle inheritance,57,2.237277136895551,0.0004151685767472,1.9777343663284173,0.0090845700712714,0.2595427705671338
GO:0072521,purine-containing compound metabolic process,131,2.236558487210589,0.0004115584152102,1.2719391520534362,0.2974366388173589,0.9646193351571526
GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",11,2.2365067078117,0.0004080104978377,2.1934032337126435,0.0008683780215185,0.04310347409905635
GO:1902905,positive regulation of supramolecular fiber organization,31,2.234969845132357,0.0004263893490917,1.370100324591374,0.2163034865175025,0.8648695205409829
GO:0009260,ribonucleotide biosynthetic process,73,2.2338456707585848,0.0004336162872119,1.4784360121732576,0.1458739902506687,0.7554096585853272
GO:0034032,purine nucleoside bisphosphate metabolic process,33,2.230019965241496,0.0004514710755088,1.8209424064766688,0.0281621672209414,0.4090775587648272
GO:1901663,quinone biosynthetic process,16,2.2279000862218727,0.0004583685502736,2.6094092238973245,0.0,-0.3815091376754518
GO:0006122,"mitochondrial electron transport, ubiquinol to cytochrome c",11,2.224597196795804,0.0004757236539453,1.8659176527515544,0.0207706306629524,0.3586795440442494
GO:0017062,respiratory chain complex III assembly,10,2.22401882497692,0.0004823092637267,1.934669261670736,0.0128501949712803,0.2893495633061842
GO:0032979,protein insertion into mitochondrial inner membrane from matrix,9,2.220562967927799,0.0005199870110874,2.129009744289624,0.0017692932840419,0.09155322363817486
GO:0009141,nucleoside triphosphate metabolic process,67,2.2172523610459067,0.0005467411814966,1.0609897975379026,0.5500270890453942,1.1562625635080042
GO:0006631,fatty acid metabolic process,66,2.214711749897744,0.0005730672851792,1.147471790881443,0.4311618716956062,1.0672399590163013
GO:1901661,quinone metabolic process,16,2.213110817916563,0.0005796230214215,2.6313593424726007,0.0,-0.4182485245560379
GO:0006743,ubiquinone metabolic process,16,2.213110817916563,0.0005796230214215,2.6307747088651863,0.0,-0.41766389094862344
GO:0006744,ubiquinone biosynthetic process,16,2.213110817916563,0.0005796230214215,2.6313593424726007,0.0,-0.4182485245560379
GO:0042181,ketone biosynthetic process,16,2.213068657832871,0.0005751298197051,2.6298555156745764,0.0,-0.4167868578417053
GO:0006465,signal peptide processing,10,2.2074679707653164,0.0006002250067983,2.238278020456137,0.0005332247650528,-0.030810049690820573
GO:0019693,ribose phosphate metabolic process,129,2.201051475275561,0.0006444663444287,1.1749559505599734,0.400255441719989,1.0260955247155878
GO:0030041,actin filament polymerization,19,2.1997578642696465,0.000668656024712,2.193239294655397,0.0008599471669407,0.006518569614249348
GO:0033875,ribonucleoside bisphosphate metabolic process,33,2.1969242456033484,0.0006924819504046,1.7749738056507018,0.0368340822449076,0.4219504399526466
GO:0071705,nitrogen compound transport,856,2.195217465888883,0.0007159522652659,2.1840272687691176,0.0010122806650845,0.011190197119765433
GO:1901616,organic hydroxy compound catabolic process,26,2.1845898931980656,0.0007769761472338,1.169778939770583,0.4053714602500756,1.0148109534274827
GO:0006900,vesicle budding from membrane,30,2.1834176080907253,0.0007900743821405,1.8797507949674048,0.0189737152945949,0.30366681312332044
GO:0043248,proteasome assembly,34,2.1822083003072548,0.0007936444088933,2.152159985867099,0.0013982338283609,0.030048314440155988
GO:0030163,protein catabolic process,300,2.1789429485924856,0.0008064320298039,2.311426182702621,0.0002303130440604,-0.1324832341101354
GO:0051641,cellular localization,1099,2.1788957151378114,0.0008006303605247,2.2018670452023312,0.0007983410062632,-0.02297133006451979
GO:0035384,thioester biosynthetic process,8,2.178405376284176,0.0008040484868586,1.2648569434189545,0.303295549496788,0.9135484328652215
GO:0070129,regulation of mitochondrial translation,16,2.174726375677665,0.0008618508119939,2.2514703443917394,0.000480036941266,-0.0767439687140743
GO:0000001,mitochondrion inheritance,24,2.1740050721595696,0.0008647896657634,1.8733196241945944,0.0198952084560844,0.3006854479649752
GO:0006518,peptide metabolic process,546,2.1732620728120966,0.0008945231099826,1.896821507800574,0.0170497144465568,0.2764405650115227
GO:0006629,lipid metabolic process,349,2.1730324300514523,0.000888311143941,1.9789723919956943,0.0089874229346711,0.194060038055758
GO:0033865,nucleoside bisphosphate metabolic process,33,2.170306279774065,0.0008998285573935,1.819042033079354,0.0283857874073111,0.3512642466947109
GO:0030832,regulation of actin filament length,18,2.166149452292504,0.0009287110480216,2.2151888028582283,0.0006311385523199,-0.04903935056572406
GO:0097384,cellular lipid biosynthetic process,32,2.1630145484608923,0.0009397969326919,1.5372732561059232,0.1124366397114381,0.625741292354969
GO:0051495,positive regulation of cytoskeleton organization,46,2.1602617528002246,0.0009593760354563,1.4886273560224603,0.1398549339970365,0.6716343967777643
GO:0006627,protein processing involved in protein targeting to mitochondrion,6,2.160244829239943,0.0009529372701177,2.003135480457856,0.0074947703087989,0.15710934878208693
GO:0008610,lipid biosynthetic process,224,2.153159402920656,0.0010403900117838,2.0042778800056333,0.0074085243904007,0.14888152291502266
GO:0043043,peptide biosynthetic process,510,2.146931170625469,0.0011520983737047,1.8073987125300712,0.0301852439877356,0.33953245809539756
GO:0010499,proteasomal ubiquitin-independent protein catabolic process,18,2.1443001378940507,0.0011865966754328,2.318088388444192,0.000203385897118,-0.17378825055014113
GO:0090174,organelle membrane fusion,54,2.1422198913503463,0.0012457257453856,2.148972930621184,0.0014435227867486,-0.006753039270837924
GO:0008064,regulation of actin polymerization or depolymerization,18,2.139531847112431,0.0012957806193177,2.1938030328884466,0.0008634838879624,-0.05427118577601542
GO:0045041,protein import into mitochondrial intermembrane space,8,2.1388046292466987,0.0012956734414335,2.1825300887442776,0.0009933595311577,-0.04372545949757889
GO:0006511,ubiquitin-dependent protein catabolic process,239,2.138341853847852,0.0012955676376248,2.3907861459930624,7.713314211456875e-05,-0.25244429214521036
GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",34,2.137169232907409,0.0013036107488154,2.2884660927597897,0.0002831554307928,-0.15129685985238073
GO:0060260,regulation of transcription initiation by RNA polymerase II,22,2.133520288904145,0.001352032049968,2.025746443857304,0.0058894147756564,0.10777384504684084
GO:0016129,phytosteroid biosynthetic process,32,2.1317611007152557,0.0013671108505253,1.5335153876998746,0.11446558289802,0.5982457130153811
GO:0006696,ergosterol biosynthetic process,32,2.1317611007152557,0.0013671108505253,1.5370734481914212,0.1123751279617302,0.5946876525238345
GO:0019941,modification-dependent protein catabolic process,245,2.129700578072033,0.0014221806239891,2.344621907279288,0.0001385781875278,-0.21492132920725515
GO:0006084,acetyl-CoA metabolic process,14,2.1290432851137617,0.0014134017312484,1.841263667360202,0.0247919038796858,0.28777961775355965
GO:0019725,cellular homeostasis,231,2.1264288979675943,0.0014832071223006,1.547896555130043,0.107070708707486,0.5785323428375513
GO:0097576,vacuole fusion,45,2.1255514687411727,0.0014897627867655,1.1999789959574405,0.3742165727851444,0.9255724727837322
GO:0030833,regulation of actin filament polymerization,18,2.125496668136135,0.0014807339213912,2.149843281732222,0.0014209199342245,-0.024346613596087252
GO:0016197,endosomal transport,114,2.1235860564658373,0.0015565779852384,2.3215377624953404,0.0002064675016198,-0.19795170602950307
GO:0051130,positive regulation of cellular component organization,139,2.123546280303683,0.0015472571589795,1.7588477818525987,0.0395527088326681,0.3646984984510844
GO:0043603,cellular amide metabolic process,626,2.1202200413328613,0.0015989600590939,1.81900711328468,0.0282926926529999,0.30121292804818145
GO:0043648,dicarboxylic acid metabolic process,50,2.119722621759257,0.0016046368403688,1.7715233914382678,0.0370596132575222,0.3481992303209891
GO:0044108,cellular alcohol biosynthetic process,32,2.119105806934842,0.0015951978001313,1.554546273546093,0.104396273170168,0.5645595333887488
GO:0006412,translation,506,2.118876382371686,0.0015858691580253,1.799934896297722,0.0314150294077515,0.3189414860739641
GO:0006996,organelle organization,1509,2.1146889830253035,0.0016658932708699,1.9010656024627357,0.0164500265237926,0.2136233805625678
GO:0006094,gluconeogenesis,33,2.107456971500726,0.0018632968087476,-0.8573561142495222,1.1444442461421769,2.964813085750248
GO:0043254,regulation of protein-containing complex assembly,82,2.1071158911067065,0.0018746428279032,1.9286374171764025,0.013125169894016,0.17847847393030403
GO:2000142,regulation of DNA-templated transcription initiation,23,2.107093000833904,0.0018639305831723,2.1181774504422872,0.0020548432304066,-0.011084449608383284
GO:0046364,monosaccharide biosynthetic process,35,2.1032512418627456,0.0019114840706441,-0.8099600631586273,1.1302649338354822,2.913211305021373
GO:0042407,cristae formation,11,2.101517765408233,0.0019512732924536,1.9120886105622372,0.0150290387483425,0.18942915484599587
GO:1901135,carbohydrate derivative metabolic process,337,2.1005132317116058,0.0019403110829454,1.4734210249909048,0.1491855314794546,0.627092206720701
GO:0032956,regulation of actin cytoskeleton organization,67,2.095739180356626,0.0020080794485157,2.340843818694474,0.0001563737471284,-0.2451046383378479
GO:0010498,proteasomal protein catabolic process,173,2.095381921094438,0.0019969234515795,2.421926114074346,3.028190023757144e-05,-0.3265441929799078
GO:0032527,protein exit from endoplasmic reticulum,16,2.088603609665936,0.002219109209085,1.7195801200002043,0.0486556595060053,0.3690234896657316
GO:0010821,regulation of mitochondrion organization,18,2.087124815420023,0.0022490866765277,1.8297176622414515,0.02638459583298,0.2574071531785713
GO:0006164,purine nucleotide biosynthetic process,66,2.0855301284508605,0.0022577665533873,1.61160377037638,0.0809388204194743,0.4739263580744806
GO:0043604,amide biosynthetic process,558,2.083020534167333,0.0023289200860716,1.7636005385068625,0.0384277314014781,0.3194199956604704
GO:0036503,ERAD pathway,56,2.0786368816047704,0.0023854755476212,2.220745944630805,0.0006007538272937,-0.14210906302603465
GO:0000002,mitochondrial genome maintenance,50,2.074539366030814,0.0024964408664563,2.1916410655738208,0.0008516784441816,-0.11710169954300698
GO:0006810,transport,1384,2.074120431142052,0.0024899313861399,1.8347610163595367,0.025505563861454,0.23935941478251532
GO:0051179,localization,1626,2.073467746932203,0.0024766870702561,1.8109981572009928,0.0300668299233841,0.2624695897312104
GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,164,2.0731641903469185,0.0024838871605819,2.462548176492656,3.3236231968066214e-05,-0.38938398614573755
GO:0015748,organophosphate ester transport,80,2.071539568935391,0.0025044763872966,1.7051312825940603,0.0530917415915221,0.3664082863413305
GO:0061912,selective autophagy,52,2.068677366112968,0.0025449416647359,1.770224868629541,0.0372662901748166,0.29845249748342706
GO:0019319,hexose biosynthetic process,33,2.065254958091391,0.0026249594303459,-0.8523104058021559,1.1418702263580636,2.917565363893547
GO:0032787,monocarboxylic acid metabolic process,168,2.064401962716285,0.0026312420454313,0.9373023622975344,0.7362580402005909,1.1270996004187506
GO:0034030,ribonucleoside bisphosphate biosynthetic process,15,2.0630204419853837,0.0026506471907454,1.3774987862581736,0.2106388450423613,0.6855216557272101
GO:0070124,mitochondrial translational initiation,8,2.0622521242185297,0.0026567336366484,2.153657122410628,0.0013865922740361,-0.09140499819209813
GO:1901565,organonitrogen compound catabolic process,420,2.060725369921342,0.0027019161814893,1.9914905868840784,0.0081516336837127,0.06923478303726371
GO:0033866,nucleoside bisphosphate biosynthetic process,15,2.0581532554826336,0.0027661197367473,1.3203147541515965,0.253469960376023,0.7378385013310371
GO:0048284,organelle fusion,113,2.055748036967391,0.0028038329925122,1.659104849691356,0.0656116455281595,0.39664318727603476
GO:0051234,establishment of localization,1429,2.055184552079313,0.0028025993397586,1.8442184659342973,0.0242456243561899,0.21096608614501577
GO:0006085,acetyl-CoA biosynthetic process,6,2.0520602339719365,0.0028653364258963,1.4305291250074437,0.1768607738444273,0.6215311089644928
GO:0097435,supramolecular fiber organization,120,2.051347649251809,0.0028638090610638,1.7561271921445327,0.0399434503638426,0.2952204571072763
GO:0034033,purine nucleoside bisphosphate biosynthetic process,15,2.051302158045085,0.0028496317884842,1.3774987862581736,0.2106388450423613,0.6738033717869116
GO:0071702,organic substance transport,956,2.0470580705384425,0.0029616206020656,1.972428147556072,0.0092677672025429,0.07462992298237037
GO:0045185,maintenance of protein location,43,2.041733070867124,0.0030850523493107,1.756117687702334,0.0398178420293651,0.28561538316479007
GO:0034976,response to endoplasmic reticulum stress,92,2.0412375415377464,0.0030824830017265,1.9138918680495192,0.0148043212277952,0.12734567348822723
GO:0010256,endomembrane system organization,119,2.039752500186755,0.0031109863674022,2.1378506744548247,0.0016442321038086,-0.09809817426806955
GO:0016236,macroautophagy,157,2.0373993818299434,0.003188650784512,1.8042999942216744,0.0309760460022084,0.23309938760826898
GO:0032970,regulation of actin filament-based process,67,2.0373275249827483,0.0031733207326633,2.343340013426621,0.000136268551069,-0.30601248844387285
GO:0009100,glycoprotein metabolic process,90,2.033169375055796,0.003317268333125,1.887657650600564,0.0180492742874358,0.1455117244552322
GO:0006515,protein quality control for misfolded or incompletely synthesized proteins,30,2.0329309500721604,0.0033075630936686,1.942252178791172,0.0121271800475226,0.09067877128098845
GO:0072593,reactive oxygen species metabolic process,19,2.0285077336951947,0.0035525709748969,0.9227749346342298,0.7573929481446375,1.1057327990609649
GO:0061919,process utilizing autophagic mechanism,249,2.0283574953202708,0.0035358135646379,1.8535018753474128,0.0229974924910611,0.17485561997285792
GO:0031032,actomyosin structure organization,28,2.0265528749757764,0.0036032902740145,1.7873907982998822,0.0339721771045019,0.23916207667589418
GO:0046164,alcohol catabolic process,23,2.0208689707790883,0.0038076170379172,0.8343007589592736,0.8682602941115104,1.1865682118198149
GO:0072522,purine-containing compound biosynthetic process,71,2.0195841967037262,0.0038791514735972,1.5800643961027545,0.0927198475184176,0.43951980060097173
GO:0098662,inorganic cation transmembrane transport,149,2.016808935551986,0.0039677897762701,1.0001927157666866,0.6431512530224186,1.0166162197852993
