,Gene A,Gene B,Score
51,YMR302C,YLR368W,0.4809180796146393
52,YMR302C,YMR060C,0.7776683568954468
53,YMR302C,YLL013C,0.9786810278892517
54,YMR302C,YDR219C,0.07382022589445114
55,YMR302C,YOR060C,0.9863453507423401
56,YMR302C,YJL116C,0.9985091090202332
57,YMR302C,YBR179C,0.9995251893997192
58,YMR302C,YGL219C,0.5968906283378601
59,YMR302C,YDL006W,0.009881675243377686
60,YMR302C,YJR144W,4.348036600276828e-05
61,YMR302C,YML091C,0.9967065453529358
62,YMR302C,YOR266W,0.9938421249389648
63,YMR302C,YJR118C,0.981759786605835
64,YMR302C,YNL070W,0.9283929467201233
65,YMR302C,YMR072W,0.9066983461380005
66,YMR302C,YDL029W,0.9937859773635864
67,YMR302C,YOL076W,7.1683080022921786e-06
68,YMR302C,YPL098C,0.41259631514549255
69,YMR302C,YDL217C,0.998038113117218
70,YMR302C,YBR192W,0.05586118996143341
71,YMR302C,YIL065C,0.7473477125167847
72,YMR302C,YER154W,0.1621931493282318
73,YMR302C,YFL036W,0.9999754428863525
74,YMR302C,YMR275C,0.05739589035511017
75,YMR302C,YNL066W,0.915174126625061
76,YMR302C,YML061C,0.186444491147995
77,YMR302C,YIL138C,0.1551971137523651
78,YMR302C,YDR019C,8.119861797913422e-14
79,YMR302C,YHR036W,9.468160442338558e-07
80,YMR302C,YNL262W,0.005907466635107994
81,YMR302C,YFR036W,9.208550721950814e-08
82,YMR302C,YAL042W,4.764378536492586e-05
83,YMR302C,YIR001C,0.00010112144809681922
84,YMR302C,YDR501W,0.0622948594391346
85,YMR302C,YOR184W,1.4512422161347058e-14
86,YMR302C,YDL220C,1.9263278472347878e-10
87,YMR302C,YGL189C,3.624856057253301e-16
88,YMR302C,YHR012W,0.015256342478096485
89,YMR302C,YPR178W,8.61042135511525e-05
90,YMR302C,YDR503C,5.783645065093879e-07
91,YMR302C,YBL091C,7.073487267916789e-06
92,YMR302C,YJR026W,2.875169229810126e-05
93,YMR302C,YOR308C,0.047659389674663544
94,YMR302C,YLR250W,0.00017783684597816318
95,YMR302C,snR8,2.0949708981476967e-12
96,YMR302C,YER178W,0.04241377115249634
97,YMR302C,YER070W,4.300671892719897e-14
98,YMR302C,YJR073C,1.2548308746251902e-12
99,YMR302C,YOL096C,5.0447088142391294e-05
100,YMR302C,YPL011C,4.542049375499957e-11
101,YMR302C,YJR131W,1.1129258382425178e-05
102,YMR302C,YGL170C,4.035454262418803e-11
103,YMR302C,YIL082W-A,0.0002181600866606459
104,YMR302C,YPL040C,0.46779873967170715
105,YMR302C,YLR359W,2.8584992395162693e-15
106,YMR302C,YNL277W,2.17034124005977e-09
107,YMR302C,PFK5,1.7978730726397885e-09
108,YMR302C,YGR249W,4.929363028871592e-10
109,YMR302C,YOR261C,9.38739390221599e-07
110,YMR302C,YLR398C,3.03645802945951e-10
111,YMR302C,YNL221C,1.6019917868387995e-13
112,YMR302C,YCR053W,1.165137494084633e-16
113,YMR302C,YDR292C,9.810245064217904e-13
114,YMR302C,YMR285C,1.560762257213355e-06
115,YMR302C,YML116W,2.0657119677996993e-12
116,YMR302C,YCR014C,5.6596829381305724e-05
117,YMR302C,YML010W,2.599685199048725e-16
118,YMR302C,YDR324C,7.323026706514137e-23
119,YMR302C,YLR034C,8.752215840956978e-09
120,YMR302C,YGR260W,4.529433539346428e-08
121,YMR302C,YGR083C,3.9164434499291967e-13
122,YMR302C,YGL206C,8.766688353034624e-08
123,YMR302C,YPL212C,1.4129864812917337e-14
124,YMR302C,YDL044C,0.2760269045829773
125,YMR302C,YPL270W,7.738516615063418e-06
126,YMR302C,YDR365W-A,4.996981162186387e-10
127,YMR302C,YNL022C,9.51139514371313e-12
128,YMR302C,YJL035C,0.00560957845300436
129,YMR302C,YDR376W,0.0005228620721027255
130,YMR302C,YKL213C,0.5609322786331177
131,YMR302C,YGL205W,9.522704673414761e-12
132,YMR302C,YPL130W,3.864989594148938e-06
133,YMR302C,YLR121C,1.69009567230205e-07
134,YMR302C,YNL119W,1.0188907009767156e-12
135,YMR302C,YOR348C,4.932052775075135e-07
136,YMR302C,YNL201C,3.224457998385333e-07
137,YMR302C,YPL210C,7.778077661113603e-12
138,YMR302C,YBR044C,0.028143901377916336
139,YMR302C,YJL158C,9.03740893174302e-18
140,YMR302C,YBR217W,0.0018326437566429377
141,YMR302C,YHL009W-B,6.303602617663273e-08
142,YMR302C,YKL062W,8.155367936524271e-08
143,YMR302C,YHR143W-A,1.3048432126461229e-11
144,YMR302C,tQ(UUG)E1,2.4196546988264345e-08
145,YMR302C,YGL120C,5.0533317294581655e-24
146,YMR302C,YKL146W,2.390601730439812e-05
147,YMR302C,YOL039W,4.634903402358804e-22
148,YMR302C,YML019W,1.5732518066080559e-10
149,YMR302C,YLR007W,1.6091058485656617e-09
150,YMR302C,tA(AGC)F,1.7978730726397885e-09
151,YMR302C,YCR016W,2.37419133831962e-14
152,YMR302C,YNL091W,2.7436822258586346e-10
153,YMR302C,YLL036C,0.0004046238027513027
154,YMR302C,YCL027W,1.0323758033337072e-05
155,YMR302C,tK(UUU)K,1.7978730726397885e-09
156,YMR302C,YIL139C,0.012311236932873726
157,YMR302C,YCL029C,9.472943020227831e-06
158,YMR302C,YNL012W,2.7833113591668734e-08
159,YMR302C,YDR138W,0.0030133977998048067
160,YMR302C,YLR305C,3.444242975092493e-05
161,YMR302C,YDR121W,2.3601317772413248e-14
162,YMR302C,YDR255C,5.54128531254916e-12
163,YMR302C,YKL116C,0.0003581848868634552
164,YMR302C,YHR188C,1.3799801308778115e-05
165,YMR302C,YPR120C,1.3653805126523366e-06
166,YMR302C,YMR319C,8.027502274021714e-13
167,YMR302C,YMR163C,6.19802358414745e-06
168,YMR302C,YDR181C,0.0045564728789031506
169,YMR302C,YOL094C,5.60921362193767e-05
170,YMR302C,snR36,2.074503208104872e-10
171,YMR302C,YGR178C,9.313681403000373e-06
172,YMR302C,YMR264W,1.798079210857395e-05
173,YMR302C,YHR170W,2.056512616127696e-16
174,YMR302C,YGR277C,0.996713399887085
175,YMR302C,YIR017C,6.281222070247949e-11
176,YMR302C,tL(CAA)A,1.7978730726397885e-09
177,YMR302C,YBL026W,0.2543458938598633
178,YMR302C,YJR099W,0.005137499887496233
179,YMR302C,YPL018W,1.8915518040785173e-08
180,YMR302C,YOR312C,7.228050062336062e-24
181,YMR302C,YML100W,3.426727304689514e-11
182,YMR302C,YNR075W,5.862223683913981e-13
183,YMR302C,YBR085W,7.13865967620001e-18
184,YMR302C,tI(AAU)B,1.7978730726397885e-09
185,YMR302C,YNL238W,2.2061109916649002e-07
186,YMR302C,YPR001W,7.905938681496139e-10
187,YMR302C,YOR080W,0.007465532049536705
188,YMR302C,YER104W,0.0011252182302996516
189,YMR302C,YGR189C,1.659463256913074e-12
190,YMR302C,tF(GAA)G,1.7978730726397885e-09
191,YMR302C,YJL134W,8.419557495642493e-09
192,YMR302C,YML066C,1.3547108324019064e-07
193,YMR302C,YDL045C,0.03890254348516464
194,YMR302C,YGR041W,0.0005016801878809929
195,YMR302C,YIL084C,8.792424068815308e-07
196,YMR302C,YML098W,9.18484090561833e-07
197,YMR302C,YKR002W,0.0030450529884546995
198,YMR302C,YDR159W,2.101883183058817e-06
199,YMR302C,YOL075C,0.008337828330695629
200,YMR302C,YDR513W,1.6895540966288536e-06
201,YMR302C,YDR268W,0.00021886178001295775
202,YMR302C,YLR397C,1.3470486661879e-12
203,YMR302C,YPR056W,1.1649738553387579e-05
204,YMR302C,YGR057C,5.330850399332121e-06
205,YMR302C,YDR283C,4.667735424845887e-07
206,YMR302C,YER023W,0.268355131149292
207,YMR302C,YKR004C,9.32078307869233e-07
208,YMR302C,YLR440C,6.461226664811193e-09
209,YMR302C,YDR227W,6.861093027055176e-08
210,YMR302C,YBR196C,4.37119437868283e-12
211,YMR302C,YHR026W,0.0010979588842019439
212,YMR302C,YDR448W,3.091413514066943e-10
213,YMR302C,YNL229C,3.2727160714784986e-07
214,YMR302C,YJL094C,0.23129484057426453
215,YMR302C,YLR341W,2.897354394165025e-13
216,YMR302C,DBF1,1.7978730726397885e-09
217,YMR302C,YER061C,1.3227864359421915e-09
218,YMR302C,YFL014W,1.2610795220580062e-11
219,YMR302C,YLR403W,2.398312972218264e-05
220,YMR302C,YNL103W,4.200670922216432e-10
221,YMR302C,snR41,1.4885656041130346e-09
222,YMR302C,YLR090W,0.9244751334190369
223,YMR302C,YLR048W,1.0235443719321374e-19
224,YMR302C,YDL106C,0.0003469091607257724
225,YMR302C,YMR113W,0.08888716995716095
226,YMR302C,YJL179W,3.0545611480192747e-06
227,YMR302C,YFR050C,0.9838711023330688
228,YMR302C,YCR102C,7.872586866142228e-05
229,YMR302C,YNL239W,6.498653704056778e-08
230,YMR302C,YIL016W,1.3202904047826536e-10
231,YMR302C,YER083C,0.00041518729995004833
232,YMR302C,YMR116C,2.0392316849894565e-13
233,YMR302C,YBL032W,1.9807802686955256e-07
234,YMR302C,tH(GUG)E1,8.291846376184964e-11
235,YMR302C,YDL077C,7.930706487968564e-06
236,YMR302C,YPL249C,7.037040631985292e-05
237,YMR302C,tQ(UUG)B,8.764657333237835e-10
238,YMR302C,YJL060W,6.726615993102314e-07
239,YMR302C,YDR137W,4.041819465783192e-07
240,YMR302C,YEL057C,6.090568405170416e-08
241,YMR302C,YOL078W,0.00019760229042731225
242,YMR302C,YPL157W,2.8631373538701155e-07
243,YMR302C,YHL043W,4.929025671649153e-17
244,YMR302C,YBL064C,2.0169558467841853e-08
245,YMR302C,YGR192C,4.767120742599218e-07
246,YMR302C,YMR145C,0.9874742031097412
247,YMR302C,YLR015W,8.615376714260492e-07
248,YMR302C,YDR359C,0.00015827843162696809
249,YMR302C,YCL039W,0.9155012369155884
250,YMR302C,YIR032C,0.08892785012722015
251,YMR302C,YPL192C,1.0628138369384033e-09
252,YMR302C,YNL071W,0.013728250749409199
253,YMR302C,YKL184W,6.667722232123197e-07
254,YMR302C,YDR429C,1.551146455452301e-17
255,YMR302C,YDR163W,4.94231944259127e-09
256,YMR302C,YBR214W,5.3265575408528373e-14
257,YMR302C,YPR037C,8.179521682905033e-05
258,YMR302C,YMR208W,8.630359502603824e-07
259,YMR302C,YEL042W,1.8253928472662228e-15
260,YMR302C,YIL126W,3.079983571296907e-06
261,YMR302C,YER094C,0.6145051717758179
262,YMR302C,YML128C,9.070670511359888e-14
263,YMR302C,YDR238C,1.8572350768408796e-08
264,YMR302C,YBR257W,5.727652023779228e-07
265,YMR302C,YFL055W,1.3664539437741041e-06
266,YMR302C,YDL008W,0.6373814344406128
267,YMR302C,YLL003W,7.261746941367164e-05
268,YMR302C,YKR060W,1.210470657042606e-08
269,YMR302C,YAR003W,4.119061203233798e-10
270,YMR302C,YGR140W,2.009904953581554e-08
271,YMR302C,YHL032C,3.6696535971714184e-05
272,YMR302C,YKL197C,2.927863079094095e-06
273,YMR302C,SUC5,1.7978730726397885e-09
274,YMR302C,YPL075W,2.781042618416052e-10
275,YMR302C,YFR031C-A,4.480209754909976e-19
276,YMR302C,YPR049C,0.01079315785318613
277,YMR302C,YGR027C,3.7595753240251173e-16
278,YMR302C,tN(GUU)L,1.7978730726397885e-09
279,YMR302C,YCL055W,1.2797819181287196e-05
280,YMR302C,YFL018C,1.3443467651086394e-05
281,YMR302C,YDR096W,0.07721477746963501
282,YMR302C,YBL034C,3.2155639928532764e-08
283,YMR302C,YPL092W,6.160683768685615e-11
284,YMR302C,YNL163C,4.88436656571889e-13
285,YMR302C,tA(AGC)K2,1.5925301442148987e-12
286,YMR302C,YOL104C,4.274097964440671e-09
287,YMR302C,YKL214C,1.4949284377507865e-05
288,YMR302C,YFR034C,1.273454952599451e-11
289,YMR302C,YFL002W-B,1.9612401980229066e-10
290,YMR302C,YER026C,0.00021590823598671705
291,YMR302C,YFR009W,2.407653590386083e-11
292,YMR302C,YOR018W,1.6154517652466893e-05
293,YMR302C,YCR079W,1.6086920368252322e-05
294,YMR302C,YLR308W,3.802416159714994e-10
295,YMR302C,YNL141W,2.697673305579332e-15
296,YMR302C,YCL052C,0.010906221345067024
297,YMR302C,YDL197C,0.001996769802644849
298,YMR302C,YEL051W,5.499279920329059e-10
299,YMR302C,YLR443W,1.1960611345784855e-06
300,YMR302C,YDR498C,0.015287269838154316
301,YMR302C,YBR083W,3.113233049134578e-08
302,YMR302C,YBR289W,6.703344297420699e-07
303,YMR302C,YMR274C,0.005723298527300358
304,YMR302C,YMR032W,6.48659624857828e-05
305,YMR302C,YIL097W,7.312377192647546e-08
306,YMR302C,YPL084W,1.3930417708252207e-07
307,YMR302C,YMR022W,0.9796745181083679
308,YMR302C,tM(CAU)O1,1.7978730726397885e-09
309,YMR302C,YPL042C,0.1446717530488968
310,YMR302C,YLR183C,2.272005622216966e-05
311,YMR302C,YDR065W,0.0001071110091288574
312,YMR302C,YDR478W,3.7113061068794195e-08
313,YMR302C,YJR063W,1.6631674336353708e-12
314,YMR302C,YLR175W,1.4368668811736741e-15
315,YMR302C,YAL051W,0.14260224997997284
316,YMR302C,YER177W,1.6356624171418033e-12
317,YMR302C,YLR192C,3.3170723945374903e-09
318,YMR302C,YLR221C,3.668888456931363e-11
319,YMR302C,YNL331C,0.0002334278979105875
320,YMR302C,YGR003W,6.970235062908614e-06
321,YMR302C,YNL242W,0.06220881640911102
322,YMR302C,YFR045W,0.00022002930927556008
323,YMR302C,tC(GCA)G,1.7978730726397885e-09
324,YMR302C,YIL039W,1.9997963007778452e-10
325,YMR302C,YNL206C,3.450434959972881e-08
326,YMR302C,YDL061C,8.753778625865937e-18
327,YMR302C,YLR426W,1.2093052781381175e-08
328,YMR302C,YJR077C,0.864718496799469
329,YMR302C,YOR207C,3.0494995417740256e-10
330,YMR302C,YGL142C,8.78764524259168e-07
331,YMR302C,YNL272C,2.893121200031601e-05
332,YMR302C,YLR029C,1.5369550540576573e-20
333,YMR302C,YGR047C,3.2714153348933905e-05
334,YMR302C,YNL112W,5.762591515079407e-10
335,YMR302C,YJR156C,1.650370951011837e-10
336,YMR302C,tL(UAG)J,1.7978730726397885e-09
337,YMR302C,YLR210W,0.039488986134529114
338,YMR302C,YOR275C,1.8219711850342435e-10
339,YMR302C,YLR380W,7.721951078565326e-08
340,YMR302C,tK(CUU)J,2.7053643769647806e-09
341,YMR302C,YNL053W,0.000238393695326522
342,YMR302C,YBR152W,7.068141072430478e-10
343,YMR302C,YGL211W,1.028132487590483e-06
344,YMR302C,YFL003C,3.101957709791825e-13
345,YMR302C,YGL238W,7.991662344906947e-13
346,YMR302C,YDR399W,1.4533180468405964e-20
347,YMR302C,YHL039W,8.25051346686756e-11
348,YMR302C,YDL224C,0.7126266956329346
349,YMR302C,YNL216W,0.0010444187792018056
350,YMR302C,YHR037W,0.000893067684955895
351,YMR302C,YDR098C-B,5.622300847107908e-09
352,YMR302C,YOR243C,7.322402960027639e-18
353,YMR302C,YPR008W,2.3894455125628156e-07
354,YMR302C,YGR296W,1.1711335012876134e-08
355,YMR302C,YPR200C,3.723758084106521e-07
356,YMR302C,YOR328W,0.00017051845497917384
357,YMR302C,YMR202W,2.5323574617472366e-13
358,YMR302C,YJL212C,3.945694615481443e-08
359,YMR302C,YLL040C,8.973554486146895e-07
360,YMR302C,YLR115W,8.55339749250561e-05
361,YMR302C,YMR223W,1.822510919957665e-09
362,YMR302C,YJR062C,0.3684546947479248
363,YMR302C,YLR098C,1.860083784777089e-06
364,YMR302C,YKR029C,2.6221086955047213e-06
365,YMR302C,YML065W,6.909391725429259e-09
366,YMR302C,YLR013W,1.985306884166871e-12
367,YMR302C,YPR185W,8.211861313611735e-06
368,YMR302C,YBR059C,0.0003853377711493522
369,YMR302C,YIR022W,0.0005546421743929386
370,YMR302C,tV(AAC)H,1.7978730726397885e-09
371,YMR302C,YMR001C,7.318764261299293e-09
372,YMR302C,YMR216C,0.0013623597333207726
373,YMR302C,YNR050C,2.6430748789607605e-07
374,YMR302C,YDR156W,3.2641069749489606e-17
375,YMR302C,YHR201C,4.922630836290409e-08
376,YMR302C,YML071C,1.8481022268090896e-10
377,YMR302C,YBR159W,1.1403290045564063e-06
378,YMR302C,YDL065C,0.000330036913510412
379,YMR302C,YDR496C,3.5129693576681123e-16
380,YMR302C,YGR257C,0.6730311512947083
381,YMR302C,YDR172W,3.027713510136455e-14
382,YMR302C,YEL037C,0.00016251884517259896
383,YMR302C,YML126C,6.78772630635649e-06
384,YMR302C,YDL040C,2.0331305528031862e-09
385,YMR302C,YDR293C,9.786478472051385e-08
386,YMR302C,snR33,1.9080388824477268e-08
387,YMR302C,YJR021C,6.025707989465445e-05
388,YMR302C,YDR497C,1.0620033208397217e-05
389,YMR302C,tK(CUU)M,1.7978730726397885e-09
390,YMR302C,YLR229C,0.10607581585645676
391,YMR302C,YPL211W,1.9628912481962218e-13
392,YMR302C,YML043C,2.904072381876288e-12
393,YMR302C,YBR049C,0.8446313142776489
394,YMR302C,YEL012W,1.2945756679982878e-06
395,YMR302C,YCL005W-A,6.360832776408643e-05
396,YMR302C,YLL005C,1.7442789612687193e-07
397,YMR302C,YHL048W,0.0002255244762636721
398,YMR302C,YKR046C,0.019790370017290115
399,YMR302C,YLR433C,4.424178314366145e-06
400,YMR302C,YPL001W,7.815253775333986e-05
401,YMR302C,YNL104C,4.423279733600793e-06
402,YMR302C,tE(UUC)G2,1.7978730726397885e-09
403,YMR302C,YLR195C,0.10457669943571091
404,YMR302C,YER029C,7.39528924209587e-11
405,YMR302C,YIL156W,1.666936100264138e-06
406,YMR302C,YPR129W,0.02119646780192852
407,YMR302C,YKR103W,1.7386255990459176e-07
408,YMR302C,YNL083W,0.746070146560669
409,YMR302C,tR(ACG)K,2.9773938869936956e-09
410,YMR302C,YER074W-A,4.30367435910739e-06
411,YMR302C,YDR236C,5.369315408954023e-11
412,YMR302C,YBL036C,0.052027348428964615
413,YMR302C,YOR373W,7.140990576637307e-10
414,YMR302C,YDR386W,0.00037970460834912956
415,YMR302C,YFL010W-A,2.076166794040546e-09
416,YMR302C,YMR044W,4.731175451411218e-09
417,YMR302C,snR20,1.7978730726397885e-09
418,YMR302C,YOL069W,0.001819824450649321
419,YMR302C,snR17a,9.991688899868567e-12
420,YMR302C,YCR048W,2.3539325411547907e-05
421,YMR302C,YJL056C,2.5513986656733323e-07
422,YMR302C,YML085C,0.0002244144561700523
423,YMR302C,YJL148W,5.974553775600904e-16
424,YMR302C,YER055C,1.0434288083497605e-20
425,YMR302C,YNL061W,9.654029428968918e-16
426,YMR302C,YFL041W,0.4266233444213867
427,YMR302C,YLR028C,7.25815407349728e-05
428,YMR302C,YLR256W-A,9.465382921902687e-10
429,YMR302C,YGL037C,1.487696955643908e-13
430,YMR302C,YIL064W,8.565261694348791e-11
431,YMR302C,YDR500C,5.489822510041064e-23
432,YMR302C,YLL022C,2.936860141744546e-07
433,YMR302C,YGL066W,1.0673307571096302e-07
434,YMR302C,YDL079C,1.6716478201672658e-10
435,YMR302C,YML008C,3.6530710900706254e-08
436,YMR302C,YNL194C,1.7624476100763786e-08
437,YMR302C,YBR078W,6.08691005585249e-12
438,YMR302C,YPL198W,3.8114583775135776e-24
439,YMR302C,YCR024C,0.6722807884216309
440,YMR302C,MEL5,1.7978730726397885e-09
441,YMR302C,YBR043C,1.4977753759470858e-10
442,YMR302C,YKL198C,6.209509035431937e-12
443,YMR302C,YDL101C,2.154558274014562e-07
444,YMR302C,YKL180W,1.402102028303382e-19
445,YMR302C,YDL150W,1.0734470796882105e-19
446,YMR302C,YOL139C,1.2247804422540952e-17
447,YMR302C,YBR294W,5.093366439723468e-08
448,YMR302C,YMR061W,2.253665115858894e-05
449,YMR302C,YBL097W,7.658599088244955e-07
450,YMR302C,YKR014C,0.0012978269951418042
451,YMR302C,YLR360W,0.010388068854808807
452,YMR302C,YGL248W,7.556292530352948e-06
453,YMR302C,YHL038C,8.830334263620898e-05
454,YMR302C,YDL130W,4.627939207869241e-16
455,YMR302C,YCR106W,2.52425525104627e-05
456,YMR302C,YNL039W,1.197624470705705e-07
457,YMR302C,YBR293W,6.024900578438519e-10
458,YMR302C,YKL159C,0.45088446140289307
459,YMR302C,YDL064W,1.1166110570892673e-11
460,YMR302C,YMR043W,0.010116683319211006
461,YMR302C,YOR087W,0.2819892168045044
462,YMR302C,YNL049C,1.1459188042906021e-09
463,YMR302C,YLR138W,1.115665327233728e-06
464,YMR302C,YDR487C,5.7921374363445466e-09
465,YMR302C,YHR014W,3.882098642549181e-09
466,YMR302C,YNL308C,1.7417288619670738e-15
467,YMR302C,YML057W,0.05873962119221687
468,YMR302C,YHR082C,1.6789593928479007e-06
469,YMR302C,YNR051C,5.207511932781017e-08
470,YMR302C,YKR083C,0.006471216678619385
471,YMR302C,YDL047W,4.7871985771053005e-06
472,YMR302C,YNL268W,4.5586981411993577e-10
473,YMR302C,YGR155W,1.904995041920876e-12
474,YMR302C,YHL009W-A,1.333451837837174e-08
475,YMR302C,YJL039C,6.295156396163293e-08
476,YMR302C,YAL032C,5.148481432115659e-05
477,YMR302C,YDR003W,0.001947769895195961
478,YMR302C,YGL105W,5.772909683924785e-14
479,YMR302C,YNR003C,6.272925234807047e-11
480,YMR302C,YER180C-A,8.973896183306351e-05
481,YMR302C,tC(GCA)B,1.7978730726397885e-09
482,YMR302C,YGR070W,2.42122502602804e-11
483,YMR302C,YPL232W,0.08954589813947678
484,YMR302C,YDR398W,3.379308077399064e-14
485,YMR302C,YDR217C,1.3009628929694372e-09
486,YMR302C,YNR067C,0.0005296533927321434
487,YMR302C,YHR123W,1.027773199879789e-09
488,YMR302C,YGR027W-B,4.504077555367303e-09
489,YMR302C,YNL223W,5.6472445066901855e-06
490,YMR302C,YML123C,0.0005765496171079576
491,YMR302C,YJR097W,1.6770807832744428e-13
492,YMR302C,YJL187C,1.5918536746539758e-06
493,YMR302C,YEL062W,0.0023570421617478132
494,YMR302C,YML076C,0.0013190240133553743
495,YMR302C,YPL065W,0.00012164542567916214
496,YMR302C,YJR084W,0.0009381884592585266
497,YMR302C,YIL101C,4.2343416967183245e-11
498,YMR302C,YMR149W,5.056793452240527e-05
499,YMR302C,YBL055C,1.2733433152334328e-07
500,YMR302C,tP(UGG)O2,1.7978730726397885e-09
501,YMR302C,YER170W,0.5903287529945374
502,YMR302C,YLR011W,0.024894578382372856
503,YMR302C,YHR068W,2.5229884303176568e-14
504,YMR302C,YLR451W,2.5731418731855804e-11
505,YMR302C,tY(GUA)F2,1.7978730726397885e-09
506,YMR302C,YGL187C,0.6946370005607605
507,YMR302C,YMR014W,1.7805562593461478e-14
508,YMR302C,YMR008C,0.0055595887824893
509,YMR302C,YMR281W,0.00042126435437239707
510,YMR302C,YOR011W,5.4730484407627955e-05
511,YMR302C,YOR021C,5.051146558798791e-07
512,YMR302C,SUC7,1.7978730726397885e-09
513,YMR302C,YDR028C,2.9089682357152924e-05
514,YMR302C,YOR001W,1.4398285896888297e-09
515,YMR302C,YGR124W,9.89353540634336e-15
516,YMR302C,YOR237W,1.5752748064312705e-11
517,YMR302C,YFL048C,6.975592987146229e-05
518,YMR302C,YBR284W,1.748864406181383e-06
519,YMR302C,YOR112W,1.3913598877479672e-06
520,YMR302C,YIL008W,9.153940383477277e-10
521,YMR302C,snR9,1.649751030230462e-10
522,YMR302C,YKR106W,3.1721227866654544e-09
523,YMR302C,YOL052C,5.084546955913538e-06
524,YMR302C,YDR210C-D,5.58115553772609e-09
525,YMR302C,YML062C,6.326210382212594e-07
526,YMR302C,YHL002W,5.167472699740827e-11
527,YMR302C,YNR013C,1.0881090473091604e-09
528,YMR302C,YAR018C,0.0007004350190982223
529,YMR302C,tL(UAA)N,1.7978730726397885e-09
530,YMR302C,YGL016W,2.365488000671199e-16
531,YMR302C,tL(UAG)L2,1.7978730726397885e-09
532,YMR302C,YML038C,5.609131562001046e-11
533,YMR302C,YOR020C,6.551547357958043e-07
534,YMR302C,YGR202C,0.0005271678091958165
535,YMR302C,tM(CAU)J1,2.8368890570007466e-10
536,YMR302C,YCR059C,0.005331671331077814
537,YMR302C,YNL210W,2.7125950055051362e-06
538,YMR302C,YKL058W,0.007537165191024542
539,YMR302C,YDR101C,8.303987587261652e-18
540,YMR302C,YGR274C,6.70629970045411e-06
541,YMR302C,YNL076W,3.304620932453872e-08
542,YMR302C,YER064C,3.614305228438752e-07
543,YMR302C,YJR074W,0.00043088762322440743
544,YMR302C,YOL008W,0.01753314957022667
545,YMR302C,YML132W,1.9324909728002382e-11
546,YMR302C,YJR052W,8.877082109393086e-07
547,YMR302C,YCL073C,3.4860820896653877e-09
548,YMR302C,YPL026C,0.35277843475341797
549,YMR302C,YMR047C,3.829050569947867e-07
550,YMR302C,YDR369C,4.104108302271925e-05
551,YMR302C,YDL003W,2.2941000210607854e-09
552,YMR302C,YHL030W,0.0019635658245533705
553,YMR302C,YOR180C,6.242035306058824e-05
554,YMR302C,YOR122C,0.0016979154897853732
555,YMR302C,YPL015C,0.004261954687535763
556,YMR302C,YEL015W,1.8490486919375826e-12
557,YMR302C,YIL168W,4.80763583254884e-06
558,YMR302C,YAL024C,4.060979108544416e-08
559,YMR302C,YOR234C,4.1633060054953716e-19
560,YMR302C,YBL039C,6.332836113164511e-24
561,YMR302C,YHR090C,3.6044613960228844e-09
562,YMR302C,YGL161C,8.149575458915592e-10
563,YMR302C,YOR368W,2.5512006686767563e-05
