,Name,+/-,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
20,YLR019W,0.0,0.5,60,0,21,39,0.675,1.0,0.6060606060606061,0.0,1.0
21,YKL013C,1.0,0.5,59,1,21,39,0.6666666666666666,0.9833333333333333,0.6020408163265306,0.045454545454545456,0.9545454545454546
22,YPL186C,0.0,0.5,59,1,22,38,0.675,0.9833333333333333,0.6082474226804123,0.043478260869565216,0.9565217391304348
23,YOR103C,0.0,0.5,59,1,23,37,0.6833333333333333,0.9833333333333333,0.6145833333333334,0.041666666666666664,0.9583333333333334
24,YPL206C,0.0,0.5,59,1,24,36,0.6916666666666667,0.9833333333333333,0.6210526315789474,0.04,0.96
25,YJL192C,0.0,0.5,59,1,25,35,0.7,0.9833333333333333,0.6276595744680851,0.038461538461538464,0.9615384615384616
26,YGR017W,0.0,0.5,59,1,26,34,0.7083333333333334,0.9833333333333333,0.6344086021505376,0.037037037037037035,0.9629629629629629
27,YDR495C,0.0,0.5,59,1,27,33,0.7166666666666667,0.9833333333333333,0.6413043478260869,0.03571428571428571,0.9642857142857143
28,YOL128C,0.0,0.5,59,1,28,32,0.725,0.9833333333333333,0.6483516483516484,0.034482758620689655,0.9655172413793104
29,YOL017W,0.0,0.5,59,1,29,31,0.7333333333333333,0.9833333333333333,0.6555555555555556,0.03333333333333333,0.9666666666666667
30,YER153C,0.0,0.5,59,1,30,30,0.7416666666666667,0.9833333333333333,0.6629213483146067,0.03225806451612903,0.967741935483871
31,YMR046C,0.0,0.5,59,1,31,29,0.75,0.9833333333333333,0.6704545454545454,0.03125,0.96875
32,YGR173W,0.0,0.5,59,1,32,28,0.7583333333333333,0.9833333333333333,0.6781609195402298,0.030303030303030304,0.9696969696969697
33,YLR193C,0.0,0.5,59,1,33,27,0.7666666666666667,0.9833333333333333,0.686046511627907,0.029411764705882353,0.9705882352941176
34,YMR086W,0.0,0.5,59,1,34,26,0.775,0.9833333333333333,0.6941176470588235,0.02857142857142857,0.9714285714285714
35,YGR260W,0.0,0.5,59,1,35,25,0.7833333333333333,0.9833333333333333,0.7023809523809523,0.027777777777777776,0.9722222222222222
36,YLR165C,0.0,0.5,59,1,36,24,0.7916666666666666,0.9833333333333333,0.7108433734939759,0.02702702702702703,0.972972972972973
37,YEL045C,0.0,0.5,59,1,37,23,0.8,0.9833333333333333,0.7195121951219512,0.02631578947368421,0.9736842105263158
38,YLR127C,0.0,0.5,59,1,38,22,0.8083333333333333,0.9833333333333333,0.7283950617283951,0.02564102564102564,0.9743589743589743
39,YNL259C,0.0,0.5,59,1,39,21,0.8166666666666667,0.9833333333333333,0.7375,0.025,0.975
40,YGR068C,0.0,0.5,59,1,40,20,0.825,0.9833333333333333,0.7468354430379747,0.024390243902439025,0.975609756097561
41,YGR182C,0.0,0.5,59,1,41,19,0.8333333333333334,0.9833333333333333,0.7564102564102564,0.023809523809523808,0.9761904761904762
42,YBR161W,0.0,0.5,59,1,42,18,0.8416666666666667,0.9833333333333333,0.7662337662337663,0.023255813953488372,0.9767441860465116
43,YNL157W,0.0,0.5,59,1,43,17,0.85,0.9833333333333333,0.7763157894736842,0.022727272727272728,0.9772727272727273
44,YNR047W,0.0,0.5,59,1,44,16,0.8583333333333333,0.9833333333333333,0.7866666666666666,0.022222222222222223,0.9777777777777777
45,YKL036C,0.0,0.5,59,1,45,15,0.8666666666666667,0.9833333333333333,0.7972972972972973,0.021739130434782608,0.9782608695652174
46,YLR050C,0.0,0.5,59,1,46,14,0.875,0.9833333333333333,0.8082191780821918,0.02127659574468085,0.9787234042553191
47,YOR102W,0.0,0.5,59,1,47,13,0.8833333333333333,0.9833333333333333,0.8194444444444444,0.020833333333333332,0.9791666666666666
48,YLR231C,0.0,0.5,59,1,48,12,0.8916666666666667,0.9833333333333333,0.8309859154929577,0.02040816326530612,0.9795918367346939
49,YLR130C,0.0,0.5,59,1,49,11,0.9,0.9833333333333333,0.8428571428571429,0.02,0.98
50,YNL149C,1.0,0.5,58,2,49,11,0.8916666666666667,0.9666666666666667,0.8405797101449275,0.0392156862745098,0.9607843137254902
51,YNR035C,1.0,0.5,57,3,49,11,0.8833333333333333,0.95,0.8382352941176471,0.057692307692307696,0.9423076923076923
52,YNR063W,0.0,0.5,57,3,50,10,0.8916666666666667,0.95,0.8507462686567164,0.05660377358490566,0.9433962264150944
53,YDR150W,1.0,0.5,56,4,50,10,0.8833333333333333,0.9333333333333333,0.8484848484848485,0.07407407407407407,0.9259259259259259
54,YPR131C,1.0,0.5,55,5,50,10,0.875,0.9166666666666666,0.8461538461538461,0.09090909090909091,0.9090909090909091
55,YHR031C,1.0,0.5,54,6,50,10,0.8666666666666667,0.9,0.84375,0.10714285714285714,0.8928571428571429
56,YKR042W,1.0,0.5,53,7,50,10,0.8583333333333333,0.8833333333333333,0.8412698412698413,0.12280701754385964,0.8771929824561403
57,YJR118C,1.0,0.5,52,8,50,10,0.85,0.8666666666666667,0.8387096774193549,0.13793103448275862,0.8620689655172413
58,YLL001W,1.0,0.5,51,9,50,10,0.8416666666666667,0.85,0.8360655737704918,0.15254237288135594,0.847457627118644
59,YBR056W,0.0,0.5,51,9,51,9,0.85,0.85,0.85,0.15,0.85
60,YOL076W,1.0,0.5,50,10,51,9,0.8416666666666667,0.8333333333333334,0.847457627118644,0.16393442622950818,0.8360655737704918
61,YNL213C,1.0,0.5,49,11,51,9,0.8333333333333334,0.8166666666666667,0.8448275862068966,0.1774193548387097,0.8225806451612904
62,YOL060C,1.0,0.5,48,12,51,9,0.825,0.8,0.8421052631578947,0.19047619047619047,0.8095238095238095
63,YMR072W,1.0,0.5,47,13,51,9,0.8166666666666667,0.7833333333333333,0.8392857142857143,0.203125,0.796875
64,YJR027W,0.0,0.5,47,13,52,8,0.825,0.7833333333333333,0.8545454545454545,0.2,0.8
65,YLR370C,1.0,0.5,46,14,52,8,0.8166666666666667,0.7666666666666667,0.8518518518518519,0.21212121212121213,0.7878787878787878
66,YLR190W,1.0,0.5,45,15,52,8,0.8083333333333333,0.75,0.8490566037735849,0.22388059701492538,0.7761194029850746
67,YPR023C,0.0,0.5,45,15,53,7,0.8166666666666667,0.75,0.8653846153846154,0.22058823529411764,0.7794117647058824
68,YGL020C,1.0,0.5,44,16,53,7,0.8083333333333333,0.7333333333333333,0.8627450980392157,0.2318840579710145,0.7681159420289855
69,YJL116C,1.0,0.5,43,17,53,7,0.8,0.7166666666666667,0.86,0.24285714285714285,0.7571428571428571
70,YLL006W,1.0,0.5,42,18,53,7,0.7916666666666666,0.7,0.8571428571428571,0.2535211267605634,0.7464788732394366
71,YJL141C,0.0,0.5,42,18,54,6,0.8,0.7,0.875,0.25,0.75
72,YHR083W,1.0,0.5,41,19,54,6,0.7916666666666666,0.6833333333333333,0.8723404255319149,0.2602739726027397,0.7397260273972602
73,YKL163W,0.0,0.5,41,19,55,5,0.8,0.6833333333333333,0.8913043478260869,0.25675675675675674,0.7432432432432432
74,YBR234C,1.0,0.5,40,20,55,5,0.7916666666666666,0.6666666666666666,0.8888888888888888,0.26666666666666666,0.7333333333333333
75,YML058W,1.0,0.5,39,21,55,5,0.7833333333333333,0.65,0.8863636363636364,0.27631578947368424,0.7236842105263158
76,YAL059W,0.0,0.5,39,21,56,4,0.7916666666666666,0.65,0.9069767441860465,0.2727272727272727,0.7272727272727273
77,YIL110W,0.0,0.5,39,21,57,3,0.8,0.65,0.9285714285714286,0.2692307692307692,0.7307692307692307
78,YNL079C,1.0,0.5,38,22,57,3,0.7916666666666666,0.6333333333333333,0.926829268292683,0.27848101265822783,0.7215189873417721
79,YMR211W,1.0,0.5,37,23,57,3,0.7833333333333333,0.6166666666666667,0.925,0.2875,0.7125
80,YNL214W,0.0,0.5,37,23,58,2,0.7916666666666666,0.6166666666666667,0.9487179487179487,0.2839506172839506,0.7160493827160493
81,YFL036W,1.0,0.5,36,24,58,2,0.7833333333333333,0.6,0.9473684210526315,0.2926829268292683,0.7073170731707317
82,YOR132W,0.0,0.5021352767944336,36,24,59,1,0.7916666666666666,0.6,0.972972972972973,0.2891566265060241,0.7108433734939759
83,YOL009C,1.0,0.6801919341087341,35,25,59,1,0.7833333333333333,0.5833333333333334,0.9722222222222222,0.2976190476190476,0.7023809523809523
84,YHR120W,1.0,0.6870096325874329,34,26,59,1,0.775,0.5666666666666667,0.9714285714285714,0.3058823529411765,0.6941176470588235
85,YBL054W,0.0,0.6894891858100891,34,26,60,0,0.7833333333333333,0.5666666666666667,1.0,0.3023255813953488,0.6976744186046512
86,YDR339C,1.0,0.7677299976348877,33,27,60,0,0.775,0.55,1.0,0.3103448275862069,0.6896551724137931
87,YOR037W,1.0,0.7734135985374451,32,28,60,0,0.7666666666666667,0.5333333333333333,1.0,0.3181818181818182,0.6818181818181818
88,YIL138C,1.0,0.8058316707611084,31,29,60,0,0.7583333333333333,0.5166666666666667,1.0,0.3258426966292135,0.6741573033707865
89,YMR012W,1.0,0.8181143403053284,30,30,60,0,0.75,0.5,1.0,0.3333333333333333,0.6666666666666666
90,YDL217C,1.0,0.8330575823783875,29,31,60,0,0.7416666666666667,0.48333333333333334,1.0,0.34065934065934067,0.6593406593406593
91,YBL080C,1.0,0.8442962169647217,28,32,60,0,0.7333333333333333,0.4666666666666667,1.0,0.34782608695652173,0.6521739130434783
92,YMR134W,1.0,0.8696553111076355,27,33,60,0,0.725,0.45,1.0,0.3548387096774194,0.6451612903225806
93,YNL070W,1.0,0.8882652521133423,26,34,60,0,0.7166666666666667,0.43333333333333335,1.0,0.3617021276595745,0.6382978723404256
94,YDR393W,1.0,0.922238826751709,25,35,60,0,0.7083333333333334,0.4166666666666667,1.0,0.3684210526315789,0.631578947368421
95,YHR005C-A,1.0,0.9375404715538025,24,36,60,0,0.7,0.4,1.0,0.375,0.625
96,YLR355C,1.0,0.9462497234344482,23,37,60,0,0.6916666666666667,0.38333333333333336,1.0,0.38144329896907214,0.6185567010309279
97,YML091C,1.0,0.9464821815490723,22,38,60,0,0.6833333333333333,0.36666666666666664,1.0,0.3877551020408163,0.6122448979591837
98,YNL026W,1.0,0.9669864177703857,21,39,60,0,0.675,0.35,1.0,0.3939393939393939,0.6060606060606061
99,YPR024W,1.0,0.970619797706604,20,40,60,0,0.6666666666666666,0.3333333333333333,1.0,0.4,0.6
100,YLR368W,1.0,0.9758601188659668,19,41,60,0,0.6583333333333333,0.31666666666666665,1.0,0.40594059405940597,0.594059405940594
101,YLL013C,1.0,0.9835255146026611,18,42,60,0,0.65,0.3,1.0,0.4117647058823529,0.5882352941176471
102,YOL027C,1.0,0.9974021911621094,17,43,60,0,0.6416666666666667,0.2833333333333333,1.0,0.4174757281553398,0.5825242718446602
103,YOR060C,1.0,0.9979264736175537,16,44,60,0,0.6333333333333333,0.26666666666666666,1.0,0.4230769230769231,0.5769230769230769
104,YPR140W,1.0,0.9998929500579834,15,45,60,0,0.625,0.25,1.0,0.42857142857142855,0.5714285714285714
105,YMR060C,1.0,0.9999514818191528,14,46,60,0,0.6166666666666667,0.23333333333333334,1.0,0.4339622641509434,0.5660377358490566
106,YEL020W-A,1.0,0.9999867677688599,13,47,60,0,0.6083333333333333,0.21666666666666667,1.0,0.4392523364485981,0.5607476635514018
107,YOR147W,1.0,0.999993085861206,12,48,60,0,0.6,0.2,1.0,0.4444444444444444,0.5555555555555556
108,YOR211C,1.0,0.9999935626983643,11,49,60,0,0.5916666666666667,0.18333333333333332,1.0,0.44954128440366975,0.5504587155963303
109,YML061C,1.0,0.9999939203262329,10,50,60,0,0.5833333333333334,0.16666666666666666,1.0,0.45454545454545453,0.5454545454545454
110,YDL198C,1.0,0.9999995231628418,9,51,60,0,0.575,0.15,1.0,0.4594594594594595,0.5405405405405406
111,YJL054W,1.0,0.9999996423721313,8,52,60,0,0.5666666666666667,0.13333333333333333,1.0,0.4642857142857143,0.5357142857142857
112,YMR302C,1.0,0.9999998807907104,7,53,60,0,0.5583333333333333,0.11666666666666667,1.0,0.4690265486725664,0.5309734513274337
113,YNL121C,1.0,1.0,6,54,60,0,0.55,0.1,1.0,0.47368421052631576,0.5263157894736842
114,YNL055C,1.0,1.0,5,55,60,0,0.5416666666666666,0.08333333333333333,1.0,0.4782608695652174,0.5217391304347826
115,YGL219C,1.0,1.0,4,56,60,0,0.5333333333333333,0.06666666666666667,1.0,0.4827586206896552,0.5172413793103449
116,YLR304C,1.0,1.0,3,57,60,0,0.525,0.05,1.0,0.48717948717948717,0.5128205128205128
117,YJL112W,1.0,1.0,2,58,60,0,0.5166666666666667,0.03333333333333333,1.0,0.4915254237288136,0.5084745762711864
118,YOR266W,1.0,1.0,1,59,60,0,0.5083333333333333,0.016666666666666666,1.0,0.4957983193277311,0.5042016806722689
119,YBR192W,1.0,1.0,0,60,60,0,0.5,0.0,1.0,0.5,0.5
