,Name,+/-,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
35,YIL049W,0.0,0.5,57,3,33,27,0.75,0.95,0.6785714285714286,0.08333333333333333,0.9166666666666666
36,YDR024W,0.0,0.5,57,3,34,26,0.7583333333333333,0.95,0.6867469879518072,0.08108108108108109,0.918918918918919
37,YDR196C,0.0,0.5,57,3,35,25,0.7666666666666667,0.95,0.6951219512195121,0.07894736842105263,0.9210526315789473
38,YBR202W,0.0,0.5,57,3,36,24,0.775,0.95,0.7037037037037037,0.07692307692307693,0.9230769230769231
39,YBR039W,0.0,0.5,57,3,37,23,0.7833333333333333,0.95,0.7125,0.075,0.925
40,YCL022C,0.0,0.5,57,3,38,22,0.7916666666666666,0.95,0.7215189873417721,0.07317073170731707,0.926829268292683
41,YBR226C,0.0,0.5,57,3,39,21,0.8,0.95,0.7307692307692307,0.07142857142857142,0.9285714285714286
42,YJL160C,0.0,0.5,57,3,40,20,0.8083333333333333,0.95,0.7402597402597403,0.06976744186046512,0.9302325581395349
43,YLR368W,1.0,0.5,56,4,40,20,0.8,0.9333333333333333,0.7368421052631579,0.09090909090909091,0.9090909090909091
44,YJR022W,0.0,0.5,56,4,41,19,0.8083333333333333,0.9333333333333333,0.7466666666666667,0.08888888888888889,0.9111111111111111
45,YKR097W,0.0,0.5,56,4,42,18,0.8166666666666667,0.9333333333333333,0.7567567567567568,0.08695652173913043,0.9130434782608695
46,YDL170W,0.0,0.5,56,4,43,17,0.825,0.9333333333333333,0.7671232876712328,0.0851063829787234,0.9148936170212766
47,YJL153C,0.0,0.5,56,4,44,16,0.8333333333333334,0.9333333333333333,0.7777777777777778,0.08333333333333333,0.9166666666666666
48,YCR068W,0.0,0.5,56,4,45,15,0.8416666666666667,0.9333333333333333,0.7887323943661971,0.08163265306122448,0.9183673469387755
49,YGL052W,0.0,0.5,56,4,46,14,0.85,0.9333333333333333,0.8,0.08,0.92
50,YJL039C,0.0,0.5,56,4,47,13,0.8583333333333333,0.9333333333333333,0.8115942028985508,0.0784313725490196,0.9215686274509803
51,YHR174W,0.0,0.5,56,4,48,12,0.8666666666666667,0.9333333333333333,0.8235294117647058,0.07692307692307693,0.9230769230769231
52,YGR163W,0.0,0.5,56,4,49,11,0.875,0.9333333333333333,0.835820895522388,0.07547169811320754,0.9245283018867925
53,YIL127C,0.0,0.5,56,4,50,10,0.8833333333333333,0.9333333333333333,0.8484848484848485,0.07407407407407407,0.9259259259259259
54,YER103W,0.0,0.5,56,4,51,9,0.8916666666666667,0.9333333333333333,0.8615384615384616,0.07272727272727272,0.9272727272727272
55,YDR208W,0.0,0.5,56,4,52,8,0.9,0.9333333333333333,0.875,0.07142857142857142,0.9285714285714286
56,YER099C,0.0,0.5,56,4,53,7,0.9083333333333333,0.9333333333333333,0.8888888888888888,0.07017543859649122,0.9298245614035088
57,YOR042W,0.0,0.5,56,4,54,6,0.9166666666666666,0.9333333333333333,0.9032258064516129,0.06896551724137931,0.9310344827586207
58,YGR144W,1.0,0.5,55,5,54,6,0.9083333333333333,0.9166666666666666,0.9016393442622951,0.0847457627118644,0.9152542372881356
59,YMR033W,0.0,0.5,55,5,55,5,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.08333333333333333,0.9166666666666666
60,YLR134W,0.0,0.5,55,5,56,4,0.925,0.9166666666666666,0.9322033898305084,0.08196721311475409,0.9180327868852459
61,YMR180C,0.0,0.5,55,5,57,3,0.9333333333333333,0.9166666666666666,0.9482758620689655,0.08064516129032258,0.9193548387096774
62,YJL109C,0.0,0.5,55,5,58,2,0.9416666666666667,0.9166666666666666,0.9649122807017544,0.07936507936507936,0.9206349206349206
63,YDR307W,0.0,0.5,55,5,59,1,0.95,0.9166666666666666,0.9821428571428571,0.078125,0.921875
64,YFR055W,0.0,0.5,55,5,60,0,0.9583333333333334,0.9166666666666666,1.0,0.07692307692307693,0.9230769230769231
65,YPR083W,1.0,0.9953102469444275,54,6,60,0,0.95,0.9,1.0,0.09090909090909091,0.9090909090909091
66,YHR083W,1.0,0.9960506558418274,53,7,60,0,0.9416666666666667,0.8833333333333333,1.0,0.1044776119402985,0.8955223880597015
67,YPR131C,1.0,0.9972014427185059,52,8,60,0,0.9333333333333333,0.8666666666666667,1.0,0.11764705882352941,0.8823529411764706
68,YMR211W,1.0,0.9973700046539307,51,9,60,0,0.925,0.85,1.0,0.13043478260869565,0.8695652173913043
69,YJR120W,1.0,0.9975407123565674,50,10,60,0,0.9166666666666666,0.8333333333333334,1.0,0.14285714285714285,0.8571428571428571
70,YDR339C,1.0,0.9979243278503418,49,11,60,0,0.9083333333333333,0.8166666666666667,1.0,0.15492957746478872,0.8450704225352113
71,YGL219C,1.0,0.9980258941650391,48,12,60,0,0.9,0.8,1.0,0.16666666666666666,0.8333333333333334
72,YIL051C,1.0,0.9981852173805237,47,13,60,0,0.8916666666666667,0.7833333333333333,1.0,0.1780821917808219,0.821917808219178
73,YER154W,1.0,0.9982631802558899,46,14,60,0,0.8833333333333333,0.7666666666666667,1.0,0.1891891891891892,0.8108108108108109
74,YDR258C,1.0,0.9983539581298828,45,15,60,0,0.875,0.75,1.0,0.2,0.8
75,YOR147W,1.0,0.9985206723213196,44,16,60,0,0.8666666666666667,0.7333333333333333,1.0,0.21052631578947367,0.7894736842105263
76,YFL039C,1.0,0.9985583424568176,43,17,60,0,0.8583333333333333,0.7166666666666667,1.0,0.22077922077922077,0.7792207792207793
77,YBR212W,1.0,0.9987105131149292,42,18,60,0,0.85,0.7,1.0,0.23076923076923078,0.7692307692307693
78,YKR042W,1.0,0.9989137649536133,41,19,60,0,0.8416666666666667,0.6833333333333333,1.0,0.24050632911392406,0.759493670886076
79,YNL310C,1.0,0.9989799857139587,40,20,60,0,0.8333333333333334,0.6666666666666666,1.0,0.25,0.75
80,YDL142C,1.0,0.9992231130599976,39,21,60,0,0.825,0.65,1.0,0.25925925925925924,0.7407407407407407
81,YBR234C,1.0,0.9992949962615967,38,22,60,0,0.8166666666666667,0.6333333333333333,1.0,0.2682926829268293,0.7317073170731707
82,YML091C,1.0,0.9994148015975952,37,23,60,0,0.8083333333333333,0.6166666666666667,1.0,0.27710843373493976,0.7228915662650602
83,YOL009C,1.0,0.9994456171989441,36,24,60,0,0.8,0.6,1.0,0.2857142857142857,0.7142857142857143
84,YOR330C,1.0,0.9995800852775574,35,25,60,0,0.7916666666666666,0.5833333333333334,1.0,0.29411764705882354,0.7058823529411765
85,YMR012W,1.0,0.9995909333229065,34,26,60,0,0.7833333333333333,0.5666666666666667,1.0,0.3023255813953488,0.6976744186046512
86,YLL001W,1.0,0.9995971322059631,33,27,60,0,0.775,0.55,1.0,0.3103448275862069,0.6896551724137931
87,YCR028C-A,1.0,0.9996057152748108,32,28,60,0,0.7666666666666667,0.5333333333333333,1.0,0.3181818181818182,0.6818181818181818
88,YNR035C,1.0,0.9996500015258789,31,29,60,0,0.7583333333333333,0.5166666666666667,1.0,0.3258426966292135,0.6741573033707865
89,YDR296W,1.0,0.9996767044067383,30,30,60,0,0.75,0.5,1.0,0.3333333333333333,0.6666666666666666
90,YNL026W,1.0,0.9997348189353943,29,31,60,0,0.7416666666666667,0.48333333333333334,1.0,0.34065934065934067,0.6593406593406593
91,YIL065C,1.0,0.9998874664306641,28,32,60,0,0.7333333333333333,0.4666666666666667,1.0,0.34782608695652173,0.6521739130434783
92,YBL080C,1.0,0.9999047517776489,27,33,60,0,0.725,0.45,1.0,0.3548387096774194,0.6451612903225806
93,YMR134W,1.0,0.9999121427536011,26,34,60,0,0.7166666666666667,0.43333333333333335,1.0,0.3617021276595745,0.6382978723404256
94,YJR065C,1.0,0.9999198913574219,25,35,60,0,0.7083333333333334,0.4166666666666667,1.0,0.3684210526315789,0.631578947368421
95,YFL036W,1.0,0.9999202489852905,24,36,60,0,0.7,0.4,1.0,0.375,0.625
96,YGR101W,1.0,0.9999216794967651,23,37,60,0,0.6916666666666667,0.38333333333333336,1.0,0.38144329896907214,0.6185567010309279
97,YOR060C,1.0,0.9999319314956665,22,38,60,0,0.6833333333333333,0.36666666666666664,1.0,0.3877551020408163,0.6122448979591837
98,YJR118C,1.0,0.9999445676803589,21,39,60,0,0.675,0.35,1.0,0.3939393939393939,0.6060606060606061
99,YOL076W,1.0,0.9999474287033081,20,40,60,0,0.6666666666666666,0.3333333333333333,1.0,0.4,0.6
100,YOR266W,1.0,0.9999513626098633,19,41,60,0,0.6583333333333333,0.31666666666666665,1.0,0.40594059405940597,0.594059405940594
101,YPL098C,1.0,0.999966025352478,18,42,60,0,0.65,0.3,1.0,0.4117647058823529,0.5882352941176471
102,YNL070W,1.0,0.999975323677063,17,43,60,0,0.6416666666666667,0.2833333333333333,1.0,0.4174757281553398,0.5825242718446602
103,YBR192W,1.0,0.999977707862854,16,44,60,0,0.6333333333333333,0.26666666666666666,1.0,0.4230769230769231,0.5769230769230769
104,YMR060C,1.0,0.9999841451644897,15,45,60,0,0.625,0.25,1.0,0.42857142857142855,0.5714285714285714
105,YPR125W,1.0,0.9999920129776001,14,46,60,0,0.6166666666666667,0.23333333333333334,1.0,0.4339622641509434,0.5660377358490566
106,YOL060C,1.0,0.9999980926513672,13,47,60,0,0.6083333333333333,0.21666666666666667,1.0,0.4392523364485981,0.5607476635514018
107,YCL044C,1.0,0.9999984502792358,12,48,60,0,0.6,0.2,1.0,0.4444444444444444,0.5555555555555556
108,YOR211C,1.0,0.9999985694885254,11,49,60,0,0.5916666666666667,0.18333333333333332,1.0,0.44954128440366975,0.5504587155963303
109,YOR037W,1.0,0.999998927116394,10,50,60,0,0.5833333333333334,0.16666666666666666,1.0,0.45454545454545453,0.5454545454545454
110,YGR181W,1.0,0.9999994039535522,9,51,60,0,0.575,0.15,1.0,0.4594594594594595,0.5405405405405406
111,YJL063C,1.0,0.9999994039535522,8,52,60,0,0.5666666666666667,0.13333333333333333,1.0,0.4642857142857143,0.5357142857142857
112,YMR302C,1.0,0.9999998807907104,7,53,60,0,0.5583333333333333,0.11666666666666667,1.0,0.4690265486725664,0.5309734513274337
113,YOL027C,1.0,0.9999998807907104,6,54,60,0,0.55,0.1,1.0,0.47368421052631576,0.5263157894736842
114,YLR370C,1.0,1.0,5,55,60,0,0.5416666666666666,0.08333333333333333,1.0,0.4782608695652174,0.5217391304347826
115,YLR304C,1.0,1.0,4,56,60,0,0.5333333333333333,0.06666666666666667,1.0,0.4827586206896552,0.5172413793103449
116,YMR241W,1.0,1.0,3,57,60,0,0.525,0.05,1.0,0.48717948717948717,0.5128205128205128
117,YDR219C,1.0,1.0,2,58,60,0,0.5166666666666667,0.03333333333333333,1.0,0.4915254237288136,0.5084745762711864
118,YML061C,1.0,1.0,1,59,60,0,0.5083333333333333,0.016666666666666666,1.0,0.4957983193277311,0.5042016806722689
119,YDR077W,1.0,1.0,0,60,60,0,0.5,0.0,1.0,0.5,0.5
