,Name,+/-,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
50,YPL203W,0.0,0.5,59,1,50,10,0.9083333333333333,0.9833333333333333,0.855072463768116,0.0196078431372549,0.9803921568627451
51,YMR091C,0.0,0.5,59,1,51,9,0.9166666666666666,0.9833333333333333,0.8676470588235294,0.019230769230769232,0.9807692307692307
52,YIL159W,0.0,0.5,59,1,52,8,0.925,0.9833333333333333,0.8805970149253731,0.018867924528301886,0.9811320754716981
53,YOR381W,0.0,0.5,59,1,53,7,0.9333333333333333,0.9833333333333333,0.8939393939393939,0.018518518518518517,0.9814814814814815
54,YKL090W,0.0,0.5,59,1,54,6,0.9416666666666667,0.9833333333333333,0.9076923076923077,0.01818181818181818,0.9818181818181818
55,YER028C,0.0,0.5,59,1,55,5,0.95,0.9833333333333333,0.921875,0.017857142857142856,0.9821428571428571
56,YGL249W,0.0,0.5,59,1,56,4,0.9583333333333334,0.9833333333333333,0.9365079365079365,0.017543859649122806,0.9824561403508771
57,YER166W,0.0,0.5,59,1,57,3,0.9666666666666667,0.9833333333333333,0.9516129032258065,0.017241379310344827,0.9827586206896551
58,YGR052W,0.0,0.5,59,1,58,2,0.975,0.9833333333333333,0.9672131147540983,0.01694915254237288,0.9830508474576272
59,YKL013C,1.0,0.5,58,2,58,2,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.03333333333333333,0.9666666666666667
60,YMR275C,1.0,0.5,57,3,58,2,0.9583333333333334,0.95,0.9661016949152542,0.04918032786885246,0.9508196721311475
61,YFL039C,1.0,0.5,56,4,58,2,0.95,0.9333333333333333,0.9655172413793104,0.06451612903225806,0.9354838709677419
62,YML104C,1.0,0.5,55,5,58,2,0.9416666666666667,0.9166666666666666,0.9649122807017544,0.07936507936507936,0.9206349206349206
63,YML058W,1.0,0.5,54,6,58,2,0.9333333333333333,0.9,0.9642857142857143,0.09375,0.90625
64,YBR212W,1.0,0.5,53,7,58,2,0.925,0.8833333333333333,0.9636363636363636,0.1076923076923077,0.8923076923076924
65,YOL095C,1.0,0.5,52,8,58,2,0.9166666666666666,0.8666666666666667,0.9629629629629629,0.12121212121212122,0.8787878787878788
66,YJL112W,1.0,0.5,51,9,58,2,0.9083333333333333,0.85,0.9622641509433962,0.13432835820895522,0.8656716417910447
67,YDR470C,1.0,0.5,50,10,58,2,0.9,0.8333333333333334,0.9615384615384616,0.14705882352941177,0.8529411764705882
68,YMR060C,1.0,0.5,49,11,58,2,0.8916666666666667,0.8166666666666667,0.9607843137254902,0.15942028985507245,0.8405797101449275
69,YMR302C,1.0,0.5,48,12,58,2,0.8833333333333333,0.8,0.96,0.17142857142857143,0.8285714285714286
70,YDR296W,1.0,0.5,47,13,58,2,0.875,0.7833333333333333,0.9591836734693877,0.18309859154929578,0.8169014084507042
71,YNL304W,1.0,0.5,46,14,58,2,0.8666666666666667,0.7666666666666667,0.9583333333333334,0.19444444444444445,0.8055555555555556
72,YMR134W,1.0,0.5,45,15,58,2,0.8583333333333333,0.75,0.9574468085106383,0.2054794520547945,0.7945205479452054
73,YOR330C,1.0,0.5,44,16,58,2,0.85,0.7333333333333333,0.9565217391304348,0.21621621621621623,0.7837837837837838
74,YLR304C,1.0,0.5,43,17,58,2,0.8416666666666667,0.7166666666666667,0.9555555555555556,0.22666666666666666,0.7733333333333333
75,YCL044C,1.0,0.5,42,18,58,2,0.8333333333333334,0.7,0.9545454545454546,0.23684210526315788,0.7631578947368421
76,YOL027C,1.0,0.5,41,19,58,2,0.825,0.6833333333333333,0.9534883720930233,0.24675324675324675,0.7532467532467533
77,YDR339C,1.0,0.5,40,20,58,2,0.8166666666666667,0.6666666666666666,0.9523809523809523,0.2564102564102564,0.7435897435897436
78,YNL149C,1.0,0.5,39,21,58,2,0.8083333333333333,0.65,0.9512195121951219,0.26582278481012656,0.7341772151898734
79,YGR144W,1.0,0.5,38,22,58,2,0.8,0.6333333333333333,0.95,0.275,0.725
80,YIL065C,1.0,0.5,37,23,58,2,0.7916666666666666,0.6166666666666667,0.9487179487179487,0.2839506172839506,0.7160493827160493
81,YDL029W,1.0,0.5,36,24,58,2,0.7833333333333333,0.6,0.9473684210526315,0.2926829268292683,0.7073170731707317
82,YNL121C,1.0,0.5,35,25,58,2,0.775,0.5833333333333334,0.9459459459459459,0.30120481927710846,0.6987951807228916
83,YMR211W,1.0,0.5,34,26,58,2,0.7666666666666667,0.5666666666666667,0.9444444444444444,0.30952380952380953,0.6904761904761905
84,YJR065C,1.0,0.5,33,27,58,2,0.7583333333333333,0.55,0.9428571428571428,0.3176470588235294,0.6823529411764706
85,YBR192W,1.0,0.5,32,28,58,2,0.75,0.5333333333333333,0.9411764705882353,0.32558139534883723,0.6744186046511628
86,YPR140W,1.0,0.5,31,29,58,2,0.7416666666666667,0.5166666666666667,0.9393939393939394,0.3333333333333333,0.6666666666666666
87,YOR266W,1.0,0.5,30,30,58,2,0.7333333333333333,0.5,0.9375,0.3409090909090909,0.6590909090909091
88,YJR144W,1.0,0.5,29,31,58,2,0.725,0.48333333333333334,0.9354838709677419,0.34831460674157305,0.651685393258427
89,YHR031C,1.0,0.5,28,32,58,2,0.7166666666666667,0.4666666666666667,0.9333333333333333,0.35555555555555557,0.6444444444444445
90,YGL219C,1.0,0.5,27,33,58,2,0.7083333333333334,0.45,0.9310344827586207,0.3626373626373626,0.6373626373626373
91,YBR091C,1.0,0.5,26,34,58,2,0.7,0.43333333333333335,0.9285714285714286,0.3695652173913043,0.6304347826086957
92,YIL138C,1.0,0.5,25,35,58,2,0.6916666666666667,0.4166666666666667,0.9259259259259259,0.3763440860215054,0.6236559139784946
93,YDL217C,1.0,0.5,24,36,58,2,0.6833333333333333,0.4,0.9230769230769231,0.3829787234042553,0.6170212765957447
94,YKR085C,1.0,0.5,23,37,58,2,0.675,0.38333333333333336,0.92,0.3894736842105263,0.6105263157894737
95,YNL070W,1.0,0.5,22,38,58,2,0.6666666666666666,0.36666666666666664,0.9166666666666666,0.3958333333333333,0.6041666666666666
96,YJL116C,1.0,0.5,21,39,58,2,0.6583333333333333,0.35,0.9130434782608695,0.4020618556701031,0.5979381443298969
97,YMR241W,1.0,0.5,20,40,58,2,0.65,0.3333333333333333,0.9090909090909091,0.40816326530612246,0.5918367346938775
98,YOL009C,1.0,0.5,19,41,58,2,0.6416666666666667,0.31666666666666665,0.9047619047619048,0.41414141414141414,0.5858585858585859
99,YIL062C,1.0,0.5,18,42,58,2,0.6333333333333333,0.3,0.9,0.42,0.58
100,YGL020C,1.0,0.5,17,43,58,2,0.625,0.2833333333333333,0.8947368421052632,0.42574257425742573,0.5742574257425742
101,YJR118C,1.0,0.5,16,44,58,2,0.6166666666666667,0.26666666666666666,0.8888888888888888,0.43137254901960786,0.5686274509803921
102,YNL055C,1.0,0.5,15,45,58,2,0.6083333333333333,0.25,0.8823529411764706,0.4368932038834951,0.5631067961165048
103,YJR120W,1.0,0.5,14,46,58,2,0.6,0.23333333333333334,0.875,0.4423076923076923,0.5576923076923077
104,YDR219C,1.0,0.5,13,47,58,2,0.5916666666666667,0.21666666666666667,0.8666666666666667,0.44761904761904764,0.5523809523809524
105,YMR072W,1.0,0.5,12,48,58,2,0.5833333333333334,0.2,0.8571428571428571,0.4528301886792453,0.5471698113207547
106,YDR150W,1.0,0.5,11,49,58,2,0.575,0.18333333333333332,0.8461538461538461,0.45794392523364486,0.5420560747663551
107,YOR326W,1.0,0.5,10,50,58,2,0.5666666666666667,0.16666666666666666,0.8333333333333334,0.46296296296296297,0.5370370370370371
108,YBR234C,1.0,0.5,9,51,58,2,0.5583333333333333,0.15,0.8181818181818182,0.46788990825688076,0.5321100917431193
109,YLL006W,1.0,0.5,8,52,58,2,0.55,0.13333333333333333,0.8,0.4727272727272727,0.5272727272727272
110,YOL060C,1.0,0.5,7,53,58,2,0.5416666666666666,0.11666666666666667,0.7777777777777778,0.4774774774774775,0.5225225225225225
111,YLL013C,1.0,0.5,6,54,58,2,0.5333333333333333,0.1,0.75,0.48214285714285715,0.5178571428571429
112,YML061C,1.0,0.5,5,55,58,2,0.525,0.08333333333333333,0.7142857142857143,0.48672566371681414,0.5132743362831859
113,YGR181W,1.0,0.5,4,56,58,2,0.5166666666666667,0.06666666666666667,0.6666666666666666,0.49122807017543857,0.5087719298245614
114,YNL310C,1.0,0.5,3,57,58,2,0.5083333333333333,0.05,0.6,0.4956521739130435,0.5043478260869565
115,YLR368W,1.0,0.5,2,58,58,2,0.5,0.03333333333333333,0.5,0.5,0.5
116,YNL066W,1.0,0.5,1,59,58,2,0.49166666666666664,0.016666666666666666,0.3333333333333333,0.5042735042735043,0.49572649572649574
117,YMR012W,1.0,0.5,0,60,58,2,0.48333333333333334,0.0,0.0,0.5084745762711864,0.4915254237288136
118,YLR265C,0.0,0.5,0,60,59,1,0.49166666666666664,0.0,0.0,0.5042016806722689,0.4957983193277311
119,YBR262C,0.0,0.5,0,60,60,0,0.5,0.0,1.0,0.5,0.5
