,Name,+/-,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
21,YOR309C,0.0,0.5,51,9,13,47,0.5333333333333333,0.85,0.5204081632653061,0.4090909090909091,0.5909090909090909
22,YBR267W,0.0,0.5,51,9,14,46,0.5416666666666666,0.85,0.5257731958762887,0.391304347826087,0.6086956521739131
23,YML066C,0.0,0.5,51,9,15,45,0.55,0.85,0.53125,0.375,0.625
24,YPL235W,0.0,0.5,51,9,16,44,0.5583333333333333,0.85,0.5368421052631579,0.36,0.64
25,YBR294W,0.0,0.5,51,9,17,43,0.5666666666666667,0.85,0.5425531914893617,0.34615384615384615,0.6538461538461539
26,YNL108C,0.0,0.5,51,9,18,42,0.575,0.85,0.5483870967741935,0.3333333333333333,0.6666666666666666
27,YOR255W,0.0,0.5,51,9,19,41,0.5833333333333334,0.85,0.5543478260869565,0.32142857142857145,0.6785714285714286
28,YLL024C,0.0,0.5,51,9,20,40,0.5916666666666667,0.85,0.5604395604395604,0.3103448275862069,0.6896551724137931
29,YER034W,0.0,0.5,51,9,21,39,0.6,0.85,0.5666666666666667,0.3,0.7
30,YPL088W,0.0,0.5,51,9,22,38,0.6083333333333333,0.85,0.5730337078651685,0.2903225806451613,0.7096774193548387
31,YBL044W,0.0,0.5,51,9,23,37,0.6166666666666667,0.85,0.5795454545454546,0.28125,0.71875
32,YMR119W,0.0,0.5,51,9,24,36,0.625,0.85,0.5862068965517241,0.2727272727272727,0.7272727272727273
33,YPR168W,0.0,0.5,51,9,25,35,0.6333333333333333,0.85,0.5930232558139535,0.2647058823529412,0.7352941176470589
34,YDR466W,0.0,0.5,51,9,26,34,0.6416666666666667,0.85,0.6,0.2571428571428571,0.7428571428571429
35,YDR303C,0.0,0.5,51,9,27,33,0.65,0.85,0.6071428571428571,0.25,0.75
36,YLL050C,0.0,0.5,51,9,28,32,0.6583333333333333,0.85,0.6144578313253012,0.24324324324324326,0.7567567567567568
37,YJL105W,0.0,0.5,51,9,29,31,0.6666666666666666,0.85,0.6219512195121951,0.23684210526315788,0.7631578947368421
38,YNL061W,0.0,0.5,51,9,30,30,0.675,0.85,0.6296296296296297,0.23076923076923078,0.7692307692307693
39,YJL186W,0.0,0.5,51,9,31,29,0.6833333333333333,0.85,0.6375,0.225,0.775
40,YHR035W,0.0,0.5,51,9,32,28,0.6916666666666667,0.85,0.6455696202531646,0.21951219512195122,0.7804878048780488
41,YFL022C,0.0,0.5,51,9,33,27,0.7,0.85,0.6538461538461539,0.21428571428571427,0.7857142857142857
42,YGL055W,1.0,0.5,50,10,33,27,0.6916666666666667,0.8333333333333334,0.6493506493506493,0.23255813953488372,0.7674418604651163
43,YOR347C,0.0,0.5,50,10,34,26,0.7,0.8333333333333334,0.6578947368421053,0.22727272727272727,0.7727272727272727
44,YLR368W,1.0,0.5,49,11,34,26,0.6916666666666667,0.8166666666666667,0.6533333333333333,0.24444444444444444,0.7555555555555555
45,YFR056C,0.0,0.5,49,11,35,25,0.7,0.8166666666666667,0.6621621621621622,0.2391304347826087,0.7608695652173914
46,YPL028W,0.0,0.5,49,11,36,24,0.7083333333333334,0.8166666666666667,0.6712328767123288,0.23404255319148937,0.7659574468085106
47,YDR226W,0.0,0.5,49,11,37,23,0.7166666666666667,0.8166666666666667,0.6805555555555556,0.22916666666666666,0.7708333333333334
48,YDR517W,0.0,0.5,49,11,38,22,0.725,0.8166666666666667,0.6901408450704225,0.22448979591836735,0.7755102040816326
49,YPL191C,0.0,0.5,49,11,39,21,0.7333333333333333,0.8166666666666667,0.7,0.22,0.78
50,YNL062C,0.0,0.5,49,11,40,20,0.7416666666666667,0.8166666666666667,0.7101449275362319,0.21568627450980393,0.7843137254901961
51,YOL051W,0.0,0.5,49,11,41,19,0.75,0.8166666666666667,0.7205882352941176,0.21153846153846154,0.7884615384615384
52,YCR040W,0.0,0.5,49,11,42,18,0.7583333333333333,0.8166666666666667,0.7313432835820896,0.20754716981132076,0.7924528301886793
53,YMR211W,1.0,0.5,48,12,42,18,0.75,0.8,0.7272727272727273,0.2222222222222222,0.7777777777777778
54,YDR420W,0.0,0.5,48,12,43,17,0.7583333333333333,0.8,0.7384615384615385,0.21818181818181817,0.7818181818181819
55,YPR066W,0.0,0.5,48,12,44,16,0.7666666666666667,0.8,0.75,0.21428571428571427,0.7857142857142857
56,YOR023C,0.0,0.5,48,12,45,15,0.775,0.8,0.7619047619047619,0.21052631578947367,0.7894736842105263
57,YML075C,0.0,0.5,48,12,46,14,0.7833333333333333,0.8,0.7741935483870968,0.20689655172413793,0.7931034482758621
58,YGL021W,0.0,0.5,48,12,47,13,0.7916666666666666,0.8,0.7868852459016393,0.2033898305084746,0.7966101694915254
59,YAL018C,0.0,0.5,48,12,48,12,0.8,0.8,0.8,0.2,0.8
60,YGR217W,0.0,0.5,48,12,49,11,0.8083333333333333,0.8,0.8135593220338984,0.19672131147540983,0.8032786885245902
61,YKL029C,0.0,0.5,48,12,50,10,0.8166666666666667,0.8,0.8275862068965517,0.1935483870967742,0.8064516129032258
62,YJR065C,1.0,0.5,47,13,50,10,0.8083333333333333,0.7833333333333333,0.8245614035087719,0.20634920634920634,0.7936507936507936
63,YDR434W,0.0,0.5,47,13,51,9,0.8166666666666667,0.7833333333333333,0.8392857142857143,0.203125,0.796875
64,YNL301C,0.0,0.5,47,13,52,8,0.825,0.7833333333333333,0.8545454545454545,0.2,0.8
65,YPR141C,0.0,0.5,47,13,53,7,0.8333333333333334,0.7833333333333333,0.8703703703703703,0.19696969696969696,0.803030303030303
66,YGL106W,0.0,0.5,47,13,54,6,0.8416666666666667,0.7833333333333333,0.8867924528301887,0.19402985074626866,0.8059701492537313
67,YFL039C,1.0,0.5,46,14,54,6,0.8333333333333334,0.7666666666666667,0.8846153846153846,0.20588235294117646,0.7941176470588235
68,YFR047C,0.0,0.5,46,14,55,5,0.8416666666666667,0.7666666666666667,0.9019607843137255,0.2028985507246377,0.7971014492753623
69,YNL079C,1.0,0.5,45,15,55,5,0.8333333333333334,0.75,0.9,0.21428571428571427,0.7857142857142857
70,YGL256W,0.0,0.5,45,15,56,4,0.8416666666666667,0.75,0.9183673469387755,0.2112676056338028,0.7887323943661971
71,YJL184W,0.0,0.5,45,15,57,3,0.85,0.75,0.9375,0.20833333333333334,0.7916666666666666
72,YER134C,0.0,0.5463244915008545,45,15,58,2,0.8583333333333333,0.75,0.9574468085106383,0.2054794520547945,0.7945205479452054
73,YIL048W,0.0,0.5652403235435486,45,15,59,1,0.8666666666666667,0.75,0.9782608695652174,0.20270270270270271,0.7972972972972973
74,YML104C,1.0,0.7602078914642334,44,16,59,1,0.8583333333333333,0.7333333333333333,0.9777777777777777,0.21333333333333335,0.7866666666666666
75,YLR205C,0.0,0.7679837942123413,44,16,60,0,0.8666666666666667,0.7333333333333333,1.0,0.21052631578947367,0.7894736842105263
76,YOR211C,1.0,0.7999163866043091,43,17,60,0,0.8583333333333333,0.7166666666666667,1.0,0.22077922077922077,0.7792207792207793
77,YHR031C,1.0,0.9017703533172607,42,18,60,0,0.85,0.7,1.0,0.23076923076923078,0.7692307692307693
78,YOL076W,1.0,0.9031162858009338,41,19,60,0,0.8416666666666667,0.6833333333333333,1.0,0.24050632911392406,0.759493670886076
79,YNL304W,1.0,0.9278512001037598,40,20,60,0,0.8333333333333334,0.6666666666666666,1.0,0.25,0.75
80,YOR037W,1.0,0.9326006174087524,39,21,60,0,0.825,0.65,1.0,0.25925925925925924,0.7407407407407407
81,YIL138C,1.0,0.9335580468177795,38,22,60,0,0.8166666666666667,0.6333333333333333,1.0,0.2682926829268293,0.7317073170731707
82,YGL020C,1.0,0.9460397362709045,37,23,60,0,0.8083333333333333,0.6166666666666667,1.0,0.27710843373493976,0.7228915662650602
83,YNL055C,1.0,0.947870671749115,36,24,60,0,0.8,0.6,1.0,0.2857142857142857,0.7142857142857143
84,YDR393W,1.0,0.9534525275230408,35,25,60,0,0.7916666666666666,0.5833333333333334,1.0,0.29411764705882354,0.7058823529411765
85,YJL116C,1.0,0.9650287628173828,34,26,60,0,0.7833333333333333,0.5666666666666667,1.0,0.3023255813953488,0.6976744186046512
86,YOR060C,1.0,0.9772319793701172,33,27,60,0,0.775,0.55,1.0,0.3103448275862069,0.6896551724137931
87,YMR072W,1.0,0.9788094162940979,32,28,60,0,0.7666666666666667,0.5333333333333333,1.0,0.3181818181818182,0.6818181818181818
88,YPR131C,1.0,0.9789365530014038,31,29,60,0,0.7583333333333333,0.5166666666666667,1.0,0.3258426966292135,0.6741573033707865
89,YOL009C,1.0,0.9805656671524048,30,30,60,0,0.75,0.5,1.0,0.3333333333333333,0.6666666666666666
90,YPR125W,1.0,0.9812583923339844,29,31,60,0,0.7416666666666667,0.48333333333333334,1.0,0.34065934065934067,0.6593406593406593
91,YIL062C,1.0,0.9818907380104065,28,32,60,0,0.7333333333333333,0.4666666666666667,1.0,0.34782608695652173,0.6521739130434783
92,YLR355C,1.0,0.9955562949180603,27,33,60,0,0.725,0.45,1.0,0.3548387096774194,0.6451612903225806
93,YJR144W,1.0,0.9955728054046631,26,34,60,0,0.7166666666666667,0.43333333333333335,1.0,0.3617021276595745,0.6382978723404256
94,YDL198C,1.0,0.9967085123062134,25,35,60,0,0.7083333333333334,0.4166666666666667,1.0,0.3684210526315789,0.631578947368421
95,YNL213C,1.0,0.996813952922821,24,36,60,0,0.7,0.4,1.0,0.375,0.625
96,YPR024W,1.0,0.9987242817878723,23,37,60,0,0.6916666666666667,0.38333333333333336,1.0,0.38144329896907214,0.6185567010309279
97,YDR150W,1.0,0.9994016885757446,22,38,60,0,0.6833333333333333,0.36666666666666664,1.0,0.3877551020408163,0.6122448979591837
98,YCR020C,1.0,0.9999198913574219,21,39,60,0,0.675,0.35,1.0,0.3939393939393939,0.6060606060606061
99,YMR241W,1.0,0.9999412298202515,20,40,60,0,0.6666666666666666,0.3333333333333333,1.0,0.4,0.6
100,YFL036W,1.0,0.9999539852142334,19,41,60,0,0.6583333333333333,0.31666666666666665,1.0,0.40594059405940597,0.594059405940594
101,YDL029W,1.0,0.9999617338180542,18,42,60,0,0.65,0.3,1.0,0.4117647058823529,0.5882352941176471
102,YNL310C,1.0,0.9999982118606567,17,43,60,0,0.6416666666666667,0.2833333333333333,1.0,0.4174757281553398,0.5825242718446602
103,YML061C,1.0,0.9999984502792358,16,44,60,0,0.6333333333333333,0.26666666666666666,1.0,0.4230769230769231,0.5769230769230769
104,YOR266W,1.0,0.9999991655349731,15,45,60,0,0.625,0.25,1.0,0.42857142857142855,0.5714285714285714
105,YLR304C,1.0,0.9999997615814209,14,46,60,0,0.6166666666666667,0.23333333333333334,1.0,0.4339622641509434,0.5660377358490566
106,YPL098C,1.0,0.9999997615814209,13,47,60,0,0.6083333333333333,0.21666666666666667,1.0,0.4392523364485981,0.5607476635514018
107,YNL066W,1.0,0.9999998807907104,12,48,60,0,0.6,0.2,1.0,0.4444444444444444,0.5555555555555556
108,YMR134W,1.0,0.9999998807907104,11,49,60,0,0.5916666666666667,0.18333333333333332,1.0,0.44954128440366975,0.5504587155963303
109,YNL121C,1.0,1.0,10,50,60,0,0.5833333333333334,0.16666666666666666,1.0,0.45454545454545453,0.5454545454545454
110,YNL149C,1.0,1.0,9,51,60,0,0.575,0.15,1.0,0.4594594594594595,0.5405405405405406
111,YLL001W,1.0,1.0,8,52,60,0,0.5666666666666667,0.13333333333333333,1.0,0.4642857142857143,0.5357142857142857
112,YBL080C,1.0,1.0,7,53,60,0,0.5583333333333333,0.11666666666666667,1.0,0.4690265486725664,0.5309734513274337
113,YDR077W,1.0,1.0,6,54,60,0,0.55,0.1,1.0,0.47368421052631576,0.5263157894736842
114,YGR181W,1.0,1.0,5,55,60,0,0.5416666666666666,0.08333333333333333,1.0,0.4782608695652174,0.5217391304347826
115,YJL063C,1.0,1.0,4,56,60,0,0.5333333333333333,0.06666666666666667,1.0,0.4827586206896552,0.5172413793103449
116,YEL020W-A,1.0,1.0,3,57,60,0,0.525,0.05,1.0,0.48717948717948717,0.5128205128205128
117,YBR192W,1.0,1.0,2,58,60,0,0.5166666666666667,0.03333333333333333,1.0,0.4915254237288136,0.5084745762711864
118,YML091C,1.0,1.0,1,59,60,0,0.5083333333333333,0.016666666666666666,1.0,0.4957983193277311,0.5042016806722689
119,YNL070W,1.0,1.0,0,60,60,0,0.5,0.0,1.0,0.5,0.5
