,Batches,Loss
94,9400.0,47.11001467704773
95,9500.0,48.40952277183533
96,9600.0,48.89986827969551
97,9700.0,47.89318495988846
98,9800.0,48.08660155534744
99,9900.0,47.651644587516785
100,10000.0,47.551236897706985
101,10100.0,47.651980847120285
102,10200.0,47.85202559828758
103,10300.0,48.20427951216698
104,10400.0,47.94870465993881
105,10500.0,48.71927943825722
106,10600.0,48.5429807305336
107,10700.0,48.06924909353256
108,10800.0,48.971666276454926
109,10900.0,48.531032264232635
110,11000.0,47.78265365958214
111,11100.0,47.690610617399216
112,11200.0,48.54304376244545
113,11300.0,48.99183654785156
114,11400.0,48.224732398986816
115,11500.0,48.151212960481644
116,11600.0,48.79308393597603
117,11700.0,49.08714058995247
118,11800.0,47.65545642375946
119,11900.0,48.00402718782425
120,12000.0,47.958663642406464
121,12100.0,48.750647842884064
122,12200.0,46.98477554321289
123,12300.0,48.2895710170269
124,12400.0,47.56803372502327
125,12500.0,47.81330716609955
126,12600.0,48.05255180597305
127,12700.0,47.873913019895554
128,12800.0,55.519418716430664
129,12900.0,53.141480535268784
130,13000.0,51.35376062989235
131,13100.0,48.10495537519455
132,13200.0,47.41905549168587
133,13300.0,46.80040046572685
134,13400.0,48.208997309207916
135,13500.0,48.33105230331421
136,13600.0,48.13914051651955
137,13700.0,47.67719346284866
138,13800.0,47.881370574235916
139,13900.0,48.436607122421265
140,14000.0,47.422298312187195
141,14100.0,47.254821598529816
142,14200.0,48.530140578746796
143,14300.0,49.1655059158802
144,14400.0,48.55892622470856
145,14500.0,48.30893439054489
146,14600.0,47.78149855136871
147,14700.0,48.200883001089096
148,14800.0,48.641362220048904
149,14900.0,47.87712389230728
150,15000.0,48.57555764913559
151,15100.0,48.5658783018589
152,15200.0,47.94484129548073
153,15300.0,48.84721156954765
154,15400.0,48.450912207365036
155,15500.0,47.99162274599075
156,15600.0,48.32599586248398
157,15700.0,48.15251895785332
158,15800.0,47.925874054431915
159,15900.0,47.814282298088074
160,16000.0,47.02251401543617
161,16100.0,47.29108661413193
162,16200.0,48.082200676202774
163,16300.0,47.752757757902145
164,16400.0,46.43075805902481
165,16500.0,48.08857476711273
166,16600.0,47.24885004758835
167,16700.0,49.08477112650871
168,16800.0,47.179569363594055
169,16900.0,48.474663853645325
170,17000.0,48.57210326194763
171,17100.0,47.7392181456089
172,17200.0,46.93537217378616
173,17300.0,47.912743896245956
174,17400.0,49.01253393292427
175,17500.0,48.80330175161362
176,17600.0,47.322839975357056
177,17700.0,48.5264747440815
178,17800.0,47.86924675107002
179,17900.0,48.46018013358116
180,18000.0,47.55620300769806
181,18100.0,46.93073084950447
182,18200.0,48.642195880413055
183,18300.0,47.87042686343193
184,18400.0,48.109992146492004
185,18500.0,47.734356343746185
186,18600.0,48.389337956905365
187,18700.0,47.58981445431709
188,18800.0,49.426776856184006
189,18900.0,48.55202654004097
190,19000.0,47.90305396914482
191,19100.0,48.370160430669785
192,19200.0,47.16798734664917
193,19300.0,48.64415082335472
194,19400.0,46.83327999711037
195,19500.0,48.260670095682144
196,19600.0,48.28580728173256
197,19700.0,47.94100487232208
198,19800.0,48.681102097034454
199,19900.0,51.43295705318451
200,20000.0,48.216495364904404
201,20100.0,48.12483420968056
202,20200.0,48.22776082158089
203,20300.0,47.35316666960716
204,20400.0,47.90374106168747
205,20500.0,47.937315583229065
206,20600.0,47.2840291261673
207,20700.0,47.52162730693817
208,20800.0,47.818358331918716
209,20900.0,47.283589243888855
210,21000.0,47.80639690160751
211,21100.0,46.86574140191078
212,21200.0,48.8392268717289
213,21300.0,49.08736661076546
214,21400.0,47.695330530405045
215,21500.0,48.53200703859329
216,21600.0,48.63140249252319
217,21700.0,47.97057205438614
218,21800.0,48.004190772771835
219,21900.0,47.69205394387245
220,22000.0,48.70056793093681
221,22100.0,48.56142795085907
222,22200.0,47.52027788758278
223,22300.0,47.89995628595352
224,22400.0,47.78462806344032
225,22500.0,56.21090483665466
226,22600.0,51.749027490615845
227,22700.0,50.23523208498955
228,22800.0,50.3994434773922
229,22900.0,50.92395490407944
230,23000.0,50.26250222325325
231,23100.0,50.16747334599495
232,23200.0,50.574972718954086
233,23300.0,50.53639084100723
234,23400.0,50.24500951170921
235,23500.0,48.03452777862549
236,23600.0,47.37994861602783
237,23700.0,48.14549219608307
238,23800.0,48.167050540447235
239,23900.0,47.18297603726387
240,24000.0,47.4623621404171
241,24100.0,46.984114199876785
242,24200.0,48.39205124974251
243,24300.0,47.29446813464165
244,24400.0,48.12495285272598
245,24500.0,48.07808083295822
246,24600.0,47.866521924734116
247,24700.0,48.32844763994217
248,24800.0,48.254462003707886
249,24900.0,48.49336323142052
