GO Term,Test AUC,Train AUC,Test Average Precision,Train Average Precision
GO:0006486,0.7884040066275474,0.833998409388301,0.22513333614202513,0.2479875177991661
GO:0006497,0.5716562700290957,0.6983132161866036,0.13753929172961651,0.17650888871688958
GO:0006605,0.6568449315458313,0.7364502499640591,0.13906518537788226,0.1800466552085497
GO:0006629,0.6593989544523541,0.7351637727353055,0.1566707618417726,0.18618523571470919
GO:0006766,0.6623918591368506,0.7444118643803522,0.16028638790484132,0.1966000496453859
GO:0006811,0.7284556937660621,0.7873038877353644,0.18561989310481283,0.20976710497367787
GO:0006865,0.6568186589848459,0.7042222339889083,0.1516939691673399,0.1714235946711456
GO:0006869,0.5235042569427453,0.5940513548430453,0.12131368040518789,0.12542957317592462
GO:0006873,0.628748606280248,0.7220108410736403,0.13620600948971148,0.17626191150667989
GO:0006887,0.6999756425474072,0.7565536825641141,0.16375152279114347,0.1928167476148519
GO:0006897,0.7265664089702826,0.7889086593020157,0.18305478832334915,0.2148010669039054
GO:0006970,0.681072993446995,0.7220836138902179,0.1565674779139938,0.17684559195437888
GO:0006979,0.7357463014879332,0.791472659586188,0.19291633534430508,0.22013671555302358
GO:0006997,0.7522943237201675,0.7995935600467192,0.19345765607130982,0.2214133176521304
GO:0007005,0.6477535596738344,0.7136947956032712,0.15584148769330505,0.18324666346948254
GO:0007010,0.6594516137739992,0.7392448408578375,0.1414842062626372,0.17511046364852645
GO:0007031,0.7076542786220319,0.7875148951524857,0.16384335975373054,0.20502318835447866
GO:0007033,0.7143053131316177,0.7452792504279238,0.18190521245526112,0.19433732814782045
GO:0007059,0.7624338996241405,0.8167208872153953,0.19897916080738348,0.22156407026980407
GO:0007114,0.6862734571670898,0.7449247278678972,0.1586040943684338,0.1890123367353596
GO:0007124,0.48123898808386045,0.6231963781846117,0.10182524015055401,0.13512704107124796
GO:0008033,0.6569088249955652,0.7097310147259913,0.16689804865599675,0.17859699633702752
GO:0008135,0.8484738341577228,0.8638273919470052,0.2568744633346882,0.26598688163187223
GO:0008213,0.6938383891444766,0.7594761307637246,0.17383082404055372,0.20268658564671696
GO:0008380,0.7646126483848656,0.8102881132362263,0.19663240537103976,0.2206227293969555
GO:0008643,0.7494719627480448,0.746869656294519,0.1957315063480814,0.20527245197181868
GO:0009408,0.5813791061820084,0.6827144301533405,0.14326386768370863,0.16867142007144287
GO:0009451,0.8467050519071028,0.8803809353562777,0.25037962574779826,0.26979646890612763
GO:0010324,0.7220307733697998,0.7871276134739349,0.18224169627718095,0.21476578897576434
GO:0015931,0.7314149568265742,0.7828382497379419,0.18256685547968793,0.21456488567743107
GO:0016050,0.5526010139252652,0.5983660413548417,0.14776733302595937,0.12776221711602473
GO:0016197,0.8232617377027626,0.8667185569684811,0.22579310351828474,0.24903445703451688
GO:0016570,0.7359911347520562,0.7925606145092964,0.1763457492594735,0.21202851206233553
GO:0018193,0.8012543508375316,0.7478111091329546,0.20606566436757473,0.1967739580143203
GO:0032196,0.9420000858148477,0.9417980289480924,0.29746185959172156,0.29765485063720154
GO:0032200,0.5727821819763339,0.6555576814187676,0.12546006098999216,0.15489099661040706
GO:0032787,0.7281199884874828,0.7831561585826355,0.19506309311686862,0.21915888983197504
GO:0042221,0.63289277315838,0.6964218860347491,0.13975988838093523,0.16562590963393448
GO:0042255,0.9096402542238953,0.9225123989817631,0.2833212363324553,0.29507167554964114
GO:0042273,0.9290574655217765,0.9417583263877626,0.2929275855544202,0.3001558299687298
GO:0042274,0.9168348043856666,0.9041448678675341,0.28424532599545593,0.2844332534485663
GO:0042594,0.554848491976207,0.6617589542906854,0.14101808072265345,0.15575678103767476
GO:0043543,0.5871060649909299,0.6631664563443941,0.12338813027167922,0.15312484932631712
GO:0045333,0.7702570921947982,0.8148090453484116,0.23329126272377534,0.2505815210091797
GO:0048193,0.8019701249725587,0.8335314551616267,0.2119291456497069,0.22805657935955304
GO:0048284,0.6903683538135399,0.6300533505066858,0.16593410572141923,0.13350734346175125
GO:0048308,0.6730193683838166,0.7534754865478037,0.16819460595022265,0.19580145660102644
GO:0051049,0.7146464672052499,0.6638966232348733,0.18121829188682811,0.1574662776373617
GO:0051052,0.6356568018820481,0.6869827796760083,0.152921778530764,0.16310046944687048
GO:0051321,0.7220944698841801,0.7757206362071104,0.19211661117692208,0.2156914235653186
GO:0051603,0.7882659609230851,0.8414733863557287,0.2221525039823712,0.2458512262717228
GO:0051726,0.6695123070684363,0.7367784092535332,0.14983037965644858,0.18098000080697232
