GO Term,Test AUC,Train AUC,Test Average Precision,Train Average Precision
GO:0007005,0.6314612807860166,0.7314014543637379,0.1499460073875045,0.18971438926966347
GO:0007010,0.6784290233330685,0.7555982266481945,0.14927980855801562,0.18550840959122233
GO:0007031,0.7607282248432226,0.8266473961451559,0.1961155339490417,0.2317723850260347
GO:0007033,0.7233423478678753,0.7724857428481591,0.18221450303342562,0.20373199391322458
GO:0007059,0.759118991321493,0.8260096372563963,0.19908548565318127,0.22839234608191655
GO:0007114,0.6851576486364843,0.7713137493684296,0.15968841664543326,0.20157551808706062
GO:0007124,0.503146020848188,0.6764595847776436,0.10815959517112157,0.15450635946681252
GO:0008033,0.5946195740208132,0.7418504663156407,0.14074384983290322,0.19757112689422845
GO:0008135,0.8423217631002519,0.8871954244285128,0.2563208879676522,0.27560825671294154
GO:0008213,0.7373484905639833,0.81955307886423,0.21034396418342083,0.22992639082264807
GO:0008380,0.7597697615262984,0.8189365236042173,0.1922491072561448,0.225634623768824
GO:0008643,0.7261299857581784,0.826473231167289,0.21003462415617125,0.2415915603585942
GO:0009408,0.6569114669230142,0.7330316443410666,0.162955563589608,0.18721460637429516
GO:0009451,0.8399296250131939,0.898472560880964,0.24904327822574943,0.2771777152868784
GO:0010324,0.7355806885250779,0.8007564554716652,0.1906208782772745,0.224047050781548
GO:0015931,0.7126233544976588,0.796590590952832,0.17974220181988487,0.22218393181382928
GO:0016050,0.6709343467980171,0.6552864708795756,0.16477837691252878,0.14087894652563776
GO:0016197,0.8493987907266596,0.8763287786131396,0.2368463057961266,0.25617007282868975
GO:0016570,0.7329726992844473,0.8057922043654067,0.17663502637060569,0.2202170818531039
GO:0018193,0.8327448680402839,0.8028158482710475,0.22279567827250096,0.22676415462533653
GO:0032196,0.9472853055256414,0.9480970224585827,0.3032414194174422,0.303507725211707
GO:0032200,0.5924075682909249,0.6983364545166788,0.13111439160139043,0.1708460815531963
GO:0032787,0.7445530278951353,0.8143678411797048,0.20317207440962287,0.2343812131436372
GO:0042221,0.6369407504551848,0.726072477549804,0.14244481192732397,0.17911225892146201
GO:0042255,0.9134973414978127,0.9352814243126497,0.28649165668834986,0.2992564979439779
GO:0042273,0.9386170250121242,0.9486352350256954,0.2960381488028301,0.3040937043885268
GO:0042274,0.8992252895864556,0.9136110732411333,0.27569799006904483,0.28869598581146383
GO:0042594,0.6636363665093526,0.7823879686750138,0.17510241061223275,0.21189670092989124
GO:0043543,0.5847106618395777,0.7000712286032819,0.12409517339635127,0.1692471226274268
GO:0045333,0.7867076379591369,0.8537451367338971,0.23631486959077067,0.26147073417038397
GO:0048193,0.799531886845498,0.8494510906616924,0.2095786483448572,0.23722759158790785
GO:0048284,0.6006954786877724,0.6915431906628496,0.13437590265436927,0.1552737656140571
GO:0048308,0.6973013568529041,0.77989680369877,0.16910649959588453,0.20814718870067844
GO:0051049,0.7651515192154682,0.6654298133710681,0.19363823973319744,0.1574180428749071
GO:0051052,0.6617011463705686,0.7309069759372105,0.16739458375453173,0.18124841255133145
GO:0051321,0.7245198681704506,0.7888261141145645,0.19354257220714075,0.22033869014985177
GO:0051603,0.7906384629522105,0.8511020680096699,0.22190746801001088,0.2512671962434595
GO:0051726,0.6729401509938683,0.755016909430883,0.14959120735183895,0.19046099003319708
