CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MDEV
-3.970374855401289,0.0,-0.6885743737825111,0.0,-0.3081961430421671,-0.059670815249609946,0.3182437818006843,0.5841604013939945,-1.6704486639096126,-0.8090775348623864,-0.04409386271296214,0.138968360610228,0.5712459656977179,-0.44084376209206466
-3.823332525144619,0.0,-0.6885743737825111,0.0,-0.3081961430421671,-0.2191366005878004,0.4747955759373657,0.6292443897487127,-1.6704486639096126,-0.8090775348623864,-0.04409386271296214,0.15416938106078182,1.2839119861720691,-0.6459581919966774
-4.0314279831977045,0.0,-0.6885743737825111,0.0,-0.3081961430421671,-0.1658868339625506,-0.14541242269833846,0.6817811514347998,-1.6704486639096126,-0.8090775348623864,-0.04409386271296214,0.15416938106078182,0.356507116904705,-0.21597035125186198
-5.339928572290751,0.8859647567539707,-0.981564921771976,0.0,-0.337473935564413,-0.0757904806128869,-0.5854864729145062,0.8445340338270281,-1.2554111646307686,-0.7484511759108857,-0.13559221719845804,0.1492903633253312,0.08811947657670433,-0.19383137398261335
-6.372653097580896,0.8859647567539707,-0.981564921771976,0.0,-0.337473935564413,-0.039476318622308146,-0.12232880958529724,0.8445340338270281,-1.2554111646307686,-0.7484511759108857,-0.13559221719845804,0.1434795943461636,-0.42415702019218554,-0.13640309393354358
-6.067117540098864,0.8859647567539707,-0.981564921771976,0.0,-0.337473935564413,0.05105032113823934,-1.7004376392653908,0.8445340338270281,-1.2554111646307686,-0.7484511759108857,-0.13559221719845804,0.15416938106078182,-1.2608768615088284,0.14990109122309744
-6.172915129771411,0.8859647567539707,-0.981564921771976,0.0,-0.337473935564413,-0.06734729516831676,-1.6800698415714292,0.8445340338270281,-1.2554111646307686,-0.7484511759108857,-0.13559221719845804,0.15416938106078182,-0.5858821599251997,0.05448152614441497
-8.045743889306296,2.722466024471091,-1.4772600843960448,0.0,-0.4360709655943254,-0.09405114598004419,-0.5267190646646325,0.9476684068651162,-1.6704486639096126,0.20018043299870988,0.19318954872996688,0.15416938106078182,0.2261104796490304,-0.2536407692179172
-8.098682855222243,2.985500430304885,-3.190378936607883,0.0,-0.46091503657180394,0.20595317160829194,-1.646749768371403,1.1963353653208468,-0.9334830697434064,-0.8530847171014788,-0.04409386271296214,0.150639204634792,-1.3953778970972401,0.6517223566440078
-7.450212146874954,2.903038270112912,-3.9116629085418197,0.0,-0.4360709655943254,0.022405830418728064,-0.9417565639434763,1.275571933967459,-2.2554111646307686,-0.3832448325840482,-0.09328141234049375,0.15416938106078182,-1.1328434722217997,0.13248403814568804
-7.971319048179742,3.137503523749935,-3.076722154812316,0.0,-0.4325564814180885,0.11709651818878099,-0.7597587302005888,1.1332994988406284,-0.9334830697434064,-0.6732636795166668,-0.2895049006521395,0.13955598651963533,-1.6795621378028165,0.4878975547381133
-4.540282574928998,1.1375035237499351,-1.1183012585637155,0.0,-0.29218382505353624,-0.03241580677703322,-1.2317122690925588,1.042092837987607,-0.2554111646307687,-0.5235165600119844,0.09414217947915798,0.13138122054776744,-0.8832062146944695,0.04830295121529078
-5.120861540136808,1.1375035237499351,-1.1183012585637155,0.0,-0.29218382505353624,-0.0845267598694453,-0.5388937786107348,0.8691555409114678,-0.2554111646307687,-0.5235165600119844,0.09414217947915798,0.15416938106078182,-0.45664804043794405,-0.20117334932378128
-4.589015032140929,1.1375035237499351,-1.1183012585637155,0.0,-0.29218382505353624,-0.13052676176578698,-0.05084942116535836,0.9289613442055897,-0.2554111646307687,-0.5235165600119844,0.09414217947915798,0.14764817925739593,0.05557610331238274,-0.2689887335513531
-4.387448384828793,1.1375035237499351,-1.1183012585637155,0.0,-0.29218382505353624,-0.0750648397018446,0.445741911737086,0.8453382824696579,-0.2554111646307687,-0.5235165600119844,0.09414217947915798,0.08408535314743323,0.19058404601988913,-0.4939550985516274
-5.026382100460956,1.1375035237499351,-1.1183012585637155,0.0,-0.29218382505353624,0.0388117612407233,-0.016395364836232322,0.9289813110594317,-0.2554111646307687,-0.5235165600119844,0.09414217947915798,0.15416938106078182,-0.910808286256965,-0.021467327088883645
-4.828285060974964,1.1375035237499351,-1.1183012585637155,0.0,-0.29218382505353624,0.10562119885632014,-0.6599855955280969,1.0724353336533394,-0.2554111646307687,-0.5235165600119844,0.09414217947915798,0.14936330591658906,-0.4134872776489718,0.14990109122309744
-7.525136762834972,0.6229303509201768,-3.0125918173926003,0.0,-0.4147645869423747,0.17680276431304895,-0.20479096977727032,1.281104341816499,-1.6704486639096126,-0.918376177353198,0.011249171130813005,0.1408038974375026,-0.6524260078653025,0.5504390208068263
-6.647779903386395,2.8155754288625725,-1.7245114929889112,0.0,-0.47892644455612227,0.0012311997295942853,-1.9458033970061783,0.8008615101972723,-1.2554111646307686,-0.27665889833480817,-0.1969927618626012,0.15416938106078182,-1.43799224115762,0.06063375312601006
-6.358749090991347,2.8155754288625725,-1.7245114929889112,0.0,-0.47892644455612227,-0.11901317326679746,-1.1407660578419736,0.8008615101972723,-1.2554111646307686,-0.27665889833480817,-0.1969927618626012,0.15416938106078182,-0.305270980867282,-0.21597035125186198
-5.956036384215119,0.13750352374993502,-0.8755635679150874,0.0,-0.4395940321580225,-0.09650345838572451,-1.6800698415714292,0.7758796300807815,-1.2554111646307686,-0.2428111278511353,0.03433278424385418,0.15165911179330618,-0.6434928830952951,-0.03452347991432996
-4.728703769329758,0.13750352374993502,-0.8755635679150874,0.0,-0.4395940321580225,-0.16794856356086527,-0.8979748719155632,0.7758796300807815,-1.2554111646307686,-0.2428111278511353,0.03433278424385418,0.15416938106078182,0.0489784010779588,-0.3729396975902614
-4.809476393035289,0.13750352374993502,-0.8755635679150874,0.0,-0.4395940321580225,-0.09478640211125068,-1.0552146137267602,0.7758796300807815,-1.2554111646307686,-0.2428111278511353,0.03433278424385418,0.15416938106078182,-0.5255516257238779,-0.10852406135810698
-5.3475907934680125,0.0,-0.04296546643611918,0.0,-0.425553093680326,0.0300701658491432,-3.3771427086141226,0.4784150735887021,-1.2554111646307686,-0.4205982470664181,0.05705286074393763,0.1054853779283622,-0.9129535580885217,0.10298004383560479
-4.500574978444166,0.0,-0.04296546643611918,0.0,-0.425553093680326,-0.07627444406623077,-1.9703257161402474,0.4784150735887021,-1.2554111646307686,-0.4205982470664181,0.05705286074393763,0.07972871730614409,-0.35690374928260427,-0.054331960994510264
-5.293373082139324,0.0,-0.04296546643611918,0.0,-0.425553093680326,-0.051321172029184396,-3.1361346091103277,0.4784150735887021,-1.2554111646307686,-0.4205982470664181,0.05705286074393763,0.13223030988868173,-1.196746524089113,0.017006820725752093
-4.201065813386542,0.0,-0.04296546643611918,0.0,-0.425553093680326,-0.009127245541737439,-3.467340517585701,0.4784150735887021,-1.2554111646307686,-0.4205982470664181,0.05705286074393763,0.08060874772529611,-0.7468502675986178,0.05448152614441497
-5.508228550987601,0.0,0.20418918091891297,0.0,-0.3440615955991728,-0.002673254726321747,-3.5146462323640577,0.16385582431344287,-0.9334830697434064,-0.03663905897301774,0.018984819910418147,0.14695425101909182,-0.9001295177309382,0.09700614279097199
-5.239601825698343,0.0,0.20418918091891297,0.0,-0.3440615955991728,0.0003134547616938067,-0.6077556367555391,0.24664220427775363,-0.9334830697434064,-0.03663905897301774,0.018984819910418147,0.10360432123013355,-0.5011399596839642,-0.07441620703784281
-5.145516369160927,0.0,0.20418918091891297,0.0,-0.3440615955991728,-0.0012940050601917441,0.11955978737694796,0.09458926782970903,-0.9334830697434064,-0.03663905897301774,0.018984819910418147,0.06711995137315709,-0.08006354392377994,-0.1720270036642649
-5.367174817440974,0.0,0.20418918091891297,0.0,-0.3440615955991728,-0.03359016177951547,-0.5823330398756322,0.10816108738771753,-0.9334830697434064,-0.03663905897301774,0.018984819910418147,0.11757826161944904,-0.3010505145490869,-0.11544347529789746
-5.992121411994305,0.0,0.20418918091891297,0.0,-0.3440615955991728,-0.012133583975387923,-0.35275854998716333,0.4018746556337898,-0.9334830697434064,-0.03663905897301774,0.018984819910418147,0.115488912896722,-0.03614430171786401,-0.08796273887579054
-5.4211956847176115,0.0,0.20418918091891297,0.0,-0.3440615955991728,-0.09748555171220599,-0.9058369896885337,0.24664220427775363,-0.9334830697434064,-0.03663905897301774,0.018984819910418147,0.15111282262744338,-0.4755482457812234,-0.15054727625381337
-6.449159468943616,1.1375035237499351,-1.1963037705649886,0.0,-0.3808414448739332,0.09813444079429748,-1.0335195426274413,0.5090302975929487,-1.2554111646307686,-0.5388373592957405,0.04194596835372955,0.15416938106078182,-1.258147068753256,0.31339982350597695
-6.331660027199858,1.1375035237499351,-1.1963037705649886,0.0,-0.3808414448739332,0.07478445343142842,0.037894790664721165,0.5090302975929487,-1.2554111646307686,-0.5388373592957405,0.04194596835372955,0.1495456462614797,-0.8094159539801109,0.08498361454175882
-6.617901125104911,1.1375035237499351,-1.1963037705649886,0.0,-0.3808414448739332,0.0039809369804823065,-1.090619949857959,0.5090302975929487,-1.2554111646307686,-0.5388373592957405,0.04194596835372955,0.15416938106078182,-0.9129535580885217,0.1383131169478858
-6.661125180423027,1.1375035237499351,-1.1963037705649886,0.0,-0.3808414448739332,-0.027259971059039375,-0.5542580882629141,0.5090302975929487,-1.2554111646307686,-0.5388373592957405,0.04194596835372955,0.1312335018110501,-0.7526018833530103,0.023320594657954257
-6.150498301636728,0.0,-1.3105446394296225,0.0,-0.30497943035862435,0.023761322257455513,-0.5146462323640576,0.33271340182516046,-1.6704486639096126,-0.7248964479319892,0.0034718205390938802,0.15416938106078182,-0.3953778970972402,0.08498361454175882
-5.969557054540811,0.0,-1.3105446394296225,0.0,-0.30497943035862435,0.07718005296289297,-0.28967986736378326,0.22569602732788963,-1.6704486639096126,-0.7248964479319892,0.0034718205390938802,0.13735115413804447,-0.9543317993208512,0.23939924206219998
-6.114172061192299,0.0,-1.3105446394296225,0.0,-0.30497943035862435,-0.0632640799736184,-0.604553204717195,0.22227843547389045,-1.6704486639096126,-0.7248964479319892,0.0034718205390938802,0.1508578168749651,0.02340394646066516,-0.002102002221952537
-5.651205537469552,0.0,-1.3105446394296225,0.0,-0.30497943035862435,-0.038061449230493025,-0.2717897084678941,-0.018149138394334744,-1.6704486639096126,-0.7248964479319892,0.0034718205390938802,0.1477942268915537,-0.584171792160097,-0.021467327088883645
-5.988548487724754,0.0,-1.7074883451465972,0.0,-0.1818604101475375,0.15696807885654052,0.33167992120637896,-0.14940283753635172,-2.2554111646307686,-0.5964480824658357,-0.052176209010820505,0.15416938106078182,-1.20198317245526,0.06675985592285182
-6.082813870576739,0.0,-1.7074883451465972,0.0,-0.1818604101475375,0.17171675805537504,-0.12004063299002707,-0.15244177967824318,-2.2554111646307686,-0.5964480824658357,-0.052176209010820505,0.15111282262744338,-1.1504528718151779,0.3490237332366983
-6.261609464942784,0.0,-1.7074883451465972,0.0,-0.1818604101475375,0.0300701658491432,-0.053030366464884515,-0.2954358242342384,-2.2554111646307686,-0.5964480824658357,-0.052176209010820505,0.13690978302276544,-0.5222727719468683,0.004295768976198331
-6.514087219103418,0.0,-1.7074883451465972,0.0,-0.1818604101475375,0.0273697531919517,0.1078937261735751,-0.2955291361184239,-2.2554111646307686,-0.5964480824658357,-0.052176209010820505,0.14194075857152466,-0.6257908813618359,-0.03452347991432996
-6.417931084292024,1.3010022560328143,0.4334725775068679,0.0,-0.257570069972199,0.035679843345757814,-0.3554476375148037,-0.04994868162910903,-1.2554111646307686,-0.5964480824658357,-0.020114999778522217,0.14728299547554174,-0.6328456388957863,0.023320594657954257
-6.965788584724899,1.3010022560328143,0.4334725775068679,0.0,-0.257570069972199,-0.017003249590350725,-1.2466111454718973,-0.04994868162910903,-1.2554111646307686,-0.5964480824658357,-0.020114999778522217,0.15209599423767392,-1.0268215226468005,0.14990109122309744
-6.387028349585226,1.3010022560328143,0.4334725775068679,0.0,-0.257570069972199,-0.008203477275254167,0.1727877759522712,-0.07012046641022167,-1.2554111646307686,-0.5964480824658357,-0.020114999778522217,0.15416938106078182,-0.2567841068749456,-0.1293826662557712
-4.880068360865343,0.0,-1.9461905916700908,0.0,-0.31788953924601115,0.07609163718822912,-0.24661114547189733,-0.11874110269184657,-2.2554111646307686,-0.5647392227384976,-0.03605654364754366,0.0052728064728394895,-0.92806045047873,0.3338639260656925
-4.965286865004701,0.0,-1.9461905916700908,0.0,-0.31788953924601115,-0.02819602626844746,0.021406667876152054,-0.11874110269184657,-2.2554111646307686,-0.5647392227384976,-0.03605654364754366,0.13562167879487272,-0.15806605592505313,-0.07441620703784281
-4.894443750520974,0.0,-1.9461905916700908,0.0,-0.31788953924601115,0.36056107243111135,0.1483187803583719,-0.11874110269184657,-2.2554111646307686,-0.5647392227384976,-0.03605654364754366,0.15416938106078182,-1.587594557800886,0.7803065627054208
-5.456015645448701,0.0,-1.9461905916700908,0.0,-0.31788953924601115,0.31533979015765745,-0.8940598219121801,-0.11874110269184657,-2.2554111646307686,-0.5647392227384976,-0.03605654364754366,0.1418674397200126,-1.8254907168381824,0.9589038661621838
-5.711141964383824,0.0,-1.9461905916700908,0.0,-0.31788953924601115,0.23881242658847363,-0.13382444842312674,-0.11874110269184657,-2.2554111646307686,-0.5647392227384976,-0.03605654364754366,0.15416938106078182,-1.031475381653017,0.5591562379079353
-4.595405932765608,0.0,-0.3796492877696224,0.0,-0.09318325207131675,0.09813444079429748,0.2205148649554007,-0.45017338374004146,-0.9334830697434064,-0.08830117879551047,0.17944949210366415,0.14636963140177586,-0.42568773125449877,0.2874046149730324
-4.974344624348182,0.0,-0.3796492877696224,0.0,-0.09318325207131675,0.10966922717513132,0.056221438471311815,-0.4100696205716956,-0.9334830697434064,-0.08830117879551047,0.17944949210366415,0.14936330591658906,-0.7221882133643485,0.23396535601157198
-3.973587635240711,0.0,-0.3796492877696224,0.0,-0.09318325207131675,0.0273697531919517,0.31655543164791444,-0.48332333818169265,-0.9334830697434064,-0.08830117879551047,0.17944949210366415,-2.332784915856054,-0.2513450993361771,-0.27672438233095803
-4.086014639758687,0.0,-0.3796492877696224,0.0,-0.09318325207131675,-0.034295233899546806,0.34995264152802236,-0.48332333818169265,-0.9334830697434064,-0.08830117879551047,0.17944949210366415,0.14530940414055352,0.08704644191147823,-0.22342615617090908
-4.686123504346984,0.0,-0.3796492877696224,0.0,-0.09318325207131675,-0.027259971059039375,0.39224436324446094,-0.6485130342497654,-0.9334830697434064,-0.08830117879551047,0.17944949210366415,0.13878467841794606,-0.03731389646444288,-0.16483150226006094
-4.7601240857907605,0.0,-0.3796492877696224,0.0,-0.09318325207131675,-0.1031455992177876,0.4958352515042652,-0.8489942725817391,-0.9334830697434064,-0.08830117879551047,0.17944949210366415,0.14377251991573683,0.38035385885907286,-0.20855287968937888
-4.3917397441554895,0.0,-0.3796492877696224,0.0,-0.09318325207131675,-0.10684893411916618,0.42238422331645853,-0.7794170884324761,-0.9334830697434064,-0.08830117879551047,0.17944949210366415,0.14969150194626357,0.5604622899844768,-0.20855287968937888
-4.775984648196549,0.0,-0.3796492877696224,0.0,-0.09318325207131675,-0.03664796605972816,0.31317279225326233,-0.8384195329073685,-0.9334830697434064,-0.08830117879551047,0.17944949210366415,0.12029734169845828,0.15518491544235452,-0.14345785146749412
-4.811053232178324,0.0,-0.3796492877696224,0.0,-0.09318325207131675,0.04282854817211603,0.501790657446616,-0.6414390914890717,-0.9334830697434064,-0.08830117879551047,0.17944949210366415,0.14812278002163173,-0.044351447204376976,-0.18652657335937994
-3.7689078934979676,0.0,-0.3796492877696224,0.0,-0.09318325207131675,-0.01282824495063663,0.4113531861921656,-0.5763937709713841,-0.9334830697434064,-0.08830117879551047,0.17944949210366415,0.1334108208939844,0.29742788415068305,-0.21597035125186198
-5.057326516791129,0.0,-0.3796492877696224,0.0,-0.09318325207131675,-0.02072453500909312,-0.3340739867222367,-0.45017338374004146,-0.9334830697434064,-0.08830117879551047,0.17944949210366415,0.1417207908376839,0.03902492704853485,-0.054331960994510264
