,"Run 1, Fold 1","Run 1, Fold 2","Run 1, Fold 3","Run 1, Fold 4","Run 2, Fold 1","Run 2, Fold 2","Run 2, Fold 3","Run 2, Fold 4","Run 3, Fold 1","Run 3, Fold 2","Run 3, Fold 3","Run 3, Fold 4","Run 4, Fold 1","Run 4, Fold 2","Run 4, Fold 3","Run 4, Fold 4","Run 5, Fold 1","Run 5, Fold 2","Run 5, Fold 3","Run 5, Fold 4","Run 6, Fold 1","Run 6, Fold 2","Run 6, Fold 3","Run 6, Fold 4","Run 7, Fold 1","Run 7, Fold 2","Run 7, Fold 3","Run 7, Fold 4","Run 8, Fold 1","Run 8, Fold 2","Run 8, Fold 3","Run 8, Fold 4","Run 9, Fold 1","Run 9, Fold 2","Run 9, Fold 3","Run 9, Fold 4","Run 10, Fold 1","Run 10, Fold 2","Run 10, Fold 3","Run 10, Fold 4"
"Run 3, Fold 3",0.2946590160197101,0.6847811508455172,0.39525649793444984,0.12173337276112306,0.02046543530547651,0.9084276516122088,0.2366169562642214,0.7240219740828424,1.0,1.0,0.0,1.0,0.5168004743011798,0.8912191053403345,0.15330248813363223,0.2946590160197101,0.17728729500200358,0.013220516714049557,0.9110292783043583,0.9057688327643656,0.10040454173111191,0.3230493862729046,0.6961511163584743,0.3525329247353558,0.8751347975288828,0.9758429309294084,0.053091300330533664,0.3230493862729046,0.821575188323008,0.4459006415727428,0.19440933388521298,0.5426091524787928,0.19893522314004675,0.5746201058384139,0.8574746336785389,0.3172281674924182,0.9838309211575699,0.0021636587831657117,0.08702489687113313,0.9084276516122088
"Run 3, Fold 4",0.31723305517414035,0.5233123634916124,0.30004127140241477,0.38295400912477084,0.24167844066709,0.2621645266705701,0.46514447534858416,0.7949127956242417,1.0,1.0,1.0,0.0,0.2674974125471712,0.04499925288104056,0.891221587557561,0.4395003726548665,0.5103449213456268,0.5999458539929415,0.5426091524788212,0.40153939875070765,0.5936919296020526,0.2621645266705701,0.11524011053470751,0.7709265773251724,0.11208651459046604,0.4331128551889971,0.18121078594517914,0.8173574456836308,0.10040699130681996,0.9499420636065141,0.47158920778725555,0.04658126427930398,0.38295400912477084,0.31723305517414035,0.16483478932419127,0.6248895921584745,0.08445719140052799,0.7186162913516339,0.684790737930307,0.23662120605080228
"Run 4, Fold 1",0.3230493862729046,0.7402666416559514,0.09474687641647384,0.3891675227623166,0.0685901882662876,0.47803833312640154,0.34651233662355074,0.7757660785834763,0.07979423814481224,0.19893522314004675,0.5168004743011798,0.26749741254714776,0.0,1.0,1.0,1.0,0.2467956655857717,0.023783973018524418,0.48449558534180714,0.838215370292557,0.03931137060738088,0.8610555475910638,0.7757660785834763,0.6061713255562208,0.34651233662355074,0.7186117487575515,0.25687526821238527,0.7240219740828424,0.11845470413041781,0.08965369269219547,0.984460847248231,0.26749741254714776,0.6431025531324107,0.9660147784725053,0.47158378834763903,0.34651233662355074,0.054895749024318374,0.9593047444349582,0.08702489687113313,0.6961511163584743
"Run 4, Fold 2",0.2835319215167461,0.6433606651395962,0.7998620179049933,0.11523740918528613,0.7709225105147393,0.6248895921588438,0.10899621560130413,0.56191332897007,0.2890669211817385,0.5999406224996082,0.8912191053404297,0.044999252881900875,1.0,0.0,1.0,1.0,0.8173539013599771,0.6553148935438287,0.34651233662416925,0.4909721467553838,0.4909721467553838,0.4015393987512219,0.044999252881900875,0.8130759872254449,0.09475627847432644,0.5233177783097012,0.9113976836850768,0.044999252881900875,0.5936919296024503,0.7402753630036571,0.021993245461660815,0.7903171168224549,0.31722816749303673,0.3114587769836813,0.3057325982097575,0.22668078615832377,0.1608136706445663,0.03793311878540284,0.7610712190286455,0.43311285518951137
"Run 4, Fold 3",0.891221587557561,0.09475392790056358,0.003653594996853915,0.6671148202274737,0.06644459363499966,0.6612360214395602,0.9030567928922844,0.28907161648374524,0.47803833312642996,0.6671148202274737,0.15330248813365155,0.891221587557561,1.0,1.0,0.0,1.0,0.7757660785834772,0.21252809122044336,0.5746201058384424,0.7402753630033967,0.713157454702374,0.18994831208840313,0.04658126427930398,0.4395003726548665,0.4331128551889971,0.2316203662433618,0.3644972049427979,0.7709265773251724,0.8173574456836308,0.9305070841659876,0.31723305517414035,0.039312563297603464,0.11845470413041925,0.3767727308550557,0.8130759872253154,0.4331128551889971,0.9164152702807308,0.18994831208840313,0.2568841427378288,0.34651739170153384
"Run 4, Fold 4",0.14946698270893022,0.3057277822513189,0.7809395328014967,0.4459006415726836,0.9767311827430798,0.010289918164290368,0.713157454702374,0.13158039015224,0.6671148202274737,0.4141393070567241,0.2946590160197089,0.4395003726548665,1.0,1.0,1.0,0.0,0.05674741121112281,0.5999458539929415,0.4141393070567241,0.1855486829251508,0.1456942644396928,0.21252809122044336,0.6309950678223364,0.7454645155892852,0.4974290646119548,0.07273618202077081,0.6790393536589595,0.18994831208840313,0.28907161648374524,0.06435208660019665,0.34651739170153384,0.9305070841659876,0.15330248813365155,0.16892197194377478,0.529755999873987,0.5936919296020526,0.2835319215160701,0.08702710409987058,0.8718133225483349,0.905771065191126
"Run 5, Fold 1",0.26749741254714776,0.09754631650230483,0.09474687641647384,0.6123720547990195,0.45231739542106764,0.9999778281272932,0.10040454173111191,0.0035176054976847615,0.5490207423382085,0.222121111408627,0.17728729500200358,0.510344921345657,0.2467956655857717,0.8173539013598323,0.7757660785834763,0.05674741121113114,0.0,1.0,1.0,1.0,0.9305053151574484,0.0021636587831657117,0.5746201058384139,0.11845470413041781,0.690490258622799,0.2890669211810687,0.9749259441808927,0.11845470413041781,0.2946590160197101,0.7505964453970593,0.5426091524787928,0.26749741254714776,0.45231739542106764,0.08965369269219547,0.5038836036975916,0.5361834190474559,0.10040454173111191,0.6370648229827176,0.3767675364957226,0.6671148202275015
"Run 5, Fold 2",0.9946997731059889,0.070491389130791,0.13833712883880422,0.47803833312642996,0.32304938627290336,0.5361888142954125,0.1855486829251508,0.6612360214395602,0.6370648229826898,0.8941754244592423,0.013220516714046782,0.5999458539929415,0.023783973018528082,0.6553148935435423,0.21252809122044336,0.5999458539929415,1.0,0.0,1.0,1.0,0.2568841427378288,0.905771065191126,0.8173574456836308,0.21252809122044336,0.40153939875070765,0.3706199643999425,0.2780409998989565,0.06435208660019665,0.31723305517414035,0.4078289319107664,0.6309950678223364,0.6612360214395602,0.048206798836146425,0.7709265773251724,0.7903171168222632,0.1456942644396928,0.9030567928922844,0.6309950678223364,0.7660267351908023,0.0007224693701108897
"Run 5, Fold 3",0.001000738989532901,0.8882024521508789,0.5873952112651646,0.0923397620353763,0.5809462312668425,0.008694411161191185,0.18994456332042564,0.7757660785834763,0.30029779131684187,0.1386909369347421,0.9110292783043583,0.5426091524787928,0.48449558534180714,0.34651233662355074,0.5746201058384139,0.4141393070567254,1.0,1.0,0.0,1.0,0.10040454173111191,0.6961511163584743,0.4459006415727428,0.510344921345657,0.6309899671831225,0.2366169562642214,0.20781448068023511,0.3525329247353558,0.6061713255562208,0.17307167539600365,0.028610948157103855,0.8421164917933777,0.35858779241016603,0.26749741254714776,0.5038836036975916,0.5999406224991879,0.2366169562642214,0.008694411161191185,0.0643503281792096,0.987421260882304
"Run 5, Fold 4",0.6553148935438287,0.19859882676615093,0.6964851472224767,0.6904902586230788,0.7709225105147393,0.09755111621547374,0.5233177783097012,0.3114587769836813,0.8382153702927397,0.16891848478836757,0.905768832764474,0.4015393987512219,0.8382153702927397,0.4909721467553838,0.7402753630036571,0.18554868292591198,1.0,1.0,1.0,0.0,0.7076509743855571,0.20782238934484054,0.11208651459128982,0.85383623379525,0.2780456141150438,0.33459956073075436,0.24649311365628035,0.4974290646124404,0.18554868292591198,0.2835319215167461,0.8130759872254449,0.12812009563838078,0.6612310812685271,0.34053748096016645,0.3057325982097575,0.1419874439547627,0.3645023501155701,0.6248895921588438,0.8087345892561828,0.1648347893249713
"Run 6, Fold 1",0.3114587769836813,0.8261476480512231,0.03402965917203804,0.6309899671834582,0.2890669211817385,0.9389417128173018,0.12472474905626196,0.09755111621547374,0.08702489687194359,0.8382153702927397,0.10040454173193458,0.5936919296024503,0.03931137060825207,0.4909721467553838,0.7131574547026593,0.1456942644404554,0.9305053151574986,0.2568841427384805,0.10040454173193458,0.7076509743855571,0.0,1.0,1.0,1.0,0.1608136706445663,0.7610712190286455,0.3286999207857766,0.6248895921588438,0.23162036624405946,0.5297559998743845,0.4974290646124404,0.766026735191016,0.01888794389334969,0.8342567708149183,0.7076509743855571,0.33459956073075436,0.036593906472495163,0.7402753630036571,0.8684293999584727,0.12812009563838078
"Run 6, Fold 2",0.039312563297603464,0.49096671621318544,0.5811047176524939,0.4459006415726836,0.8215751883230261,0.18994831208840313,0.04499925288104056,0.9499420636065141,0.32304938627290336,0.8610555475910475,0.32304938627290336,0.2621645266705701,0.8610555475910475,0.40153939875070765,0.18994831208840313,0.21252809122044336,0.0021636587831638243,0.905771065191126,0.6961511163584992,0.2078223893440997,1.0,0.0,1.0,1.0,0.40153939875070765,0.01813950317576596,0.8684265539350904,0.690495011655816,0.5999458539929415,0.5999458539929415,0.16892197194377478,0.16892197194377478,0.05674741121112281,0.4395003726548665,0.713157454702374,0.5619133289696433,0.2835319215160701,0.5038890288236197,0.2835319215160701,0.9647978453474465
"Run 6, Fold 3",0.4395003726548665,0.08194343413012595,0.7809395328014967,0.9212158537461692,0.040731850335277264,0.06435208660019665,0.9696737589109786,0.690495011655816,0.6061713255562492,0.8421164917933959,0.6961511163584992,0.11524011053470751,0.7757660785834772,0.04499925288104056,0.04658126427930398,0.6309950678223364,0.5746201058384424,0.8173574456836308,0.4459006415726836,0.11208651459046604,1.0,1.0,0.0,1.0,0.713157454702374,0.7660267351908023,0.3345945666885888,0.34651739170153384,0.31723305517414035,0.31723305517414035,0.47158920778725555,0.5038890288236197,0.7994459747357022,0.5038890288236197,0.01213717502069922,0.46514447534858416,0.4974290646119548,0.06435208660019665,0.6248895921584745,0.6612360214395602
"Run 6, Fold 4",0.4395003726548665,0.6187497662212884,0.3584059267841424,0.2172931514700157,0.8783995511389027,0.905771065191126,0.16483478932419127,0.06435208660019665,0.5103449213456268,0.13510293847317922,0.35253292473538134,0.7709265773251724,0.6061713255562492,0.8130759872253154,0.4395003726548665,0.7454645155892852,0.11845470413041925,0.21252809122044336,0.5103449213456268,0.8538362337950998,1.0,1.0,1.0,0.0,0.4331128551889971,0.46514447534858416,0.3644972049427979,0.13158039015224,0.16892197194377478,0.28907161648374524,0.9305070841659876,0.2621645266705701,0.6961511163584992,0.039312563297603464,0.5619133289696433,0.529755999873987,0.9973648528323981,0.032998951909859686,0.11208651459046604,0.10040699130681996
"Run 7, Fold 1",0.5936919296024503,0.804329867527281,0.1347616366661828,0.9578933642758499,0.4078236290676538,0.56191332897007,0.030644753590501117,0.9283506796312778,0.10040454173193458,0.6612310812685271,0.8751347975289487,0.11208651459128982,0.34651233662416925,0.09475627847432644,0.43311285518951137,0.4974290646124404,0.6904902586230788,0.4015393987512219,0.6309899671834582,0.2780456141150438,0.1608136706445663,0.4015393987512219,0.7131574547026593,0.43311285518951137,0.0,1.0,1.0,1.0,0.43311285518951137,0.4015393987512219,0.18554868292591198,0.9793996672003257,0.21252408695900538,0.4015393987512219,0.3645023501155701,0.8684293999584727,0.18121443123258996,0.5936919296024503,0.6790441867533318,0.09755111621547374
"Run 7, Fold 2",0.07273618202161447,0.1568552546017682,0.9810893379786668,0.4078236290676538,0.14946375958527602,0.2568841427384805,0.4267450992642772,0.8718133225484361,0.07503220189218918,0.31722816749303673,0.9758429309294264,0.43311285518951137,0.7186117487578567,0.5233177783097012,0.23162036624405946,0.07273618202161447,0.2890669211817385,0.3706199644005411,0.2366169562648912,0.33459956073075436,0.7610712190286455,0.018139503176655802,0.766026735191016,0.46514447534901104,1.0,0.0,1.0,1.0,0.12812009563838078,0.1648347893249713,0.8718133225484361,0.34053748096016645,0.376767536496286,0.3706199644005411,0.7350340866071103,0.036593906472495163,0.6493576706645479,0.56191332897007,0.011625030006582882,0.7131574547026593
"Run 7, Fold 3",0.5555305453962185,0.7998657755558117,0.40775511478494963,0.03793080043865771,0.12811428009725367,0.2266766317621045,0.9818098689416224,0.14198432636248248,0.916411190159509,0.8130687914051797,0.053091300328721114,0.18121078594364703,0.2568752682109706,0.9113976836848569,0.36449720494157933,0.6790393536583215,0.9749259441808436,0.2780409998975817,0.20781448067873032,0.24649311365416293,0.32869992078388355,0.8684265539348512,0.3345945666873158,0.36449720494157933,1.0,1.0,0.0,1.0,0.7076463432004103,0.2031765700034448,0.6187497662206505,0.021140819702972213,0.4974182075192486,0.7350296784697472,0.30005082855163356,0.6125873623185586,0.86498270772499,0.07049138912900887,0.5811153165158038,0.16081028871401026
"Run 7, Fold 4",0.3767727308550557,0.16081028871561664,0.5168595702246104,0.0773859788967175,0.8610555475910475,0.5038890288236197,0.04499925288104056,0.47158920778725555,0.38295400912477084,0.08965369269218582,0.32304938627290336,0.8173574456836308,0.7240219740828675,0.04499925288104056,0.7709265773251724,0.18994831208840313,0.11845470413041925,0.06435208660019665,0.35253292473538134,0.4974290646119548,0.6248895921584745,0.690495011655816,0.34651739170153384,0.13158039015224,1.0,1.0,1.0,0.0,0.13158039015224,0.8382186457954311,0.47158920778725555,0.31723305517414035,0.7757660785834772,0.7454645155892852,0.40153939875070765,0.01213717502069922,0.05309433047719325,0.8382186457954311,0.5936919296020526,0.6612360214395602
"Run 8, Fold 1",0.16892197194377478,0.3952722972533369,0.8463621243095745,0.8610555475910475,0.13510293847317922,0.9499420636065141,0.1281200956375862,0.5038890288236197,0.2674974125471712,0.8783995511389027,0.8215751883230261,0.10040699130681996,0.11845470413041925,0.5936919296020526,0.8173574456836308,0.28907161648374524,0.2946590160197089,0.31723305517414035,0.6061713255562492,0.1855486829251508,0.2316203662433618,0.5999458539929415,0.31723305517414035,0.16892197194377478,0.4331128551889971,0.1281200956375862,0.7076463432009443,0.13158039015224,0.0,1.0,1.0,1.0,0.9767311827430798,0.010289918164290368,0.31145877698305613,0.8718133225483349,0.07273618202077081,0.9408440646969924,0.46514447534858416,0.5361888142954125
"Run 8, Fold 2",0.23662120605080228,0.8684265539350904,0.3286899971489552,0.2946590160197089,0.8783995511389027,0.11524011053470751,0.46514447534858416,0.5999458539929415,0.5746201058384424,0.000765267026966221,0.4459006415726836,0.9499420636065141,0.08965369269218582,0.7402753630033967,0.9305070841659876,0.06435208660019665,0.7505964453970602,0.4078289319107664,0.17307167539602297,0.2835319215160701,0.529755999873987,0.5999458539929415,0.31723305517414035,0.28907161648374524,0.40153939875070765,0.16483478932419127,0.20317657000495704,0.8382186457954311,1.0,0.0,1.0,1.0,0.0773859788967175,0.8751375387173369,0.1281200956375862,0.2078223893440997,0.9389417128172479,0.039312563297603464,0.01813950317576596,0.6309950678223364
"Run 8, Fold 3",0.6612360214395602,0.09475392790056358,0.272599887004939,0.8941754244592423,0.8783995511389027,0.7454645155892852,0.2568841427378288,0.010289918164290368,0.7240219740828675,0.4459006415726836,0.1944093338852323,0.47158920778725555,0.9844608472482346,0.02199324546076742,0.31723305517414035,0.34651739170153384,0.5426091524788212,0.6309950678223364,0.028610948157103078,0.8130759872253154,0.4974290646119548,0.16892197194377478,0.47158920778725555,0.9305070841659876,0.1855486829251508,0.8718133225483349,0.6187497662212884,0.47158920778725555,1.0,1.0,0.0,1.0,0.5103449213456268,0.21252809122044336,0.5619133289696433,0.6553148935435423,0.1855486829251508,0.7709265773251724,0.3706199643999425,0.7454645155892852
"Run 8, Fold 4",0.2621645266705701,0.3644972049427979,0.272599887004939,0.13510293847317922,0.2946590160197089,0.10040699130681996,0.684790737930307,0.9578945493142541,0.47803833312642996,0.9426987742060255,0.5426091524788212,0.04658126427930398,0.2674974125471712,0.7903171168222632,0.039312563297603464,0.9305070841659876,0.2674974125471712,0.6612360214395602,0.8421164917933959,0.1281200956375862,0.7660267351908023,0.16892197194377478,0.5038890288236197,0.2621645266705701,0.9793996672003032,0.3405374809595678,0.021140819704809855,0.31723305517414035,1.0,1.0,1.0,0.0,0.8941754244592423,0.5682770453927548,0.5619133289696433,0.00508392515797873,0.8718133225483349,0.690495011655816,0.31145877698305613,0.012668961096259368
"Run 9, Fold 1",0.19440933388521298,0.8882024521508789,0.3057133345508075,0.6431025531324107,0.5490207423382085,0.6370648229827176,0.8912191053403345,0.4141393070567254,0.5490207423382085,0.30029779131684187,0.19893522314004675,0.3829540091248006,0.6431025531324107,0.3172281674924182,0.11845470413041781,0.15330248813363223,0.45231739542106764,0.04820679883614698,0.35858779241016603,0.661231081268274,0.01888794389245707,0.05674741121113114,0.7994459747357444,0.6961511163584743,0.21252408695826996,0.3767675364957226,0.4974182075202831,0.7757660785834763,0.9767311827430757,0.07738597889672705,0.510344921345657,0.8941754244592169,0.0,1.0,1.0,1.0,0.7186117487575515,0.3525329247353558,0.5038836036975916,0.7757660785834763
"Run 9, Fold 2",0.7949127956242417,0.4587058233554955,0.19859112013901248,0.5426091524788212,0.08965369269218582,0.690495011655816,0.1281200956375862,0.6309950678223364,0.6061713255562492,0.2946590160197089,0.5746201058384424,0.31723305517414035,0.9660147784725064,0.31145877698305613,0.3767727308550557,0.16892197194377478,0.08965369269218582,0.7709265773251724,0.2674974125471712,0.3405374809595678,0.8342567708147504,0.4395003726548665,0.5038890288236197,0.039312563297603464,0.40153939875070765,0.3706199643999425,0.7350296784701815,0.7454645155892852,0.010289918164290368,0.8751375387173369,0.21252809122044336,0.5682770453927548,1.0,0.0,1.0,1.0,0.08445719140052799,0.8173574456836308,0.08445719140052799,0.4395003726548665
"Run 9, Fold 3",0.20782238934484054,0.09201958720654879,0.32283987919722923,0.857474633678669,0.7949089862276102,0.43311285518951137,0.036593906472495163,0.20782238934484054,0.31722816749303673,0.06435032818005149,0.857474633678669,0.1648347893249713,0.47158378834808845,0.3057325982097575,0.8130759872254449,0.5297559998743845,0.503883603698041,0.7903171168224549,0.503883603698041,0.3057325982097575,0.7076509743855571,0.7131574547026593,0.012137175021596947,0.56191332897007,0.3645023501155701,0.7350340866071103,0.3000508285535787,0.4015393987512219,0.3114587769836813,0.12812009563838078,0.56191332897007,0.56191332897007,1.0,1.0,0.0,1.0,0.39527756372211775,0.012137175021596947,0.4909721467553838,0.9389417128173018
"Run 9, Fold 4",0.3706199644005411,0.24649311365628035,0.2169753061285028,0.015511455642363114,0.5999406224996082,0.7402753630036571,0.39527756372211775,0.56191332897007,0.11523740918528613,0.8751347975289487,0.31722816749303673,0.6248895921588438,0.34651233662416925,0.22668078615832377,0.43311285518951137,0.5936919296024503,0.5361834190478759,0.1456942644404554,0.5999406224996082,0.1419874439547627,0.33459956073075436,0.56191332897007,0.46514447534901104,0.5297559998743845,0.8684293999584727,0.036593906472495163,0.6125873623195883,0.012137175021596947,0.8718133225484361,0.20782238934484054,0.6553148935438287,0.005083925158883895,1.0,1.0,1.0,0.0,0.2780456141150438,0.8130759872254449,0.6493576706645479,0.0005171764171308935
"Run 10, Fold 1",0.7903171168224549,0.3286999207857766,0.24137966286223222,0.5999406224996082,0.5361834190478759,0.18554868292591198,0.45871123398463853,0.766026735191016,0.503883603698041,0.10040454173193458,0.9838309211575885,0.08445719140135044,0.054895749025168805,0.1608136706445663,0.9164152702808063,0.2835319215167461,0.10040454173193458,0.9030567928923963,0.2366169562648912,0.3645023501155701,0.036593906472495163,0.2835319215167461,0.4974290646124404,0.9973648528324001,0.18121443123258996,0.6493576706645479,0.8649827077253422,0.053094330478053564,0.07273618202161447,0.9389417128173018,0.18554868292591198,0.8718133225484361,0.7186117487578567,0.08445719140135044,0.39527756372211775,0.2780456141150438,0.0,1.0,1.0,1.0
